
Intensity Max Ch=4 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
200,,Surface,4,Image 1,1,2557,
214,,Surface,4,Image 1,1,2558,
193,,Surface,4,Image 1,1,2559,
180,,Surface,4,Image 1,1,2560,
215,,Surface,4,Image 1,1,2561,
193,,Surface,4,Image 1,1,2562,
193,,Surface,4,Image 1,1,2563,
178,,Surface,4,Image 1,1,2564,
182,,Surface,4,Image 1,1,2565,
179,,Surface,4,Image 1,1,2566,
177,,Surface,4,Image 1,1,2567,
195,,Surface,4,Image 1,1,2568,
177,,Surface,4,Image 1,1,2569,
179,,Surface,4,Image 1,1,2570,
192,,Surface,4,Image 1,1,2571,
178,,Surface,4,Image 1,1,2572,
238,,Surface,4,Image 1,1,2573,
179,,Surface,4,Image 1,1,2574,
205,,Surface,4,Image 1,1,2575,
202,,Surface,4,Image 1,1,2576,
206,,Surface,4,Image 1,1,2577,
187,,Surface,4,Image 1,1,2578,
245,,Surface,4,Image 1,1,2579,
241,,Surface,4,Image 1,1,2580,
224,,Surface,4,Image 1,1,2581,
200,,Surface,4,Image 1,1,2582,
207,,Surface,4,Image 1,1,2583,
192,,Surface,4,Image 1,1,2584,
174,,Surface,4,Image 1,1,2585,
161,,Surface,4,Image 1,1,2586,
185,,Surface,4,Image 1,1,2587,
177,,Surface,4,Image 1,1,2588,
203,,Surface,4,Image 1,1,2589,
182,,Surface,4,Image 1,1,2590,
184,,Surface,4,Image 1,1,2591,
171,,Surface,4,Image 1,1,2592,
172,,Surface,4,Image 1,1,2593,
176,,Surface,4,Image 1,1,2594,
175,,Surface,4,Image 1,1,2595,
175,,Surface,4,Image 1,1,2596,
217,,Surface,4,Image 1,1,2597,
184,,Surface,4,Image 1,1,2598,
208,,Surface,4,Image 1,1,2599,
180,,Surface,4,Image 1,1,2600,
167,,Surface,4,Image 1,1,2601,
181,,Surface,4,Image 1,1,2602,
182,,Surface,4,Image 1,1,2603,
204,,Surface,4,Image 1,1,2604,
176,,Surface,4,Image 1,1,2605,
176,,Surface,4,Image 1,1,2606,
178,,Surface,4,Image 1,1,2607,
212,,Surface,4,Image 1,1,2608,
191,,Surface,4,Image 1,1,2609,
211,,Surface,4,Image 1,1,2610,
180,,Surface,4,Image 1,1,2611,
184,,Surface,4,Image 1,1,2612,
177,,Surface,4,Image 1,1,2613,
193,,Surface,4,Image 1,1,2614,
193,,Surface,4,Image 1,1,2615,
244,,Surface,4,Image 1,1,2616,
172,,Surface,4,Image 1,1,2617,
181,,Surface,4,Image 1,1,2618,
178,,Surface,4,Image 1,1,2619,
185,,Surface,4,Image 1,1,2620,
246,,Surface,4,Image 1,1,2621,
161,,Surface,4,Image 1,1,2622,
168,,Surface,4,Image 1,1,2623,
208,,Surface,4,Image 1,1,2624,
180,,Surface,4,Image 1,1,2625,
175,,Surface,4,Image 1,1,2626,
191,,Surface,4,Image 1,1,2627,
174,,Surface,4,Image 1,1,2628,
169,,Surface,4,Image 1,1,2629,
188,,Surface,4,Image 1,1,2630,
178,,Surface,4,Image 1,1,2631,
237,,Surface,4,Image 1,1,2632,
190,,Surface,4,Image 1,1,2633,
177,,Surface,4,Image 1,1,2634,
167,,Surface,4,Image 1,1,2635,
184,,Surface,4,Image 1,1,2636,
190,,Surface,4,Image 1,1,2637,
181,,Surface,4,Image 1,1,2638,
201,,Surface,4,Image 1,1,2639,
180,,Surface,4,Image 1,1,2640,
185,,Surface,4,Image 1,1,2641,
185,,Surface,4,Image 1,1,2642,
186,,Surface,4,Image 1,1,2643,
230,,Surface,4,Image 1,1,2644,
177,,Surface,4,Image 1,1,2645,
158,,Surface,4,Image 1,1,2646,
183,,Surface,4,Image 1,1,2647,
169,,Surface,4,Image 1,1,2648,
170,,Surface,4,Image 1,1,2649,
202,,Surface,4,Image 1,1,2650,
181,,Surface,4,Image 1,1,2651,
175,,Surface,4,Image 1,1,2652,
196,,Surface,4,Image 1,1,2653,
157,,Surface,4,Image 1,1,2654,
208,,Surface,4,Image 1,1,2655,
226,,Surface,4,Image 1,1,2656,
172,,Surface,4,Image 1,1,2657,
184,,Surface,4,Image 1,1,2658,
233,,Surface,4,Image 1,1,2659,
186,,Surface,4,Image 1,1,2660,
204,,Surface,4,Image 1,1,2661,
165,,Surface,4,Image 1,1,2662,
221,,Surface,4,Image 1,1,2663,
180,,Surface,4,Image 1,1,2664,
171,,Surface,4,Image 1,1,2665,
220,,Surface,4,Image 1,1,2666,
171,,Surface,4,Image 1,1,2667,
190,,Surface,4,Image 1,1,2668,
171,,Surface,4,Image 1,1,2669,
184,,Surface,4,Image 1,1,2670,
224,,Surface,4,Image 1,1,2671,
178,,Surface,4,Image 1,1,2672,
188,,Surface,4,Image 1,1,2673,
188,,Surface,4,Image 1,1,2674,
168,,Surface,4,Image 1,1,2675,
187,,Surface,4,Image 1,1,2676,
169,,Surface,4,Image 1,1,2677,
225,,Surface,4,Image 1,1,2678,
184,,Surface,4,Image 1,1,2679,
195,,Surface,4,Image 1,1,2680,
244,,Surface,4,Image 1,1,2681,
184,,Surface,4,Image 1,1,2682,
184,,Surface,4,Image 1,1,2683,
188,,Surface,4,Image 1,1,2684,
224,,Surface,4,Image 1,1,2685,
188,,Surface,4,Image 1,1,2686,
189,,Surface,4,Image 1,1,2687,
234,,Surface,4,Image 1,1,2688,
187,,Surface,4,Image 1,1,2689,
170,,Surface,4,Image 1,1,2690,
174,,Surface,4,Image 1,1,2691,
171,,Surface,4,Image 1,1,2692,
222,,Surface,4,Image 1,1,2693,
161,,Surface,4,Image 1,1,2694,
197,,Surface,4,Image 1,1,2695,
233,,Surface,4,Image 1,1,2696,
159,,Surface,4,Image 1,1,2697,
212,,Surface,4,Image 1,1,2698,
172,,Surface,4,Image 1,1,2699,
195,,Surface,4,Image 1,1,2700,
168,,Surface,4,Image 1,1,2701,
168,,Surface,4,Image 1,1,2702,
183,,Surface,4,Image 1,1,2703,
175,,Surface,4,Image 1,1,2704,
182,,Surface,4,Image 1,1,2705,
200,,Surface,4,Image 1,1,2706,
212,,Surface,4,Image 1,1,2707,
195,,Surface,4,Image 1,1,2708,
148,,Surface,4,Image 1,1,2709,
170,,Surface,4,Image 1,1,2710,
152,,Surface,4,Image 1,1,2711,
169,,Surface,4,Image 1,1,2712,
194,,Surface,4,Image 1,1,2713,
150,,Surface,4,Image 1,1,2714,
177,,Surface,4,Image 1,1,2715,
205,,Surface,4,Image 1,1,2716,
183,,Surface,4,Image 1,1,2717,
158,,Surface,4,Image 1,1,2718,
218,,Surface,4,Image 1,1,2719,
205,,Surface,4,Image 1,1,2720,
218,,Surface,4,Image 1,1,2721,
190,,Surface,4,Image 1,1,2722,
188,,Surface,4,Image 1,1,2723,
181,,Surface,4,Image 1,1,2724,
171,,Surface,4,Image 1,1,2725,
181,,Surface,4,Image 1,1,2726,
202,,Surface,4,Image 1,1,2727,
167,,Surface,4,Image 1,1,2728,
175,,Surface,4,Image 1,1,2729,
200,,Surface,4,Image 1,1,2730,
185,,Surface,4,Image 1,1,2731,
166,,Surface,4,Image 1,1,2732,
164,,Surface,4,Image 1,1,2733,
171,,Surface,4,Image 1,1,2734,
153,,Surface,4,Image 1,1,2735,
179,,Surface,4,Image 1,1,2736,
209,,Surface,4,Image 1,1,2737,
176,,Surface,4,Image 1,1,2738,
178,,Surface,4,Image 1,1,2739,
166,,Surface,4,Image 1,1,2740,
175,,Surface,4,Image 1,1,2741,
196,,Surface,4,Image 1,1,2742,
207,,Surface,4,Image 1,1,2743,
222,,Surface,4,Image 1,1,2744,
195,,Surface,4,Image 1,1,2745,
177,,Surface,4,Image 1,1,2746,
195,,Surface,4,Image 1,1,2747,
177,,Surface,4,Image 1,1,2748,
223,,Surface,4,Image 1,1,2749,
201,,Surface,4,Image 1,1,2750,
172,,Surface,4,Image 1,1,2751,
192,,Surface,4,Image 1,1,2752,
192,,Surface,4,Image 1,1,2753,
191,,Surface,4,Image 1,1,2754,
167,,Surface,4,Image 1,1,2755,
172,,Surface,4,Image 1,1,2756,
203,,Surface,4,Image 1,1,2757,
185,,Surface,4,Image 1,1,2758,
170,,Surface,4,Image 1,1,2759,
178,,Surface,4,Image 1,1,2760,
184,,Surface,4,Image 1,1,2761,
193,,Surface,4,Image 1,1,2762,
176,,Surface,4,Image 1,1,2763,
171,,Surface,4,Image 1,1,2764,
157,,Surface,4,Image 1,1,2765,
205,,Surface,4,Image 1,1,2766,
179,,Surface,4,Image 1,1,2767,
175,,Surface,4,Image 1,1,2768,
194,,Surface,4,Image 1,1,2769,
175,,Surface,4,Image 1,1,2770,
165,,Surface,4,Image 1,1,2771,
175,,Surface,4,Image 1,1,2772,
193,,Surface,4,Image 1,1,2773,
191,,Surface,4,Image 1,1,2774,
161,,Surface,4,Image 1,1,2775,
169,,Surface,4,Image 1,1,2776,
192,,Surface,4,Image 1,1,2777,
170,,Surface,4,Image 1,1,2778,
179,,Surface,4,Image 1,1,2779,
172,,Surface,4,Image 1,1,2780,
201,,Surface,4,Image 1,1,2781,
169,,Surface,4,Image 1,1,2782,
163,,Surface,4,Image 1,1,2783,
205,,Surface,4,Image 1,1,2784,
176,,Surface,4,Image 1,1,2785,
191,,Surface,4,Image 1,1,2786,
174,,Surface,4,Image 1,1,2787,
170,,Surface,4,Image 1,1,2788,
171,,Surface,4,Image 1,1,2789,
190,,Surface,4,Image 1,1,2790,
176,,Surface,4,Image 1,1,2791,
169,,Surface,4,Image 1,1,2792,
178,,Surface,4,Image 1,1,2793,
179,,Surface,4,Image 1,1,2794,
188,,Surface,4,Image 1,1,2795,
175,,Surface,4,Image 1,1,2796,
167,,Surface,4,Image 1,1,2797,
170,,Surface,4,Image 1,1,2798,
198,,Surface,4,Image 1,1,2799,
170,,Surface,4,Image 1,1,2800,
171,,Surface,4,Image 1,1,2801,
169,,Surface,4,Image 1,1,2802,
165,,Surface,4,Image 1,1,2803,
182,,Surface,4,Image 1,1,2804,
153,,Surface,4,Image 1,1,2805,
180,,Surface,4,Image 1,1,2806,
160,,Surface,4,Image 1,1,2807,
166,,Surface,4,Image 1,1,2808,
185,,Surface,4,Image 1,1,2809,
200,,Surface,4,Image 1,1,2810,
180,,Surface,4,Image 1,1,2811,
184,,Surface,4,Image 1,1,2812,
190,,Surface,4,Image 1,1,2813,
170,,Surface,4,Image 1,1,2814,
171,,Surface,4,Image 1,1,2815,
181,,Surface,4,Image 1,1,2816,
172,,Surface,4,Image 1,1,2817,
174,,Surface,4,Image 1,1,2818,
188,,Surface,4,Image 1,1,2819,
162,,Surface,4,Image 1,1,2820,
163,,Surface,4,Image 1,1,2821,
199,,Surface,4,Image 1,1,2822,
161,,Surface,4,Image 1,1,2823,
174,,Surface,4,Image 1,1,2824,
163,,Surface,4,Image 1,1,2825,
175,,Surface,4,Image 1,1,2826,
166,,Surface,4,Image 1,1,2827,
168,,Surface,4,Image 1,1,2828,
166,,Surface,4,Image 1,1,2829,
178,,Surface,4,Image 1,1,2830,
174,,Surface,4,Image 1,1,2831,
161,,Surface,4,Image 1,1,2832,
171,,Surface,4,Image 1,1,2833,
201,,Surface,4,Image 1,1,2834,
177,,Surface,4,Image 1,1,2835,
185,,Surface,4,Image 1,1,2836,
202,,Surface,4,Image 1,1,2837,
171,,Surface,4,Image 1,1,2838,
179,,Surface,4,Image 1,1,2839,
183,,Surface,4,Image 1,1,2840,
166,,Surface,4,Image 1,1,2841,
168,,Surface,4,Image 1,1,2842,
174,,Surface,4,Image 1,1,2843,
171,,Surface,4,Image 1,1,2844,
172,,Surface,4,Image 1,1,2845,
171,,Surface,4,Image 1,1,2846,
191,,Surface,4,Image 1,1,2847,
204,,Surface,4,Image 1,1,2848,
184,,Surface,4,Image 1,1,2849,
186,,Surface,4,Image 1,1,2850,
204,,Surface,4,Image 1,1,2851,
188,,Surface,4,Image 1,1,2852,
173,,Surface,4,Image 1,1,2853,
171,,Surface,4,Image 1,1,2854,
201,,Surface,4,Image 1,1,2855,
188,,Surface,4,Image 1,1,2856,
173,,Surface,4,Image 1,1,2857,
170,,Surface,4,Image 1,1,2858,
176,,Surface,4,Image 1,1,2859,
158,,Surface,4,Image 1,1,2860,
173,,Surface,4,Image 1,1,2861,
178,,Surface,4,Image 1,1,2862,
172,,Surface,4,Image 1,1,2863,
153,,Surface,4,Image 1,1,2864,
179,,Surface,4,Image 1,1,2865,
177,,Surface,4,Image 1,1,2866,
173,,Surface,4,Image 1,1,2867,
173,,Surface,4,Image 1,1,2868,
174,,Surface,4,Image 1,1,2869,
177,,Surface,4,Image 1,1,2870,
168,,Surface,4,Image 1,1,2871,
174,,Surface,4,Image 1,1,2872,
181,,Surface,4,Image 1,1,2873,
177,,Surface,4,Image 1,1,2874,
173,,Surface,4,Image 1,1,2875,
184,,Surface,4,Image 1,1,2876,
184,,Surface,4,Image 1,1,2877,
174,,Surface,4,Image 1,1,2878,
174,,Surface,4,Image 1,1,2879,
164,,Surface,4,Image 1,1,2880,
166,,Surface,4,Image 1,1,2881,
170,,Surface,4,Image 1,1,2882,
176,,Surface,4,Image 1,1,2883,
173,,Surface,4,Image 1,1,2884,
181,,Surface,4,Image 1,1,2885,
164,,Surface,4,Image 1,1,2886,
176,,Surface,4,Image 1,1,2887,
193,,Surface,4,Image 1,1,2888,
186,,Surface,4,Image 1,1,2889,
170,,Surface,4,Image 1,1,2890,
170,,Surface,4,Image 1,1,2891,
167,,Surface,4,Image 1,1,2892,
170,,Surface,4,Image 1,1,2893,
172,,Surface,4,Image 1,1,2894,
181,,Surface,4,Image 1,1,2895,
169,,Surface,4,Image 1,1,2896,
176,,Surface,4,Image 1,1,2897,
183,,Surface,4,Image 1,1,2898,
185,,Surface,4,Image 1,1,2899,
191,,Surface,4,Image 1,1,2900,
178,,Surface,4,Image 1,1,2901,
168,,Surface,4,Image 1,1,2902,
172,,Surface,4,Image 1,1,2903,
176,,Surface,4,Image 1,1,2904,
179,,Surface,4,Image 1,1,2905,
165,,Surface,4,Image 1,1,2906,
174,,Surface,4,Image 1,1,2907,
178,,Surface,4,Image 1,1,2908,
182,,Surface,4,Image 1,1,2909,
183,,Surface,4,Image 1,1,2910,
175,,Surface,4,Image 1,1,2911,
168,,Surface,4,Image 1,1,2912,
192,,Surface,4,Image 1,1,2913,
193,,Surface,4,Image 1,1,2914,
180,,Surface,4,Image 1,1,2915,
171,,Surface,4,Image 1,1,2916,
193,,Surface,4,Image 1,1,2917,
169,,Surface,4,Image 1,1,2918,
182,,Surface,4,Image 1,1,2919,
175,,Surface,4,Image 1,1,2920,
184,,Surface,4,Image 1,1,2921,
172,,Surface,4,Image 1,1,2922,
185,,Surface,4,Image 1,1,2923,
188,,Surface,4,Image 1,1,2924,
173,,Surface,4,Image 1,1,2925,
177,,Surface,4,Image 1,1,2926,
189,,Surface,4,Image 1,1,2927,
190,,Surface,4,Image 1,1,2928,
170,,Surface,4,Image 1,1,2929,
181,,Surface,4,Image 1,1,2930,
203,,Surface,4,Image 1,1,2931,
189,,Surface,4,Image 1,1,2932,
191,,Surface,4,Image 1,1,2933,
199,,Surface,4,Image 1,1,2934,
173,,Surface,4,Image 1,1,2935,
189,,Surface,4,Image 1,1,2936,
172,,Surface,4,Image 1,1,2937,
175,,Surface,4,Image 1,1,2938,
178,,Surface,4,Image 1,1,2939,
178,,Surface,4,Image 1,1,2940,
176,,Surface,4,Image 1,1,2941,
177,,Surface,4,Image 1,1,2942,
192,,Surface,4,Image 1,1,2943,
177,,Surface,4,Image 1,1,2944,
177,,Surface,4,Image 1,1,2945,
173,,Surface,4,Image 1,1,2946,
185,,Surface,4,Image 1,1,2947,
176,,Surface,4,Image 1,1,2948,
192,,Surface,4,Image 1,1,2949,
180,,Surface,4,Image 1,1,2950,
196,,Surface,4,Image 1,1,2951,
180,,Surface,4,Image 1,1,2952,
170,,Surface,4,Image 1,1,2953,
186,,Surface,4,Image 1,1,2954,
189,,Surface,4,Image 1,1,2955,
165,,Surface,4,Image 1,1,2956,
177,,Surface,4,Image 1,1,2957,
184,,Surface,4,Image 1,1,2958,
200,,Surface,4,Image 1,1,2959,
183,,Surface,4,Image 1,1,2960,
177,,Surface,4,Image 1,1,2961,
173,,Surface,4,Image 1,1,2962,
197,,Surface,4,Image 1,1,2963,
170,,Surface,4,Image 1,1,2964,
186,,Surface,4,Image 1,1,2965,
178,,Surface,4,Image 1,1,2966,
184,,Surface,4,Image 1,1,2967,
174,,Surface,4,Image 1,1,2968,
188,,Surface,4,Image 1,1,2969,
205,,Surface,4,Image 1,1,2970,
174,,Surface,4,Image 1,1,2971,
180,,Surface,4,Image 1,1,2972,
169,,Surface,4,Image 1,1,2973,
180,,Surface,4,Image 1,1,2974,
174,,Surface,4,Image 1,1,2975,
191,,Surface,4,Image 1,1,2976,
180,,Surface,4,Image 1,1,2977,
182,,Surface,4,Image 1,1,2978,
182,,Surface,4,Image 1,1,2979,
193,,Surface,4,Image 1,1,2980,
204,,Surface,4,Image 1,1,2981,
175,,Surface,4,Image 1,1,2982,
207,,Surface,4,Image 1,1,2983,
196,,Surface,4,Image 1,1,2984,
198,,Surface,4,Image 1,1,2985,
192,,Surface,4,Image 1,1,2986,
191,,Surface,4,Image 1,1,2987,
178,,Surface,4,Image 1,1,2988,
186,,Surface,4,Image 1,1,2989,
176,,Surface,4,Image 1,1,2990,
167,,Surface,4,Image 1,1,2991,
185,,Surface,4,Image 1,1,2992,
182,,Surface,4,Image 1,1,2993,
183,,Surface,4,Image 1,1,2994,
201,,Surface,4,Image 1,1,2995,
193,,Surface,4,Image 1,1,2996,
172,,Surface,4,Image 1,1,2997,
182,,Surface,4,Image 1,1,2998,
174,,Surface,4,Image 1,1,2999,
175,,Surface,4,Image 1,1,3000,
195,,Surface,4,Image 1,1,3001,
168,,Surface,4,Image 1,1,3002,
197,,Surface,4,Image 1,1,3003,
169,,Surface,4,Image 1,1,3004,
195,,Surface,4,Image 1,1,3005,
191,,Surface,4,Image 1,1,3006,
217,,Surface,4,Image 1,1,3007,
219,,Surface,4,Image 1,1,3008,
203,,Surface,4,Image 1,1,3009,
208,,Surface,4,Image 1,1,3010,
178,,Surface,4,Image 1,1,3011,
178,,Surface,4,Image 1,1,3012,
173,,Surface,4,Image 1,1,3013,
187,,Surface,4,Image 1,1,3014,
189,,Surface,4,Image 1,1,3015,
180,,Surface,4,Image 1,1,3016,
178,,Surface,4,Image 1,1,3017,
191,,Surface,4,Image 1,1,3018,
188,,Surface,4,Image 1,1,3019,
182,,Surface,4,Image 1,1,3020,
176,,Surface,4,Image 1,1,3021,
191,,Surface,4,Image 1,1,3022,
185,,Surface,4,Image 1,1,3023,
193,,Surface,4,Image 1,1,3024,
167,,Surface,4,Image 1,1,3025,
199,,Surface,4,Image 1,1,3026,
171,,Surface,4,Image 1,1,3027,
192,,Surface,4,Image 1,1,3028,
174,,Surface,4,Image 1,1,3029,
165,,Surface,4,Image 1,1,3030,
171,,Surface,4,Image 1,1,3031,
176,,Surface,4,Image 1,1,3032,
168,,Surface,4,Image 1,1,3033,
171,,Surface,4,Image 1,1,3034,
190,,Surface,4,Image 1,1,3035,
186,,Surface,4,Image 1,1,3036,
162,,Surface,4,Image 1,1,3037,
187,,Surface,4,Image 1,1,3038,
174,,Surface,4,Image 1,1,3039,
181,,Surface,4,Image 1,1,3040,
176,,Surface,4,Image 1,1,3041,
189,,Surface,4,Image 1,1,3042,
187,,Surface,4,Image 1,1,3043,
183,,Surface,4,Image 1,1,3044,
175,,Surface,4,Image 1,1,3045,
191,,Surface,4,Image 1,1,3046,
193,,Surface,4,Image 1,1,3047,
170,,Surface,4,Image 1,1,3048,
196,,Surface,4,Image 1,1,3049,
197,,Surface,4,Image 1,1,3050,
180,,Surface,4,Image 1,1,3051,
206,,Surface,4,Image 1,1,3052,
159,,Surface,4,Image 1,1,3053,
187,,Surface,4,Image 1,1,3054,
188,,Surface,4,Image 1,1,3055,
212,,Surface,4,Image 1,1,3056,
182,,Surface,4,Image 1,1,3057,
184,,Surface,4,Image 1,1,3058,
192,,Surface,4,Image 1,1,3059,
179,,Surface,4,Image 1,1,3060,
177,,Surface,4,Image 1,1,3061,
178,,Surface,4,Image 1,1,3062,
196,,Surface,4,Image 1,1,3063,
185,,Surface,4,Image 1,1,3064,
165,,Surface,4,Image 1,1,3065,
165,,Surface,4,Image 1,1,3066,
212,,Surface,4,Image 1,1,3067,
177,,Surface,4,Image 1,1,3068,
178,,Surface,4,Image 1,1,3069,
185,,Surface,4,Image 1,1,3070,
182,,Surface,4,Image 1,1,3071,
168,,Surface,4,Image 1,1,3072,
204,,Surface,4,Image 1,1,3073,
209,,Surface,4,Image 1,1,3074,
177,,Surface,4,Image 1,1,3075,
191,,Surface,4,Image 1,1,3076,
186,,Surface,4,Image 1,1,3077,
167,,Surface,4,Image 1,1,3078,
163,,Surface,4,Image 1,1,3079,
182,,Surface,4,Image 1,1,3080,
213,,Surface,4,Image 1,1,3081,
149,,Surface,4,Image 1,1,3082,
179,,Surface,4,Image 1,1,3083,
166,,Surface,4,Image 1,1,3084,
140,,Surface,4,Image 1,1,3085,
190,,Surface,4,Image 1,1,3086,
179,,Surface,4,Image 1,1,3087,
178,,Surface,4,Image 1,1,3088,
188,,Surface,4,Image 1,1,3089,
172,,Surface,4,Image 1,1,3090,
178,,Surface,4,Image 1,1,3091,
184,,Surface,4,Image 1,1,3092,
152,,Surface,4,Image 1,1,3093,
180,,Surface,4,Image 1,1,3094,
176,,Surface,4,Image 1,1,3095,
182,,Surface,4,Image 1,1,3096,
186,,Surface,4,Image 1,1,3097,
177,,Surface,4,Image 1,1,3098,
174,,Surface,4,Image 1,1,3099,
183,,Surface,4,Image 1,1,3100,
175,,Surface,4,Image 1,1,3101,
191,,Surface,4,Image 1,1,3102,
177,,Surface,4,Image 1,1,3103,
187,,Surface,4,Image 1,1,3104,
201,,Surface,4,Image 1,1,3105,
174,,Surface,4,Image 1,1,3106,
193,,Surface,4,Image 1,1,3107,
178,,Surface,4,Image 1,1,3108,
184,,Surface,4,Image 1,1,3109,
185,,Surface,4,Image 1,1,3110,
179,,Surface,4,Image 1,1,3111,
170,,Surface,4,Image 1,1,3112,
187,,Surface,4,Image 1,1,3113,
178,,Surface,4,Image 1,1,3114,
181,,Surface,4,Image 1,1,3115,
