
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
21.6071,,Surface,3,Image 1,1,2510,
17.806,,Surface,3,Image 1,1,2511,
18.2889,,Surface,3,Image 1,1,2512,
6.02857,,Surface,3,Image 1,1,2513,
4.59091,,Surface,3,Image 1,1,2514,
28.0789,,Surface,3,Image 1,1,2515,
4.48507,,Surface,3,Image 1,1,2516,
30.2578,,Surface,3,Image 1,1,2517,
10.2083,,Surface,3,Image 1,1,2518,
33.375,,Surface,3,Image 1,1,2519,
7.2934,,Surface,3,Image 1,1,2520,
4.80161,,Surface,3,Image 1,1,2521,
4.00203,,Surface,3,Image 1,1,2522,
4.4946,,Surface,3,Image 1,1,2523,
59.6389,,Surface,3,Image 1,1,2524,
53.8269,,Surface,3,Image 1,1,2525,
52.1964,,Surface,3,Image 1,1,2526,
45.8578,,Surface,3,Image 1,1,2527,
9.89205,,Surface,3,Image 1,1,2528,
7.36667,,Surface,3,Image 1,1,2529,
23.1581,,Surface,3,Image 1,1,2530,
4.70536,,Surface,3,Image 1,1,2531,
52.0658,,Surface,3,Image 1,1,2532,
6.11724,,Surface,3,Image 1,1,2533,
4.63462,,Surface,3,Image 1,1,2534,
5.1087,,Surface,3,Image 1,1,2535,
6.19318,,Surface,3,Image 1,1,2536,
6.27717,,Surface,3,Image 1,1,2537,
4.86225,,Surface,3,Image 1,1,2538,
20.6731,,Surface,3,Image 1,1,2539,
4.0913,,Surface,3,Image 1,1,2540,
81.1042,,Surface,3,Image 1,1,2541,
8.55,,Surface,3,Image 1,1,2542,
30.8214,,Surface,3,Image 1,1,2543,
44.9516,,Surface,3,Image 1,1,2544,
39.775,,Surface,3,Image 1,1,2545,
5.02459,,Surface,3,Image 1,1,2546,
18.3125,,Surface,3,Image 1,1,2547,
66.4052,,Surface,3,Image 1,1,2548,
58.9847,,Surface,3,Image 1,1,2549,
4.44512,,Surface,3,Image 1,1,2550,
102.974,,Surface,3,Image 1,1,2551,
4.39615,,Surface,3,Image 1,1,2552,
4.65552,,Surface,3,Image 1,1,2553,
4.63854,,Surface,3,Image 1,1,2554,
46.6266,,Surface,3,Image 1,1,2555,
51.3375,,Surface,3,Image 1,1,2556,
4.16901,,Surface,3,Image 1,1,2557,
4.5,,Surface,3,Image 1,1,2558,
46.8205,,Surface,3,Image 1,1,2559,
47.25,,Surface,3,Image 1,1,2560,
14.0908,,Surface,3,Image 1,1,2561,
39.9223,,Surface,3,Image 1,1,2562,
4.30482,,Surface,3,Image 1,1,2563,
90.4306,,Surface,3,Image 1,1,2564,
20.1818,,Surface,3,Image 1,1,2565,
113.456,,Surface,3,Image 1,1,2566,
50.4844,,Surface,3,Image 1,1,2567,
54.5173,,Surface,3,Image 1,1,2568,
56.625,,Surface,3,Image 1,1,2569,
26.2197,,Surface,3,Image 1,1,2570,
38.5667,,Surface,3,Image 1,1,2571,
65.1288,,Surface,3,Image 1,1,2572,
6.05088,,Surface,3,Image 1,1,2573,
28.2643,,Surface,3,Image 1,1,2574,
6.85,,Surface,3,Image 1,1,2575,
4.89453,,Surface,3,Image 1,1,2576,
5.81818,,Surface,3,Image 1,1,2577,
21.1919,,Surface,3,Image 1,1,2578,
6.17952,,Surface,3,Image 1,1,2579,
7.40514,,Surface,3,Image 1,1,2580,
4.61261,,Surface,3,Image 1,1,2581,
22.4583,,Surface,3,Image 1,1,2582,
5.28571,,Surface,3,Image 1,1,2583,
86.7891,,Surface,3,Image 1,1,2584,
32.5882,,Surface,3,Image 1,1,2585,
7.66176,,Surface,3,Image 1,1,2586,
66.635,,Surface,3,Image 1,1,2587,
71.7656,,Surface,3,Image 1,1,2588,
23.2271,,Surface,3,Image 1,1,2589,
33.4623,,Surface,3,Image 1,1,2590,
17.4212,,Surface,3,Image 1,1,2591,
56,,Surface,3,Image 1,1,2592,
30.7232,,Surface,3,Image 1,1,2593,
32.5641,,Surface,3,Image 1,1,2594,
22.4679,,Surface,3,Image 1,1,2595,
57.8182,,Surface,3,Image 1,1,2596,
13.9124,,Surface,3,Image 1,1,2597,
43.8611,,Surface,3,Image 1,1,2598,
38.8269,,Surface,3,Image 1,1,2599,
35.4783,,Surface,3,Image 1,1,2600,
59.4821,,Surface,3,Image 1,1,2601,
23.9961,,Surface,3,Image 1,1,2602,
38.3536,,Surface,3,Image 1,1,2603,
12.7167,,Surface,3,Image 1,1,2604,
58.6753,,Surface,3,Image 1,1,2605,
59.0805,,Surface,3,Image 1,1,2606,
39,,Surface,3,Image 1,1,2607,
4.89815,,Surface,3,Image 1,1,2608,
19.3259,,Surface,3,Image 1,1,2609,
4.87931,,Surface,3,Image 1,1,2610,
33.2885,,Surface,3,Image 1,1,2611,
20.3088,,Surface,3,Image 1,1,2612,
39.3,,Surface,3,Image 1,1,2613,
55.5375,,Surface,3,Image 1,1,2614,
46.7955,,Surface,3,Image 1,1,2615,
10.2346,,Surface,3,Image 1,1,2616,
94.0598,,Surface,3,Image 1,1,2617,
96.0331,,Surface,3,Image 1,1,2618,
68.6328,,Surface,3,Image 1,1,2619,
21.0167,,Surface,3,Image 1,1,2620,
12.7211,,Surface,3,Image 1,1,2621,
60.9662,,Surface,3,Image 1,1,2622,
17.3031,,Surface,3,Image 1,1,2623,
76.626,,Surface,3,Image 1,1,2624,
61.8167,,Surface,3,Image 1,1,2625,
64.3393,,Surface,3,Image 1,1,2626,
46.7353,,Surface,3,Image 1,1,2627,
65.3704,,Surface,3,Image 1,1,2628,
27.5761,,Surface,3,Image 1,1,2629,
68.1478,,Surface,3,Image 1,1,2630,
42.076,,Surface,3,Image 1,1,2631,
5.25702,,Surface,3,Image 1,1,2632,
32.1757,,Surface,3,Image 1,1,2633,
63.0337,,Surface,3,Image 1,1,2634,
69.5119,,Surface,3,Image 1,1,2635,
45.3064,,Surface,3,Image 1,1,2636,
28.7028,,Surface,3,Image 1,1,2637,
87.8781,,Surface,3,Image 1,1,2638,
19.6433,,Surface,3,Image 1,1,2639,
74.1201,,Surface,3,Image 1,1,2640,
79.8717,,Surface,3,Image 1,1,2641,
60.5,,Surface,3,Image 1,1,2642,
19.3231,,Surface,3,Image 1,1,2643,
8.74031,,Surface,3,Image 1,1,2644,
67.2045,,Surface,3,Image 1,1,2645,
37.8015,,Surface,3,Image 1,1,2646,
14.5948,,Surface,3,Image 1,1,2647,
56.2602,,Surface,3,Image 1,1,2648,
42.7382,,Surface,3,Image 1,1,2649,
48.9318,,Surface,3,Image 1,1,2650,
77.9407,,Surface,3,Image 1,1,2651,
40.127,,Surface,3,Image 1,1,2652,
24.6992,,Surface,3,Image 1,1,2653,
35.6429,,Surface,3,Image 1,1,2654,
5.41518,,Surface,3,Image 1,1,2655,
5.6,,Surface,3,Image 1,1,2656,
65.7593,,Surface,3,Image 1,1,2657,
66.256,,Surface,3,Image 1,1,2658,
5.6582,,Surface,3,Image 1,1,2659,
15.8468,,Surface,3,Image 1,1,2660,
12.7976,,Surface,3,Image 1,1,2661,
21.2024,,Surface,3,Image 1,1,2662,
28.1596,,Surface,3,Image 1,1,2663,
78.2371,,Surface,3,Image 1,1,2664,
61.7266,,Surface,3,Image 1,1,2665,
9.87625,,Surface,3,Image 1,1,2666,
73.3125,,Surface,3,Image 1,1,2667,
80.0553,,Surface,3,Image 1,1,2668,
71.7883,,Surface,3,Image 1,1,2669,
90.2024,,Surface,3,Image 1,1,2670,
6.26817,,Surface,3,Image 1,1,2671,
41.8529,,Surface,3,Image 1,1,2672,
19.0714,,Surface,3,Image 1,1,2673,
57.5111,,Surface,3,Image 1,1,2674,
22.2614,,Surface,3,Image 1,1,2675,
49.5815,,Surface,3,Image 1,1,2676,
28.4167,,Surface,3,Image 1,1,2677,
6.50726,,Surface,3,Image 1,1,2678,
49.5644,,Surface,3,Image 1,1,2679,
6.50893,,Surface,3,Image 1,1,2680,
6.48847,,Surface,3,Image 1,1,2681,
27.3605,,Surface,3,Image 1,1,2682,
23.6573,,Surface,3,Image 1,1,2683,
56.85,,Surface,3,Image 1,1,2684,
9.62719,,Surface,3,Image 1,1,2685,
61.4949,,Surface,3,Image 1,1,2686,
29.7208,,Surface,3,Image 1,1,2687,
6.69575,,Surface,3,Image 1,1,2688,
35.625,,Surface,3,Image 1,1,2689,
28.3144,,Surface,3,Image 1,1,2690,
40.55,,Surface,3,Image 1,1,2691,
59.4375,,Surface,3,Image 1,1,2692,
6.65942,,Surface,3,Image 1,1,2693,
38.9615,,Surface,3,Image 1,1,2694,
18.5,,Surface,3,Image 1,1,2695,
5.89474,,Surface,3,Image 1,1,2696,
29.4138,,Surface,3,Image 1,1,2697,
5.53125,,Surface,3,Image 1,1,2698,
39.1034,,Surface,3,Image 1,1,2699,
71.1875,,Surface,3,Image 1,1,2700,
37.6058,,Surface,3,Image 1,1,2701,
49.2333,,Surface,3,Image 1,1,2702,
77.5333,,Surface,3,Image 1,1,2703,
17.4483,,Surface,3,Image 1,1,2704,
48.7214,,Surface,3,Image 1,1,2705,
73.1724,,Surface,3,Image 1,1,2706,
6.13889,,Surface,3,Image 1,1,2707,
24.9907,,Surface,3,Image 1,1,2708,
16.125,,Surface,3,Image 1,1,2709,
44,,Surface,3,Image 1,1,2710,
14.5455,,Surface,3,Image 1,1,2711,
16.7321,,Surface,3,Image 1,1,2712,
34.9194,,Surface,3,Image 1,1,2713,
67.4167,,Surface,3,Image 1,1,2714,
78.4643,,Surface,3,Image 1,1,2715,
5.92066,,Surface,3,Image 1,1,2716,
15.7441,,Surface,3,Image 1,1,2717,
32.9643,,Surface,3,Image 1,1,2718,
18.3261,,Surface,3,Image 1,1,2719,
6.49474,,Surface,3,Image 1,1,2720,
11.9446,,Surface,3,Image 1,1,2721,
5.80357,,Surface,3,Image 1,1,2722,
62.3702,,Surface,3,Image 1,1,2723,
51.024,,Surface,3,Image 1,1,2724,
71.5921,,Surface,3,Image 1,1,2725,
97.0714,,Surface,3,Image 1,1,2726,
5.57031,,Surface,3,Image 1,1,2727,
14.4198,,Surface,3,Image 1,1,2728,
11.5339,,Surface,3,Image 1,1,2729,
5.85825,,Surface,3,Image 1,1,2730,
6.28333,,Surface,3,Image 1,1,2731,
11.6328,,Surface,3,Image 1,1,2732,
5.65948,,Surface,3,Image 1,1,2733,
6.33482,,Surface,3,Image 1,1,2734,
11.375,,Surface,3,Image 1,1,2735,
16.0634,,Surface,3,Image 1,1,2736,
28.97,,Surface,3,Image 1,1,2737,
33.6842,,Surface,3,Image 1,1,2738,
42.4873,,Surface,3,Image 1,1,2739,
69.6964,,Surface,3,Image 1,1,2740,
14.2637,,Surface,3,Image 1,1,2741,
21.1008,,Surface,3,Image 1,1,2742,
25.62,,Surface,3,Image 1,1,2743,
20.545,,Surface,3,Image 1,1,2744,
22.1884,,Surface,3,Image 1,1,2745,
15.4657,,Surface,3,Image 1,1,2746,
19.8288,,Surface,3,Image 1,1,2747,
14.8686,,Surface,3,Image 1,1,2748,
9.91774,,Surface,3,Image 1,1,2749,
17.7588,,Surface,3,Image 1,1,2750,
13.1816,,Surface,3,Image 1,1,2751,
16.5044,,Surface,3,Image 1,1,2752,
24.5064,,Surface,3,Image 1,1,2753,
13.3929,,Surface,3,Image 1,1,2754,
13.3432,,Surface,3,Image 1,1,2755,
22.1856,,Surface,3,Image 1,1,2756,
5.66092,,Surface,3,Image 1,1,2757,
60.9103,,Surface,3,Image 1,1,2758,
35,,Surface,3,Image 1,1,2759,
42.7367,,Surface,3,Image 1,1,2760,
29.9393,,Surface,3,Image 1,1,2761,
5.18056,,Surface,3,Image 1,1,2762,
23.0189,,Surface,3,Image 1,1,2763,
13.1435,,Surface,3,Image 1,1,2764,
8.67391,,Surface,3,Image 1,1,2765,
48.9031,,Surface,3,Image 1,1,2766,
58.4605,,Surface,3,Image 1,1,2767,
52.0859,,Surface,3,Image 1,1,2768,
77.3827,,Surface,3,Image 1,1,2769,
98.8056,,Surface,3,Image 1,1,2770,
84.9342,,Surface,3,Image 1,1,2771,
87.6484,,Surface,3,Image 1,1,2772,
40.3513,,Surface,3,Image 1,1,2773,
6.75,,Surface,3,Image 1,1,2774,
20.5716,,Surface,3,Image 1,1,2775,
36.8454,,Surface,3,Image 1,1,2776,
12.2833,,Surface,3,Image 1,1,2777,
42.1402,,Surface,3,Image 1,1,2778,
60.7609,,Surface,3,Image 1,1,2779,
5.84375,,Surface,3,Image 1,1,2780,
6.24057,,Surface,3,Image 1,1,2781,
59.1486,,Surface,3,Image 1,1,2782,
47.9526,,Surface,3,Image 1,1,2783,
81.25,,Surface,3,Image 1,1,2784,
51.5625,,Surface,3,Image 1,1,2785,
30.2685,,Surface,3,Image 1,1,2786,
29.5807,,Surface,3,Image 1,1,2787,
99.9063,,Surface,3,Image 1,1,2788,
35.6375,,Surface,3,Image 1,1,2789,
51.8581,,Surface,3,Image 1,1,2790,
85.6944,,Surface,3,Image 1,1,2791,
45.9055,,Surface,3,Image 1,1,2792,
53.0396,,Surface,3,Image 1,1,2793,
53.5352,,Surface,3,Image 1,1,2794,
66.1,,Surface,3,Image 1,1,2795,
58.1794,,Surface,3,Image 1,1,2796,
42.5761,,Surface,3,Image 1,1,2797,
37.0294,,Surface,3,Image 1,1,2798,
5.60484,,Surface,3,Image 1,1,2799,
41.9844,,Surface,3,Image 1,1,2800,
31.7708,,Surface,3,Image 1,1,2801,
57.3478,,Surface,3,Image 1,1,2802,
33.9797,,Surface,3,Image 1,1,2803,
77.55,,Surface,3,Image 1,1,2804,
48.4032,,Surface,3,Image 1,1,2805,
47.8403,,Surface,3,Image 1,1,2806,
34.4722,,Surface,3,Image 1,1,2807,
38.3134,,Surface,3,Image 1,1,2808,
64.4808,,Surface,3,Image 1,1,2809,
99.4878,,Surface,3,Image 1,1,2810,
35.7891,,Surface,3,Image 1,1,2811,
43.5111,,Surface,3,Image 1,1,2812,
52.8793,,Surface,3,Image 1,1,2813,
25.581,,Surface,3,Image 1,1,2814,
40.0022,,Surface,3,Image 1,1,2815,
58.1855,,Surface,3,Image 1,1,2816,
29.2188,,Surface,3,Image 1,1,2817,
21.0441,,Surface,3,Image 1,1,2818,
40.75,,Surface,3,Image 1,1,2819,
101.233,,Surface,3,Image 1,1,2820,
42.4667,,Surface,3,Image 1,1,2821,
8.49123,,Surface,3,Image 1,1,2822,
49.475,,Surface,3,Image 1,1,2823,
17.7917,,Surface,3,Image 1,1,2824,
14.2817,,Surface,3,Image 1,1,2825,
32.4024,,Surface,3,Image 1,1,2826,
38.6466,,Surface,3,Image 1,1,2827,
11.2891,,Surface,3,Image 1,1,2828,
33.6167,,Surface,3,Image 1,1,2829,
70.25,,Surface,3,Image 1,1,2830,
49.5857,,Surface,3,Image 1,1,2831,
22.4189,,Surface,3,Image 1,1,2832,
90.7635,,Surface,3,Image 1,1,2833,
35.5915,,Surface,3,Image 1,1,2834,
19.8409,,Surface,3,Image 1,1,2835,
13.5682,,Surface,3,Image 1,1,2836,
17.2381,,Surface,3,Image 1,1,2837,
26.3634,,Surface,3,Image 1,1,2838,
37.6042,,Surface,3,Image 1,1,2839,
75.6513,,Surface,3,Image 1,1,2840,
14.9167,,Surface,3,Image 1,1,2841,
9.4537,,Surface,3,Image 1,1,2842,
47.6684,,Surface,3,Image 1,1,2843,
9.91177,,Surface,3,Image 1,1,2844,
26.5658,,Surface,3,Image 1,1,2845,
40.0556,,Surface,3,Image 1,1,2846,
40.259,,Surface,3,Image 1,1,2847,
47.8105,,Surface,3,Image 1,1,2848,
41.3788,,Surface,3,Image 1,1,2849,
11.9569,,Surface,3,Image 1,1,2850,
4.84921,,Surface,3,Image 1,1,2851,
5.5431,,Surface,3,Image 1,1,2852,
51.8889,,Surface,3,Image 1,1,2853,
53.8864,,Surface,3,Image 1,1,2854,
4.52778,,Surface,3,Image 1,1,2855,
30.7228,,Surface,3,Image 1,1,2856,
26.2206,,Surface,3,Image 1,1,2857,
21.7875,,Surface,3,Image 1,1,2858,
53.8974,,Surface,3,Image 1,1,2859,
5.40476,,Surface,3,Image 1,1,2860,
79.1667,,Surface,3,Image 1,1,2861,
55.4,,Surface,3,Image 1,1,2862,
45.2778,,Surface,3,Image 1,1,2863,
16.5714,,Surface,3,Image 1,1,2864,
40.2661,,Surface,3,Image 1,1,2865,
44.92,,Surface,3,Image 1,1,2866,
18.6589,,Surface,3,Image 1,1,2867,
69.898,,Surface,3,Image 1,1,2868,
21.7667,,Surface,3,Image 1,1,2869,
18.3981,,Surface,3,Image 1,1,2870,
38.4792,,Surface,3,Image 1,1,2871,
45.6667,,Surface,3,Image 1,1,2872,
18.569,,Surface,3,Image 1,1,2873,
62.6071,,Surface,3,Image 1,1,2874,
49.2833,,Surface,3,Image 1,1,2875,
44.2826,,Surface,3,Image 1,1,2876,
54.7348,,Surface,3,Image 1,1,2877,
29.1481,,Surface,3,Image 1,1,2878,
47.1447,,Surface,3,Image 1,1,2879,
34.8176,,Surface,3,Image 1,1,2880,
45.8281,,Surface,3,Image 1,1,2881,
64.2065,,Surface,3,Image 1,1,2882,
26.7059,,Surface,3,Image 1,1,2883,
21.1,,Surface,3,Image 1,1,2884,
45.3119,,Surface,3,Image 1,1,2885,
14.1389,,Surface,3,Image 1,1,2886,
52.053,,Surface,3,Image 1,1,2887,
38.1352,,Surface,3,Image 1,1,2888,
57.8824,,Surface,3,Image 1,1,2889,
61.2083,,Surface,3,Image 1,1,2890,
93.8182,,Surface,3,Image 1,1,2891,
50.0865,,Surface,3,Image 1,1,2892,
65.7679,,Surface,3,Image 1,1,2893,
48.2679,,Surface,3,Image 1,1,2894,
38.1382,,Surface,3,Image 1,1,2895,
63.8438,,Surface,3,Image 1,1,2896,
53.4938,,Surface,3,Image 1,1,2897,
61.2,,Surface,3,Image 1,1,2898,
45.9891,,Surface,3,Image 1,1,2899,
29.7526,,Surface,3,Image 1,1,2900,
71.2778,,Surface,3,Image 1,1,2901,
15.0583,,Surface,3,Image 1,1,2902,
15.7115,,Surface,3,Image 1,1,2903,
47.8457,,Surface,3,Image 1,1,2904,
51.6007,,Surface,3,Image 1,1,2905,
95.5568,,Surface,3,Image 1,1,2906,
47.5332,,Surface,3,Image 1,1,2907,
37.9722,,Surface,3,Image 1,1,2908,
31.4813,,Surface,3,Image 1,1,2909,
83.5089,,Surface,3,Image 1,1,2910,
102.266,,Surface,3,Image 1,1,2911,
81.5517,,Surface,3,Image 1,1,2912,
48.5285,,Surface,3,Image 1,1,2913,
62.5747,,Surface,3,Image 1,1,2914,
35.4167,,Surface,3,Image 1,1,2915,
31.5119,,Surface,3,Image 1,1,2916,
42.4389,,Surface,3,Image 1,1,2917,
13.5714,,Surface,3,Image 1,1,2918,
9.72826,,Surface,3,Image 1,1,2919,
45.3444,,Surface,3,Image 1,1,2920,
27.58,,Surface,3,Image 1,1,2921,
52.5438,,Surface,3,Image 1,1,2922,
43.2593,,Surface,3,Image 1,1,2923,
25.9418,,Surface,3,Image 1,1,2924,
33.0474,,Surface,3,Image 1,1,2925,
32.1667,,Surface,3,Image 1,1,2926,
60.9254,,Surface,3,Image 1,1,2927,
55.1004,,Surface,3,Image 1,1,2928,
45.0379,,Surface,3,Image 1,1,2929,
52.3167,,Surface,3,Image 1,1,2930,
24.6274,,Surface,3,Image 1,1,2931,
50.0152,,Surface,3,Image 1,1,2932,
50.6883,,Surface,3,Image 1,1,2933,
50.58,,Surface,3,Image 1,1,2934,
27.006,,Surface,3,Image 1,1,2935,
53.6023,,Surface,3,Image 1,1,2936,
34.7632,,Surface,3,Image 1,1,2937,
55.8882,,Surface,3,Image 1,1,2938,
51.0104,,Surface,3,Image 1,1,2939,
41.1124,,Surface,3,Image 1,1,2940,
57.1583,,Surface,3,Image 1,1,2941,
115.852,,Surface,3,Image 1,1,2942,
47.1333,,Surface,3,Image 1,1,2943,
62.5714,,Surface,3,Image 1,1,2944,
39.2794,,Surface,3,Image 1,1,2945,
62.5585,,Surface,3,Image 1,1,2946,
29.3433,,Surface,3,Image 1,1,2947,
26.7,,Surface,3,Image 1,1,2948,
46.1959,,Surface,3,Image 1,1,2949,
25.7778,,Surface,3,Image 1,1,2950,
36.51,,Surface,3,Image 1,1,2951,
47.7183,,Surface,3,Image 1,1,2952,
52.1042,,Surface,3,Image 1,1,2953,
32.8378,,Surface,3,Image 1,1,2954,
25.0509,,Surface,3,Image 1,1,2955,
71.0687,,Surface,3,Image 1,1,2956,
21.1481,,Surface,3,Image 1,1,2957,
41,,Surface,3,Image 1,1,2958,
50.4597,,Surface,3,Image 1,1,2959,
34.0302,,Surface,3,Image 1,1,2960,
45.8077,,Surface,3,Image 1,1,2961,
48.1167,,Surface,3,Image 1,1,2962,
31.1414,,Surface,3,Image 1,1,2963,
29.8333,,Surface,3,Image 1,1,2964,
34.8758,,Surface,3,Image 1,1,2965,
62.5273,,Surface,3,Image 1,1,2966,
36.3306,,Surface,3,Image 1,1,2967,
55.5926,,Surface,3,Image 1,1,2968,
27,,Surface,3,Image 1,1,2969,
18.9525,,Surface,3,Image 1,1,2970,
52.7273,,Surface,3,Image 1,1,2971,
70.375,,Surface,3,Image 1,1,2972,
59.6445,,Surface,3,Image 1,1,2973,
88.5376,,Surface,3,Image 1,1,2974,
35.2558,,Surface,3,Image 1,1,2975,
34.2,,Surface,3,Image 1,1,2976,
56.9509,,Surface,3,Image 1,1,2977,
21.3403,,Surface,3,Image 1,1,2978,
39.3438,,Surface,3,Image 1,1,2979,
18.9862,,Surface,3,Image 1,1,2980,
19.3125,,Surface,3,Image 1,1,2981,
50.2414,,Surface,3,Image 1,1,2982,
27.8894,,Surface,3,Image 1,1,2983,
52.1341,,Surface,3,Image 1,1,2984,
74.3287,,Surface,3,Image 1,1,2985,
59.5931,,Surface,3,Image 1,1,2986,
32.3789,,Surface,3,Image 1,1,2987,
50.1563,,Surface,3,Image 1,1,2988,
67.4744,,Surface,3,Image 1,1,2989,
71.8902,,Surface,3,Image 1,1,2990,
47.0721,,Surface,3,Image 1,1,2991,
48.3394,,Surface,3,Image 1,1,2992,
27.8186,,Surface,3,Image 1,1,2993,
51.1379,,Surface,3,Image 1,1,2994,
51.9204,,Surface,3,Image 1,1,2995,
59.3302,,Surface,3,Image 1,1,2996,
20.9271,,Surface,3,Image 1,1,2997,
36.5676,,Surface,3,Image 1,1,2998,
20.3362,,Surface,3,Image 1,1,2999,
46.6738,,Surface,3,Image 1,1,3000,
31.24,,Surface,3,Image 1,1,3001,
32.3432,,Surface,3,Image 1,1,3002,
15.9503,,Surface,3,Image 1,1,3003,
77.3017,,Surface,3,Image 1,1,3004,
28.3655,,Surface,3,Image 1,1,3005,
58.5696,,Surface,3,Image 1,1,3006,
14.3613,,Surface,3,Image 1,1,3007,
51.8622,,Surface,3,Image 1,1,3008,
13.7591,,Surface,3,Image 1,1,3009,
31.2907,,Surface,3,Image 1,1,3010,
71.2177,,Surface,3,Image 1,1,3011,
41.3059,,Surface,3,Image 1,1,3012,
28.4679,,Surface,3,Image 1,1,3013,
24.0324,,Surface,3,Image 1,1,3014,
56.9081,,Surface,3,Image 1,1,3015,
32.8756,,Surface,3,Image 1,1,3016,
26.5,,Surface,3,Image 1,1,3017,
39.9297,,Surface,3,Image 1,1,3018,
56.6545,,Surface,3,Image 1,1,3019,
43.3906,,Surface,3,Image 1,1,3020,
21.4,,Surface,3,Image 1,1,3021,
25.3345,,Surface,3,Image 1,1,3022,
21.9245,,Surface,3,Image 1,1,3023,
30.7583,,Surface,3,Image 1,1,3024,
36.6929,,Surface,3,Image 1,1,3025,
28.7457,,Surface,3,Image 1,1,3026,
38.4583,,Surface,3,Image 1,1,3027,
17.551,,Surface,3,Image 1,1,3028,
