
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
122,,Surface,3,Image 1,1,2479,
50,,Surface,3,Image 1,1,2480,
86,,Surface,3,Image 1,1,2481,
65,,Surface,3,Image 1,1,2482,
94,,Surface,3,Image 1,1,2483,
50,,Surface,3,Image 1,1,2484,
55,,Surface,3,Image 1,1,2485,
85,,Surface,3,Image 1,1,2486,
115,,Surface,3,Image 1,1,2487,
37,,Surface,3,Image 1,1,2488,
92,,Surface,3,Image 1,1,2489,
90,,Surface,3,Image 1,1,2490,
122,,Surface,3,Image 1,1,2491,
13,,Surface,3,Image 1,1,2492,
66,,Surface,3,Image 1,1,2493,
23,,Surface,3,Image 1,1,2494,
11,,Surface,3,Image 1,1,2495,
10,,Surface,3,Image 1,1,2496,
86,,Surface,3,Image 1,1,2497,
32,,Surface,3,Image 1,1,2498,
66,,Surface,3,Image 1,1,2499,
52,,Surface,3,Image 1,1,2500,
53,,Surface,3,Image 1,1,2501,
85,,Surface,3,Image 1,1,2502,
12,,Surface,3,Image 1,1,2503,
50,,Surface,3,Image 1,1,2504,
14,,Surface,3,Image 1,1,2505,
29,,Surface,3,Image 1,1,2506,
119,,Surface,3,Image 1,1,2507,
129,,Surface,3,Image 1,1,2508,
43,,Surface,3,Image 1,1,2509,
43,,Surface,3,Image 1,1,2510,
77,,Surface,3,Image 1,1,2511,
38,,Surface,3,Image 1,1,2512,
10,,Surface,3,Image 1,1,2513,
10,,Surface,3,Image 1,1,2514,
98,,Surface,3,Image 1,1,2515,
10,,Surface,3,Image 1,1,2516,
84,,Surface,3,Image 1,1,2517,
24,,Surface,3,Image 1,1,2518,
48,,Surface,3,Image 1,1,2519,
50,,Surface,3,Image 1,1,2520,
47,,Surface,3,Image 1,1,2521,
14,,Surface,3,Image 1,1,2522,
35,,Surface,3,Image 1,1,2523,
119,,Surface,3,Image 1,1,2524,
145,,Surface,3,Image 1,1,2525,
120,,Surface,3,Image 1,1,2526,
115,,Surface,3,Image 1,1,2527,
65,,Surface,3,Image 1,1,2528,
63,,Surface,3,Image 1,1,2529,
134,,Surface,3,Image 1,1,2530,
14,,Surface,3,Image 1,1,2531,
91,,Surface,3,Image 1,1,2532,
69,,Surface,3,Image 1,1,2533,
11,,Surface,3,Image 1,1,2534,
20,,Surface,3,Image 1,1,2535,
23,,Surface,3,Image 1,1,2536,
53,,Surface,3,Image 1,1,2537,
14,,Surface,3,Image 1,1,2538,
45,,Surface,3,Image 1,1,2539,
12,,Surface,3,Image 1,1,2540,
118,,Surface,3,Image 1,1,2541,
95,,Surface,3,Image 1,1,2542,
62,,Surface,3,Image 1,1,2543,
87,,Surface,3,Image 1,1,2544,
71,,Surface,3,Image 1,1,2545,
25,,Surface,3,Image 1,1,2546,
35,,Surface,3,Image 1,1,2547,
139,,Surface,3,Image 1,1,2548,
131,,Surface,3,Image 1,1,2549,
11,,Surface,3,Image 1,1,2550,
164,,Surface,3,Image 1,1,2551,
12,,Surface,3,Image 1,1,2552,
32,,Surface,3,Image 1,1,2553,
14,,Surface,3,Image 1,1,2554,
116,,Surface,3,Image 1,1,2555,
99,,Surface,3,Image 1,1,2556,
11,,Surface,3,Image 1,1,2557,
12,,Surface,3,Image 1,1,2558,
90,,Surface,3,Image 1,1,2559,
120,,Surface,3,Image 1,1,2560,
147,,Surface,3,Image 1,1,2561,
100,,Surface,3,Image 1,1,2562,
23,,Surface,3,Image 1,1,2563,
139,,Surface,3,Image 1,1,2564,
51,,Surface,3,Image 1,1,2565,
175,,Surface,3,Image 1,1,2566,
100,,Surface,3,Image 1,1,2567,
138,,Surface,3,Image 1,1,2568,
111,,Surface,3,Image 1,1,2569,
68,,Surface,3,Image 1,1,2570,
76,,Surface,3,Image 1,1,2571,
154,,Surface,3,Image 1,1,2572,
36,,Surface,3,Image 1,1,2573,
56,,Surface,3,Image 1,1,2574,
73,,Surface,3,Image 1,1,2575,
13,,Surface,3,Image 1,1,2576,
39,,Surface,3,Image 1,1,2577,
50,,Surface,3,Image 1,1,2578,
56,,Surface,3,Image 1,1,2579,
94,,Surface,3,Image 1,1,2580,
21,,Surface,3,Image 1,1,2581,
52,,Surface,3,Image 1,1,2582,
12,,Surface,3,Image 1,1,2583,
156,,Surface,3,Image 1,1,2584,
108,,Surface,3,Image 1,1,2585,
14,,Surface,3,Image 1,1,2586,
188,,Surface,3,Image 1,1,2587,
126,,Surface,3,Image 1,1,2588,
124,,Surface,3,Image 1,1,2589,
91,,Surface,3,Image 1,1,2590,
39,,Surface,3,Image 1,1,2591,
110,,Surface,3,Image 1,1,2592,
129,,Surface,3,Image 1,1,2593,
72,,Surface,3,Image 1,1,2594,
101,,Surface,3,Image 1,1,2595,
97,,Surface,3,Image 1,1,2596,
80,,Surface,3,Image 1,1,2597,
111,,Surface,3,Image 1,1,2598,
72,,Surface,3,Image 1,1,2599,
113,,Surface,3,Image 1,1,2600,
88,,Surface,3,Image 1,1,2601,
71,,Surface,3,Image 1,1,2602,
141,,Surface,3,Image 1,1,2603,
113,,Surface,3,Image 1,1,2604,
148,,Surface,3,Image 1,1,2605,
145,,Surface,3,Image 1,1,2606,
62,,Surface,3,Image 1,1,2607,
10,,Surface,3,Image 1,1,2608,
125,,Surface,3,Image 1,1,2609,
12,,Surface,3,Image 1,1,2610,
54,,Surface,3,Image 1,1,2611,
37,,Surface,3,Image 1,1,2612,
61,,Surface,3,Image 1,1,2613,
138,,Surface,3,Image 1,1,2614,
79,,Surface,3,Image 1,1,2615,
106,,Surface,3,Image 1,1,2616,
184,,Surface,3,Image 1,1,2617,
172,,Surface,3,Image 1,1,2618,
153,,Surface,3,Image 1,1,2619,
75,,Surface,3,Image 1,1,2620,
141,,Surface,3,Image 1,1,2621,
133,,Surface,3,Image 1,1,2622,
56,,Surface,3,Image 1,1,2623,
146,,Surface,3,Image 1,1,2624,
157,,Surface,3,Image 1,1,2625,
162,,Surface,3,Image 1,1,2626,
107,,Surface,3,Image 1,1,2627,
146,,Surface,3,Image 1,1,2628,
58,,Surface,3,Image 1,1,2629,
176,,Surface,3,Image 1,1,2630,
117,,Surface,3,Image 1,1,2631,
44,,Surface,3,Image 1,1,2632,
79,,Surface,3,Image 1,1,2633,
173,,Surface,3,Image 1,1,2634,
200,,Surface,3,Image 1,1,2635,
104,,Surface,3,Image 1,1,2636,
98,,Surface,3,Image 1,1,2637,
176,,Surface,3,Image 1,1,2638,
49,,Surface,3,Image 1,1,2639,
161,,Surface,3,Image 1,1,2640,
177,,Surface,3,Image 1,1,2641,
108,,Surface,3,Image 1,1,2642,
66,,Surface,3,Image 1,1,2643,
133,,Surface,3,Image 1,1,2644,
147,,Surface,3,Image 1,1,2645,
101,,Surface,3,Image 1,1,2646,
51,,Surface,3,Image 1,1,2647,
151,,Surface,3,Image 1,1,2648,
132,,Surface,3,Image 1,1,2649,
82,,Surface,3,Image 1,1,2650,
148,,Surface,3,Image 1,1,2651,
105,,Surface,3,Image 1,1,2652,
76,,Surface,3,Image 1,1,2653,
94,,Surface,3,Image 1,1,2654,
14,,Surface,3,Image 1,1,2655,
29,,Surface,3,Image 1,1,2656,
140,,Surface,3,Image 1,1,2657,
123,,Surface,3,Image 1,1,2658,
38,,Surface,3,Image 1,1,2659,
40,,Surface,3,Image 1,1,2660,
102,,Surface,3,Image 1,1,2661,
72,,Surface,3,Image 1,1,2662,
127,,Surface,3,Image 1,1,2663,
176,,Surface,3,Image 1,1,2664,
108,,Surface,3,Image 1,1,2665,
142,,Surface,3,Image 1,1,2666,
168,,Surface,3,Image 1,1,2667,
182,,Surface,3,Image 1,1,2668,
161,,Surface,3,Image 1,1,2669,
171,,Surface,3,Image 1,1,2670,
68,,Surface,3,Image 1,1,2671,
80,,Surface,3,Image 1,1,2672,
48,,Surface,3,Image 1,1,2673,
132,,Surface,3,Image 1,1,2674,
49,,Surface,3,Image 1,1,2675,
120,,Surface,3,Image 1,1,2676,
118,,Surface,3,Image 1,1,2677,
43,,Surface,3,Image 1,1,2678,
118,,Surface,3,Image 1,1,2679,
37,,Surface,3,Image 1,1,2680,
84,,Surface,3,Image 1,1,2681,
108,,Surface,3,Image 1,1,2682,
87,,Surface,3,Image 1,1,2683,
89,,Surface,3,Image 1,1,2684,
46,,Surface,3,Image 1,1,2685,
169,,Surface,3,Image 1,1,2686,
110,,Surface,3,Image 1,1,2687,
32,,Surface,3,Image 1,1,2688,
105,,Surface,3,Image 1,1,2689,
117,,Surface,3,Image 1,1,2690,
96,,Surface,3,Image 1,1,2691,
108,,Surface,3,Image 1,1,2692,
90,,Surface,3,Image 1,1,2693,
54,,Surface,3,Image 1,1,2694,
67,,Surface,3,Image 1,1,2695,
11,,Surface,3,Image 1,1,2696,
70,,Surface,3,Image 1,1,2697,
12,,Surface,3,Image 1,1,2698,
206,,Surface,3,Image 1,1,2699,
131,,Surface,3,Image 1,1,2700,
68,,Surface,3,Image 1,1,2701,
89,,Surface,3,Image 1,1,2702,
123,,Surface,3,Image 1,1,2703,
61,,Surface,3,Image 1,1,2704,
85,,Surface,3,Image 1,1,2705,
176,,Surface,3,Image 1,1,2706,
14,,Surface,3,Image 1,1,2707,
97,,Surface,3,Image 1,1,2708,
24,,Surface,3,Image 1,1,2709,
93,,Surface,3,Image 1,1,2710,
30,,Surface,3,Image 1,1,2711,
66,,Surface,3,Image 1,1,2712,
112,,Surface,3,Image 1,1,2713,
85,,Surface,3,Image 1,1,2714,
139,,Surface,3,Image 1,1,2715,
30,,Surface,3,Image 1,1,2716,
31,,Surface,3,Image 1,1,2717,
129,,Surface,3,Image 1,1,2718,
111,,Surface,3,Image 1,1,2719,
74,,Surface,3,Image 1,1,2720,
121,,Surface,3,Image 1,1,2721,
12,,Surface,3,Image 1,1,2722,
146,,Surface,3,Image 1,1,2723,
142,,Surface,3,Image 1,1,2724,
121,,Surface,3,Image 1,1,2725,
174,,Surface,3,Image 1,1,2726,
20,,Surface,3,Image 1,1,2727,
59,,Surface,3,Image 1,1,2728,
21,,Surface,3,Image 1,1,2729,
13,,Surface,3,Image 1,1,2730,
13,,Surface,3,Image 1,1,2731,
25,,Surface,3,Image 1,1,2732,
17,,Surface,3,Image 1,1,2733,
25,,Surface,3,Image 1,1,2734,
25,,Surface,3,Image 1,1,2735,
63,,Surface,3,Image 1,1,2736,
204,,Surface,3,Image 1,1,2737,
117,,Surface,3,Image 1,1,2738,
122,,Surface,3,Image 1,1,2739,
108,,Surface,3,Image 1,1,2740,
61,,Surface,3,Image 1,1,2741,
117,,Surface,3,Image 1,1,2742,
157,,Surface,3,Image 1,1,2743,
130,,Surface,3,Image 1,1,2744,
62,,Surface,3,Image 1,1,2745,
53,,Surface,3,Image 1,1,2746,
177,,Surface,3,Image 1,1,2747,
148,,Surface,3,Image 1,1,2748,
92,,Surface,3,Image 1,1,2749,
98,,Surface,3,Image 1,1,2750,
28,,Surface,3,Image 1,1,2751,
143,,Surface,3,Image 1,1,2752,
96,,Surface,3,Image 1,1,2753,
79,,Surface,3,Image 1,1,2754,
33,,Surface,3,Image 1,1,2755,
89,,Surface,3,Image 1,1,2756,
19,,Surface,3,Image 1,1,2757,
133,,Surface,3,Image 1,1,2758,
107,,Surface,3,Image 1,1,2759,
111,,Surface,3,Image 1,1,2760,
122,,Surface,3,Image 1,1,2761,
9,,Surface,3,Image 1,1,2762,
84,,Surface,3,Image 1,1,2763,
38,,Surface,3,Image 1,1,2764,
22,,Surface,3,Image 1,1,2765,
146,,Surface,3,Image 1,1,2766,
117,,Surface,3,Image 1,1,2767,
154,,Surface,3,Image 1,1,2768,
172,,Surface,3,Image 1,1,2769,
167,,Surface,3,Image 1,1,2770,
148,,Surface,3,Image 1,1,2771,
188,,Surface,3,Image 1,1,2772,
233,,Surface,3,Image 1,1,2773,
13,,Surface,3,Image 1,1,2774,
115,,Surface,3,Image 1,1,2775,
166,,Surface,3,Image 1,1,2776,
28,,Surface,3,Image 1,1,2777,
137,,Surface,3,Image 1,1,2778,
178,,Surface,3,Image 1,1,2779,
12,,Surface,3,Image 1,1,2780,
31,,Surface,3,Image 1,1,2781,
140,,Surface,3,Image 1,1,2782,
102,,Surface,3,Image 1,1,2783,
172,,Surface,3,Image 1,1,2784,
109,,Surface,3,Image 1,1,2785,
109,,Surface,3,Image 1,1,2786,
146,,Surface,3,Image 1,1,2787,
142,,Surface,3,Image 1,1,2788,
102,,Surface,3,Image 1,1,2789,
145,,Surface,3,Image 1,1,2790,
145,,Surface,3,Image 1,1,2791,
119,,Surface,3,Image 1,1,2792,
155,,Surface,3,Image 1,1,2793,
130,,Surface,3,Image 1,1,2794,
168,,Surface,3,Image 1,1,2795,
159,,Surface,3,Image 1,1,2796,
127,,Surface,3,Image 1,1,2797,
103,,Surface,3,Image 1,1,2798,
38,,Surface,3,Image 1,1,2799,
71,,Surface,3,Image 1,1,2800,
148,,Surface,3,Image 1,1,2801,
118,,Surface,3,Image 1,1,2802,
123,,Surface,3,Image 1,1,2803,
137,,Surface,3,Image 1,1,2804,
149,,Surface,3,Image 1,1,2805,
101,,Surface,3,Image 1,1,2806,
60,,Surface,3,Image 1,1,2807,
112,,Surface,3,Image 1,1,2808,
113,,Surface,3,Image 1,1,2809,
160,,Surface,3,Image 1,1,2810,
82,,Surface,3,Image 1,1,2811,
132,,Surface,3,Image 1,1,2812,
108,,Surface,3,Image 1,1,2813,
91,,Surface,3,Image 1,1,2814,
146,,Surface,3,Image 1,1,2815,
155,,Surface,3,Image 1,1,2816,
64,,Surface,3,Image 1,1,2817,
44,,Surface,3,Image 1,1,2818,
110,,Surface,3,Image 1,1,2819,
172,,Surface,3,Image 1,1,2820,
122,,Surface,3,Image 1,1,2821,
30,,Surface,3,Image 1,1,2822,
174,,Surface,3,Image 1,1,2823,
82,,Surface,3,Image 1,1,2824,
28,,Surface,3,Image 1,1,2825,
109,,Surface,3,Image 1,1,2826,
101,,Surface,3,Image 1,1,2827,
22,,Surface,3,Image 1,1,2828,
71,,Surface,3,Image 1,1,2829,
167,,Surface,3,Image 1,1,2830,
148,,Surface,3,Image 1,1,2831,
66,,Surface,3,Image 1,1,2832,
169,,Surface,3,Image 1,1,2833,
101,,Surface,3,Image 1,1,2834,
65,,Surface,3,Image 1,1,2835,
28,,Surface,3,Image 1,1,2836,
44,,Surface,3,Image 1,1,2837,
123,,Surface,3,Image 1,1,2838,
130,,Surface,3,Image 1,1,2839,
139,,Surface,3,Image 1,1,2840,
29,,Surface,3,Image 1,1,2841,
26,,Surface,3,Image 1,1,2842,
119,,Surface,3,Image 1,1,2843,
40,,Surface,3,Image 1,1,2844,
56,,Surface,3,Image 1,1,2845,
98,,Surface,3,Image 1,1,2846,
109,,Surface,3,Image 1,1,2847,
123,,Surface,3,Image 1,1,2848,
113,,Surface,3,Image 1,1,2849,
34,,Surface,3,Image 1,1,2850,
12,,Surface,3,Image 1,1,2851,
15,,Surface,3,Image 1,1,2852,
87,,Surface,3,Image 1,1,2853,
129,,Surface,3,Image 1,1,2854,
9,,Surface,3,Image 1,1,2855,
78,,Surface,3,Image 1,1,2856,
89,,Surface,3,Image 1,1,2857,
89,,Surface,3,Image 1,1,2858,
152,,Surface,3,Image 1,1,2859,
12,,Surface,3,Image 1,1,2860,
126,,Surface,3,Image 1,1,2861,
126,,Surface,3,Image 1,1,2862,
106,,Surface,3,Image 1,1,2863,
34,,Surface,3,Image 1,1,2864,
79,,Surface,3,Image 1,1,2865,
92,,Surface,3,Image 1,1,2866,
40,,Surface,3,Image 1,1,2867,
178,,Surface,3,Image 1,1,2868,
37,,Surface,3,Image 1,1,2869,
51,,Surface,3,Image 1,1,2870,
60,,Surface,3,Image 1,1,2871,
114,,Surface,3,Image 1,1,2872,
53,,Surface,3,Image 1,1,2873,
126,,Surface,3,Image 1,1,2874,
91,,Surface,3,Image 1,1,2875,
76,,Surface,3,Image 1,1,2876,
136,,Surface,3,Image 1,1,2877,
75,,Surface,3,Image 1,1,2878,
108,,Surface,3,Image 1,1,2879,
119,,Surface,3,Image 1,1,2880,
84,,Surface,3,Image 1,1,2881,
106,,Surface,3,Image 1,1,2882,
71,,Surface,3,Image 1,1,2883,
55,,Surface,3,Image 1,1,2884,
149,,Surface,3,Image 1,1,2885,
37,,Surface,3,Image 1,1,2886,
123,,Surface,3,Image 1,1,2887,
134,,Surface,3,Image 1,1,2888,
107,,Surface,3,Image 1,1,2889,
127,,Surface,3,Image 1,1,2890,
169,,Surface,3,Image 1,1,2891,
112,,Surface,3,Image 1,1,2892,
104,,Surface,3,Image 1,1,2893,
98,,Surface,3,Image 1,1,2894,
136,,Surface,3,Image 1,1,2895,
137,,Surface,3,Image 1,1,2896,
121,,Surface,3,Image 1,1,2897,
103,,Surface,3,Image 1,1,2898,
137,,Surface,3,Image 1,1,2899,
121,,Surface,3,Image 1,1,2900,
182,,Surface,3,Image 1,1,2901,
92,,Surface,3,Image 1,1,2902,
31,,Surface,3,Image 1,1,2903,
100,,Surface,3,Image 1,1,2904,
162,,Surface,3,Image 1,1,2905,
140,,Surface,3,Image 1,1,2906,
101,,Surface,3,Image 1,1,2907,
101,,Surface,3,Image 1,1,2908,
111,,Surface,3,Image 1,1,2909,
142,,Surface,3,Image 1,1,2910,
209,,Surface,3,Image 1,1,2911,
151,,Surface,3,Image 1,1,2912,
121,,Surface,3,Image 1,1,2913,
193,,Surface,3,Image 1,1,2914,
74,,Surface,3,Image 1,1,2915,
131,,Surface,3,Image 1,1,2916,
173,,Surface,3,Image 1,1,2917,
30,,Surface,3,Image 1,1,2918,
19,,Surface,3,Image 1,1,2919,
173,,Surface,3,Image 1,1,2920,
112,,Surface,3,Image 1,1,2921,
114,,Surface,3,Image 1,1,2922,
87,,Surface,3,Image 1,1,2923,
108,,Surface,3,Image 1,1,2924,
110,,Surface,3,Image 1,1,2925,
77,,Surface,3,Image 1,1,2926,
145,,Surface,3,Image 1,1,2927,
165,,Surface,3,Image 1,1,2928,
157,,Surface,3,Image 1,1,2929,
97,,Surface,3,Image 1,1,2930,
102,,Surface,3,Image 1,1,2931,
170,,Surface,3,Image 1,1,2932,
168,,Surface,3,Image 1,1,2933,
101,,Surface,3,Image 1,1,2934,
85,,Surface,3,Image 1,1,2935,
112,,Surface,3,Image 1,1,2936,
76,,Surface,3,Image 1,1,2937,
136,,Surface,3,Image 1,1,2938,
106,,Surface,3,Image 1,1,2939,
168,,Surface,3,Image 1,1,2940,
118,,Surface,3,Image 1,1,2941,
192,,Surface,3,Image 1,1,2942,
120,,Surface,3,Image 1,1,2943,
124,,Surface,3,Image 1,1,2944,
106,,Surface,3,Image 1,1,2945,
131,,Surface,3,Image 1,1,2946,
125,,Surface,3,Image 1,1,2947,
56,,Surface,3,Image 1,1,2948,
94,,Surface,3,Image 1,1,2949,
65,,Surface,3,Image 1,1,2950,
95,,Surface,3,Image 1,1,2951,
134,,Surface,3,Image 1,1,2952,
94,,Surface,3,Image 1,1,2953,
156,,Surface,3,Image 1,1,2954,
119,,Surface,3,Image 1,1,2955,
183,,Surface,3,Image 1,1,2956,
54,,Surface,3,Image 1,1,2957,
117,,Surface,3,Image 1,1,2958,
207,,Surface,3,Image 1,1,2959,
162,,Surface,3,Image 1,1,2960,
132,,Surface,3,Image 1,1,2961,
128,,Surface,3,Image 1,1,2962,
143,,Surface,3,Image 1,1,2963,
59,,Surface,3,Image 1,1,2964,
214,,Surface,3,Image 1,1,2965,
131,,Surface,3,Image 1,1,2966,
67,,Surface,3,Image 1,1,2967,
153,,Surface,3,Image 1,1,2968,
54,,Surface,3,Image 1,1,2969,
112,,Surface,3,Image 1,1,2970,
101,,Surface,3,Image 1,1,2971,
153,,Surface,3,Image 1,1,2972,
217,,Surface,3,Image 1,1,2973,
172,,Surface,3,Image 1,1,2974,
95,,Surface,3,Image 1,1,2975,
119,,Surface,3,Image 1,1,2976,
149,,Surface,3,Image 1,1,2977,
39,,Surface,3,Image 1,1,2978,
125,,Surface,3,Image 1,1,2979,
151,,Surface,3,Image 1,1,2980,
36,,Surface,3,Image 1,1,2981,
139,,Surface,3,Image 1,1,2982,
146,,Surface,3,Image 1,1,2983,
200,,Surface,3,Image 1,1,2984,
168,,Surface,3,Image 1,1,2985,
194,,Surface,3,Image 1,1,2986,
105,,Surface,3,Image 1,1,2987,
117,,Surface,3,Image 1,1,2988,
170,,Surface,3,Image 1,1,2989,
167,,Surface,3,Image 1,1,2990,
102,,Surface,3,Image 1,1,2991,
195,,Surface,3,Image 1,1,2992,
85,,Surface,3,Image 1,1,2993,
103,,Surface,3,Image 1,1,2994,
151,,Surface,3,Image 1,1,2995,
169,,Surface,3,Image 1,1,2996,
37,,Surface,3,Image 1,1,2997,
75,,Surface,3,Image 1,1,2998,
45,,Surface,3,Image 1,1,2999,
172,,Surface,3,Image 1,1,3000,
127,,Surface,3,Image 1,1,3001,
94,,Surface,3,Image 1,1,3002,
100,,Surface,3,Image 1,1,3003,
138,,Surface,3,Image 1,1,3004,
122,,Surface,3,Image 1,1,3005,
141,,Surface,3,Image 1,1,3006,
121,,Surface,3,Image 1,1,3007,
143,,Surface,3,Image 1,1,3008,
69,,Surface,3,Image 1,1,3009,
134,,Surface,3,Image 1,1,3010,
163,,Surface,3,Image 1,1,3011,
111,,Surface,3,Image 1,1,3012,
91,,Surface,3,Image 1,1,3013,
86,,Surface,3,Image 1,1,3014,
148,,Surface,3,Image 1,1,3015,
178,,Surface,3,Image 1,1,3016,
88,,Surface,3,Image 1,1,3017,
99,,Surface,3,Image 1,1,3018,
181,,Surface,3,Image 1,1,3019,
125,,Surface,3,Image 1,1,3020,
63,,Surface,3,Image 1,1,3021,
144,,Surface,3,Image 1,1,3022,
112,,Surface,3,Image 1,1,3023,
69,,Surface,3,Image 1,1,3024,
113,,Surface,3,Image 1,1,3025,
191,,Surface,3,Image 1,1,3026,
124,,Surface,3,Image 1,1,3027,
125,,Surface,3,Image 1,1,3028,
114,,Surface,3,Image 1,1,3029,
95,,Surface,3,Image 1,1,3030,
82,,Surface,3,Image 1,1,3031,
97,,Surface,3,Image 1,1,3032,
105,,Surface,3,Image 1,1,3033,
118,,Surface,3,Image 1,1,3034,
183,,Surface,3,Image 1,1,3035,
175,,Surface,3,Image 1,1,3036,
93,,Surface,3,Image 1,1,3037,
136,,Surface,3,Image 1,1,3038,
70,,Surface,3,Image 1,1,3039,
188,,Surface,3,Image 1,1,3040,
132,,Surface,3,Image 1,1,3041,
77,,Surface,3,Image 1,1,3042,
55,,Surface,3,Image 1,1,3043,
74,,Surface,3,Image 1,1,3044,
137,,Surface,3,Image 1,1,3045,
105,,Surface,3,Image 1,1,3046,
179,,Surface,3,Image 1,1,3047,
17,,Surface,3,Image 1,1,3048,
71,,Surface,3,Image 1,1,3049,
196,,Surface,3,Image 1,1,3050,
87,,Surface,3,Image 1,1,3051,
167,,Surface,3,Image 1,1,3052,
195,,Surface,3,Image 1,1,3053,
142,,Surface,3,Image 1,1,3054,
141,,Surface,3,Image 1,1,3055,
147,,Surface,3,Image 1,1,3056,
214,,Surface,3,Image 1,1,3057,
165,,Surface,3,Image 1,1,3058,
110,,Surface,3,Image 1,1,3059,
126,,Surface,3,Image 1,1,3060,
239,,Surface,3,Image 1,1,3061,
177,,Surface,3,Image 1,1,3062,
140,,Surface,3,Image 1,1,3063,
74,,Surface,3,Image 1,1,3064,
126,,Surface,3,Image 1,1,3065,
38,,Surface,3,Image 1,1,3066,
114,,Surface,3,Image 1,1,3067,
87,,Surface,3,Image 1,1,3068,
89,,Surface,3,Image 1,1,3069,
84,,Surface,3,Image 1,1,3070,
94,,Surface,3,Image 1,1,3071,
54,,Surface,3,Image 1,1,3072,
102,,Surface,3,Image 1,1,3073,
50,,Surface,3,Image 1,1,3074,
142,,Surface,3,Image 1,1,3075,
159,,Surface,3,Image 1,1,3076,
156,,Surface,3,Image 1,1,3077,
36,,Surface,3,Image 1,1,3078,
84,,Surface,3,Image 1,1,3079,
53,,Surface,3,Image 1,1,3080,
114,,Surface,3,Image 1,1,3081,
13,,Surface,3,Image 1,1,3082,
120,,Surface,3,Image 1,1,3083,
83,,Surface,3,Image 1,1,3084,
27,,Surface,3,Image 1,1,3085,
15,,Surface,3,Image 1,1,3086,
138,,Surface,3,Image 1,1,3087,
46,,Surface,3,Image 1,1,3088,
143,,Surface,3,Image 1,1,3089,
52,,Surface,3,Image 1,1,3090,
134,,Surface,3,Image 1,1,3091,
172,,Surface,3,Image 1,1,3092,
16,,Surface,3,Image 1,1,3093,
136,,Surface,3,Image 1,1,3094,
43,,Surface,3,Image 1,1,3095,
107,,Surface,3,Image 1,1,3096,
162,,Surface,3,Image 1,1,3097,
116,,Surface,3,Image 1,1,3098,
174,,Surface,3,Image 1,1,3099,
167,,Surface,3,Image 1,1,3100,
41,,Surface,3,Image 1,1,3101,
160,,Surface,3,Image 1,1,3102,
166,,Surface,3,Image 1,1,3103,
163,,Surface,3,Image 1,1,3104,
172,,Surface,3,Image 1,1,3105,
161,,Surface,3,Image 1,1,3106,
152,,Surface,3,Image 1,1,3107,
106,,Surface,3,Image 1,1,3108,
139,,Surface,3,Image 1,1,3109,
152,,Surface,3,Image 1,1,3110,
149,,Surface,3,Image 1,1,3111,
115,,Surface,3,Image 1,1,3112,
182,,Surface,3,Image 1,1,3113,
138,,Surface,3,Image 1,1,3114,
152,,Surface,3,Image 1,1,3115,
