
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
13187,,Surface,5,Image 1,1,2571,
31426,,Surface,5,Image 1,1,2572,
51341,,Surface,5,Image 1,1,2573,
16933,,Surface,5,Image 1,1,2574,
83182,,Surface,5,Image 1,1,2575,
59191,,Surface,5,Image 1,1,2576,
20521,,Surface,5,Image 1,1,2577,
19794,,Surface,5,Image 1,1,2578,
86626,,Surface,5,Image 1,1,2579,
147667,,Surface,5,Image 1,1,2580,
161767,,Surface,5,Image 1,1,2581,
8449,,Surface,5,Image 1,1,2582,
26117,,Surface,5,Image 1,1,2583,
31916,,Surface,5,Image 1,1,2584,
8643,,Surface,5,Image 1,1,2585,
8114,,Surface,5,Image 1,1,2586,
64690,,Surface,5,Image 1,1,2587,
7157,,Surface,5,Image 1,1,2588,
55351,,Surface,5,Image 1,1,2589,
26988,,Surface,5,Image 1,1,2590,
39384,,Surface,5,Image 1,1,2591,
13925,,Surface,5,Image 1,1,2592,
15072,,Surface,5,Image 1,1,2593,
20629,,Surface,5,Image 1,1,2594,
38530,,Surface,5,Image 1,1,2595,
5091,,Surface,5,Image 1,1,2596,
53517,,Surface,5,Image 1,1,2597,
17010,,Surface,5,Image 1,1,2598,
18971,,Surface,5,Image 1,1,2599,
10919,,Surface,5,Image 1,1,2600,
6547,,Surface,5,Image 1,1,2601,
33188,,Surface,5,Image 1,1,2602,
38138,,Surface,5,Image 1,1,2603,
20780,,Surface,5,Image 1,1,2604,
136160,,Surface,5,Image 1,1,2605,
81612,,Surface,5,Image 1,1,2606,
5087,,Surface,5,Image 1,1,2607,
11845,,Surface,5,Image 1,1,2608,
68793,,Surface,5,Image 1,1,2609,
26356,,Surface,5,Image 1,1,2610,
5891,,Surface,5,Image 1,1,2611,
8253,,Surface,5,Image 1,1,2612,
7157,,Surface,5,Image 1,1,2613,
46999,,Surface,5,Image 1,1,2614,
4797,,Surface,5,Image 1,1,2615,
104659,,Surface,5,Image 1,1,2616,
21171,,Surface,5,Image 1,1,2617,
38861,,Surface,5,Image 1,1,2618,
14536,,Surface,5,Image 1,1,2619,
15770,,Surface,5,Image 1,1,2620,
418476,,Surface,5,Image 1,1,2621,
35749,,Surface,5,Image 1,1,2622,
49485,,Surface,5,Image 1,1,2623,
55412,,Surface,5,Image 1,1,2624,
50164,,Surface,5,Image 1,1,2625,
28900,,Surface,5,Image 1,1,2626,
7464,,Surface,5,Image 1,1,2627,
65427,,Surface,5,Image 1,1,2628,
11175,,Surface,5,Image 1,1,2629,
66094,,Surface,5,Image 1,1,2630,
36673,,Surface,5,Image 1,1,2631,
164200,,Surface,5,Image 1,1,2632,
16458,,Surface,5,Image 1,1,2633,
58139,,Surface,5,Image 1,1,2634,
48800,,Surface,5,Image 1,1,2635,
14725,,Surface,5,Image 1,1,2636,
28278,,Surface,5,Image 1,1,2637,
134012,,Surface,5,Image 1,1,2638,
40566,,Surface,5,Image 1,1,2639,
47992,,Surface,5,Image 1,1,2640,
90234,,Surface,5,Image 1,1,2641,
9450,,Surface,5,Image 1,1,2642,
52400,,Surface,5,Image 1,1,2643,
557733,,Surface,5,Image 1,1,2644,
9785,,Surface,5,Image 1,1,2645,
17364,,Surface,5,Image 1,1,2646,
31028,,Surface,5,Image 1,1,2647,
25302,,Surface,5,Image 1,1,2648,
43413,,Surface,5,Image 1,1,2649,
10536,,Surface,5,Image 1,1,2650,
28482,,Surface,5,Image 1,1,2651,
28302,,Surface,5,Image 1,1,2652,
28744,,Surface,5,Image 1,1,2653,
17391,,Surface,5,Image 1,1,2654,
27074,,Surface,5,Image 1,1,2655,
107515,,Surface,5,Image 1,1,2656,
12807,,Surface,5,Image 1,1,2657,
18592,,Surface,5,Image 1,1,2658,
60754,,Surface,5,Image 1,1,2659,
14057,,Surface,5,Image 1,1,2660,
302702,,Surface,5,Image 1,1,2661,
24861,,Surface,5,Image 1,1,2662,
81588,,Surface,5,Image 1,1,2663,
62690,,Surface,5,Image 1,1,2664,
15023,,Surface,5,Image 1,1,2665,
424466,,Surface,5,Image 1,1,2666,
23007,,Surface,5,Image 1,1,2667,
90383,,Surface,5,Image 1,1,2668,
52651,,Surface,5,Image 1,1,2669,
9893,,Surface,5,Image 1,1,2670,
133072,,Surface,5,Image 1,1,2671,
7933,,Surface,5,Image 1,1,2672,
20893,,Surface,5,Image 1,1,2673,
20749,,Surface,5,Image 1,1,2674,
22066,,Surface,5,Image 1,1,2675,
42812,,Surface,5,Image 1,1,2676,
15647,,Surface,5,Image 1,1,2677,
197683,,Surface,5,Image 1,1,2678,
33241,,Surface,5,Image 1,1,2679,
26433,,Surface,5,Image 1,1,2680,
1.00712e+06,,Surface,5,Image 1,1,2681,
45761,,Surface,5,Image 1,1,2682,
69295,,Surface,5,Image 1,1,2683,
16149,,Surface,5,Image 1,1,2684,
26441,,Surface,5,Image 1,1,2685,
44175,,Surface,5,Image 1,1,2686,
30392,,Surface,5,Image 1,1,2687,
50591,,Surface,5,Image 1,1,2688,
23040,,Surface,5,Image 1,1,2689,
34231,,Surface,5,Image 1,1,2690,
12030,,Surface,5,Image 1,1,2691,
7253,,Surface,5,Image 1,1,2692,
31365,,Surface,5,Image 1,1,2693,
6326,,Surface,5,Image 1,1,2694,
16809,,Surface,5,Image 1,1,2695,
17459,,Surface,5,Image 1,1,2696,
14417,,Surface,5,Image 1,1,2697,
7113,,Surface,5,Image 1,1,2698,
13852,,Surface,5,Image 1,1,2699,
8990,,Surface,5,Image 1,1,2700,
12474,,Surface,5,Image 1,1,2701,
7752,,Surface,5,Image 1,1,2702,
7040,,Surface,5,Image 1,1,2703,
13611,,Surface,5,Image 1,1,2704,
16578,,Surface,5,Image 1,1,2705,
40249,,Surface,5,Image 1,1,2706,
16427,,Surface,5,Image 1,1,2707,
55845,,Surface,5,Image 1,1,2708,
8029,,Surface,5,Image 1,1,2709,
6137,,Surface,5,Image 1,1,2710,
11843,,Surface,5,Image 1,1,2711,
6982,,Surface,5,Image 1,1,2712,
13628,,Surface,5,Image 1,1,2713,
1404,,Surface,5,Image 1,1,2714,
6625,,Surface,5,Image 1,1,2715,
80020,,Surface,5,Image 1,1,2716,
45461,,Surface,5,Image 1,1,2717,
14899,,Surface,5,Image 1,1,2718,
32704,,Surface,5,Image 1,1,2719,
45286,,Surface,5,Image 1,1,2720,
84410,,Surface,5,Image 1,1,2721,
6560,,Surface,5,Image 1,1,2722,
23589,,Surface,5,Image 1,1,2723,
33280,,Surface,5,Image 1,1,2724,
8873,,Surface,5,Image 1,1,2725,
12880,,Surface,5,Image 1,1,2726,
61899,,Surface,5,Image 1,1,2727,
27093,,Surface,5,Image 1,1,2728,
29289,,Surface,5,Image 1,1,2729,
46138,,Surface,5,Image 1,1,2730,
29083,,Surface,5,Image 1,1,2731,
15832,,Surface,5,Image 1,1,2732,
