
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
150,,Surface,6,Image 1,1,2523,
184,,Surface,6,Image 1,1,2524,
237,,Surface,6,Image 1,1,2525,
133,,Surface,6,Image 1,1,2526,
255,,Surface,6,Image 1,1,2527,
145,,Surface,6,Image 1,1,2528,
146,,Surface,6,Image 1,1,2529,
153,,Surface,6,Image 1,1,2530,
165,,Surface,6,Image 1,1,2531,
184,,Surface,6,Image 1,1,2532,
168,,Surface,6,Image 1,1,2533,
128,,Surface,6,Image 1,1,2534,
136,,Surface,6,Image 1,1,2535,
123,,Surface,6,Image 1,1,2536,
151,,Surface,6,Image 1,1,2537,
123,,Surface,6,Image 1,1,2538,
215,,Surface,6,Image 1,1,2539,
142,,Surface,6,Image 1,1,2540,
147,,Surface,6,Image 1,1,2541,
167,,Surface,6,Image 1,1,2542,
200,,Surface,6,Image 1,1,2543,
244,,Surface,6,Image 1,1,2544,
228,,Surface,6,Image 1,1,2545,
126,,Surface,6,Image 1,1,2546,
171,,Surface,6,Image 1,1,2547,
132,,Surface,6,Image 1,1,2548,
167,,Surface,6,Image 1,1,2549,
124,,Surface,6,Image 1,1,2550,
168,,Surface,6,Image 1,1,2551,
173,,Surface,6,Image 1,1,2552,
150,,Surface,6,Image 1,1,2553,
161,,Surface,6,Image 1,1,2554,
142,,Surface,6,Image 1,1,2555,
251,,Surface,6,Image 1,1,2556,
107,,Surface,6,Image 1,1,2557,
154,,Surface,6,Image 1,1,2558,
208,,Surface,6,Image 1,1,2559,
179,,Surface,6,Image 1,1,2560,
147,,Surface,6,Image 1,1,2561,
209,,Surface,6,Image 1,1,2562,
155,,Surface,6,Image 1,1,2563,
216,,Surface,6,Image 1,1,2564,
246,,Surface,6,Image 1,1,2565,
220,,Surface,6,Image 1,1,2566,
252,,Surface,6,Image 1,1,2567,
183,,Surface,6,Image 1,1,2568,
175,,Surface,6,Image 1,1,2569,
209,,Surface,6,Image 1,1,2570,
232,,Surface,6,Image 1,1,2571,
188,,Surface,6,Image 1,1,2572,
199,,Surface,6,Image 1,1,2573,
174,,Surface,6,Image 1,1,2574,
137,,Surface,6,Image 1,1,2575,
158,,Surface,6,Image 1,1,2576,
153,,Surface,6,Image 1,1,2577,
231,,Surface,6,Image 1,1,2578,
178,,Surface,6,Image 1,1,2579,
221,,Surface,6,Image 1,1,2580,
157,,Surface,6,Image 1,1,2581,
160,,Surface,6,Image 1,1,2582,
154,,Surface,6,Image 1,1,2583,
198,,Surface,6,Image 1,1,2584,
111,,Surface,6,Image 1,1,2585,
96,,Surface,6,Image 1,1,2586,
166,,Surface,6,Image 1,1,2587,
152,,Surface,6,Image 1,1,2588,
150,,Surface,6,Image 1,1,2589,
151,,Surface,6,Image 1,1,2590,
168,,Surface,6,Image 1,1,2591,
161,,Surface,6,Image 1,1,2592,
125,,Surface,6,Image 1,1,2593,
139,,Surface,6,Image 1,1,2594,
178,,Surface,6,Image 1,1,2595,
188,,Surface,6,Image 1,1,2596,
135,,Surface,6,Image 1,1,2597,
195,,Surface,6,Image 1,1,2598,
201,,Surface,6,Image 1,1,2599,
252,,Surface,6,Image 1,1,2600,
180,,Surface,6,Image 1,1,2601,
171,,Surface,6,Image 1,1,2602,
177,,Surface,6,Image 1,1,2603,
150,,Surface,6,Image 1,1,2604,
170,,Surface,6,Image 1,1,2605,
162,,Surface,6,Image 1,1,2606,
216,,Surface,6,Image 1,1,2607,
141,,Surface,6,Image 1,1,2608,
156,,Surface,6,Image 1,1,2609,
144,,Surface,6,Image 1,1,2610,
130,,Surface,6,Image 1,1,2611,
113,,Surface,6,Image 1,1,2612,
208,,Surface,6,Image 1,1,2613,
175,,Surface,6,Image 1,1,2614,
146,,Surface,6,Image 1,1,2615,
176,,Surface,6,Image 1,1,2616,
255,,Surface,6,Image 1,1,2617,
206,,Surface,6,Image 1,1,2618,
166,,Surface,6,Image 1,1,2619,
166,,Surface,6,Image 1,1,2620,
199,,Surface,6,Image 1,1,2621,
139,,Surface,6,Image 1,1,2622,
146,,Surface,6,Image 1,1,2623,
237,,Surface,6,Image 1,1,2624,
167,,Surface,6,Image 1,1,2625,
127,,Surface,6,Image 1,1,2626,
255,,Surface,6,Image 1,1,2627,
145,,Surface,6,Image 1,1,2628,
124,,Surface,6,Image 1,1,2629,
144,,Surface,6,Image 1,1,2630,
171,,Surface,6,Image 1,1,2631,
175,,Surface,6,Image 1,1,2632,
166,,Surface,6,Image 1,1,2633,
134,,Surface,6,Image 1,1,2634,
149,,Surface,6,Image 1,1,2635,
162,,Surface,6,Image 1,1,2636,
158,,Surface,6,Image 1,1,2637,
161,,Surface,6,Image 1,1,2638,
236,,Surface,6,Image 1,1,2639,
178,,Surface,6,Image 1,1,2640,
186,,Surface,6,Image 1,1,2641,
151,,Surface,6,Image 1,1,2642,
194,,Surface,6,Image 1,1,2643,
205,,Surface,6,Image 1,1,2644,
184,,Surface,6,Image 1,1,2645,
177,,Surface,6,Image 1,1,2646,
127,,Surface,6,Image 1,1,2647,
147,,Surface,6,Image 1,1,2648,
190,,Surface,6,Image 1,1,2649,
137,,Surface,6,Image 1,1,2650,
130,,Surface,6,Image 1,1,2651,
131,,Surface,6,Image 1,1,2652,
158,,Surface,6,Image 1,1,2653,
172,,Surface,6,Image 1,1,2654,
157,,Surface,6,Image 1,1,2655,
161,,Surface,6,Image 1,1,2656,
140,,Surface,6,Image 1,1,2657,
225,,Surface,6,Image 1,1,2658,
184,,Surface,6,Image 1,1,2659,
239,,Surface,6,Image 1,1,2660,
159,,Surface,6,Image 1,1,2661,
164,,Surface,6,Image 1,1,2662,
145,,Surface,6,Image 1,1,2663,
157,,Surface,6,Image 1,1,2664,
144,,Surface,6,Image 1,1,2665,
212,,Surface,6,Image 1,1,2666,
184,,Surface,6,Image 1,1,2667,
225,,Surface,6,Image 1,1,2668,
200,,Surface,6,Image 1,1,2669,
255,,Surface,6,Image 1,1,2670,
183,,Surface,6,Image 1,1,2671,
123,,Surface,6,Image 1,1,2672,
101,,Surface,6,Image 1,1,2673,
154,,Surface,6,Image 1,1,2674,
144,,Surface,6,Image 1,1,2675,
241,,Surface,6,Image 1,1,2676,
140,,Surface,6,Image 1,1,2677,
234,,Surface,6,Image 1,1,2678,
142,,Surface,6,Image 1,1,2679,
155,,Surface,6,Image 1,1,2680,
183,,Surface,6,Image 1,1,2681,
240,,Surface,6,Image 1,1,2682,
158,,Surface,6,Image 1,1,2683,
182,,Surface,6,Image 1,1,2684,
234,,Surface,6,Image 1,1,2685,
234,,Surface,6,Image 1,1,2686,
239,,Surface,6,Image 1,1,2687,
162,,Surface,6,Image 1,1,2688,
255,,Surface,6,Image 1,1,2689,
130,,Surface,6,Image 1,1,2690,
236,,Surface,6,Image 1,1,2691,
199,,Surface,6,Image 1,1,2692,
193,,Surface,6,Image 1,1,2693,
158,,Surface,6,Image 1,1,2694,
145,,Surface,6,Image 1,1,2695,
146,,Surface,6,Image 1,1,2696,
123,,Surface,6,Image 1,1,2697,
114,,Surface,6,Image 1,1,2698,
139,,Surface,6,Image 1,1,2699,
239,,Surface,6,Image 1,1,2700,
183,,Surface,6,Image 1,1,2701,
130,,Surface,6,Image 1,1,2702,
195,,Surface,6,Image 1,1,2703,
97,,Surface,6,Image 1,1,2704,
236,,Surface,6,Image 1,1,2705,
165,,Surface,6,Image 1,1,2706,
146,,Surface,6,Image 1,1,2707,
187,,Surface,6,Image 1,1,2708,
107,,Surface,6,Image 1,1,2709,
247,,Surface,6,Image 1,1,2710,
138,,Surface,6,Image 1,1,2711,
247,,Surface,6,Image 1,1,2712,
248,,Surface,6,Image 1,1,2713,
75,,Surface,6,Image 1,1,2714,
164,,Surface,6,Image 1,1,2715,
169,,Surface,6,Image 1,1,2716,
170,,Surface,6,Image 1,1,2717,
115,,Surface,6,Image 1,1,2718,
135,,Surface,6,Image 1,1,2719,
116,,Surface,6,Image 1,1,2720,
143,,Surface,6,Image 1,1,2721,
125,,Surface,6,Image 1,1,2722,
246,,Surface,6,Image 1,1,2723,
193,,Surface,6,Image 1,1,2724,
201,,Surface,6,Image 1,1,2725,
200,,Surface,6,Image 1,1,2726,
142,,Surface,6,Image 1,1,2727,
96,,Surface,6,Image 1,1,2728,
100,,Surface,6,Image 1,1,2729,
145,,Surface,6,Image 1,1,2730,
148,,Surface,6,Image 1,1,2731,
150,,Surface,6,Image 1,1,2732,
171,,Surface,6,Image 1,1,2733,
129,,Surface,6,Image 1,1,2734,
96,,Surface,6,Image 1,1,2735,
132,,Surface,6,Image 1,1,2736,
171,,Surface,6,Image 1,1,2737,
172,,Surface,6,Image 1,1,2738,
183,,Surface,6,Image 1,1,2739,
98,,Surface,6,Image 1,1,2740,
101,,Surface,6,Image 1,1,2741,
162,,Surface,6,Image 1,1,2742,
141,,Surface,6,Image 1,1,2743,
175,,Surface,6,Image 1,1,2744,
192,,Surface,6,Image 1,1,2745,
193,,Surface,6,Image 1,1,2746,
122,,Surface,6,Image 1,1,2747,
140,,Surface,6,Image 1,1,2748,
152,,Surface,6,Image 1,1,2749,
149,,Surface,6,Image 1,1,2750,
148,,Surface,6,Image 1,1,2751,
144,,Surface,6,Image 1,1,2752,
122,,Surface,6,Image 1,1,2753,
137,,Surface,6,Image 1,1,2754,
185,,Surface,6,Image 1,1,2755,
126,,Surface,6,Image 1,1,2756,
158,,Surface,6,Image 1,1,2757,
162,,Surface,6,Image 1,1,2758,
119,,Surface,6,Image 1,1,2759,
193,,Surface,6,Image 1,1,2760,
215,,Surface,6,Image 1,1,2761,
116,,Surface,6,Image 1,1,2762,
184,,Surface,6,Image 1,1,2763,
131,,Surface,6,Image 1,1,2764,
134,,Surface,6,Image 1,1,2765,
188,,Surface,6,Image 1,1,2766,
130,,Surface,6,Image 1,1,2767,
243,,Surface,6,Image 1,1,2768,
136,,Surface,6,Image 1,1,2769,
156,,Surface,6,Image 1,1,2770,
228,,Surface,6,Image 1,1,2771,
246,,Surface,6,Image 1,1,2772,
245,,Surface,6,Image 1,1,2773,
125,,Surface,6,Image 1,1,2774,
179,,Surface,6,Image 1,1,2775,
171,,Surface,6,Image 1,1,2776,
148,,Surface,6,Image 1,1,2777,
171,,Surface,6,Image 1,1,2778,
167,,Surface,6,Image 1,1,2779,
123,,Surface,6,Image 1,1,2780,
129,,Surface,6,Image 1,1,2781,
186,,Surface,6,Image 1,1,2782,
117,,Surface,6,Image 1,1,2783,
212,,Surface,6,Image 1,1,2784,
165,,Surface,6,Image 1,1,2785,
106,,Surface,6,Image 1,1,2786,
149,,Surface,6,Image 1,1,2787,
120,,Surface,6,Image 1,1,2788,
118,,Surface,6,Image 1,1,2789,
123,,Surface,6,Image 1,1,2790,
242,,Surface,6,Image 1,1,2791,
129,,Surface,6,Image 1,1,2792,
152,,Surface,6,Image 1,1,2793,
196,,Surface,6,Image 1,1,2794,
126,,Surface,6,Image 1,1,2795,
152,,Surface,6,Image 1,1,2796,
140,,Surface,6,Image 1,1,2797,
186,,Surface,6,Image 1,1,2798,
115,,Surface,6,Image 1,1,2799,
144,,Surface,6,Image 1,1,2800,
198,,Surface,6,Image 1,1,2801,
150,,Surface,6,Image 1,1,2802,
103,,Surface,6,Image 1,1,2803,
178,,Surface,6,Image 1,1,2804,
167,,Surface,6,Image 1,1,2805,
173,,Surface,6,Image 1,1,2806,
138,,Surface,6,Image 1,1,2807,
173,,Surface,6,Image 1,1,2808,
170,,Surface,6,Image 1,1,2809,
141,,Surface,6,Image 1,1,2810,
196,,Surface,6,Image 1,1,2811,
228,,Surface,6,Image 1,1,2812,
173,,Surface,6,Image 1,1,2813,
164,,Surface,6,Image 1,1,2814,
127,,Surface,6,Image 1,1,2815,
180,,Surface,6,Image 1,1,2816,
114,,Surface,6,Image 1,1,2817,
128,,Surface,6,Image 1,1,2818,
167,,Surface,6,Image 1,1,2819,
165,,Surface,6,Image 1,1,2820,
117,,Surface,6,Image 1,1,2821,
150,,Surface,6,Image 1,1,2822,
141,,Surface,6,Image 1,1,2823,
110,,Surface,6,Image 1,1,2824,
125,,Surface,6,Image 1,1,2825,
215,,Surface,6,Image 1,1,2826,
130,,Surface,6,Image 1,1,2827,
108,,Surface,6,Image 1,1,2828,
118,,Surface,6,Image 1,1,2829,
135,,Surface,6,Image 1,1,2830,
148,,Surface,6,Image 1,1,2831,
252,,Surface,6,Image 1,1,2832,
133,,Surface,6,Image 1,1,2833,
255,,Surface,6,Image 1,1,2834,
142,,Surface,6,Image 1,1,2835,
91,,Surface,6,Image 1,1,2836,
255,,Surface,6,Image 1,1,2837,
150,,Surface,6,Image 1,1,2838,
144,,Surface,6,Image 1,1,2839,
154,,Surface,6,Image 1,1,2840,
138,,Surface,6,Image 1,1,2841,
123,,Surface,6,Image 1,1,2842,
153,,Surface,6,Image 1,1,2843,
103,,Surface,6,Image 1,1,2844,
140,,Surface,6,Image 1,1,2845,
151,,Surface,6,Image 1,1,2846,
246,,Surface,6,Image 1,1,2847,
255,,Surface,6,Image 1,1,2848,
249,,Surface,6,Image 1,1,2849,
219,,Surface,6,Image 1,1,2850,
167,,Surface,6,Image 1,1,2851,
142,,Surface,6,Image 1,1,2852,
200,,Surface,6,Image 1,1,2853,
141,,Surface,6,Image 1,1,2854,
112,,Surface,6,Image 1,1,2855,
146,,Surface,6,Image 1,1,2856,
163,,Surface,6,Image 1,1,2857,
114,,Surface,6,Image 1,1,2858,
159,,Surface,6,Image 1,1,2859,
83,,Surface,6,Image 1,1,2860,
207,,Surface,6,Image 1,1,2861,
181,,Surface,6,Image 1,1,2862,
142,,Surface,6,Image 1,1,2863,
120,,Surface,6,Image 1,1,2864,
255,,Surface,6,Image 1,1,2865,
196,,Surface,6,Image 1,1,2866,
119,,Surface,6,Image 1,1,2867,
255,,Surface,6,Image 1,1,2868,
121,,Surface,6,Image 1,1,2869,
114,,Surface,6,Image 1,1,2870,
155,,Surface,6,Image 1,1,2871,
149,,Surface,6,Image 1,1,2872,
129,,Surface,6,Image 1,1,2873,
187,,Surface,6,Image 1,1,2874,
202,,Surface,6,Image 1,1,2875,
130,,Surface,6,Image 1,1,2876,
196,,Surface,6,Image 1,1,2877,
255,,Surface,6,Image 1,1,2878,
163,,Surface,6,Image 1,1,2879,
118,,Surface,6,Image 1,1,2880,
120,,Surface,6,Image 1,1,2881,
153,,Surface,6,Image 1,1,2882,
255,,Surface,6,Image 1,1,2883,
98,,Surface,6,Image 1,1,2884,
255,,Surface,6,Image 1,1,2885,
113,,Surface,6,Image 1,1,2886,
237,,Surface,6,Image 1,1,2887,
255,,Surface,6,Image 1,1,2888,
248,,Surface,6,Image 1,1,2889,
255,,Surface,6,Image 1,1,2890,
255,,Surface,6,Image 1,1,2891,
255,,Surface,6,Image 1,1,2892,
185,,Surface,6,Image 1,1,2893,
120,,Surface,6,Image 1,1,2894,
156,,Surface,6,Image 1,1,2895,
190,,Surface,6,Image 1,1,2896,
202,,Surface,6,Image 1,1,2897,
243,,Surface,6,Image 1,1,2898,
181,,Surface,6,Image 1,1,2899,
202,,Surface,6,Image 1,1,2900,
141,,Surface,6,Image 1,1,2901,
85,,Surface,6,Image 1,1,2902,
135,,Surface,6,Image 1,1,2903,
234,,Surface,6,Image 1,1,2904,
255,,Surface,6,Image 1,1,2905,
226,,Surface,6,Image 1,1,2906,
180,,Surface,6,Image 1,1,2907,
214,,Surface,6,Image 1,1,2908,
201,,Surface,6,Image 1,1,2909,
228,,Surface,6,Image 1,1,2910,
144,,Surface,6,Image 1,1,2911,
207,,Surface,6,Image 1,1,2912,
255,,Surface,6,Image 1,1,2913,
255,,Surface,6,Image 1,1,2914,
168,,Surface,6,Image 1,1,2915,
162,,Surface,6,Image 1,1,2916,
183,,Surface,6,Image 1,1,2917,
83,,Surface,6,Image 1,1,2918,
111,,Surface,6,Image 1,1,2919,
215,,Surface,6,Image 1,1,2920,
255,,Surface,6,Image 1,1,2921,
198,,Surface,6,Image 1,1,2922,
144,,Surface,6,Image 1,1,2923,
183,,Surface,6,Image 1,1,2924,
128,,Surface,6,Image 1,1,2925,
119,,Surface,6,Image 1,1,2926,
255,,Surface,6,Image 1,1,2927,
247,,Surface,6,Image 1,1,2928,
246,,Surface,6,Image 1,1,2929,
203,,Surface,6,Image 1,1,2930,
192,,Surface,6,Image 1,1,2931,
171,,Surface,6,Image 1,1,2932,
255,,Surface,6,Image 1,1,2933,
181,,Surface,6,Image 1,1,2934,
255,,Surface,6,Image 1,1,2935,
206,,Surface,6,Image 1,1,2936,
232,,Surface,6,Image 1,1,2937,
128,,Surface,6,Image 1,1,2938,
255,,Surface,6,Image 1,1,2939,
197,,Surface,6,Image 1,1,2940,
255,,Surface,6,Image 1,1,2941,
135,,Surface,6,Image 1,1,2942,
204,,Surface,6,Image 1,1,2943,
203,,Surface,6,Image 1,1,2944,
215,,Surface,6,Image 1,1,2945,
195,,Surface,6,Image 1,1,2946,
165,,Surface,6,Image 1,1,2947,
139,,Surface,6,Image 1,1,2948,
203,,Surface,6,Image 1,1,2949,
214,,Surface,6,Image 1,1,2950,
209,,Surface,6,Image 1,1,2951,
221,,Surface,6,Image 1,1,2952,
232,,Surface,6,Image 1,1,2953,
255,,Surface,6,Image 1,1,2954,
176,,Surface,6,Image 1,1,2955,
233,,Surface,6,Image 1,1,2956,
166,,Surface,6,Image 1,1,2957,
172,,Surface,6,Image 1,1,2958,
255,,Surface,6,Image 1,1,2959,
185,,Surface,6,Image 1,1,2960,
199,,Surface,6,Image 1,1,2961,
164,,Surface,6,Image 1,1,2962,
197,,Surface,6,Image 1,1,2963,
198,,Surface,6,Image 1,1,2964,
171,,Surface,6,Image 1,1,2965,
238,,Surface,6,Image 1,1,2966,
127,,Surface,6,Image 1,1,2967,
164,,Surface,6,Image 1,1,2968,
110,,Surface,6,Image 1,1,2969,
255,,Surface,6,Image 1,1,2970,
136,,Surface,6,Image 1,1,2971,
184,,Surface,6,Image 1,1,2972,
130,,Surface,6,Image 1,1,2973,
255,,Surface,6,Image 1,1,2974,
255,,Surface,6,Image 1,1,2975,
190,,Surface,6,Image 1,1,2976,
183,,Surface,6,Image 1,1,2977,
178,,Surface,6,Image 1,1,2978,
241,,Surface,6,Image 1,1,2979,
255,,Surface,6,Image 1,1,2980,
178,,Surface,6,Image 1,1,2981,
220,,Surface,6,Image 1,1,2982,
205,,Surface,6,Image 1,1,2983,
255,,Surface,6,Image 1,1,2984,
255,,Surface,6,Image 1,1,2985,
255,,Surface,6,Image 1,1,2986,
202,,Surface,6,Image 1,1,2987,
144,,Surface,6,Image 1,1,2988,
204,,Surface,6,Image 1,1,2989,
255,,Surface,6,Image 1,1,2990,
138,,Surface,6,Image 1,1,2991,
255,,Surface,6,Image 1,1,2992,
223,,Surface,6,Image 1,1,2993,
225,,Surface,6,Image 1,1,2994,
214,,Surface,6,Image 1,1,2995,
243,,Surface,6,Image 1,1,2996,
148,,Surface,6,Image 1,1,2997,
222,,Surface,6,Image 1,1,2998,
122,,Surface,6,Image 1,1,2999,
167,,Surface,6,Image 1,1,3000,
246,,Surface,6,Image 1,1,3001,
117,,Surface,6,Image 1,1,3002,
189,,Surface,6,Image 1,1,3003,
255,,Surface,6,Image 1,1,3004,
211,,Surface,6,Image 1,1,3005,
185,,Surface,6,Image 1,1,3006,
255,,Surface,6,Image 1,1,3007,
211,,Surface,6,Image 1,1,3008,
97,,Surface,6,Image 1,1,3009,
244,,Surface,6,Image 1,1,3010,
246,,Surface,6,Image 1,1,3011,
248,,Surface,6,Image 1,1,3012,
225,,Surface,6,Image 1,1,3013,
238,,Surface,6,Image 1,1,3014,
248,,Surface,6,Image 1,1,3015,
172,,Surface,6,Image 1,1,3016,
122,,Surface,6,Image 1,1,3017,
176,,Surface,6,Image 1,1,3018,
164,,Surface,6,Image 1,1,3019,
247,,Surface,6,Image 1,1,3020,
184,,Surface,6,Image 1,1,3021,
245,,Surface,6,Image 1,1,3022,
157,,Surface,6,Image 1,1,3023,
111,,Surface,6,Image 1,1,3024,
141,,Surface,6,Image 1,1,3025,
213,,Surface,6,Image 1,1,3026,
182,,Surface,6,Image 1,1,3027,
185,,Surface,6,Image 1,1,3028,
229,,Surface,6,Image 1,1,3029,
101,,Surface,6,Image 1,1,3030,
199,,Surface,6,Image 1,1,3031,
173,,Surface,6,Image 1,1,3032,
195,,Surface,6,Image 1,1,3033,
205,,Surface,6,Image 1,1,3034,
255,,Surface,6,Image 1,1,3035,
202,,Surface,6,Image 1,1,3036,
201,,Surface,6,Image 1,1,3037,
208,,Surface,6,Image 1,1,3038,
195,,Surface,6,Image 1,1,3039,
169,,Surface,6,Image 1,1,3040,
187,,Surface,6,Image 1,1,3041,
220,,Surface,6,Image 1,1,3042,
124,,Surface,6,Image 1,1,3043,
123,,Surface,6,Image 1,1,3044,
195,,Surface,6,Image 1,1,3045,
170,,Surface,6,Image 1,1,3046,
255,,Surface,6,Image 1,1,3047,
93,,Surface,6,Image 1,1,3048,
186,,Surface,6,Image 1,1,3049,
213,,Surface,6,Image 1,1,3050,
213,,Surface,6,Image 1,1,3051,
184,,Surface,6,Image 1,1,3052,
157,,Surface,6,Image 1,1,3053,
212,,Surface,6,Image 1,1,3054,
255,,Surface,6,Image 1,1,3055,
170,,Surface,6,Image 1,1,3056,
233,,Surface,6,Image 1,1,3057,
150,,Surface,6,Image 1,1,3058,
145,,Surface,6,Image 1,1,3059,
243,,Surface,6,Image 1,1,3060,
140,,Surface,6,Image 1,1,3061,
177,,Surface,6,Image 1,1,3062,
194,,Surface,6,Image 1,1,3063,
136,,Surface,6,Image 1,1,3064,
152,,Surface,6,Image 1,1,3065,
140,,Surface,6,Image 1,1,3066,
199,,Surface,6,Image 1,1,3067,
122,,Surface,6,Image 1,1,3068,
198,,Surface,6,Image 1,1,3069,
243,,Surface,6,Image 1,1,3070,
98,,Surface,6,Image 1,1,3071,
88,,Surface,6,Image 1,1,3072,
214,,Surface,6,Image 1,1,3073,
168,,Surface,6,Image 1,1,3074,
182,,Surface,6,Image 1,1,3075,
223,,Surface,6,Image 1,1,3076,
226,,Surface,6,Image 1,1,3077,
108,,Surface,6,Image 1,1,3078,
176,,Surface,6,Image 1,1,3079,
100,,Surface,6,Image 1,1,3080,
201,,Surface,6,Image 1,1,3081,
93,,Surface,6,Image 1,1,3082,
245,,Surface,6,Image 1,1,3083,
124,,Surface,6,Image 1,1,3084,
104,,Surface,6,Image 1,1,3085,
83,,Surface,6,Image 1,1,3086,
255,,Surface,6,Image 1,1,3087,
190,,Surface,6,Image 1,1,3088,
170,,Surface,6,Image 1,1,3089,
227,,Surface,6,Image 1,1,3090,
243,,Surface,6,Image 1,1,3091,
155,,Surface,6,Image 1,1,3092,
102,,Surface,6,Image 1,1,3093,
169,,Surface,6,Image 1,1,3094,
170,,Surface,6,Image 1,1,3095,
193,,Surface,6,Image 1,1,3096,
227,,Surface,6,Image 1,1,3097,
137,,Surface,6,Image 1,1,3098,
211,,Surface,6,Image 1,1,3099,
126,,Surface,6,Image 1,1,3100,
121,,Surface,6,Image 1,1,3101,
185,,Surface,6,Image 1,1,3102,
196,,Surface,6,Image 1,1,3103,
184,,Surface,6,Image 1,1,3104,
191,,Surface,6,Image 1,1,3105,
227,,Surface,6,Image 1,1,3106,
129,,Surface,6,Image 1,1,3107,
207,,Surface,6,Image 1,1,3108,
189,,Surface,6,Image 1,1,3109,
139,,Surface,6,Image 1,1,3110,
219,,Surface,6,Image 1,1,3111,
169,,Surface,6,Image 1,1,3112,
222,,Surface,6,Image 1,1,3113,
212,,Surface,6,Image 1,1,3114,
126,,Surface,6,Image 1,1,3115,
