
Intensity Max Ch=5 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
166,,Surface,5,Image 1,1,3106,
159,,Surface,5,Image 1,1,3107,
163,,Surface,5,Image 1,1,3108,
181,,Surface,5,Image 1,1,3109,
162,,Surface,5,Image 1,1,3110,
173,,Surface,5,Image 1,1,3111,
153,,Surface,5,Image 1,1,3112,
175,,Surface,5,Image 1,1,3113,
164,,Surface,5,Image 1,1,3114,
156,,Surface,5,Image 1,1,3115,
164,,Surface,5,Image 1,1,3116,
148,,Surface,5,Image 1,1,3117,
163,,Surface,5,Image 1,1,3118,
199,,Surface,5,Image 1,1,3119,
174,,Surface,5,Image 1,1,3120,
151,,Surface,5,Image 1,1,3121,
152,,Surface,5,Image 1,1,3122,
164,,Surface,5,Image 1,1,3123,
158,,Surface,5,Image 1,1,3124,
160,,Surface,5,Image 1,1,3125,
149,,Surface,5,Image 1,1,3126,
160,,Surface,5,Image 1,1,3127,
154,,Surface,5,Image 1,1,3128,
175,,Surface,5,Image 1,1,3129,
159,,Surface,5,Image 1,1,3130,
148,,Surface,5,Image 1,1,3131,
176,,Surface,5,Image 1,1,3132,
158,,Surface,5,Image 1,1,3133,
171,,Surface,5,Image 1,1,3134,
168,,Surface,5,Image 1,1,3135,
167,,Surface,5,Image 1,1,3136,
162,,Surface,5,Image 1,1,3137,
167,,Surface,5,Image 1,1,3138,
172,,Surface,5,Image 1,1,3139,
155,,Surface,5,Image 1,1,3140,
167,,Surface,5,Image 1,1,3141,
173,,Surface,5,Image 1,1,3142,
167,,Surface,5,Image 1,1,3143,
149,,Surface,5,Image 1,1,3144,
184,,Surface,5,Image 1,1,3145,
158,,Surface,5,Image 1,1,3146,
153,,Surface,5,Image 1,1,3147,
191,,Surface,5,Image 1,1,3148,
158,,Surface,5,Image 1,1,3149,
161,,Surface,5,Image 1,1,3150,
156,,Surface,5,Image 1,1,3151,
166,,Surface,5,Image 1,1,3152,
160,,Surface,5,Image 1,1,3153,
160,,Surface,5,Image 1,1,3154,
152,,Surface,5,Image 1,1,3155,
160,,Surface,5,Image 1,1,3156,
197,,Surface,5,Image 1,1,3157,
148,,Surface,5,Image 1,1,3158,
169,,Surface,5,Image 1,1,3159,
166,,Surface,5,Image 1,1,3160,
153,,Surface,5,Image 1,1,3161,
186,,Surface,5,Image 1,1,3162,
191,,Surface,5,Image 1,1,3163,
166,,Surface,5,Image 1,1,3164,
184,,Surface,5,Image 1,1,3165,
162,,Surface,5,Image 1,1,3166,
192,,Surface,5,Image 1,1,3167,
167,,Surface,5,Image 1,1,3168,
179,,Surface,5,Image 1,1,3169,
153,,Surface,5,Image 1,1,3170,
148,,Surface,5,Image 1,1,3171,
163,,Surface,5,Image 1,1,3172,
191,,Surface,5,Image 1,1,3173,
140,,Surface,5,Image 1,1,3174,
160,,Surface,5,Image 1,1,3175,
150,,Surface,5,Image 1,1,3176,
161,,Surface,5,Image 1,1,3177,
165,,Surface,5,Image 1,1,3178,
186,,Surface,5,Image 1,1,3179,
199,,Surface,5,Image 1,1,3180,
191,,Surface,5,Image 1,1,3181,
168,,Surface,5,Image 1,1,3182,
196,,Surface,5,Image 1,1,3183,
146,,Surface,5,Image 1,1,3184,
164,,Surface,5,Image 1,1,3185,
162,,Surface,5,Image 1,1,3186,
160,,Surface,5,Image 1,1,3187,
168,,Surface,5,Image 1,1,3188,
182,,Surface,5,Image 1,1,3189,
152,,Surface,5,Image 1,1,3190,
183,,Surface,5,Image 1,1,3191,
191,,Surface,5,Image 1,1,3192,
166,,Surface,5,Image 1,1,3193,
175,,Surface,5,Image 1,1,3194,
175,,Surface,5,Image 1,1,3195,
184,,Surface,5,Image 1,1,3196,
191,,Surface,5,Image 1,1,3197,
152,,Surface,5,Image 1,1,3198,
154,,Surface,5,Image 1,1,3199,
179,,Surface,5,Image 1,1,3200,
163,,Surface,5,Image 1,1,3201,
154,,Surface,5,Image 1,1,3202,
165,,Surface,5,Image 1,1,3203,
184,,Surface,5,Image 1,1,3204,
166,,Surface,5,Image 1,1,3205,
163,,Surface,5,Image 1,1,3206,
163,,Surface,5,Image 1,1,3207,
159,,Surface,5,Image 1,1,3208,
155,,Surface,5,Image 1,1,3209,
181,,Surface,5,Image 1,1,3210,
149,,Surface,5,Image 1,1,3211,
156,,Surface,5,Image 1,1,3212,
154,,Surface,5,Image 1,1,3213,
157,,Surface,5,Image 1,1,3214,
160,,Surface,5,Image 1,1,3215,
150,,Surface,5,Image 1,1,3216,
163,,Surface,5,Image 1,1,3217,
157,,Surface,5,Image 1,1,3218,
173,,Surface,5,Image 1,1,3219,
163,,Surface,5,Image 1,1,3220,
149,,Surface,5,Image 1,1,3221,
149,,Surface,5,Image 1,1,3222,
161,,Surface,5,Image 1,1,3223,
163,,Surface,5,Image 1,1,3224,
176,,Surface,5,Image 1,1,3225,
