
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
13532,,Surface,4,Image 1,1,2481,
38772,,Surface,4,Image 1,1,2482,
12071,,Surface,4,Image 1,1,2483,
6717,,Surface,4,Image 1,1,2484,
16478,,Surface,4,Image 1,1,2485,
13619,,Surface,4,Image 1,1,2486,
35883,,Surface,4,Image 1,1,2487,
3285,,Surface,4,Image 1,1,2488,
16687,,Surface,4,Image 1,1,2489,
11163,,Surface,4,Image 1,1,2490,
52856,,Surface,4,Image 1,1,2491,
53636,,Surface,4,Image 1,1,2492,
15385,,Surface,4,Image 1,1,2493,
33594,,Surface,4,Image 1,1,2494,
37857,,Surface,4,Image 1,1,2495,
10826,,Surface,4,Image 1,1,2496,
46156,,Surface,4,Image 1,1,2497,
11539,,Surface,4,Image 1,1,2498,
15922,,Surface,4,Image 1,1,2499,
32819,,Surface,4,Image 1,1,2500,
19531,,Surface,4,Image 1,1,2501,
23110,,Surface,4,Image 1,1,2502,
33416,,Surface,4,Image 1,1,2503,
5152,,Surface,4,Image 1,1,2504,
43601,,Surface,4,Image 1,1,2505,
63692,,Surface,4,Image 1,1,2506,
56499,,Surface,4,Image 1,1,2507,
26494,,Surface,4,Image 1,1,2508,
27285,,Surface,4,Image 1,1,2509,
7369,,Surface,4,Image 1,1,2510,
64658,,Surface,4,Image 1,1,2511,
22225,,Surface,4,Image 1,1,2512,
18044,,Surface,4,Image 1,1,2513,
12582,,Surface,4,Image 1,1,2514,
20749,,Surface,4,Image 1,1,2515,
37239,,Surface,4,Image 1,1,2516,
16574,,Surface,4,Image 1,1,2517,
9557,,Surface,4,Image 1,1,2518,
3045,,Surface,4,Image 1,1,2519,
79711,,Surface,4,Image 1,1,2520,
175779,,Surface,4,Image 1,1,2521,
68370,,Surface,4,Image 1,1,2522,
155305,,Surface,4,Image 1,1,2523,
43837,,Surface,4,Image 1,1,2524,
20788,,Surface,4,Image 1,1,2525,
6792,,Surface,4,Image 1,1,2526,
61058,,Surface,4,Image 1,1,2527,
122980,,Surface,4,Image 1,1,2528,
58887,,Surface,4,Image 1,1,2529,
72567,,Surface,4,Image 1,1,2530,
31295,,Surface,4,Image 1,1,2531,
10410,,Surface,4,Image 1,1,2532,
79684,,Surface,4,Image 1,1,2533,
7251,,Surface,4,Image 1,1,2534,
12661,,Surface,4,Image 1,1,2535,
24660,,Surface,4,Image 1,1,2536,
51892,,Surface,4,Image 1,1,2537,
27403,,Surface,4,Image 1,1,2538,
6309,,Surface,4,Image 1,1,2539,
64785,,Surface,4,Image 1,1,2540,
6523,,Surface,4,Image 1,1,2541,
139389,,Surface,4,Image 1,1,2542,
7564,,Surface,4,Image 1,1,2543,
16685,,Surface,4,Image 1,1,2544,
5705,,Surface,4,Image 1,1,2545,
34605,,Surface,4,Image 1,1,2546,
6319,,Surface,4,Image 1,1,2547,
16094,,Surface,4,Image 1,1,2548,
27392,,Surface,4,Image 1,1,2549,
22783,,Surface,4,Image 1,1,2550,
10760,,Surface,4,Image 1,1,2551,
36640,,Surface,4,Image 1,1,2552,
431101,,Surface,4,Image 1,1,2553,
86447,,Surface,4,Image 1,1,2554,
39668,,Surface,4,Image 1,1,2555,
11743,,Surface,4,Image 1,1,2556,
39990,,Surface,4,Image 1,1,2557,
26825,,Surface,4,Image 1,1,2558,
21467,,Surface,4,Image 1,1,2559,
34705,,Surface,4,Image 1,1,2560,
93439,,Surface,4,Image 1,1,2561,
38526,,Surface,4,Image 1,1,2562,
63865,,Surface,4,Image 1,1,2563,
9891,,Surface,4,Image 1,1,2564,
53059,,Surface,4,Image 1,1,2565,
9890,,Surface,4,Image 1,1,2566,
17826,,Surface,4,Image 1,1,2567,
93053,,Surface,4,Image 1,1,2568,
17974,,Surface,4,Image 1,1,2569,
17666,,Surface,4,Image 1,1,2570,
17413,,Surface,4,Image 1,1,2571,
35894,,Surface,4,Image 1,1,2572,
63919,,Surface,4,Image 1,1,2573,
18767,,Surface,4,Image 1,1,2574,
100418,,Surface,4,Image 1,1,2575,
71369,,Surface,4,Image 1,1,2576,
24359,,Surface,4,Image 1,1,2577,
24066,,Surface,4,Image 1,1,2578,
105134,,Surface,4,Image 1,1,2579,
169553,,Surface,4,Image 1,1,2580,
198293,,Surface,4,Image 1,1,2581,
9911,,Surface,4,Image 1,1,2582,
31003,,Surface,4,Image 1,1,2583,
33364,,Surface,4,Image 1,1,2584,
8697,,Surface,4,Image 1,1,2585,
9226,,Surface,4,Image 1,1,2586,
75050,,Surface,4,Image 1,1,2587,
9163,,Surface,4,Image 1,1,2588,
67049,,Surface,4,Image 1,1,2589,
27072,,Surface,4,Image 1,1,2590,
35076,,Surface,4,Image 1,1,2591,
15655,,Surface,4,Image 1,1,2592,
13488,,Surface,4,Image 1,1,2593,
19151,,Surface,4,Image 1,1,2594,
32870,,Surface,4,Image 1,1,2595,
6129,,Surface,4,Image 1,1,2596,
65823,,Surface,4,Image 1,1,2597,
19710,,Surface,4,Image 1,1,2598,
20809,,Surface,4,Image 1,1,2599,
12541,,Surface,4,Image 1,1,2600,
7733,,Surface,4,Image 1,1,2601,
32092,,Surface,4,Image 1,1,2602,
33262,,Surface,4,Image 1,1,2603,
25120,,Surface,4,Image 1,1,2604,
157600,,Surface,4,Image 1,1,2605,
95868,,Surface,4,Image 1,1,2606,
6133,,Surface,4,Image 1,1,2607,
15695,,Surface,4,Image 1,1,2608,
79107,,Surface,4,Image 1,1,2609,
32804,,Surface,4,Image 1,1,2610,
7369,,Surface,4,Image 1,1,2611,
9087,,Surface,4,Image 1,1,2612,
8143,,Surface,4,Image 1,1,2613,
55001,,Surface,4,Image 1,1,2614,
6423,,Surface,4,Image 1,1,2615,
126881,,Surface,4,Image 1,1,2616,
25749,,Surface,4,Image 1,1,2617,
45799,,Surface,4,Image 1,1,2618,
18104,,Surface,4,Image 1,1,2619,
14830,,Surface,4,Image 1,1,2620,
491364,,Surface,4,Image 1,1,2621,
39731,,Surface,4,Image 1,1,2622,
32115,,Surface,4,Image 1,1,2623,
68008,,Surface,4,Image 1,1,2624,
56936,,Surface,4,Image 1,1,2625,
28220,,Surface,4,Image 1,1,2626,
9876,,Surface,4,Image 1,1,2627,
74313,,Surface,4,Image 1,1,2628,
12285,,Surface,4,Image 1,1,2629,
73646,,Surface,4,Image 1,1,2630,
43907,,Surface,4,Image 1,1,2631,
198920,,Surface,4,Image 1,1,2632,
21282,,Surface,4,Image 1,1,2633,
70381,,Surface,4,Image 1,1,2634,
58300,,Surface,4,Image 1,1,2635,
16895,,Surface,4,Image 1,1,2636,
25782,,Surface,4,Image 1,1,2637,
156688,,Surface,4,Image 1,1,2638,
43074,,Surface,4,Image 1,1,2639,
56048,,Surface,4,Image 1,1,2640,
104586,,Surface,4,Image 1,1,2641,
12990,,Surface,4,Image 1,1,2642,
55720,,Surface,4,Image 1,1,2643,
653007,,Surface,4,Image 1,1,2644,
12655,,Surface,4,Image 1,1,2645,
17316,,Surface,4,Image 1,1,2646,
28132,,Surface,4,Image 1,1,2647,
24678,,Surface,4,Image 1,1,2648,
43287,,Surface,4,Image 1,1,2649,
11904,,Surface,4,Image 1,1,2650,
31698,,Surface,4,Image 1,1,2651,
33918,,Surface,4,Image 1,1,2652,
31436,,Surface,4,Image 1,1,2653,
18309,,Surface,4,Image 1,1,2654,
30046,,Surface,4,Image 1,1,2655,
127085,,Surface,4,Image 1,1,2656,
14733,,Surface,4,Image 1,1,2657,
24248,,Surface,4,Image 1,1,2658,
69806,,Surface,4,Image 1,1,2659,
17563,,Surface,4,Image 1,1,2660,
356218,,Surface,4,Image 1,1,2661,
17979,,Surface,4,Image 1,1,2662,
98952,,Surface,4,Image 1,1,2663,
76030,,Surface,4,Image 1,1,2664,
17617,,Surface,4,Image 1,1,2665,
496594,,Surface,4,Image 1,1,2666,
25953,,Surface,4,Image 1,1,2667,
103417,,Surface,4,Image 1,1,2668,
60569,,Surface,4,Image 1,1,2669,
11527,,Surface,4,Image 1,1,2670,
161708,,Surface,4,Image 1,1,2671,
9407,,Surface,4,Image 1,1,2672,
21947,,Surface,4,Image 1,1,2673,
25151,,Surface,4,Image 1,1,2674,
22814,,Surface,4,Image 1,1,2675,
51028,,Surface,4,Image 1,1,2676,
14953,,Surface,4,Image 1,1,2677,
223577,,Surface,4,Image 1,1,2678,
34079,,Surface,4,Image 1,1,2679,
30687,,Surface,4,Image 1,1,2680,
1.20526e+06,,Surface,4,Image 1,1,2681,
41959,,Surface,4,Image 1,1,2682,
76565,,Surface,4,Image 1,1,2683,
19551,,Surface,4,Image 1,1,2684,
31699,,Surface,4,Image 1,1,2685,
55785,,Surface,4,Image 1,1,2686,
30808,,Surface,4,Image 1,1,2687,
57529,,Surface,4,Image 1,1,2688,
30000,,Surface,4,Image 1,1,2689,
33089,,Surface,4,Image 1,1,2690,
13470,,Surface,4,Image 1,1,2691,
9067,,Surface,4,Image 1,1,2692,
39015,,Surface,4,Image 1,1,2693,
6934,,Surface,4,Image 1,1,2694,
16851,,Surface,4,Image 1,1,2695,
21301,,Surface,4,Image 1,1,2696,
15163,,Surface,4,Image 1,1,2697,
9207,,Surface,4,Image 1,1,2698,
15728,,Surface,4,Image 1,1,2699,
11410,,Surface,4,Image 1,1,2700,
14046,,Surface,4,Image 1,1,2701,
7548,,Surface,4,Image 1,1,2702,
8260,,Surface,4,Image 1,1,2703,
15969,,Surface,4,Image 1,1,2704,
19122,,Surface,4,Image 1,1,2705,
48491,,Surface,4,Image 1,1,2706,
20293,,Surface,4,Image 1,1,2707,
53295,,Surface,4,Image 1,1,2708,
6251,,Surface,4,Image 1,1,2709,
7123,,Surface,4,Image 1,1,2710,
10597,,Surface,4,Image 1,1,2711,
7298,,Surface,4,Image 1,1,2712,
17992,,Surface,4,Image 1,1,2713,
1656,,Surface,4,Image 1,1,2714,
7655,,Surface,4,Image 1,1,2715,
90320,,Surface,4,Image 1,1,2716,
41239,,Surface,4,Image 1,1,2717,
13661,,Surface,4,Image 1,1,2718,
37676,,Surface,4,Image 1,1,2719,
51614,,Surface,4,Image 1,1,2720,
95110,,Surface,4,Image 1,1,2721,
7720,,Surface,4,Image 1,1,2722,
29451,,Surface,4,Image 1,1,2723,
41180,,Surface,4,Image 1,1,2724,
10507,,Surface,4,Image 1,1,2725,
15680,,Surface,4,Image 1,1,2726,
68661,,Surface,4,Image 1,1,2727,
26967,,Surface,4,Image 1,1,2728,
30891,,Surface,4,Image 1,1,2729,
52802,,Surface,4,Image 1,1,2730,
32117,,Surface,4,Image 1,1,2731,
16808,,Surface,4,Image 1,1,2732,
31072,,Surface,4,Image 1,1,2733,
30883,,Surface,4,Image 1,1,2734,
10707,,Surface,4,Image 1,1,2735,
39315,,Surface,4,Image 1,1,2736,
257535,,Surface,4,Image 1,1,2737,
49679,,Surface,4,Image 1,1,2738,
29272,,Surface,4,Image 1,1,2739,
7680,,Surface,4,Image 1,1,2740,
47924,,Surface,4,Image 1,1,2741,
103089,,Surface,4,Image 1,1,2742,
157469,,Surface,4,Image 1,1,2743,
117042,,Surface,4,Image 1,1,2744,
36679,,Surface,4,Image 1,1,2745,
26584,,Surface,4,Image 1,1,2746,
115775,,Surface,4,Image 1,1,2747,
77032,,Surface,4,Image 1,1,2748,
88673,,Surface,4,Image 1,1,2749,
46565,,Surface,4,Image 1,1,2750,
47368,,Surface,4,Image 1,1,2751,
62049,,Surface,4,Image 1,1,2752,
21123,,Surface,4,Image 1,1,2753,
18473,,Surface,4,Image 1,1,2754,
29241,,Surface,4,Image 1,1,2755,
33611,,Surface,4,Image 1,1,2756,
94517,,Surface,4,Image 1,1,2757,
21695,,Surface,4,Image 1,1,2758,
8054,,Surface,4,Image 1,1,2759,
46578,,Surface,4,Image 1,1,2760,
200486,,Surface,4,Image 1,1,2761,
19385,,Surface,4,Image 1,1,2762,
27134,,Surface,4,Image 1,1,2763,
26053,,Surface,4,Image 1,1,2764,
11746,,Surface,4,Image 1,1,2765,
76374,,Surface,4,Image 1,1,2766,
10176,,Surface,4,Image 1,1,2767,
111986,,Surface,4,Image 1,1,2768,
43612,,Surface,4,Image 1,1,2769,
15183,,Surface,4,Image 1,1,2770,
10070,,Surface,4,Image 1,1,2771,
34874,,Surface,4,Image 1,1,2772,
82759,,Surface,4,Image 1,1,2773,
32030,,Surface,4,Image 1,1,2774,
100342,,Surface,4,Image 1,1,2775,
39368,,Surface,4,Image 1,1,2776,
8487,,Surface,4,Image 1,1,2777,
21504,,Surface,4,Image 1,1,2778,
36900,,Surface,4,Image 1,1,2779,
15222,,Surface,4,Image 1,1,2780,
76237,,Surface,4,Image 1,1,2781,
36447,,Surface,4,Image 1,1,2782,
27915,,Surface,4,Image 1,1,2783,
38978,,Surface,4,Image 1,1,2784,
8777,,Surface,4,Image 1,1,2785,
28323,,Surface,4,Image 1,1,2786,
66676,,Surface,4,Image 1,1,2787,
8157,,Surface,4,Image 1,1,2788,
42544,,Surface,4,Image 1,1,2789,
18929,,Surface,4,Image 1,1,2790,
10268,,Surface,4,Image 1,1,2791,
63885,,Surface,4,Image 1,1,2792,
41559,,Surface,4,Image 1,1,2793,
37171,,Surface,4,Image 1,1,2794,
13452,,Surface,4,Image 1,1,2795,
104558,,Surface,4,Image 1,1,2796,
24004,,Surface,4,Image 1,1,2797,
25991,,Surface,4,Image 1,1,2798,
34028,,Surface,4,Image 1,1,2799,
8666,,Surface,4,Image 1,1,2800,
121344,,Surface,4,Image 1,1,2801,
12851,,Surface,4,Image 1,1,2802,
20212,,Surface,4,Image 1,1,2803,
17651,,Surface,4,Image 1,1,2804,
15445,,Surface,4,Image 1,1,2805,
17963,,Surface,4,Image 1,1,2806,
4518,,Surface,4,Image 1,1,2807,
37403,,Surface,4,Image 1,1,2808,
14453,,Surface,4,Image 1,1,2809,
21973,,Surface,4,Image 1,1,2810,
33347,,Surface,4,Image 1,1,2811,
22706,,Surface,4,Image 1,1,2812,
16296,,Surface,4,Image 1,1,2813,
37286,,Surface,4,Image 1,1,2814,
57402,,Surface,4,Image 1,1,2815,
17121,,Surface,4,Image 1,1,2816,
16954,,Surface,4,Image 1,1,2817,
17752,,Surface,4,Image 1,1,2818,
13368,,Surface,4,Image 1,1,2819,
8177,,Surface,4,Image 1,1,2820,
15617,,Surface,4,Image 1,1,2821,
59917,,Surface,4,Image 1,1,2822,
20976,,Surface,4,Image 1,1,2823,
21503,,Surface,4,Image 1,1,2824,
30850,,Surface,4,Image 1,1,2825,
117738,,Surface,4,Image 1,1,2826,
31002,,Surface,4,Image 1,1,2827,
16355,,Surface,4,Image 1,1,2828,
7638,,Surface,4,Image 1,1,2829,
7152,,Surface,4,Image 1,1,2830,
36351,,Surface,4,Image 1,1,2831,
20958,,Surface,4,Image 1,1,2832,
20469,,Surface,4,Image 1,1,2833,
22932,,Surface,4,Image 1,1,2834,
12207,,Surface,4,Image 1,1,2835,
18245,,Surface,4,Image 1,1,2836,
11859,,Surface,4,Image 1,1,2837,
60623,,Surface,4,Image 1,1,2838,
12568,,Surface,4,Image 1,1,2839,
20845,,Surface,4,Image 1,1,2840,
4877,,Surface,4,Image 1,1,2841,
29481,,Surface,4,Image 1,1,2842,
26585,,Surface,4,Image 1,1,2843,
9421,,Surface,4,Image 1,1,2844,
21310,,Surface,4,Image 1,1,2845,
15100,,Surface,4,Image 1,1,2846,
45872,,Surface,4,Image 1,1,2847,
32288,,Surface,4,Image 1,1,2848,
17343,,Surface,4,Image 1,1,2849,
15452,,Surface,4,Image 1,1,2850,
35338,,Surface,4,Image 1,1,2851,
16211,,Surface,4,Image 1,1,2852,
25311,,Surface,4,Image 1,1,2853,
12534,,Surface,4,Image 1,1,2854,
15294,,Surface,4,Image 1,1,2855,
47074,,Surface,4,Image 1,1,2856,
19072,,Surface,4,Image 1,1,2857,
21443,,Surface,4,Image 1,1,2858,
21227,,Surface,4,Image 1,1,2859,
11006,,Surface,4,Image 1,1,2860,
8358,,Surface,4,Image 1,1,2861,
24700,,Surface,4,Image 1,1,2862,
9146,,Surface,4,Image 1,1,2863,
10391,,Surface,4,Image 1,1,2864,
17276,,Surface,4,Image 1,1,2865,
13869,,Surface,4,Image 1,1,2866,
43739,,Surface,4,Image 1,1,2867,
26248,,Surface,4,Image 1,1,2868,
7923,,Surface,4,Image 1,1,2869,
12759,,Surface,4,Image 1,1,2870,
6956,,Surface,4,Image 1,1,2871,
18912,,Surface,4,Image 1,1,2872,
14750,,Surface,4,Image 1,1,2873,
19533,,Surface,4,Image 1,1,2874,
8341,,Surface,4,Image 1,1,2875,
12825,,Surface,4,Image 1,1,2876,
36920,,Surface,4,Image 1,1,2877,
15295,,Surface,4,Image 1,1,2878,
10633,,Surface,4,Image 1,1,2879,
17321,,Surface,4,Image 1,1,2880,
9078,,Surface,4,Image 1,1,2881,
13172,,Surface,4,Image 1,1,2882,
9429,,Surface,4,Image 1,1,2883,
13526,,Surface,4,Image 1,1,2884,
53437,,Surface,4,Image 1,1,2885,
9237,,Surface,4,Image 1,1,2886,
18286,,Surface,4,Image 1,1,2887,
54122,,Surface,4,Image 1,1,2888,
9533,,Surface,4,Image 1,1,2889,
10067,,Surface,4,Image 1,1,2890,
12252,,Surface,4,Image 1,1,2891,
13457,,Surface,4,Image 1,1,2892,
7912,,Surface,4,Image 1,1,2893,
7835,,Surface,4,Image 1,1,2894,
42696,,Surface,4,Image 1,1,2895,
22641,,Surface,4,Image 1,1,2896,
22160,,Surface,4,Image 1,1,2897,
8610,,Surface,4,Image 1,1,2898,
73921,,Surface,4,Image 1,1,2899,
50434,,Surface,4,Image 1,1,2900,
24576,,Surface,4,Image 1,1,2901,
48437,,Surface,4,Image 1,1,2902,
14191,,Surface,4,Image 1,1,2903,
51977,,Surface,4,Image 1,1,2904,
43625,,Surface,4,Image 1,1,2905,
11399,,Surface,4,Image 1,1,2906,
51113,,Surface,4,Image 1,1,2907,
14902,,Surface,4,Image 1,1,2908,
21890,,Surface,4,Image 1,1,2909,
15689,,Surface,4,Image 1,1,2910,
18002,,Surface,4,Image 1,1,2911,
16331,,Surface,4,Image 1,1,2912,
69714,,Surface,4,Image 1,1,2913,
166486,,Surface,4,Image 1,1,2914,
11621,,Surface,4,Image 1,1,2915,
33838,,Surface,4,Image 1,1,2916,
50008,,Surface,4,Image 1,1,2917,
18752,,Surface,4,Image 1,1,2918,
12811,,Surface,4,Image 1,1,2919,
25788,,Surface,4,Image 1,1,2920,
42860,,Surface,4,Image 1,1,2921,
21765,,Surface,4,Image 1,1,2922,
14766,,Surface,4,Image 1,1,2923,
92946,,Surface,4,Image 1,1,2924,
29529,,Surface,4,Image 1,1,2925,
8339,,Surface,4,Image 1,1,2926,
74852,,Surface,4,Image 1,1,2927,
73022,,Surface,4,Image 1,1,2928,
17979,,Surface,4,Image 1,1,2929,
25438,,Surface,4,Image 1,1,2930,
55528,,Surface,4,Image 1,1,2931,
53940,,Surface,4,Image 1,1,2932,
82700,,Surface,4,Image 1,1,2933,
13645,,Surface,4,Image 1,1,2934,
23322,,Surface,4,Image 1,1,2935,
12233,,Surface,4,Image 1,1,2936,
10478,,Surface,4,Image 1,1,2937,
41432,,Surface,4,Image 1,1,2938,
13246,,Surface,4,Image 1,1,2939,
94537,,Surface,4,Image 1,1,2940,
17884,,Surface,4,Image 1,1,2941,
15351,,Surface,4,Image 1,1,2942,
56640,,Surface,4,Image 1,1,2943,
26881,,Surface,4,Image 1,1,2944,
9777,,Surface,4,Image 1,1,2945,
26606,,Surface,4,Image 1,1,2946,
35354,,Surface,4,Image 1,1,2947,
11635,,Surface,4,Image 1,1,2948,
20804,,Surface,4,Image 1,1,2949,
15418,,Surface,4,Image 1,1,2950,
13775,,Surface,4,Image 1,1,2951,
33995,,Surface,4,Image 1,1,2952,
13500,,Surface,4,Image 1,1,2953,
79175,,Surface,4,Image 1,1,2954,
167103,,Surface,4,Image 1,1,2955,
21522,,Surface,4,Image 1,1,2956,
14574,,Surface,4,Image 1,1,2957,
69578,,Surface,4,Image 1,1,2958,
99871,,Surface,4,Image 1,1,2959,
30763,,Surface,4,Image 1,1,2960,
29673,,Surface,4,Image 1,1,2961,
32730,,Surface,4,Image 1,1,2962,
101749,,Surface,4,Image 1,1,2963,
10298,,Surface,4,Image 1,1,2964,
247852,,Surface,4,Image 1,1,2965,
30602,,Surface,4,Image 1,1,2966,
17688,,Surface,4,Image 1,1,2967,
14818,,Surface,4,Image 1,1,2968,
2320,,Surface,4,Image 1,1,2969,
125093,,Surface,4,Image 1,1,2970,
17490,,Surface,4,Image 1,1,2971,
29032,,Surface,4,Image 1,1,2972,
34189,,Surface,4,Image 1,1,2973,
63020,,Surface,4,Image 1,1,2974,
24771,,Surface,4,Image 1,1,2975,
62617,,Surface,4,Image 1,1,2976,
57497,,Surface,4,Image 1,1,2977,
19448,,Surface,4,Image 1,1,2978,
13482,,Surface,4,Image 1,1,2979,
90449,,Surface,4,Image 1,1,2980,
15809,,Surface,4,Image 1,1,2981,
16228,,Surface,4,Image 1,1,2982,
157300,,Surface,4,Image 1,1,2983,
196792,,Surface,4,Image 1,1,2984,
60714,,Surface,4,Image 1,1,2985,
54702,,Surface,4,Image 1,1,2986,
52080,,Surface,4,Image 1,1,2987,
17687,,Surface,4,Image 1,1,2988,
63710,,Surface,4,Image 1,1,2989,
45279,,Surface,4,Image 1,1,2990,
27618,,Surface,4,Image 1,1,2991,
198554,,Surface,4,Image 1,1,2992,
50061,,Surface,4,Image 1,1,2993,
15786,,Surface,4,Image 1,1,2994,
57939,,Surface,4,Image 1,1,2995,
110572,,Surface,4,Image 1,1,2996,
13184,,Surface,4,Image 1,1,2997,
20800,,Surface,4,Image 1,1,2998,
16608,,Surface,4,Image 1,1,2999,
142054,,Surface,4,Image 1,1,3000,
174509,,Surface,4,Image 1,1,3001,
30269,,Surface,4,Image 1,1,3002,
190935,,Surface,4,Image 1,1,3003,
16901,,Surface,4,Image 1,1,3004,
142398,,Surface,4,Image 1,1,3005,
43419,,Surface,4,Image 1,1,3006,
497432,,Surface,4,Image 1,1,3007,
70167,,Surface,4,Image 1,1,3008,
301653,,Surface,4,Image 1,1,3009,
247328,,Surface,4,Image 1,1,3010,
17419,,Surface,4,Image 1,1,3011,
51503,,Surface,4,Image 1,1,3012,
78003,,Surface,4,Image 1,1,3013,
114361,,Surface,4,Image 1,1,3014,
63328,,Surface,4,Image 1,1,3015,
99950,,Surface,4,Image 1,1,3016,
24619,,Surface,4,Image 1,1,3017,
18114,,Surface,4,Image 1,1,3018,
130530,,Surface,4,Image 1,1,3019,
26529,,Surface,4,Image 1,1,3020,
16898,,Surface,4,Image 1,1,3021,
402296,,Surface,4,Image 1,1,3022,
123133,,Surface,4,Image 1,1,3023,
16608,,Surface,4,Image 1,1,3024,
18365,,Surface,4,Image 1,1,3025,
155615,,Surface,4,Image 1,1,3026,
41177,,Surface,4,Image 1,1,3027,
442677,,Surface,4,Image 1,1,3028,
9552,,Surface,4,Image 1,1,3029,
8091,,Surface,4,Image 1,1,3030,
104306,,Surface,4,Image 1,1,3031,
78211,,Surface,4,Image 1,1,3032,
34590,,Surface,4,Image 1,1,3033,
21405,,Surface,4,Image 1,1,3034,
79991,,Surface,4,Image 1,1,3035,
61354,,Surface,4,Image 1,1,3036,
85087,,Surface,4,Image 1,1,3037,
21122,,Surface,4,Image 1,1,3038,
26907,,Surface,4,Image 1,1,3039,
104895,,Surface,4,Image 1,1,3040,
95294,,Surface,4,Image 1,1,3041,
197140,,Surface,4,Image 1,1,3042,
237540,,Surface,4,Image 1,1,3043,
32588,,Surface,4,Image 1,1,3044,
12175,,Surface,4,Image 1,1,3045,
214859,,Surface,4,Image 1,1,3046,
96929,,Surface,4,Image 1,1,3047,
17919,,Surface,4,Image 1,1,3048,
220969,,Surface,4,Image 1,1,3049,
118288,,Surface,4,Image 1,1,3050,
35468,,Surface,4,Image 1,1,3051,
800849,,Surface,4,Image 1,1,3052,
69509,,Surface,4,Image 1,1,3053,
50478,,Surface,4,Image 1,1,3054,
375796,,Surface,4,Image 1,1,3055,
90257,,Surface,4,Image 1,1,3056,
85872,,Surface,4,Image 1,1,3057,
48205,,Surface,4,Image 1,1,3058,
34658,,Surface,4,Image 1,1,3059,
23506,,Surface,4,Image 1,1,3060,
26252,,Surface,4,Image 1,1,3061,
69955,,Surface,4,Image 1,1,3062,
28380,,Surface,4,Image 1,1,3063,
37438,,Surface,4,Image 1,1,3064,
34813,,Surface,4,Image 1,1,3065,
32831,,Surface,4,Image 1,1,3066,
92342,,Surface,4,Image 1,1,3067,
31911,,Surface,4,Image 1,1,3068,
62846,,Surface,4,Image 1,1,3069,
24033,,Surface,4,Image 1,1,3070,
24711,,Surface,4,Image 1,1,3071,
12880,,Surface,4,Image 1,1,3072,
129606,,Surface,4,Image 1,1,3073,
96368,,Surface,4,Image 1,1,3074,
157097,,Surface,4,Image 1,1,3075,
46543,,Surface,4,Image 1,1,3076,
90290,,Surface,4,Image 1,1,3077,
49029,,Surface,4,Image 1,1,3078,
96545,,Surface,4,Image 1,1,3079,
15059,,Surface,4,Image 1,1,3080,
139030,,Surface,4,Image 1,1,3081,
7705,,Surface,4,Image 1,1,3082,
