
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50522.6,37414.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2754,
50390.2,37565.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2755,
50383.2,37590.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2756,
50214,37566.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2757,
50449.7,37323.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2758,
50437.6,37344.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2759,
50418.3,37375.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2760,
50416,37388.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2761,
50234.3,37557.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2762,
50307.3,37485.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2763,
50106.6,37688.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2764,
50486,37314.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2765,
50479.3,37335.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2766,
50557.2,37253.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2767,
50450.8,37373.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2768,
50475.4,37347.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2769,
50542.6,37277.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2770,
50537.8,37283,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2771,
50539.3,37300.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2772,
50482.9,37366.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2773,
50051.1,37627.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2774,
50407.5,37281.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2775,
50379,37315.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2776,
50236.8,37454.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2777,
50309.6,37385,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2778,
50317.3,37383,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2779,
50057.5,37641.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2780,
50067.9,37642.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2781,
50330.3,37376,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2782,
50347.7,37360.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2783,
50477.4,37234,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2784,
50519.2,37184.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2785,
50409.3,37312.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2786,
50401.9,37323.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2787,
50493.4,37227.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2788,
50417.2,37309.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2789,
50365,37359.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2790,
50529.5,37194.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2791,
50436.7,37303.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2792,
50479.9,37259.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2793,
50372.7,37380.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2794,
50500.3,37252.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2795,
50468.5,37295.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2796,
50427.5,37331.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2797,
50287.7,37473.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2798,
50196.5,37566.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2799,
50452.3,37127.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2800,
50263.1,37341.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2801,
50312.6,37278.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2802,
50277.2,37316.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2803,
50511.9,37082.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2804,
50308.8,37289,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2805,
50516,37095.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2806,
50542.7,37067.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2807,
50318.2,37303.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2808,
50474.7,37144.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2809,
50526.4,37095.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2810,
50424.1,37203.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2811,
50503.1,37123.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2812,
50490.9,37135.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2813,
50329.8,37306.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2814,
50299.4,37337.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2815,
50455.1,37176.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2816,
50350.1,37283.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2817,
50438.6,37198.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2818,
50448.9,37185.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2819,
50523.6,37110.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2820,
50455.8,37185.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2821,
50043.6,37613.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2822,
50308.8,37343.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2823,
50271.2,37384.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2824,
50407.5,37250.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2825,
50389.6,37277,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2826,
50357.3,37302.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2827,
50415.1,37247.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2828,
50326.3,37338,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2829,
50538.8,37128.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2830,
50349.6,37326.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2831,
50105.2,37287.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2832,
50275.1,37170.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2833,
50436.3,37055.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2834,
50259.9,37233.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2835,
50414.9,37116.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2836,
50079,37451.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2837,
50259.5,37290.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2838,
50289.7,37274.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2839,
50510.4,37062.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2840,
50028,37547.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2841,
50316.7,36895,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2842,
50417.7,36796,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2843,
50240,36975.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2844,
50278.3,36944.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2845,
50334.8,36900.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2846,
49885.1,37360.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2847,
50456.4,36792.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2848,
50425.7,36837.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2849,
49918.9,37348.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2850,
50060,37228.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2851,
50080.5,37207,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2852,
50222.7,36939.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2853,
50243.3,36920.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2854,
49966.3,37210.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2855,
50456,36728.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2856,
49879.2,37311.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2857,
50335,36864.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2858,
49887.2,37312.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2859,
50189.2,36857.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2860,
49864.5,37187.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2861,
50378.7,36682.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2862,
50437.8,36627.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2863,
49941.2,37142.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2864,
50257.5,36826.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2865,
50218.5,36868.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2866,
50338.9,36760.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2867,
50391.4,36714.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2868,
50458.1,36643.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2869,
50257.3,36847.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2870,
50240.5,36880.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2871,
50448.3,36678.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2872,
50329,36803.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2873,
50447.9,36688.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2874,
50205.1,36933.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2875,
50220.9,36921.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2876,
50215.4,36930.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2877,
50303.9,36849.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2878,
50208.8,36705.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2879,
50381.7,36537.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2880,
50202.6,36717.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2881,
50025.7,36896.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2882,
50304.8,36621.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2883,
50070.6,36861.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2884,
50325.8,36622.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2885,
50178.7,36763.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2886,
50386,36559.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2887,
50342.2,36617.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2888,
49877.2,37077.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2889,
50356.5,36600.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2890,
50394.3,36571.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2891,
50371.8,36602.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2892,
50323,36670.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2893,
50200.6,36802.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2894,
50411.6,36615.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2895,
50199.4,36830.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2896,
50212.6,36830.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2897,
50157,36884.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2898,
50421.2,36628.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2899,
50247,36591.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2900,
50314.8,36522.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2901,
50550,36292.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2902,
50073.8,36761.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2903,
50297.3,36546.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2904,
50627.3,36215.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2905,
50356.8,36479.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2906,
50336.5,36510.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2907,
50284.4,36555,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2908,
50596.6,36249.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2909,
50325.9,36522,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2910,
50183.7,36667.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2911,
50320.7,36528.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2912,
50634.9,36229.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2913,
50618,36251.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2914,
49933.4,36920.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2915,
50243.2,36614.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2916,
50584.3,36281.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2917,
50569.8,36293.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2918,
50123.7,36741.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2919,
50592.7,36286.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2920,
50601.9,36282.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2921,
50330.6,36550.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2922,
50274.9,36605.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2923,
50648.2,36252.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2924,
50299.2,36597.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2925,
50181.2,36714.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2926,
50667.9,36122.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2927,
50223.1,36569.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2928,
50261.6,36525.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2929,
50107.4,36682,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2930,
50540.3,36252.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2931,
50330.1,36464.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2932,
50572.2,36228.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2933,
50346,36450,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2934,
50550.1,36246.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2935,
50185.8,36613.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2936,
50232.9,36571.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2937,
50111.3,36707.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2938,
50278.8,36539.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2939,
50214.9,36617.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2940,
50619.3,36204,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2941,
50117.4,36711.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2942,
50498.9,36246.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2943,
50204.7,36542,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2944,
49927.3,36816.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2945,
50196.9,36552.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2946,
50565.7,36183.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2947,
50083.3,36667.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2948,
49942.4,36812.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2949,
49923.3,36832.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2950,
50208.8,36549.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2951,
50346.7,36418.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2952,
50254.5,36508.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2953,
50534.2,36245.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2954,
50593.2,36198.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2955,
50330.2,36442.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2956,
49911.1,36862.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2957,
50637.3,36147.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2958,
50586.3,36131.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2959,
50437.6,36271.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2960,
50410.8,36298.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2961,
50244,36466.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2962,
50551.4,36168.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2963,
50036.6,36673.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2964,
50514.9,36226.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2965,
50299.4,36416.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2966,
49911.8,36803.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2967,
49934.5,36779.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2968,
50332.6,36378.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2969,
50486.1,36242.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2970,
50322.2,36395.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2971,
50321.4,36402.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2972,
50468.4,36259.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2973,
50617.9,36117.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2974,
50062,36669.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2975,
50579.5,36160.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2976,
50445.4,36299.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2977,
50465.5,36274.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2978,
50285.3,36387.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2979,
50565.2,36129.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2980,
49863.9,36818.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2981,
49891.2,36796.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2982,
50487.5,36224,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2983,
50528.9,36181.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2984,
50496.4,36202.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2985,
50447.8,36253.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2986,
50556.4,36145.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2987,
50056.8,36639.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2988,
50354.7,36290.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2989,
50505.4,36136.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2990,
50217.2,36428.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2991,
50445.3,36229.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2992,
50247.5,36414.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2993,
50222.5,36436.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2994,
50371.8,36295.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2995,
50359,36310.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2996,
49911.1,36749.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2997,
49910,36756.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2998,
50617.8,36050.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,2999,
50353.5,36271.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3000,
50514.2,36129.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3001,
50583.2,36048.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3002,
50457,36204,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3003,
50591.6,35982.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3004,
50331.4,36261.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3005,
49878.4,36700.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3006,
50519.5,36105.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3007,
50574.5,36016,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3008,
50450.5,36154.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3009,
50544.3,36061.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3010,
50200.8,36385.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3011,
50305.2,36290,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3012,
50467.7,36126.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3013,
50554.2,36047.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3014,
50298.8,36299.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3015,
50356.1,36247,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3016,
50072,36521.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3017,
49881.3,36715.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3018,
50242,36376.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3019,
50279.6,36326.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3020,
49889.1,36719.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3021,
50477.3,36102.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3022,
50455.1,36104.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3023,
49938.2,36611.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3024,
50065.7,36492.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3025,
50387.1,36201.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3026,
50339,36234.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3027,
50352.6,36204.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3028,
50558.5,35958.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3029,
50172.3,36347.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3030,
50232.3,36304.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3031,
50243.8,36291.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3032,
50239.1,36299.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3033,
50567.9,35969.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3034,
50514.8,36032.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3035,
50218.3,36328.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3036,
50330,36224,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3037,
50523.8,35975,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3038,
49976.4,36525.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3039,
50312.7,36197.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3040,
50404.5,36108.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3041,
50533.8,35987.5,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3042,
50356,36170.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3043,
49905.6,36606.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3044,
49927.6,36586,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3045,
50298.3,36245.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3046,
50536.1,35942.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3047,
50123,36348.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3048,
50063.1,36434.6,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3049,
50487.1,36008.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3050,
50196.8,36287.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3051,
50386.3,36144.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3052,
50306,36184.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3053,
50521.5,35934.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3054,
50338.7,36144.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3055,
50269.5,36196.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3056,
50454.2,36015.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3057,
50231.5,36233.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3058,
50276.2,36195.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3059,
49837.3,36584,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3060,
50409.5,36010.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3061,
50287.2,36140.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3062,
49865,36561.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3063,
50207.4,36223.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3064,
50274.8,36154,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3065,
50401.3,36028.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3066,
50253.2,36183.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3067,
50020.2,36409.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3068,
50325.1,36112.4,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3069,
49835.4,36595.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3070,
49930.2,36500.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3071,
50183,36253.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3072,
50260.9,36189.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3073,
50252.7,36199.3,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3074,
50289,36168.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3075,
50463.1,35920.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3076,
49885.7,36502,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3077,
50263.6,36130,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3078,
50234.5,36162.8,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3079,
50051.8,36337.2,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3080,
50358.6,36056.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3081,
50099.1,36303.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3082,
49850.9,36559.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3083,
50246.4,36162.9,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3084,
50090.1,36319.7,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3085,
49933.6,36481.1,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3086,
50480.2,35935,0.5,um,Surface,1,Center of Image Mass,Image 1,1,3087,
