
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
24,,Surface,2,Image 1,1,3108,
16,,Surface,2,Image 1,1,3109,
14,,Surface,2,Image 1,1,3110,
23,,Surface,2,Image 1,1,3111,
22,,Surface,2,Image 1,1,3112,
3,,Surface,2,Image 1,1,3113,
15,,Surface,2,Image 1,1,3114,
22,,Surface,2,Image 1,1,3115,
23,,Surface,2,Image 1,1,3116,
28,,Surface,2,Image 1,1,3117,
39,,Surface,2,Image 1,1,3118,
35,,Surface,2,Image 1,1,3119,
23,,Surface,2,Image 1,1,3120,
29,,Surface,2,Image 1,1,3121,
18,,Surface,2,Image 1,1,3122,
24,,Surface,2,Image 1,1,3123,
23,,Surface,2,Image 1,1,3124,
33,,Surface,2,Image 1,1,3125,
26,,Surface,2,Image 1,1,3126,
29,,Surface,2,Image 1,1,3127,
20,,Surface,2,Image 1,1,3128,
7,,Surface,2,Image 1,1,3129,
21,,Surface,2,Image 1,1,3130,
23,,Surface,2,Image 1,1,3131,
21,,Surface,2,Image 1,1,3132,
23,,Surface,2,Image 1,1,3133,
32,,Surface,2,Image 1,1,3134,
13,,Surface,2,Image 1,1,3135,
8,,Surface,2,Image 1,1,3136,
20,,Surface,2,Image 1,1,3137,
26,,Surface,2,Image 1,1,3138,
25,,Surface,2,Image 1,1,3139,
21,,Surface,2,Image 1,1,3140,
23,,Surface,2,Image 1,1,3141,
22,,Surface,2,Image 1,1,3142,
18,,Surface,2,Image 1,1,3143,
20,,Surface,2,Image 1,1,3144,
13,,Surface,2,Image 1,1,3145,
23,,Surface,2,Image 1,1,3146,
18,,Surface,2,Image 1,1,3147,
22,,Surface,2,Image 1,1,3148,
16,,Surface,2,Image 1,1,3149,
28,,Surface,2,Image 1,1,3150,
18,,Surface,2,Image 1,1,3151,
20,,Surface,2,Image 1,1,3152,
32,,Surface,2,Image 1,1,3153,
21,,Surface,2,Image 1,1,3154,
28,,Surface,2,Image 1,1,3155,
26,,Surface,2,Image 1,1,3156,
19,,Surface,2,Image 1,1,3157,
10,,Surface,2,Image 1,1,3158,
13,,Surface,2,Image 1,1,3159,
28,,Surface,2,Image 1,1,3160,
12,,Surface,2,Image 1,1,3161,
17,,Surface,2,Image 1,1,3162,
24,,Surface,2,Image 1,1,3163,
23,,Surface,2,Image 1,1,3164,
18,,Surface,2,Image 1,1,3165,
14,,Surface,2,Image 1,1,3166,
24,,Surface,2,Image 1,1,3167,
21,,Surface,2,Image 1,1,3168,
46,,Surface,2,Image 1,1,3169,
24,,Surface,2,Image 1,1,3170,
21,,Surface,2,Image 1,1,3171,
28,,Surface,2,Image 1,1,3172,
30,,Surface,2,Image 1,1,3173,
17,,Surface,2,Image 1,1,3174,
13,,Surface,2,Image 1,1,3175,
9,,Surface,2,Image 1,1,3176,
17,,Surface,2,Image 1,1,3177,
23,,Surface,2,Image 1,1,3178,
34,,Surface,2,Image 1,1,3179,
25,,Surface,2,Image 1,1,3180,
30,,Surface,2,Image 1,1,3181,
12,,Surface,2,Image 1,1,3182,
25,,Surface,2,Image 1,1,3183,
21,,Surface,2,Image 1,1,3184,
18,,Surface,2,Image 1,1,3185,
20,,Surface,2,Image 1,1,3186,
18,,Surface,2,Image 1,1,3187,
19,,Surface,2,Image 1,1,3188,
23,,Surface,2,Image 1,1,3189,
23,,Surface,2,Image 1,1,3190,
12,,Surface,2,Image 1,1,3191,
32,,Surface,2,Image 1,1,3192,
17,,Surface,2,Image 1,1,3193,
18,,Surface,2,Image 1,1,3194,
34,,Surface,2,Image 1,1,3195,
13,,Surface,2,Image 1,1,3196,
13,,Surface,2,Image 1,1,3197,
21,,Surface,2,Image 1,1,3198,
19,,Surface,2,Image 1,1,3199,
24,,Surface,2,Image 1,1,3200,
7,,Surface,2,Image 1,1,3201,
22,,Surface,2,Image 1,1,3202,
17,,Surface,2,Image 1,1,3203,
24,,Surface,2,Image 1,1,3204,
5,,Surface,2,Image 1,1,3205,
23,,Surface,2,Image 1,1,3206,
9,,Surface,2,Image 1,1,3207,
33,,Surface,2,Image 1,1,3208,
24,,Surface,2,Image 1,1,3209,
30,,Surface,2,Image 1,1,3210,
13,,Surface,2,Image 1,1,3211,
19,,Surface,2,Image 1,1,3212,
13,,Surface,2,Image 1,1,3213,
20,,Surface,2,Image 1,1,3214,
3,,Surface,2,Image 1,1,3215,
11,,Surface,2,Image 1,1,3216,
7,,Surface,2,Image 1,1,3217,
15,,Surface,2,Image 1,1,3218,
28,,Surface,2,Image 1,1,3219,
38,,Surface,2,Image 1,1,3220,
21,,Surface,2,Image 1,1,3221,
20,,Surface,2,Image 1,1,3222,
12,,Surface,2,Image 1,1,3223,
20,,Surface,2,Image 1,1,3224,
12,,Surface,2,Image 1,1,3225,
