
Intensity Min Ch=5 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
93,,Surface,5,Image 1,1,2473,
80,,Surface,5,Image 1,1,2474,
81,,Surface,5,Image 1,1,2475,
92,,Surface,5,Image 1,1,2476,
91,,Surface,5,Image 1,1,2477,
84,,Surface,5,Image 1,1,2478,
65,,Surface,5,Image 1,1,2479,
66,,Surface,5,Image 1,1,2480,
76,,Surface,5,Image 1,1,2481,
73,,Surface,5,Image 1,1,2482,
80,,Surface,5,Image 1,1,2483,
62,,Surface,5,Image 1,1,2484,
82,,Surface,5,Image 1,1,2485,
91,,Surface,5,Image 1,1,2486,
70,,Surface,5,Image 1,1,2487,
95,,Surface,5,Image 1,1,2488,
77,,Surface,5,Image 1,1,2489,
79,,Surface,5,Image 1,1,2490,
71,,Surface,5,Image 1,1,2491,
44,,Surface,5,Image 1,1,2492,
72,,Surface,5,Image 1,1,2493,
66,,Surface,5,Image 1,1,2494,
51,,Surface,5,Image 1,1,2495,
50,,Surface,5,Image 1,1,2496,
21,,Surface,5,Image 1,1,2497,
88,,Surface,5,Image 1,1,2498,
54,,Surface,5,Image 1,1,2499,
83,,Surface,5,Image 1,1,2500,
99,,Surface,5,Image 1,1,2501,
72,,Surface,5,Image 1,1,2502,
63,,Surface,5,Image 1,1,2503,
104,,Surface,5,Image 1,1,2504,
48,,Surface,5,Image 1,1,2505,
73,,Surface,5,Image 1,1,2506,
57,,Surface,5,Image 1,1,2507,
70,,Surface,5,Image 1,1,2508,
76,,Surface,5,Image 1,1,2509,
77,,Surface,5,Image 1,1,2510,
51,,Surface,5,Image 1,1,2511,
102,,Surface,5,Image 1,1,2512,
91,,Surface,5,Image 1,1,2513,
39,,Surface,5,Image 1,1,2514,
75,,Surface,5,Image 1,1,2515,
57,,Surface,5,Image 1,1,2516,
84,,Surface,5,Image 1,1,2517,
91,,Surface,5,Image 1,1,2518,
102,,Surface,5,Image 1,1,2519,
54,,Surface,5,Image 1,1,2520,
53,,Surface,5,Image 1,1,2521,
42,,Surface,5,Image 1,1,2522,
47,,Surface,5,Image 1,1,2523,
77,,Surface,5,Image 1,1,2524,
69,,Surface,5,Image 1,1,2525,
92,,Surface,5,Image 1,1,2526,
68,,Surface,5,Image 1,1,2527,
58,,Surface,5,Image 1,1,2528,
55,,Surface,5,Image 1,1,2529,
86,,Surface,5,Image 1,1,2530,
59,,Surface,5,Image 1,1,2531,
86,,Surface,5,Image 1,1,2532,
36,,Surface,5,Image 1,1,2533,
64,,Surface,5,Image 1,1,2534,
74,,Surface,5,Image 1,1,2535,
53,,Surface,5,Image 1,1,2536,
51,,Surface,5,Image 1,1,2537,
40,,Surface,5,Image 1,1,2538,
96,,Surface,5,Image 1,1,2539,
35,,Surface,5,Image 1,1,2540,
88,,Surface,5,Image 1,1,2541,
29,,Surface,5,Image 1,1,2542,
70,,Surface,5,Image 1,1,2543,
56,,Surface,5,Image 1,1,2544,
76,,Surface,5,Image 1,1,2545,
60,,Surface,5,Image 1,1,2546,
78,,Surface,5,Image 1,1,2547,
86,,Surface,5,Image 1,1,2548,
76,,Surface,5,Image 1,1,2549,
51,,Surface,5,Image 1,1,2550,
58,,Surface,5,Image 1,1,2551,
41,,Surface,5,Image 1,1,2552,
29,,Surface,5,Image 1,1,2553,
48,,Surface,5,Image 1,1,2554,
77,,Surface,5,Image 1,1,2555,
72,,Surface,5,Image 1,1,2556,
55,,Surface,5,Image 1,1,2557,
41,,Surface,5,Image 1,1,2558,
62,,Surface,5,Image 1,1,2559,
75,,Surface,5,Image 1,1,2560,
40,,Surface,5,Image 1,1,2561,
62,,Surface,5,Image 1,1,2562,
62,,Surface,5,Image 1,1,2563,
77,,Surface,5,Image 1,1,2564,
73,,Surface,5,Image 1,1,2565,
76,,Surface,5,Image 1,1,2566,
78,,Surface,5,Image 1,1,2567,
60,,Surface,5,Image 1,1,2568,
78,,Surface,5,Image 1,1,2569,
76,,Surface,5,Image 1,1,2570,
63,,Surface,5,Image 1,1,2571,
77,,Surface,5,Image 1,1,2572,
17,,Surface,5,Image 1,1,2573,
76,,Surface,5,Image 1,1,2574,
50,,Surface,5,Image 1,1,2575,
53,,Surface,5,Image 1,1,2576,
49,,Surface,5,Image 1,1,2577,
68,,Surface,5,Image 1,1,2578,
10,,Surface,5,Image 1,1,2579,
14,,Surface,5,Image 1,1,2580,
31,,Surface,5,Image 1,1,2581,
55,,Surface,5,Image 1,1,2582,
48,,Surface,5,Image 1,1,2583,
63,,Surface,5,Image 1,1,2584,
81,,Surface,5,Image 1,1,2585,
94,,Surface,5,Image 1,1,2586,
70,,Surface,5,Image 1,1,2587,
78,,Surface,5,Image 1,1,2588,
52,,Surface,5,Image 1,1,2589,
73,,Surface,5,Image 1,1,2590,
71,,Surface,5,Image 1,1,2591,
84,,Surface,5,Image 1,1,2592,
83,,Surface,5,Image 1,1,2593,
79,,Surface,5,Image 1,1,2594,
80,,Surface,5,Image 1,1,2595,
80,,Surface,5,Image 1,1,2596,
38,,Surface,5,Image 1,1,2597,
71,,Surface,5,Image 1,1,2598,
47,,Surface,5,Image 1,1,2599,
75,,Surface,5,Image 1,1,2600,
88,,Surface,5,Image 1,1,2601,
74,,Surface,5,Image 1,1,2602,
73,,Surface,5,Image 1,1,2603,
51,,Surface,5,Image 1,1,2604,
79,,Surface,5,Image 1,1,2605,
79,,Surface,5,Image 1,1,2606,
77,,Surface,5,Image 1,1,2607,
43,,Surface,5,Image 1,1,2608,
64,,Surface,5,Image 1,1,2609,
44,,Surface,5,Image 1,1,2610,
75,,Surface,5,Image 1,1,2611,
71,,Surface,5,Image 1,1,2612,
78,,Surface,5,Image 1,1,2613,
62,,Surface,5,Image 1,1,2614,
62,,Surface,5,Image 1,1,2615,
11,,Surface,5,Image 1,1,2616,
83,,Surface,5,Image 1,1,2617,
74,,Surface,5,Image 1,1,2618,
77,,Surface,5,Image 1,1,2619,
70,,Surface,5,Image 1,1,2620,
9,,Surface,5,Image 1,1,2621,
94,,Surface,5,Image 1,1,2622,
87,,Surface,5,Image 1,1,2623,
47,,Surface,5,Image 1,1,2624,
75,,Surface,5,Image 1,1,2625,
80,,Surface,5,Image 1,1,2626,
64,,Surface,5,Image 1,1,2627,
81,,Surface,5,Image 1,1,2628,
86,,Surface,5,Image 1,1,2629,
67,,Surface,5,Image 1,1,2630,
77,,Surface,5,Image 1,1,2631,
18,,Surface,5,Image 1,1,2632,
65,,Surface,5,Image 1,1,2633,
78,,Surface,5,Image 1,1,2634,
88,,Surface,5,Image 1,1,2635,
71,,Surface,5,Image 1,1,2636,
65,,Surface,5,Image 1,1,2637,
74,,Surface,5,Image 1,1,2638,
54,,Surface,5,Image 1,1,2639,
75,,Surface,5,Image 1,1,2640,
70,,Surface,5,Image 1,1,2641,
70,,Surface,5,Image 1,1,2642,
69,,Surface,5,Image 1,1,2643,
25,,Surface,5,Image 1,1,2644,
78,,Surface,5,Image 1,1,2645,
97,,Surface,5,Image 1,1,2646,
72,,Surface,5,Image 1,1,2647,
86,,Surface,5,Image 1,1,2648,
85,,Surface,5,Image 1,1,2649,
53,,Surface,5,Image 1,1,2650,
74,,Surface,5,Image 1,1,2651,
80,,Surface,5,Image 1,1,2652,
59,,Surface,5,Image 1,1,2653,
98,,Surface,5,Image 1,1,2654,
47,,Surface,5,Image 1,1,2655,
29,,Surface,5,Image 1,1,2656,
83,,Surface,5,Image 1,1,2657,
71,,Surface,5,Image 1,1,2658,
22,,Surface,5,Image 1,1,2659,
69,,Surface,5,Image 1,1,2660,
51,,Surface,5,Image 1,1,2661,
90,,Surface,5,Image 1,1,2662,
34,,Surface,5,Image 1,1,2663,
75,,Surface,5,Image 1,1,2664,
84,,Surface,5,Image 1,1,2665,
35,,Surface,5,Image 1,1,2666,
84,,Surface,5,Image 1,1,2667,
65,,Surface,5,Image 1,1,2668,
84,,Surface,5,Image 1,1,2669,
71,,Surface,5,Image 1,1,2670,
31,,Surface,5,Image 1,1,2671,
77,,Surface,5,Image 1,1,2672,
67,,Surface,5,Image 1,1,2673,
67,,Surface,5,Image 1,1,2674,
87,,Surface,5,Image 1,1,2675,
68,,Surface,5,Image 1,1,2676,
86,,Surface,5,Image 1,1,2677,
30,,Surface,5,Image 1,1,2678,
71,,Surface,5,Image 1,1,2679,
60,,Surface,5,Image 1,1,2680,
11,,Surface,5,Image 1,1,2681,
71,,Surface,5,Image 1,1,2682,
71,,Surface,5,Image 1,1,2683,
67,,Surface,5,Image 1,1,2684,
31,,Surface,5,Image 1,1,2685,
67,,Surface,5,Image 1,1,2686,
66,,Surface,5,Image 1,1,2687,
21,,Surface,5,Image 1,1,2688,
68,,Surface,5,Image 1,1,2689,
85,,Surface,5,Image 1,1,2690,
81,,Surface,5,Image 1,1,2691,
84,,Surface,5,Image 1,1,2692,
33,,Surface,5,Image 1,1,2693,
94,,Surface,5,Image 1,1,2694,
58,,Surface,5,Image 1,1,2695,
22,,Surface,5,Image 1,1,2696,
96,,Surface,5,Image 1,1,2697,
43,,Surface,5,Image 1,1,2698,
83,,Surface,5,Image 1,1,2699,
60,,Surface,5,Image 1,1,2700,
87,,Surface,5,Image 1,1,2701,
87,,Surface,5,Image 1,1,2702,
72,,Surface,5,Image 1,1,2703,
80,,Surface,5,Image 1,1,2704,
73,,Surface,5,Image 1,1,2705,
55,,Surface,5,Image 1,1,2706,
43,,Surface,5,Image 1,1,2707,
60,,Surface,5,Image 1,1,2708,
107,,Surface,5,Image 1,1,2709,
85,,Surface,5,Image 1,1,2710,
103,,Surface,5,Image 1,1,2711,
86,,Surface,5,Image 1,1,2712,
61,,Surface,5,Image 1,1,2713,
105,,Surface,5,Image 1,1,2714,
78,,Surface,5,Image 1,1,2715,
50,,Surface,5,Image 1,1,2716,
72,,Surface,5,Image 1,1,2717,
97,,Surface,5,Image 1,1,2718,
37,,Surface,5,Image 1,1,2719,
50,,Surface,5,Image 1,1,2720,
37,,Surface,5,Image 1,1,2721,
65,,Surface,5,Image 1,1,2722,
67,,Surface,5,Image 1,1,2723,
74,,Surface,5,Image 1,1,2724,
84,,Surface,5,Image 1,1,2725,
74,,Surface,5,Image 1,1,2726,
53,,Surface,5,Image 1,1,2727,
88,,Surface,5,Image 1,1,2728,
80,,Surface,5,Image 1,1,2729,
55,,Surface,5,Image 1,1,2730,
70,,Surface,5,Image 1,1,2731,
89,,Surface,5,Image 1,1,2732,
91,,Surface,5,Image 1,1,2733,
84,,Surface,5,Image 1,1,2734,
102,,Surface,5,Image 1,1,2735,
76,,Surface,5,Image 1,1,2736,
46,,Surface,5,Image 1,1,2737,
79,,Surface,5,Image 1,1,2738,
77,,Surface,5,Image 1,1,2739,
89,,Surface,5,Image 1,1,2740,
80,,Surface,5,Image 1,1,2741,
59,,Surface,5,Image 1,1,2742,
48,,Surface,5,Image 1,1,2743,
33,,Surface,5,Image 1,1,2744,
60,,Surface,5,Image 1,1,2745,
78,,Surface,5,Image 1,1,2746,
60,,Surface,5,Image 1,1,2747,
78,,Surface,5,Image 1,1,2748,
32,,Surface,5,Image 1,1,2749,
54,,Surface,5,Image 1,1,2750,
83,,Surface,5,Image 1,1,2751,
63,,Surface,5,Image 1,1,2752,
63,,Surface,5,Image 1,1,2753,
64,,Surface,5,Image 1,1,2754,
88,,Surface,5,Image 1,1,2755,
83,,Surface,5,Image 1,1,2756,
52,,Surface,5,Image 1,1,2757,
70,,Surface,5,Image 1,1,2758,
85,,Surface,5,Image 1,1,2759,
77,,Surface,5,Image 1,1,2760,
71,,Surface,5,Image 1,1,2761,
62,,Surface,5,Image 1,1,2762,
79,,Surface,5,Image 1,1,2763,
84,,Surface,5,Image 1,1,2764,
98,,Surface,5,Image 1,1,2765,
50,,Surface,5,Image 1,1,2766,
76,,Surface,5,Image 1,1,2767,
80,,Surface,5,Image 1,1,2768,
61,,Surface,5,Image 1,1,2769,
80,,Surface,5,Image 1,1,2770,
90,,Surface,5,Image 1,1,2771,
80,,Surface,5,Image 1,1,2772,
62,,Surface,5,Image 1,1,2773,
64,,Surface,5,Image 1,1,2774,
94,,Surface,5,Image 1,1,2775,
86,,Surface,5,Image 1,1,2776,
63,,Surface,5,Image 1,1,2777,
85,,Surface,5,Image 1,1,2778,
76,,Surface,5,Image 1,1,2779,
83,,Surface,5,Image 1,1,2780,
54,,Surface,5,Image 1,1,2781,
86,,Surface,5,Image 1,1,2782,
92,,Surface,5,Image 1,1,2783,
50,,Surface,5,Image 1,1,2784,
79,,Surface,5,Image 1,1,2785,
64,,Surface,5,Image 1,1,2786,
81,,Surface,5,Image 1,1,2787,
85,,Surface,5,Image 1,1,2788,
84,,Surface,5,Image 1,1,2789,
65,,Surface,5,Image 1,1,2790,
79,,Surface,5,Image 1,1,2791,
86,,Surface,5,Image 1,1,2792,
77,,Surface,5,Image 1,1,2793,
76,,Surface,5,Image 1,1,2794,
67,,Surface,5,Image 1,1,2795,
80,,Surface,5,Image 1,1,2796,
88,,Surface,5,Image 1,1,2797,
85,,Surface,5,Image 1,1,2798,
57,,Surface,5,Image 1,1,2799,
85,,Surface,5,Image 1,1,2800,
84,,Surface,5,Image 1,1,2801,
86,,Surface,5,Image 1,1,2802,
90,,Surface,5,Image 1,1,2803,
73,,Surface,5,Image 1,1,2804,
102,,Surface,5,Image 1,1,2805,
75,,Surface,5,Image 1,1,2806,
95,,Surface,5,Image 1,1,2807,
89,,Surface,5,Image 1,1,2808,
70,,Surface,5,Image 1,1,2809,
55,,Surface,5,Image 1,1,2810,
75,,Surface,5,Image 1,1,2811,
71,,Surface,5,Image 1,1,2812,
65,,Surface,5,Image 1,1,2813,
85,,Surface,5,Image 1,1,2814,
84,,Surface,5,Image 1,1,2815,
74,,Surface,5,Image 1,1,2816,
83,,Surface,5,Image 1,1,2817,
81,,Surface,5,Image 1,1,2818,
67,,Surface,5,Image 1,1,2819,
93,,Surface,5,Image 1,1,2820,
92,,Surface,5,Image 1,1,2821,
56,,Surface,5,Image 1,1,2822,
94,,Surface,5,Image 1,1,2823,
81,,Surface,5,Image 1,1,2824,
92,,Surface,5,Image 1,1,2825,
80,,Surface,5,Image 1,1,2826,
89,,Surface,5,Image 1,1,2827,
87,,Surface,5,Image 1,1,2828,
89,,Surface,5,Image 1,1,2829,
77,,Surface,5,Image 1,1,2830,
81,,Surface,5,Image 1,1,2831,
94,,Surface,5,Image 1,1,2832,
84,,Surface,5,Image 1,1,2833,
54,,Surface,5,Image 1,1,2834,
78,,Surface,5,Image 1,1,2835,
70,,Surface,5,Image 1,1,2836,
53,,Surface,5,Image 1,1,2837,
84,,Surface,5,Image 1,1,2838,
76,,Surface,5,Image 1,1,2839,
72,,Surface,5,Image 1,1,2840,
89,,Surface,5,Image 1,1,2841,
87,,Surface,5,Image 1,1,2842,
81,,Surface,5,Image 1,1,2843,
84,,Surface,5,Image 1,1,2844,
83,,Surface,5,Image 1,1,2845,
84,,Surface,5,Image 1,1,2846,
64,,Surface,5,Image 1,1,2847,
51,,Surface,5,Image 1,1,2848,
71,,Surface,5,Image 1,1,2849,
69,,Surface,5,Image 1,1,2850,
51,,Surface,5,Image 1,1,2851,
67,,Surface,5,Image 1,1,2852,
82,,Surface,5,Image 1,1,2853,
84,,Surface,5,Image 1,1,2854,
54,,Surface,5,Image 1,1,2855,
67,,Surface,5,Image 1,1,2856,
82,,Surface,5,Image 1,1,2857,
85,,Surface,5,Image 1,1,2858,
79,,Surface,5,Image 1,1,2859,
97,,Surface,5,Image 1,1,2860,
82,,Surface,5,Image 1,1,2861,
77,,Surface,5,Image 1,1,2862,
83,,Surface,5,Image 1,1,2863,
102,,Surface,5,Image 1,1,2864,
76,,Surface,5,Image 1,1,2865,
78,,Surface,5,Image 1,1,2866,
82,,Surface,5,Image 1,1,2867,
82,,Surface,5,Image 1,1,2868,
81,,Surface,5,Image 1,1,2869,
78,,Surface,5,Image 1,1,2870,
87,,Surface,5,Image 1,1,2871,
81,,Surface,5,Image 1,1,2872,
74,,Surface,5,Image 1,1,2873,
78,,Surface,5,Image 1,1,2874,
82,,Surface,5,Image 1,1,2875,
71,,Surface,5,Image 1,1,2876,
71,,Surface,5,Image 1,1,2877,
81,,Surface,5,Image 1,1,2878,
81,,Surface,5,Image 1,1,2879,
91,,Surface,5,Image 1,1,2880,
89,,Surface,5,Image 1,1,2881,
85,,Surface,5,Image 1,1,2882,
79,,Surface,5,Image 1,1,2883,
82,,Surface,5,Image 1,1,2884,
74,,Surface,5,Image 1,1,2885,
91,,Surface,5,Image 1,1,2886,
79,,Surface,5,Image 1,1,2887,
62,,Surface,5,Image 1,1,2888,
69,,Surface,5,Image 1,1,2889,
85,,Surface,5,Image 1,1,2890,
85,,Surface,5,Image 1,1,2891,
88,,Surface,5,Image 1,1,2892,
85,,Surface,5,Image 1,1,2893,
83,,Surface,5,Image 1,1,2894,
74,,Surface,5,Image 1,1,2895,
86,,Surface,5,Image 1,1,2896,
79,,Surface,5,Image 1,1,2897,
72,,Surface,5,Image 1,1,2898,
70,,Surface,5,Image 1,1,2899,
64,,Surface,5,Image 1,1,2900,
77,,Surface,5,Image 1,1,2901,
87,,Surface,5,Image 1,1,2902,
83,,Surface,5,Image 1,1,2903,
79,,Surface,5,Image 1,1,2904,
76,,Surface,5,Image 1,1,2905,
90,,Surface,5,Image 1,1,2906,
81,,Surface,5,Image 1,1,2907,
77,,Surface,5,Image 1,1,2908,
73,,Surface,5,Image 1,1,2909,
72,,Surface,5,Image 1,1,2910,
80,,Surface,5,Image 1,1,2911,
87,,Surface,5,Image 1,1,2912,
63,,Surface,5,Image 1,1,2913,
62,,Surface,5,Image 1,1,2914,
75,,Surface,5,Image 1,1,2915,
84,,Surface,5,Image 1,1,2916,
62,,Surface,5,Image 1,1,2917,
86,,Surface,5,Image 1,1,2918,
73,,Surface,5,Image 1,1,2919,
80,,Surface,5,Image 1,1,2920,
71,,Surface,5,Image 1,1,2921,
83,,Surface,5,Image 1,1,2922,
70,,Surface,5,Image 1,1,2923,
67,,Surface,5,Image 1,1,2924,
82,,Surface,5,Image 1,1,2925,
78,,Surface,5,Image 1,1,2926,
66,,Surface,5,Image 1,1,2927,
65,,Surface,5,Image 1,1,2928,
85,,Surface,5,Image 1,1,2929,
74,,Surface,5,Image 1,1,2930,
52,,Surface,5,Image 1,1,2931,
66,,Surface,5,Image 1,1,2932,
64,,Surface,5,Image 1,1,2933,
56,,Surface,5,Image 1,1,2934,
82,,Surface,5,Image 1,1,2935,
66,,Surface,5,Image 1,1,2936,
83,,Surface,5,Image 1,1,2937,
80,,Surface,5,Image 1,1,2938,
77,,Surface,5,Image 1,1,2939,
77,,Surface,5,Image 1,1,2940,
79,,Surface,5,Image 1,1,2941,
78,,Surface,5,Image 1,1,2942,
63,,Surface,5,Image 1,1,2943,
78,,Surface,5,Image 1,1,2944,
78,,Surface,5,Image 1,1,2945,
82,,Surface,5,Image 1,1,2946,
70,,Surface,5,Image 1,1,2947,
79,,Surface,5,Image 1,1,2948,
63,,Surface,5,Image 1,1,2949,
75,,Surface,5,Image 1,1,2950,
59,,Surface,5,Image 1,1,2951,
75,,Surface,5,Image 1,1,2952,
85,,Surface,5,Image 1,1,2953,
69,,Surface,5,Image 1,1,2954,
66,,Surface,5,Image 1,1,2955,
90,,Surface,5,Image 1,1,2956,
78,,Surface,5,Image 1,1,2957,
71,,Surface,5,Image 1,1,2958,
55,,Surface,5,Image 1,1,2959,
72,,Surface,5,Image 1,1,2960,
78,,Surface,5,Image 1,1,2961,
82,,Surface,5,Image 1,1,2962,
58,,Surface,5,Image 1,1,2963,
85,,Surface,5,Image 1,1,2964,
69,,Surface,5,Image 1,1,2965,
77,,Surface,5,Image 1,1,2966,
71,,Surface,5,Image 1,1,2967,
81,,Surface,5,Image 1,1,2968,
67,,Surface,5,Image 1,1,2969,
50,,Surface,5,Image 1,1,2970,
81,,Surface,5,Image 1,1,2971,
75,,Surface,5,Image 1,1,2972,
86,,Surface,5,Image 1,1,2973,
75,,Surface,5,Image 1,1,2974,
81,,Surface,5,Image 1,1,2975,
64,,Surface,5,Image 1,1,2976,
75,,Surface,5,Image 1,1,2977,
73,,Surface,5,Image 1,1,2978,
73,,Surface,5,Image 1,1,2979,
62,,Surface,5,Image 1,1,2980,
51,,Surface,5,Image 1,1,2981,
80,,Surface,5,Image 1,1,2982,
48,,Surface,5,Image 1,1,2983,
59,,Surface,5,Image 1,1,2984,
57,,Surface,5,Image 1,1,2985,
63,,Surface,5,Image 1,1,2986,
64,,Surface,5,Image 1,1,2987,
77,,Surface,5,Image 1,1,2988,
69,,Surface,5,Image 1,1,2989,
79,,Surface,5,Image 1,1,2990,
88,,Surface,5,Image 1,1,2991,
70,,Surface,5,Image 1,1,2992,
73,,Surface,5,Image 1,1,2993,
72,,Surface,5,Image 1,1,2994,
54,,Surface,5,Image 1,1,2995,
62,,Surface,5,Image 1,1,2996,
83,,Surface,5,Image 1,1,2997,
73,,Surface,5,Image 1,1,2998,
81,,Surface,5,Image 1,1,2999,
80,,Surface,5,Image 1,1,3000,
60,,Surface,5,Image 1,1,3001,
87,,Surface,5,Image 1,1,3002,
58,,Surface,5,Image 1,1,3003,
86,,Surface,5,Image 1,1,3004,
60,,Surface,5,Image 1,1,3005,
64,,Surface,5,Image 1,1,3006,
38,,Surface,5,Image 1,1,3007,
36,,Surface,5,Image 1,1,3008,
52,,Surface,5,Image 1,1,3009,
47,,Surface,5,Image 1,1,3010,
77,,Surface,5,Image 1,1,3011,
77,,Surface,5,Image 1,1,3012,
82,,Surface,5,Image 1,1,3013,
68,,Surface,5,Image 1,1,3014,
66,,Surface,5,Image 1,1,3015,
75,,Surface,5,Image 1,1,3016,
77,,Surface,5,Image 1,1,3017,
64,,Surface,5,Image 1,1,3018,
67,,Surface,5,Image 1,1,3019,
73,,Surface,5,Image 1,1,3020,
79,,Surface,5,Image 1,1,3021,
64,,Surface,5,Image 1,1,3022,
70,,Surface,5,Image 1,1,3023,
62,,Surface,5,Image 1,1,3024,
88,,Surface,5,Image 1,1,3025,
56,,Surface,5,Image 1,1,3026,
84,,Surface,5,Image 1,1,3027,
63,,Surface,5,Image 1,1,3028,
81,,Surface,5,Image 1,1,3029,
90,,Surface,5,Image 1,1,3030,
84,,Surface,5,Image 1,1,3031,
79,,Surface,5,Image 1,1,3032,
87,,Surface,5,Image 1,1,3033,
84,,Surface,5,Image 1,1,3034,
65,,Surface,5,Image 1,1,3035,
69,,Surface,5,Image 1,1,3036,
93,,Surface,5,Image 1,1,3037,
68,,Surface,5,Image 1,1,3038,
81,,Surface,5,Image 1,1,3039,
74,,Surface,5,Image 1,1,3040,
79,,Surface,5,Image 1,1,3041,
66,,Surface,5,Image 1,1,3042,
68,,Surface,5,Image 1,1,3043,
72,,Surface,5,Image 1,1,3044,
80,,Surface,5,Image 1,1,3045,
64,,Surface,5,Image 1,1,3046,
62,,Surface,5,Image 1,1,3047,
85,,Surface,5,Image 1,1,3048,
59,,Surface,5,Image 1,1,3049,
58,,Surface,5,Image 1,1,3050,
75,,Surface,5,Image 1,1,3051,
49,,Surface,5,Image 1,1,3052,
96,,Surface,5,Image 1,1,3053,
68,,Surface,5,Image 1,1,3054,
67,,Surface,5,Image 1,1,3055,
43,,Surface,5,Image 1,1,3056,
73,,Surface,5,Image 1,1,3057,
71,,Surface,5,Image 1,1,3058,
63,,Surface,5,Image 1,1,3059,
76,,Surface,5,Image 1,1,3060,
78,,Surface,5,Image 1,1,3061,
77,,Surface,5,Image 1,1,3062,
59,,Surface,5,Image 1,1,3063,
70,,Surface,5,Image 1,1,3064,
90,,Surface,5,Image 1,1,3065,
90,,Surface,5,Image 1,1,3066,
43,,Surface,5,Image 1,1,3067,
78,,Surface,5,Image 1,1,3068,
77,,Surface,5,Image 1,1,3069,
70,,Surface,5,Image 1,1,3070,
73,,Surface,5,Image 1,1,3071,
87,,Surface,5,Image 1,1,3072,
51,,Surface,5,Image 1,1,3073,
46,,Surface,5,Image 1,1,3074,
78,,Surface,5,Image 1,1,3075,
64,,Surface,5,Image 1,1,3076,
69,,Surface,5,Image 1,1,3077,
88,,Surface,5,Image 1,1,3078,
92,,Surface,5,Image 1,1,3079,
73,,Surface,5,Image 1,1,3080,
42,,Surface,5,Image 1,1,3081,
106,,Surface,5,Image 1,1,3082,
76,,Surface,5,Image 1,1,3083,
89,,Surface,5,Image 1,1,3084,
115,,Surface,5,Image 1,1,3085,
65,,Surface,5,Image 1,1,3086,
76,,Surface,5,Image 1,1,3087,
77,,Surface,5,Image 1,1,3088,
67,,Surface,5,Image 1,1,3089,
83,,Surface,5,Image 1,1,3090,
77,,Surface,5,Image 1,1,3091,
71,,Surface,5,Image 1,1,3092,
103,,Surface,5,Image 1,1,3093,
75,,Surface,5,Image 1,1,3094,
79,,Surface,5,Image 1,1,3095,
73,,Surface,5,Image 1,1,3096,
69,,Surface,5,Image 1,1,3097,
78,,Surface,5,Image 1,1,3098,
81,,Surface,5,Image 1,1,3099,
72,,Surface,5,Image 1,1,3100,
80,,Surface,5,Image 1,1,3101,
64,,Surface,5,Image 1,1,3102,
78,,Surface,5,Image 1,1,3103,
68,,Surface,5,Image 1,1,3104,
54,,Surface,5,Image 1,1,3105,
81,,Surface,5,Image 1,1,3106,
62,,Surface,5,Image 1,1,3107,
77,,Surface,5,Image 1,1,3108,
71,,Surface,5,Image 1,1,3109,
70,,Surface,5,Image 1,1,3110,
76,,Surface,5,Image 1,1,3111,
85,,Surface,5,Image 1,1,3112,
68,,Surface,5,Image 1,1,3113,
77,,Surface,5,Image 1,1,3114,
74,,Surface,5,Image 1,1,3115,
