
Center of Image Mass Ch=4 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50224.6,38967.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2450,
50229.7,38983.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2451,
50310.1,38615,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2452,
50416.2,38504.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2453,
50244.2,38681.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2454,
50317.6,38611.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2455,
50415.5,38522.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2456,
50366.2,38576.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2457,
50268.6,38672.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2458,
50423,38525.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2459,
50257.8,38699,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2460,
50320.7,38640.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2461,
50340.1,38620.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2462,
50319.5,38653.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2463,
49953,39018.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2464,
50385,38599.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2465,
50286.3,38702.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2466,
50377.8,38618.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2467,
50367.5,38625.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2468,
50211.3,38800.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2469,
49767.4,39013,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2470,
49979.4,38800.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2471,
50303.5,38481.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2472,
50009.7,38782.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2473,
50305.8,38489.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2474,
49754.8,39048.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2475,
50376,38426.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2476,
49769.6,39037.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2477,
50041.3,38783.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2478,
50304.5,38520.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2479,
50411.5,38412.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2480,
50304.3,38530.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2481,
50249,38594.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2482,
50332.1,38514.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2483,
50372.9,38473.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2484,
50265.1,38587.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2485,
50341.3,38522.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2486,
50399.3,38487.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2487,
50195.6,38692.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2488,
50396.4,38498,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2489,
50255.2,38651.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2490,
50426.3,38488.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2491,
50112.6,38583.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2492,
50300.9,38387.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2493,
50148.3,38550,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2494,
50158.1,38544.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2495,
50190.3,38507.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2496,
50175.2,38527.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2497,
49955.9,38742.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2498,
50278.8,38422.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2499,
49955.2,38753.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2500,
50357.7,38350.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2501,
50345,38370.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2502,
50127.4,38592.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2503,
50401,38318.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2504,
50139.3,38590.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2505,
50365.9,38365.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2506,
50347.8,38384.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2507,
50353.9,38378.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2508,
50200.4,38535.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2509,
50001.9,38730.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2510,
50375.4,38368.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2511,
49868,38877.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2512,
50312.3,38436.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2513,
50098.4,38649.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2514,
50310.8,38444.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2515,
50155.5,38602.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2516,
50378.7,38387.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2517,
50222,38553.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2518,
50291.4,38343.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2519,
50157.2,38492.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2520,
50129.2,38534.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2521,
50098.1,38551,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2522,
50123.2,38557.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2523,
50388.5,38270.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2524,
50415.7,38239.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2525,
50353.7,38305.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2526,
50449.8,38221.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2527,
50168.9,38506.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2528,
50146.9,38535.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2529,
50344.7,38341.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2530,
50064.8,38623.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2531,
50292.9,38391.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2532,
50177.3,38518.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2533,
50094.9,38482,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2534,
50041.2,38540.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2535,
49981.4,38602.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2536,
50134.5,38460.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2537,
50194.1,38402.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2538,
50468.6,38126.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2539,
50042.7,38572.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2540,
50442.4,38164.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2541,
50148.7,38476.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2542,
50313.5,38297.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2543,
50321.8,38294.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2544,
50454.6,38164.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2545,
50117.6,38510.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2546,
50221.9,38404.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2547,
50254.9,38272.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2548,
50237.7,38294.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2549,
50164.6,38371.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2550,
50098.6,38435.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2551,
50068,38473.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2552,
49988.6,38579.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2553,
50147.2,38402.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2554,
50466.4,38077.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2555,
50273,38269.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2556,
50035.5,38513.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2557,
50077.1,38473.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2558,
49837.5,38711.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2559,
50231.2,38320.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2560,
50187.9,38379,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2561,
50480.4,38078.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2562,
50038,38523.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2563,
50254.8,38307.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2564,
50336.3,38235.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2565,
50235.1,38335.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2566,
50209.3,38367.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2567,
50273.5,38207.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2568,
50238.7,38232.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2569,
49762.7,38713,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2570,
50397.5,38078,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2571,
50253.7,38225.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2572,
50097.6,38397.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2573,
50443.2,38047,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2574,
49962.1,38538,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2575,
49964.5,38549.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2576,
50120.6,38392.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2577,
50413.3,38100.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2578,
50116.9,38409.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2579,
50133.8,38399.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2580,
49967.7,38570.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2581,
50343.5,38174.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2582,
50114.4,38317,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2583,
50265.3,38174.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2584,
49824.6,38615.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2585,
49887.5,38552.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2586,
50260.9,38195.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2587,
50192.8,38252.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2588,
50081.6,38377.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2589,
50478.1,37974.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2590,
50418.1,38037.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2591,
49806.5,38647.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2592,
50507.5,37949.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2593,
50413.4,38043.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2594,
50332,38127.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2595,
50444.9,38010.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2596,
50134.6,38333.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2597,
50245.7,38213,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2598,
50412.6,38050.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2599,
50505.5,37955.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2600,
49860.3,38601,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2601,
50482.5,37985.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2602,
50327.4,38140.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2603,
50166.7,38302.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2604,
50272,38129.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2605,
50260.7,38133.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2606,
50310.5,38071.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2607,
49983.6,38403.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2608,
50046,38355.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2609,
50101.6,38308.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2610,
50016.2,38387.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2611,
50448.6,37961.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2612,
50409.1,38000.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2613,
50236.1,38183.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2614,
50333.9,38087.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2615,
50064.7,38372.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2616,
50222.8,38204.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2617,
50276.1,38153.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2618,
50283.8,38145.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2619,
50508.7,37835.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2620,
50049.7,38341.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2621,
50258.8,38099.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2622,
50318.8,38039.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2623,
50284.6,38079.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2624,
50199.3,38164.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2625,
50485.5,37874.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2626,
50143.7,38213.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2627,
50266.2,38103.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2628,
49828.4,38533.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2629,
50280.3,38090.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2630,
50193.9,38173.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2631,
50097.7,38285.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2632,
50354.8,38010,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2633,
50220.1,38151.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2634,
50248.7,38124.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2635,
50363.6,38008,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2636,
50513.8,37861.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2637,
50277.1,38109.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2638,
50325.2,38056.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2639,
50246.8,38134.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2640,
50241.5,38145.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2641,
50182.9,38194.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2642,
50022.1,38365.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2643,
50037.4,38302.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2644,
50278.7,38018.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2645,
49777.9,38521.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2646,
50303.2,37997.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2647,
50486.4,37816.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2648,
49775.2,38530.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2649,
49904.5,38396.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2650,
50250.3,38055.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2651,
50274.3,38035.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2652,
49858.7,38453,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2653,
50482.3,37827.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2654,
49965.4,38348,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2655,
50048.2,38276.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2656,
49773.3,38541.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2657,
50154.7,38163.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2658,
49972.2,38353.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2659,
50299.7,38020.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2660,
50069.8,38285.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2661,
50507.6,37818.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2662,
50019.7,38319.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2663,
50234.9,38112.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2664,
49863.5,38477.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2665,
50053.3,38318.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2666,
50201.4,38141.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2667,
50267.3,38087.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2668,
50202.5,38148.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2669,
50158.4,38185.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2670,
49989.1,38372.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2671,
49859.6,38484.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2672,
49875.3,38395,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2673,
50166.7,38103.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2674,
50305.4,37964,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2675,
50272.2,38002.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2676,
50428.7,37843.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2677,
50012.2,38287.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2678,
49880.6,38402.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2679,
49950.5,38334.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2680,
50094.4,38246.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2681,
50456.2,37831.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2682,
49825.8,38466.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2683,
50195.2,38093.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2684,
49997.1,38293.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2685,
50147.9,38150,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2686,
50440.7,37850.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2687,
49957.3,38343.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2688,
50120.6,38175,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2689,
50470.7,37829.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2690,
49803.7,38399.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2691,
49746.6,38458.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2692,
49949.8,38262.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2693,
49802.3,38407,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2694,
50454.1,37759.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2695,
49988.5,38227.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2696,
50463.2,37750.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2697,
49975,38241.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2698,
49928.9,38293.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2699,
50216.5,38006.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2700,
50281.5,37945.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2701,
49872.8,38353.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2702,
50097.7,38130.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2703,
50197.2,38036,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2704,
49897.8,38337,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2705,
50218.7,38027.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2706,
49967,38277.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2707,
50451.9,37800.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2708,
49747.9,38501.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2709,
50319,37778.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2710,
50452.9,37671.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2711,
50239.1,37884.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2712,
50117.4,38020.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2713,
49829.1,38313.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2714,
50096.7,38048.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2715,
49897,38267.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2716,
50305.9,37853.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2717,
50434.7,37731.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2718,
49892.8,38276.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2719,
49886.7,38286.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2720,
49902.6,38282.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2721,
49929.3,38245.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2722,
50094.7,38090.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2723,
50193.8,37998.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2724,
50103.3,38084.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2725,
50189,38006.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2726,
50330.3,37666.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2727,
50392.7,37607.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2728,
50250.9,37765.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2729,
50340.9,37681.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2730,
50350.6,37679.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2731,
50363.6,37670,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2732,
50343.9,37695.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2733,
50346.9,37703.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2734,
50422.7,37650.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2735,
50370.3,37721.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2736,
50475.3,37391,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2737,
50292.2,37561.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2738,
50400.3,37454,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2739,
50520.7,37333.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2740,
50127.4,37740.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2741,
50463.2,37409.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2742,
50507.3,37376.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2743,
50473,37410,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2744,
50369.5,37509.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2745,
50367.1,37518.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2746,
50516.3,37399,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2747,
50497.8,37422.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2748,
50498.5,37438.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2749,
50511.4,37422.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2750,
50369.8,37566.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2751,
50507.6,37429.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2752,
50528.3,37406.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,2753,
