
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
23193,,Surface,2,Image 1,1,2693,
2007,,Surface,2,Image 1,1,2694,
17297,,Surface,2,Image 1,1,2695,
13268,,Surface,2,Image 1,1,2696,
12210,,Surface,2,Image 1,1,2697,
5172,,Surface,2,Image 1,1,2698,
12307,,Surface,2,Image 1,1,2699,
3624,,Surface,2,Image 1,1,2700,
5543,,Surface,2,Image 1,1,2701,
4036,,Surface,2,Image 1,1,2702,
2323,,Surface,2,Image 1,1,2703,
10960,,Surface,2,Image 1,1,2704,
9176,,Surface,2,Image 1,1,2705,
20160,,Surface,2,Image 1,1,2706,
13097,,Surface,2,Image 1,1,2707,
50893,,Surface,2,Image 1,1,2708,
8425,,Surface,2,Image 1,1,2709,
3214,,Surface,2,Image 1,1,2710,
8606,,Surface,2,Image 1,1,2711,
7637,,Surface,2,Image 1,1,2712,
4781,,Surface,2,Image 1,1,2713,
509,,Surface,2,Image 1,1,2714,
2465,,Surface,2,Image 1,1,2715,
53530,,Surface,2,Image 1,1,2716,
51609,,Surface,2,Image 1,1,2717,
12181,,Surface,2,Image 1,1,2718,
24770,,Surface,2,Image 1,1,2719,
29457,,Surface,2,Image 1,1,2720,
56470,,Surface,2,Image 1,1,2721,
5188,,Surface,2,Image 1,1,2722,
7699,,Surface,2,Image 1,1,2723,
11014,,Surface,2,Image 1,1,2724,
2401,,Surface,2,Image 1,1,2725,
4636,,Surface,2,Image 1,1,2726,
46020,,Surface,2,Image 1,1,2727,
21672,,Surface,2,Image 1,1,2728,
28196,,Surface,2,Image 1,1,2729,
35259,,Surface,2,Image 1,1,2730,
24333,,Surface,2,Image 1,1,2731,
17109,,Surface,2,Image 1,1,2732,
21694,,Surface,2,Image 1,1,2733,
19157,,Surface,2,Image 1,1,2734,
7697,,Surface,2,Image 1,1,2735,
28625,,Surface,2,Image 1,1,2736,
163953,,Surface,2,Image 1,1,2737,
48888,,Surface,2,Image 1,1,2738,
33762,,Surface,2,Image 1,1,2739,
2436,,Surface,2,Image 1,1,2740,
33794,,Surface,2,Image 1,1,2741,
69940,,Surface,2,Image 1,1,2742,
103899,,Surface,2,Image 1,1,2743,
75178,,Surface,2,Image 1,1,2744,
37117,,Surface,2,Image 1,1,2745,
27459,,Surface,2,Image 1,1,2746,
74270,,Surface,2,Image 1,1,2747,
51326,,Surface,2,Image 1,1,2748,
52563,,Surface,2,Image 1,1,2749,
28702,,Surface,2,Image 1,1,2750,
52076,,Surface,2,Image 1,1,2751,
38629,,Surface,2,Image 1,1,2752,
12546,,Surface,2,Image 1,1,2753,
12187,,Surface,2,Image 1,1,2754,
32390,,Surface,2,Image 1,1,2755,
36246,,Surface,2,Image 1,1,2756,
64625,,Surface,2,Image 1,1,2757,
17826,,Surface,2,Image 1,1,2758,
9592,,Surface,2,Image 1,1,2759,
53165,,Surface,2,Image 1,1,2760,
320165,,Surface,2,Image 1,1,2761,
12610,,Surface,2,Image 1,1,2762,
32613,,Surface,2,Image 1,1,2763,
26374,,Surface,2,Image 1,1,2764,
11088,,Surface,2,Image 1,1,2765,
84925,,Surface,2,Image 1,1,2766,
4181,,Surface,2,Image 1,1,2767,
135988,,Surface,2,Image 1,1,2768,
33809,,Surface,2,Image 1,1,2769,
6161,,Surface,2,Image 1,1,2770,
4712,,Surface,2,Image 1,1,2771,
23569,,Surface,2,Image 1,1,2772,
79733,,Surface,2,Image 1,1,2773,
25801,,Surface,2,Image 1,1,2774,
136694,,Surface,2,Image 1,1,2775,
44867,,Surface,2,Image 1,1,2776,
4331,,Surface,2,Image 1,1,2777,
22365,,Surface,2,Image 1,1,2778,
29158,,Surface,2,Image 1,1,2779,
12033,,Surface,2,Image 1,1,2780,
61608,,Surface,2,Image 1,1,2781,
35716,,Surface,2,Image 1,1,2782,
29433,,Surface,2,Image 1,1,2783,
16407,,Surface,2,Image 1,1,2784,
6881,,Surface,2,Image 1,1,2785,
23513,,Surface,2,Image 1,1,2786,
70322,,Surface,2,Image 1,1,2787,
2897,,Surface,2,Image 1,1,2788,
35427,,Surface,2,Image 1,1,2789,
19431,,Surface,2,Image 1,1,2790,
4476,,Surface,2,Image 1,1,2791,
65018,,Surface,2,Image 1,1,2792,
35283,,Surface,2,Image 1,1,2793,
20749,,Surface,2,Image 1,1,2794,
8925,,Surface,2,Image 1,1,2795,
102064,,Surface,2,Image 1,1,2796,
21935,,Surface,2,Image 1,1,2797,
29325,,Surface,2,Image 1,1,2798,
20580,,Surface,2,Image 1,1,2799,
3667,,Surface,2,Image 1,1,2800,
152508,,Surface,2,Image 1,1,2801,
11986,,Surface,2,Image 1,1,2802,
13418,,Surface,2,Image 1,1,2803,
16593,,Surface,2,Image 1,1,2804,
19271,,Surface,2,Image 1,1,2805,
19106,,Surface,2,Image 1,1,2806,
1535,,Surface,2,Image 1,1,2807,
39483,,Surface,2,Image 1,1,2808,
5182,,Surface,2,Image 1,1,2809,
8355,,Surface,2,Image 1,1,2810,
32796,,Surface,2,Image 1,1,2811,
24859,,Surface,2,Image 1,1,2812,
6532,,Surface,2,Image 1,1,2813,
33274,,Surface,2,Image 1,1,2814,
55843,,Surface,2,Image 1,1,2815,
9489,,Surface,2,Image 1,1,2816,
14007,,Surface,2,Image 1,1,2817,
15084,,Surface,2,Image 1,1,2818,
15377,,Surface,2,Image 1,1,2819,
2819,,Surface,2,Image 1,1,2820,
12724,,Surface,2,Image 1,1,2821,
44368,,Surface,2,Image 1,1,2822,
22920,,Surface,2,Image 1,1,2823,
20626,,Surface,2,Image 1,1,2824,
35550,,Surface,2,Image 1,1,2825,
139491,,Surface,2,Image 1,1,2826,
27368,,Surface,2,Image 1,1,2827,
15489,,Surface,2,Image 1,1,2828,
7174,,Surface,2,Image 1,1,2829,
2774,,Surface,2,Image 1,1,2830,
32133,,Surface,2,Image 1,1,2831,
4989,,Surface,2,Image 1,1,2832,
7071,,Surface,2,Image 1,1,2833,
8561,,Surface,2,Image 1,1,2834,
11312,,Surface,2,Image 1,1,2835,
10949,,Surface,2,Image 1,1,2836,
4623,,Surface,2,Image 1,1,2837,
64061,,Surface,2,Image 1,1,2838,
13453,,Surface,2,Image 1,1,2839,
8584,,Surface,2,Image 1,1,2840,
1993,,Surface,2,Image 1,1,2841,
24426,,Surface,2,Image 1,1,2842,
11372,,Surface,2,Image 1,1,2843,
4634,,Surface,2,Image 1,1,2844,
8940,,Surface,2,Image 1,1,2845,
4864,,Surface,2,Image 1,1,2846,
12104,,Surface,2,Image 1,1,2847,
14828,,Surface,2,Image 1,1,2848,
9390,,Surface,2,Image 1,1,2849,
6896,,Surface,2,Image 1,1,2850,
21712,,Surface,2,Image 1,1,2851,
11231,,Surface,2,Image 1,1,2852,
6959,,Surface,2,Image 1,1,2853,
3435,,Surface,2,Image 1,1,2854,
9574,,Surface,2,Image 1,1,2855,
31520,,Surface,2,Image 1,1,2856,
10024,,Surface,2,Image 1,1,2857,
17945,,Surface,2,Image 1,1,2858,
18236,,Surface,2,Image 1,1,2859,
7321,,Surface,2,Image 1,1,2860,
2628,,Surface,2,Image 1,1,2861,
9319,,Surface,2,Image 1,1,2862,
3507,,Surface,2,Image 1,1,2863,
11129,,Surface,2,Image 1,1,2864,
5402,,Surface,2,Image 1,1,2865,
6477,,Surface,2,Image 1,1,2866,
53308,,Surface,2,Image 1,1,2867,
10931,,Surface,2,Image 1,1,2868,
3856,,Surface,2,Image 1,1,2869,
11486,,Surface,2,Image 1,1,2870,
1728,,Surface,2,Image 1,1,2871,
8754,,Surface,2,Image 1,1,2872,
12289,,Surface,2,Image 1,1,2873,
6904,,Surface,2,Image 1,1,2874,
3673,,Surface,2,Image 1,1,2875,
3692,,Surface,2,Image 1,1,2876,
14262,,Surface,2,Image 1,1,2877,
4929,,Surface,2,Image 1,1,2878,
3324,,Surface,2,Image 1,1,2879,
15081,,Surface,2,Image 1,1,2880,
2453,,Surface,2,Image 1,1,2881,
2979,,Surface,2,Image 1,1,2882,
3234,,Surface,2,Image 1,1,2883,
10148,,Surface,2,Image 1,1,2884,
25615,,Surface,2,Image 1,1,2885,
9051,,Surface,2,Image 1,1,2886,
6561,,Surface,2,Image 1,1,2887,
29144,,Surface,2,Image 1,1,2888,
2692,,Surface,2,Image 1,1,2889,
3004,,Surface,2,Image 1,1,2890,
3488,,Surface,2,Image 1,1,2891,
5147,,Surface,2,Image 1,1,2892,
2486,,Surface,2,Image 1,1,2893,
2405,,Surface,2,Image 1,1,2894,
21816,,Surface,2,Image 1,1,2895,
7511,,Surface,2,Image 1,1,2896,
5640,,Surface,2,Image 1,1,2897,
1798,,Surface,2,Image 1,1,2898,
28943,,Surface,2,Image 1,1,2899,
53941,,Surface,2,Image 1,1,2900,
13598,,Surface,2,Image 1,1,2901,
26784,,Surface,2,Image 1,1,2902,
10728,,Surface,2,Image 1,1,2903,
18770,,Surface,2,Image 1,1,2904,
21222,,Surface,2,Image 1,1,2905,
5505,,Surface,2,Image 1,1,2906,
33784,,Surface,2,Image 1,1,2907,
5263,,Surface,2,Image 1,1,2908,
18748,,Surface,2,Image 1,1,2909,
5249,,Surface,2,Image 1,1,2910,
9053,,Surface,2,Image 1,1,2911,
6248,,Surface,2,Image 1,1,2912,
38368,,Surface,2,Image 1,1,2913,
76828,,Surface,2,Image 1,1,2914,
3474,,Surface,2,Image 1,1,2915,
33196,,Surface,2,Image 1,1,2916,
33461,,Surface,2,Image 1,1,2917,
10239,,Surface,2,Image 1,1,2918,
7166,,Surface,2,Image 1,1,2919,
11224,,Surface,2,Image 1,1,2920,
20172,,Surface,2,Image 1,1,2921,
9938,,Surface,2,Image 1,1,2922,
9182,,Surface,2,Image 1,1,2923,
100099,,Surface,2,Image 1,1,2924,
23763,,Surface,2,Image 1,1,2925,
3003,,Surface,2,Image 1,1,2926,
37816,,Surface,2,Image 1,1,2927,
27315,,Surface,2,Image 1,1,2928,
7400,,Surface,2,Image 1,1,2929,
6823,,Surface,2,Image 1,1,2930,
40586,,Surface,2,Image 1,1,2931,
39185,,Surface,2,Image 1,1,2932,
61555,,Surface,2,Image 1,1,2933,
6070,,Surface,2,Image 1,1,2934,
11043,,Surface,2,Image 1,1,2935,
12988,,Surface,2,Image 1,1,2936,
3498,,Surface,2,Image 1,1,2937,
27366,,Surface,2,Image 1,1,2938,
4711,,Surface,2,Image 1,1,2939,
108529,,Surface,2,Image 1,1,2940,
4883,,Surface,2,Image 1,1,2941,
4874,,Surface,2,Image 1,1,2942,
50776,,Surface,2,Image 1,1,2943,
10417,,Surface,2,Image 1,1,2944,
2429,,Surface,2,Image 1,1,2945,
8419,,Surface,2,Image 1,1,2946,
24772,,Surface,2,Image 1,1,2947,
2942,,Surface,2,Image 1,1,2948,
5798,,Surface,2,Image 1,1,2949,
4225,,Surface,2,Image 1,1,2950,
5439,,Surface,2,Image 1,1,2951,
13924,,Surface,2,Image 1,1,2952,
4620,,Surface,2,Image 1,1,2953,
43504,,Surface,2,Image 1,1,2954,
143083,,Surface,2,Image 1,1,2955,
11268,,Surface,2,Image 1,1,2956,
9813,,Surface,2,Image 1,1,2957,
61354,,Surface,2,Image 1,1,2958,
54986,,Surface,2,Image 1,1,2959,
20848,,Surface,2,Image 1,1,2960,
7137,,Surface,2,Image 1,1,2961,
21505,,Surface,2,Image 1,1,2962,
85570,,Surface,2,Image 1,1,2963,
2562,,Surface,2,Image 1,1,2964,
224098,,Surface,2,Image 1,1,2965,
17138,,Surface,2,Image 1,1,2966,
6972,,Surface,2,Image 1,1,2967,
6345,,Surface,2,Image 1,1,2968,
1039,,Surface,2,Image 1,1,2969,
77556,,Surface,2,Image 1,1,2970,
7801,,Surface,2,Image 1,1,2971,
12330,,Surface,2,Image 1,1,2972,
27791,,Surface,2,Image 1,1,2973,
24932,,Surface,2,Image 1,1,2974,
5546,,Surface,2,Image 1,1,2975,
44825,,Surface,2,Image 1,1,2976,
43590,,Surface,2,Image 1,1,2977,
10356,,Surface,2,Image 1,1,2978,
4574,,Surface,2,Image 1,1,2979,
49763,,Surface,2,Image 1,1,2980,
12591,,Surface,2,Image 1,1,2981,
3925,,Surface,2,Image 1,1,2982,
118142,,Surface,2,Image 1,1,2983,
169093,,Surface,2,Image 1,1,2984,
32879,,Surface,2,Image 1,1,2985,
27440,,Surface,2,Image 1,1,2986,
30512,,Surface,2,Image 1,1,2987,
7643,,Surface,2,Image 1,1,2988,
64441,,Surface,2,Image 1,1,2989,
23028,,Surface,2,Image 1,1,2990,
17427,,Surface,2,Image 1,1,2991,
118048,,Surface,2,Image 1,1,2992,
41601,,Surface,2,Image 1,1,2993,
9611,,Surface,2,Image 1,1,2994,
34124,,Surface,2,Image 1,1,2995,
92708,,Surface,2,Image 1,1,2996,
8922,,Surface,2,Image 1,1,2997,
9128,,Surface,2,Image 1,1,2998,
6467,,Surface,2,Image 1,1,2999,
174614,,Surface,2,Image 1,1,3000,
223903,,Surface,2,Image 1,1,3001,
20172,,Surface,2,Image 1,1,3002,
123671,,Surface,2,Image 1,1,3003,
4683,,Surface,2,Image 1,1,3004,
114792,,Surface,2,Image 1,1,3005,
20901,,Surface,2,Image 1,1,3006,
320871,,Surface,2,Image 1,1,3007,
39473,,Surface,2,Image 1,1,3008,
203627,,Surface,2,Image 1,1,3009,
224657,,Surface,2,Image 1,1,3010,
6470,,Surface,2,Image 1,1,3011,
27173,,Surface,2,Image 1,1,3012,
83545,,Surface,2,Image 1,1,3013,
116497,,Surface,2,Image 1,1,3014,
38276,,Surface,2,Image 1,1,3015,
91334,,Surface,2,Image 1,1,3016,
19251,,Surface,2,Image 1,1,3017,
6144,,Surface,2,Image 1,1,3018,
114150,,Surface,2,Image 1,1,3019,
10274,,Surface,2,Image 1,1,3020,
4692,,Surface,2,Image 1,1,3021,
313395,,Surface,2,Image 1,1,3022,
85827,,Surface,2,Image 1,1,3023,
5004,,Surface,2,Image 1,1,3024,
16746,,Surface,2,Image 1,1,3025,
93587,,Surface,2,Image 1,1,3026,
69153,,Surface,2,Image 1,1,3027,
323561,,Surface,2,Image 1,1,3028,
2925,,Surface,2,Image 1,1,3029,
4244,,Surface,2,Image 1,1,3030,
115715,,Surface,2,Image 1,1,3031,
65584,,Surface,2,Image 1,1,3032,
40095,,Surface,2,Image 1,1,3033,
12172,,Surface,2,Image 1,1,3034,
45074,,Surface,2,Image 1,1,3035,
53161,,Surface,2,Image 1,1,3036,
147536,,Surface,2,Image 1,1,3037,
9754,,Surface,2,Image 1,1,3038,
29593,,Surface,2,Image 1,1,3039,
139837,,Surface,2,Image 1,1,3040,
83164,,Surface,2,Image 1,1,3041,
245140,,Surface,2,Image 1,1,3042,
182956,,Surface,2,Image 1,1,3043,
9576,,Surface,2,Image 1,1,3044,
3214,,Surface,2,Image 1,1,3045,
187422,,Surface,2,Image 1,1,3046,
35086,,Surface,2,Image 1,1,3047,
11706,,Surface,2,Image 1,1,3048,
166680,,Surface,2,Image 1,1,3049,
83929,,Surface,2,Image 1,1,3050,
15697,,Surface,2,Image 1,1,3051,
549522,,Surface,2,Image 1,1,3052,
113227,,Surface,2,Image 1,1,3053,
43988,,Surface,2,Image 1,1,3054,
327972,,Surface,2,Image 1,1,3055,
69264,,Surface,2,Image 1,1,3056,
49606,,Surface,2,Image 1,1,3057,
44165,,Surface,2,Image 1,1,3058,
30766,,Surface,2,Image 1,1,3059,
6443,,Surface,2,Image 1,1,3060,
10119,,Surface,2,Image 1,1,3061,
79073,,Surface,2,Image 1,1,3062,
12575,,Surface,2,Image 1,1,3063,
25895,,Surface,2,Image 1,1,3064,
43992,,Surface,2,Image 1,1,3065,
39716,,Surface,2,Image 1,1,3066,
66342,,Surface,2,Image 1,1,3067,
15010,,Surface,2,Image 1,1,3068,
58588,,Surface,2,Image 1,1,3069,
7652,,Surface,2,Image 1,1,3070,
20106,,Surface,2,Image 1,1,3071,
9736,,Surface,2,Image 1,1,3072,
102623,,Surface,2,Image 1,1,3073,
70055,,Surface,2,Image 1,1,3074,
209543,,Surface,2,Image 1,1,3075,
38829,,Surface,2,Image 1,1,3076,
95679,,Surface,2,Image 1,1,3077,
34372,,Surface,2,Image 1,1,3078,
149127,,Surface,2,Image 1,1,3079,
6083,,Surface,2,Image 1,1,3080,
83349,,Surface,2,Image 1,1,3081,
5793,,Surface,2,Image 1,1,3082,
