
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
72.5547,,Surface,6,Image 1,1,3018,
62.9685,,Surface,6,Image 1,1,3019,
99.9479,,Surface,6,Image 1,1,3020,
69.4083,,Surface,6,Image 1,1,3021,
66.9118,,Surface,6,Image 1,1,3022,
58.2787,,Surface,6,Image 1,1,3023,
64.2333,,Surface,6,Image 1,1,3024,
69.3786,,Surface,6,Image 1,1,3025,
56.2043,,Surface,6,Image 1,1,3026,
78.9245,,Surface,6,Image 1,1,3027,
56.2161,,Surface,6,Image 1,1,3028,
83.9265,,Surface,6,Image 1,1,3029,
62.7,,Surface,6,Image 1,1,3030,
78.4671,,Surface,6,Image 1,1,3031,
65.0917,,Surface,6,Image 1,1,3032,
82.2899,,Surface,6,Image 1,1,3033,
90.2763,,Surface,6,Image 1,1,3034,
78.466,,Surface,6,Image 1,1,3035,
78.2759,,Surface,6,Image 1,1,3036,
77.9812,,Surface,6,Image 1,1,3037,
65.6154,,Surface,6,Image 1,1,3038,
72.1455,,Surface,6,Image 1,1,3039,
75.5102,,Surface,6,Image 1,1,3040,
71.9148,,Surface,6,Image 1,1,3041,
90.3231,,Surface,6,Image 1,1,3042,
59.7164,,Surface,6,Image 1,1,3043,
62.0259,,Surface,6,Image 1,1,3044,
75.6667,,Surface,6,Image 1,1,3045,
64.9228,,Surface,6,Image 1,1,3046,
98.4025,,Surface,6,Image 1,1,3047,
54.2353,,Surface,6,Image 1,1,3048,
56.3792,,Surface,6,Image 1,1,3049,
70.6849,,Surface,6,Image 1,1,3050,
72.9063,,Surface,6,Image 1,1,3051,
55.9011,,Surface,6,Image 1,1,3052,
74.8521,,Surface,6,Image 1,1,3053,
91.9763,,Surface,6,Image 1,1,3054,
62.6913,,Surface,6,Image 1,1,3055,
78.2349,,Surface,6,Image 1,1,3056,
69.2978,,Surface,6,Image 1,1,3057,
66.3245,,Surface,6,Image 1,1,3058,
70.0714,,Surface,6,Image 1,1,3059,
77.0476,,Surface,6,Image 1,1,3060,
66.0714,,Surface,6,Image 1,1,3061,
69.5863,,Surface,6,Image 1,1,3062,
74.6827,,Surface,6,Image 1,1,3063,
59.0399,,Surface,6,Image 1,1,3064,
71.691,,Surface,6,Image 1,1,3065,
62.75,,Surface,6,Image 1,1,3066,
76.8018,,Surface,6,Image 1,1,3067,
63.3202,,Surface,6,Image 1,1,3068,
74.5551,,Surface,6,Image 1,1,3069,
83.2443,,Surface,6,Image 1,1,3070,
60.7448,,Surface,6,Image 1,1,3071,
56.24,,Surface,6,Image 1,1,3072,
81.3481,,Surface,6,Image 1,1,3073,
71.4472,,Surface,6,Image 1,1,3074,
75.1623,,Surface,6,Image 1,1,3075,
75.7088,,Surface,6,Image 1,1,3076,
82.9783,,Surface,6,Image 1,1,3077,
58.359,,Surface,6,Image 1,1,3078,
73.073,,Surface,6,Image 1,1,3079,
62.1296,,Surface,6,Image 1,1,3080,
56.4784,,Surface,6,Image 1,1,3081,
61.8833,,Surface,6,Image 1,1,3082,
85.7214,,Surface,6,Image 1,1,3083,
65.7924,,Surface,6,Image 1,1,3084,
54.6755,,Surface,6,Image 1,1,3085,
53.2609,,Surface,6,Image 1,1,3086,
77.1047,,Surface,6,Image 1,1,3087,
85.0619,,Surface,6,Image 1,1,3088,
55.9812,,Surface,6,Image 1,1,3089,
86.9508,,Surface,6,Image 1,1,3090,
83.9632,,Surface,6,Image 1,1,3091,
70.6149,,Surface,6,Image 1,1,3092,
57.2679,,Surface,6,Image 1,1,3093,
63.7551,,Surface,6,Image 1,1,3094,
58.6073,,Surface,6,Image 1,1,3095,
81.0705,,Surface,6,Image 1,1,3096,
75.2733,,Surface,6,Image 1,1,3097,
69.2417,,Surface,6,Image 1,1,3098,
80.9443,,Surface,6,Image 1,1,3099,
60.7255,,Surface,6,Image 1,1,3100,
57.6314,,Surface,6,Image 1,1,3101,
84.3711,,Surface,6,Image 1,1,3102,
74.6087,,Surface,6,Image 1,1,3103,
64.2629,,Surface,6,Image 1,1,3104,
65.4693,,Surface,6,Image 1,1,3105,
81.5424,,Surface,6,Image 1,1,3106,
63.7328,,Surface,6,Image 1,1,3107,
90.6946,,Surface,6,Image 1,1,3108,
77.9692,,Surface,6,Image 1,1,3109,
71.9655,,Surface,6,Image 1,1,3110,
84.995,,Surface,6,Image 1,1,3111,
72.2852,,Surface,6,Image 1,1,3112,
77.8066,,Surface,6,Image 1,1,3113,
98.0677,,Surface,6,Image 1,1,3114,
59.4937,,Surface,6,Image 1,1,3115,
66.2676,,Surface,6,Image 1,1,3116,
76.8182,,Surface,6,Image 1,1,3117,
54.5055,,Surface,6,Image 1,1,3118,
75.7589,,Surface,6,Image 1,1,3119,
77.5552,,Surface,6,Image 1,1,3120,
68.4013,,Surface,6,Image 1,1,3121,
66.4916,,Surface,6,Image 1,1,3122,
71.8,,Surface,6,Image 1,1,3123,
64.1495,,Surface,6,Image 1,1,3124,
66.7622,,Surface,6,Image 1,1,3125,
70.6557,,Surface,6,Image 1,1,3126,
80.8594,,Surface,6,Image 1,1,3127,
69.998,,Surface,6,Image 1,1,3128,
78.105,,Surface,6,Image 1,1,3129,
64.9357,,Surface,6,Image 1,1,3130,
80.3922,,Surface,6,Image 1,1,3131,
65.8362,,Surface,6,Image 1,1,3132,
62.9352,,Surface,6,Image 1,1,3133,
70.9038,,Surface,6,Image 1,1,3134,
83.8297,,Surface,6,Image 1,1,3135,
70.8025,,Surface,6,Image 1,1,3136,
64.0431,,Surface,6,Image 1,1,3137,
63.006,,Surface,6,Image 1,1,3138,
72.9951,,Surface,6,Image 1,1,3139,
74.3125,,Surface,6,Image 1,1,3140,
73.2857,,Surface,6,Image 1,1,3141,
77.3117,,Surface,6,Image 1,1,3142,
76.2873,,Surface,6,Image 1,1,3143,
92.5125,,Surface,6,Image 1,1,3144,
62.5087,,Surface,6,Image 1,1,3145,
62.4655,,Surface,6,Image 1,1,3146,
72.9951,,Surface,6,Image 1,1,3147,
56.6222,,Surface,6,Image 1,1,3148,
79.3235,,Surface,6,Image 1,1,3149,
74.8466,,Surface,6,Image 1,1,3150,
86.3246,,Surface,6,Image 1,1,3151,
64.9969,,Surface,6,Image 1,1,3152,
78.0625,,Surface,6,Image 1,1,3153,
78.4853,,Surface,6,Image 1,1,3154,
64.4267,,Surface,6,Image 1,1,3155,
70.6535,,Surface,6,Image 1,1,3156,
56.4345,,Surface,6,Image 1,1,3157,
82.9886,,Surface,6,Image 1,1,3158,
79.7234,,Surface,6,Image 1,1,3159,
62.0069,,Surface,6,Image 1,1,3160,
74.0887,,Surface,6,Image 1,1,3161,
59.776,,Surface,6,Image 1,1,3162,
62.2917,,Surface,6,Image 1,1,3163,
71.264,,Surface,6,Image 1,1,3164,
82.9135,,Surface,6,Image 1,1,3165,
62.5634,,Surface,6,Image 1,1,3166,
56.8083,,Surface,6,Image 1,1,3167,
68.3989,,Surface,6,Image 1,1,3168,
55.892,,Surface,6,Image 1,1,3169,
69.0994,,Surface,6,Image 1,1,3170,
79.8355,,Surface,6,Image 1,1,3171,
70.5134,,Surface,6,Image 1,1,3172,
56.4371,,Surface,6,Image 1,1,3173,
78.4737,,Surface,6,Image 1,1,3174,
72.4878,,Surface,6,Image 1,1,3175,
80.2647,,Surface,6,Image 1,1,3176,
78.2356,,Surface,6,Image 1,1,3177,
85.6071,,Surface,6,Image 1,1,3178,
53.9749,,Surface,6,Image 1,1,3179,
63.678,,Surface,6,Image 1,1,3180,
65.3997,,Surface,6,Image 1,1,3181,
72.7069,,Surface,6,Image 1,1,3182,
59.1232,,Surface,6,Image 1,1,3183,
78.14,,Surface,6,Image 1,1,3184,
77.5581,,Surface,6,Image 1,1,3185,
65.0857,,Surface,6,Image 1,1,3186,
67.1912,,Surface,6,Image 1,1,3187,
75.8654,,Surface,6,Image 1,1,3188,
58.0255,,Surface,6,Image 1,1,3189,
79.7948,,Surface,6,Image 1,1,3190,
80.1899,,Surface,6,Image 1,1,3191,
55.3456,,Surface,6,Image 1,1,3192,
72.2333,,Surface,6,Image 1,1,3193,
63.4566,,Surface,6,Image 1,1,3194,
58.9694,,Surface,6,Image 1,1,3195,
56.007,,Surface,6,Image 1,1,3196,
59.9544,,Surface,6,Image 1,1,3197,
73.9918,,Surface,6,Image 1,1,3198,
87.896,,Surface,6,Image 1,1,3199,
73.0028,,Surface,6,Image 1,1,3200,
97.2362,,Surface,6,Image 1,1,3201,
68.9063,,Surface,6,Image 1,1,3202,
83.8291,,Surface,6,Image 1,1,3203,
59.472,,Surface,6,Image 1,1,3204,
87.6349,,Surface,6,Image 1,1,3205,
67.1977,,Surface,6,Image 1,1,3206,
74.6042,,Surface,6,Image 1,1,3207,
70.8135,,Surface,6,Image 1,1,3208,
63.5382,,Surface,6,Image 1,1,3209,
72.7258,,Surface,6,Image 1,1,3210,
81.5648,,Surface,6,Image 1,1,3211,
70.5769,,Surface,6,Image 1,1,3212,
79.2609,,Surface,6,Image 1,1,3213,
83.1379,,Surface,6,Image 1,1,3214,
79.5865,,Surface,6,Image 1,1,3215,
63.75,,Surface,6,Image 1,1,3216,
60.6016,,Surface,6,Image 1,1,3217,
95.7697,,Surface,6,Image 1,1,3218,
58.5686,,Surface,6,Image 1,1,3219,
54.8233,,Surface,6,Image 1,1,3220,
71.0964,,Surface,6,Image 1,1,3221,
79.6909,,Surface,6,Image 1,1,3222,
79.5441,,Surface,6,Image 1,1,3223,
61.5658,,Surface,6,Image 1,1,3224,
75.52,,Surface,6,Image 1,1,3225,
