
Intensity Median Ch=6 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
67.992,,Surface,6,Image 1,1,2592,
59.028,,Surface,6,Image 1,1,2593,
71.04,,Surface,6,Image 1,1,2594,
66.472,,Surface,6,Image 1,1,2595,
70.97,,Surface,6,Image 1,1,2596,
55.952,,Surface,6,Image 1,1,2597,
89.12,,Surface,6,Image 1,1,2598,
68.984,,Surface,6,Image 1,1,2599,
57.48,,Surface,6,Image 1,1,2600,
71.948,,Surface,6,Image 1,1,2601,
71.032,,Surface,6,Image 1,1,2602,
68.94,,Surface,6,Image 1,1,2603,
58.056,,Surface,6,Image 1,1,2604,
66.99,,Surface,6,Image 1,1,2605,
66.96,,Surface,6,Image 1,1,2606,
68.976,,Surface,6,Image 1,1,2607,
72,,Surface,6,Image 1,1,2608,
69.984,,Surface,6,Image 1,1,2609,
60.012,,Surface,6,Image 1,1,2610,
73.472,,Surface,6,Image 1,1,2611,
55.984,,Surface,6,Image 1,1,2612,
71.6,,Surface,6,Image 1,1,2613,
72.016,,Surface,6,Image 1,1,2614,
65.56,,Surface,6,Image 1,1,2615,
63.024,,Surface,6,Image 1,1,2616,
72.024,,Surface,6,Image 1,1,2617,
63.04,,Surface,6,Image 1,1,2618,
69.048,,Surface,6,Image 1,1,2619,
57.448,,Surface,6,Image 1,1,2620,
60.92,,Surface,6,Image 1,1,2621,
68.96,,Surface,6,Image 1,1,2622,
58.512,,Surface,6,Image 1,1,2623,
63.008,,Surface,6,Image 1,1,2624,
75.92,,Surface,6,Image 1,1,2625,
60.472,,Surface,6,Image 1,1,2626,
80.464,,Surface,6,Image 1,1,2627,
63.008,,Surface,6,Image 1,1,2628,
66.998,,Surface,6,Image 1,1,2629,
67.01,,Surface,6,Image 1,1,2630,
72.008,,Surface,6,Image 1,1,2631,
56.04,,Surface,6,Image 1,1,2632,
66.048,,Surface,6,Image 1,1,2633,
70.992,,Surface,6,Image 1,1,2634,
66.016,,Surface,6,Image 1,1,2635,
72.456,,Surface,6,Image 1,1,2636,
68.536,,Surface,6,Image 1,1,2637,
63.04,,Surface,6,Image 1,1,2638,
72.984,,Surface,6,Image 1,1,2639,
72.032,,Surface,6,Image 1,1,2640,
79.984,,Surface,6,Image 1,1,2641,
65.896,,Surface,6,Image 1,1,2642,
75.02,,Surface,6,Image 1,1,2643,
63,,Surface,6,Image 1,1,2644,
71.552,,Surface,6,Image 1,1,2645,
74.936,,Surface,6,Image 1,1,2646,
57.972,,Surface,6,Image 1,1,2647,
61.516,,Surface,6,Image 1,1,2648,
70.064,,Surface,6,Image 1,1,2649,
75,,Surface,6,Image 1,1,2650,
70.024,,Surface,6,Image 1,1,2651,
56.544,,Surface,6,Image 1,1,2652,
82.008,,Surface,6,Image 1,1,2653,
72.08,,Surface,6,Image 1,1,2654,
62.08,,Surface,6,Image 1,1,2655,
61.048,,Surface,6,Image 1,1,2656,
63,,Surface,6,Image 1,1,2657,
76.888,,Surface,6,Image 1,1,2658,
61.114,,Surface,6,Image 1,1,2659,
68.968,,Surface,6,Image 1,1,2660,
57.984,,Surface,6,Image 1,1,2661,
70.968,,Surface,6,Image 1,1,2662,
61.024,,Surface,6,Image 1,1,2663,
62.016,,Surface,6,Image 1,1,2664,
67.98,,Surface,6,Image 1,1,2665,
61.008,,Surface,6,Image 1,1,2666,
80.96,,Surface,6,Image 1,1,2667,
68.464,,Surface,6,Image 1,1,2668,
73.04,,Surface,6,Image 1,1,2669,
68.928,,Surface,6,Image 1,1,2670,
59.056,,Surface,6,Image 1,1,2671,
73.032,,Surface,6,Image 1,1,2672,
58.54,,Surface,6,Image 1,1,2673,
67.416,,Surface,6,Image 1,1,2674,
64.1,,Surface,6,Image 1,1,2675,
76.94,,Surface,6,Image 1,1,2676,
68.048,,Surface,6,Image 1,1,2677,
56.032,,Surface,6,Image 1,1,2678,
67.952,,Surface,6,Image 1,1,2679,
59.964,,Surface,6,Image 1,1,2680,
59.08,,Surface,6,Image 1,1,2681,
58,,Surface,6,Image 1,1,2682,
66.944,,Surface,6,Image 1,1,2683,
66.984,,Surface,6,Image 1,1,2684,
70.496,,Surface,6,Image 1,1,2685,
70.968,,Surface,6,Image 1,1,2686,
83.096,,Surface,6,Image 1,1,2687,
61.93,,Surface,6,Image 1,1,2688,
70.968,,Surface,6,Image 1,1,2689,
60.032,,Surface,6,Image 1,1,2690,
60.96,,Surface,6,Image 1,1,2691,
72.984,,Surface,6,Image 1,1,2692,
64.016,,Surface,6,Image 1,1,2693,
73.504,,Surface,6,Image 1,1,2694,
74.544,,Surface,6,Image 1,1,2695,
72.998,,Surface,6,Image 1,1,2696,
68.48,,Surface,6,Image 1,1,2697,
61.98,,Surface,6,Image 1,1,2698,
72.544,,Surface,6,Image 1,1,2699,
63.072,,Surface,6,Image 1,1,2700,
66.008,,Surface,6,Image 1,1,2701,
76.988,,Surface,6,Image 1,1,2702,
75,,Surface,6,Image 1,1,2703,
66.999,,Surface,6,Image 1,1,2704,
92.992,,Surface,6,Image 1,1,2705,
59.04,,Surface,6,Image 1,1,2706,
69.496,,Surface,6,Image 1,1,2707,
70.064,,Surface,6,Image 1,1,2708,
72.984,,Surface,6,Image 1,1,2709,
63.48,,Surface,6,Image 1,1,2710,
66.982,,Surface,6,Image 1,1,2711,
52,,Surface,6,Image 1,1,2712,
68.456,,Surface,6,Image 1,1,2713,
59.504,,Surface,6,Image 1,1,2714,
84,,Surface,6,Image 1,1,2715,
62.064,,Surface,6,Image 1,1,2716,
81.944,,Surface,6,Image 1,1,2717,
60.49,,Surface,6,Image 1,1,2718,
73.968,,Surface,6,Image 1,1,2719,
58.012,,Surface,6,Image 1,1,2720,
59.984,,Surface,6,Image 1,1,2721,
69.528,,Surface,6,Image 1,1,2722,
78.456,,Surface,6,Image 1,1,2723,
65.024,,Surface,6,Image 1,1,2724,
80.952,,Surface,6,Image 1,1,2725,
68.988,,Surface,6,Image 1,1,2726,
61.488,,Surface,6,Image 1,1,2727,
59.04,,Surface,6,Image 1,1,2728,
58.996,,Surface,6,Image 1,1,2729,
63.072,,Surface,6,Image 1,1,2730,
78,,Surface,6,Image 1,1,2731,
78,,Surface,6,Image 1,1,2732,
64.024,,Surface,6,Image 1,1,2733,
63,,Surface,6,Image 1,1,2734,
54.504,,Surface,6,Image 1,1,2735,
60.99,,Surface,6,Image 1,1,2736,
63,,Surface,6,Image 1,1,2737,
70.048,,Surface,6,Image 1,1,2738,
77.08,,Surface,6,Image 1,1,2739,
62.486,,Surface,6,Image 1,1,2740,
58.02,,Surface,6,Image 1,1,2741,
63.972,,Surface,6,Image 1,1,2742,
68.96,,Surface,6,Image 1,1,2743,
61.048,,Surface,6,Image 1,1,2744,
71.988,,Surface,6,Image 1,1,2745,
76.544,,Surface,6,Image 1,1,2746,
66.024,,Surface,6,Image 1,1,2747,
68.98,,Surface,6,Image 1,1,2748,
62.056,,Surface,6,Image 1,1,2749,
60.02,,Surface,6,Image 1,1,2750,
67.958,,Surface,6,Image 1,1,2751,
64.08,,Surface,6,Image 1,1,2752,
58.999,,Surface,6,Image 1,1,2753,
69.52,,Surface,6,Image 1,1,2754,
64.96,,Surface,6,Image 1,1,2755,
74.016,,Surface,6,Image 1,1,2756,
61.976,,Surface,6,Image 1,1,2757,
67.944,,Surface,6,Image 1,1,2758,
74.024,,Surface,6,Image 1,1,2759,
71.44,,Surface,6,Image 1,1,2760,
102.904,,Surface,6,Image 1,1,2761,
60.03,,Surface,6,Image 1,1,2762,
85.504,,Surface,6,Image 1,1,2763,
59.968,,Surface,6,Image 1,1,2764,
63.504,,Surface,6,Image 1,1,2765,
85.08,,Surface,6,Image 1,1,2766,
61.004,,Surface,6,Image 1,1,2767,
82.144,,Surface,6,Image 1,1,2768,
70.024,,Surface,6,Image 1,1,2769,
62.496,,Surface,6,Image 1,1,2770,
74.096,,Surface,6,Image 1,1,2771,
75,,Surface,6,Image 1,1,2772,
75.944,,Surface,6,Image 1,1,2773,
77.032,,Surface,6,Image 1,1,2774,
89.956,,Surface,6,Image 1,1,2775,
81.512,,Surface,6,Image 1,1,2776,
81.496,,Surface,6,Image 1,1,2777,
69.072,,Surface,6,Image 1,1,2778,
71.012,,Surface,6,Image 1,1,2779,
73.984,,Surface,6,Image 1,1,2780,
74.024,,Surface,6,Image 1,1,2781,
72.096,,Surface,6,Image 1,1,2782,
60.03,,Surface,6,Image 1,1,2783,
73,,Surface,6,Image 1,1,2784,
87.944,,Surface,6,Image 1,1,2785,
61.04,,Surface,6,Image 1,1,2786,
69.966,,Surface,6,Image 1,1,2787,
58.016,,Surface,6,Image 1,1,2788,
64.976,,Surface,6,Image 1,1,2789,
71.528,,Surface,6,Image 1,1,2790,
85.96,,Surface,6,Image 1,1,2791,
67.948,,Surface,6,Image 1,1,2792,
67.012,,Surface,6,Image 1,1,2793,
61.924,,Surface,6,Image 1,1,2794,
67.04,,Surface,6,Image 1,1,2795,
70.04,,Surface,6,Image 1,1,2796,
70.98,,Surface,6,Image 1,1,2797,
75.904,,Surface,6,Image 1,1,2798,
55.984,,Surface,6,Image 1,1,2799,
73.992,,Surface,6,Image 1,1,2800,
87.024,,Surface,6,Image 1,1,2801,
78.976,,Surface,6,Image 1,1,2802,
65.018,,Surface,6,Image 1,1,2803,
67.552,,Surface,6,Image 1,1,2804,
85.104,,Surface,6,Image 1,1,2805,
81.076,,Surface,6,Image 1,1,2806,
69.968,,Surface,6,Image 1,1,2807,
76.48,,Surface,6,Image 1,1,2808,
74.008,,Surface,6,Image 1,1,2809,
62.084,,Surface,6,Image 1,1,2810,
70.47,,Surface,6,Image 1,1,2811,
78.5,,Surface,6,Image 1,1,2812,
82.384,,Surface,6,Image 1,1,2813,
66.456,,Surface,6,Image 1,1,2814,
65.508,,Surface,6,Image 1,1,2815,
78.088,,Surface,6,Image 1,1,2816,
63,,Surface,6,Image 1,1,2817,
64.52,,Surface,6,Image 1,1,2818,
86.432,,Surface,6,Image 1,1,2819,
67.05,,Surface,6,Image 1,1,2820,
65.01,,Surface,6,Image 1,1,2821,
67.92,,Surface,6,Image 1,1,2822,
82.56,,Surface,6,Image 1,1,2823,
60.04,,Surface,6,Image 1,1,2824,
69,,Surface,6,Image 1,1,2825,
79.036,,Surface,6,Image 1,1,2826,
67.49,,Surface,6,Image 1,1,2827,
56.97,,Surface,6,Image 1,1,2828,
63.056,,Surface,6,Image 1,1,2829,
62.984,,Surface,6,Image 1,1,2830,
62.944,,Surface,6,Image 1,1,2831,
87.552,,Surface,6,Image 1,1,2832,
61.028,,Surface,6,Image 1,1,2833,
70.96,,Surface,6,Image 1,1,2834,
73.52,,Surface,6,Image 1,1,2835,
54.98,,Surface,6,Image 1,1,2836,
67.512,,Surface,6,Image 1,1,2837,
71.008,,Surface,6,Image 1,1,2838,
81.04,,Surface,6,Image 1,1,2839,
68.028,,Surface,6,Image 1,1,2840,
67.024,,Surface,6,Image 1,1,2841,
57.98,,Surface,6,Image 1,1,2842,
70.964,,Surface,6,Image 1,1,2843,
65.504,,Surface,6,Image 1,1,2844,
62.02,,Surface,6,Image 1,1,2845,
76.032,,Surface,6,Image 1,1,2846,
87.1,,Surface,6,Image 1,1,2847,
58.048,,Surface,6,Image 1,1,2848,
69.952,,Surface,6,Image 1,1,2849,
65.048,,Surface,6,Image 1,1,2850,
61.992,,Surface,6,Image 1,1,2851,
67.016,,Surface,6,Image 1,1,2852,
70.976,,Surface,6,Image 1,1,2853,
67.02,,Surface,6,Image 1,1,2854,
70.464,,Surface,6,Image 1,1,2855,
57.488,,Surface,6,Image 1,1,2856,
72.04,,Surface,6,Image 1,1,2857,
59.974,,Surface,6,Image 1,1,2858,
78.52,,Surface,6,Image 1,1,2859,
53.984,,Surface,6,Image 1,1,2860,
80.92,,Surface,6,Image 1,1,2861,
61.968,,Surface,6,Image 1,1,2862,
57.52,,Surface,6,Image 1,1,2863,
72.52,,Surface,6,Image 1,1,2864,
67.96,,Surface,6,Image 1,1,2865,
72.984,,Surface,6,Image 1,1,2866,
57.5,,Surface,6,Image 1,1,2867,
64.432,,Surface,6,Image 1,1,2868,
65.034,,Surface,6,Image 1,1,2869,
54.968,,Surface,6,Image 1,1,2870,
69.024,,Surface,6,Image 1,1,2871,
63.932,,Surface,6,Image 1,1,2872,
62.52,,Surface,6,Image 1,1,2873,
67.92,,Surface,6,Image 1,1,2874,
58,,Surface,6,Image 1,1,2875,
56.488,,Surface,6,Image 1,1,2876,
67.048,,Surface,6,Image 1,1,2877,
62.92,,Surface,6,Image 1,1,2878,
74.472,,Surface,6,Image 1,1,2879,
60.012,,Surface,6,Image 1,1,2880,
64,,Surface,6,Image 1,1,2881,
76,,Surface,6,Image 1,1,2882,
59.96,,Surface,6,Image 1,1,2883,
62.984,,Surface,6,Image 1,1,2884,
77.56,,Surface,6,Image 1,1,2885,
65.5,,Surface,6,Image 1,1,2886,
65.04,,Surface,6,Image 1,1,2887,
75.152,,Surface,6,Image 1,1,2888,
75.936,,Surface,6,Image 1,1,2889,
65.568,,Surface,6,Image 1,1,2890,
60.96,,Surface,6,Image 1,1,2891,
63.088,,Surface,6,Image 1,1,2892,
59,,Surface,6,Image 1,1,2893,
62.95,,Surface,6,Image 1,1,2894,
60.008,,Surface,6,Image 1,1,2895,
76.992,,Surface,6,Image 1,1,2896,
65.528,,Surface,6,Image 1,1,2897,
74.408,,Surface,6,Image 1,1,2898,
68.96,,Surface,6,Image 1,1,2899,
87,,Surface,6,Image 1,1,2900,
70,,Surface,6,Image 1,1,2901,
52,,Surface,6,Image 1,1,2902,
65.058,,Surface,6,Image 1,1,2903,
61.064,,Surface,6,Image 1,1,2904,
61.992,,Surface,6,Image 1,1,2905,
87.608,,Surface,6,Image 1,1,2906,
65.96,,Surface,6,Image 1,1,2907,
78.504,,Surface,6,Image 1,1,2908,
79.96,,Surface,6,Image 1,1,2909,
66.984,,Surface,6,Image 1,1,2910,
61.48,,Surface,6,Image 1,1,2911,
64.528,,Surface,6,Image 1,1,2912,
70.08,,Surface,6,Image 1,1,2913,
66,,Surface,6,Image 1,1,2914,
73.512,,Surface,6,Image 1,1,2915,
72.88,,Surface,6,Image 1,1,2916,
69.96,,Surface,6,Image 1,1,2917,
52,,Surface,6,Image 1,1,2918,
77.02,,Surface,6,Image 1,1,2919,
60.04,,Surface,6,Image 1,1,2920,
57.96,,Surface,6,Image 1,1,2921,
57.01,,Surface,6,Image 1,1,2922,
69.944,,Surface,6,Image 1,1,2923,
72.076,,Surface,6,Image 1,1,2924,
56.96,,Surface,6,Image 1,1,2925,
61.52,,Surface,6,Image 1,1,2926,
81,,Surface,6,Image 1,1,2927,
58.936,,Surface,6,Image 1,1,2928,
68.088,,Surface,6,Image 1,1,2929,
68.992,,Surface,6,Image 1,1,2930,
59.024,,Surface,6,Image 1,1,2931,
65.52,,Surface,6,Image 1,1,2932,
61.008,,Surface,6,Image 1,1,2933,
63.016,,Surface,6,Image 1,1,2934,
51.064,,Surface,6,Image 1,1,2935,
68.018,,Surface,6,Image 1,1,2936,
65.94,,Surface,6,Image 1,1,2937,
61.976,,Surface,6,Image 1,1,2938,
55.988,,Surface,6,Image 1,1,2939,
85.96,,Surface,6,Image 1,1,2940,
79.48,,Surface,6,Image 1,1,2941,
67.52,,Surface,6,Image 1,1,2942,
64.056,,Surface,6,Image 1,1,2943,
70.03,,Surface,6,Image 1,1,2944,
77.52,,Surface,6,Image 1,1,2945,
60.008,,Surface,6,Image 1,1,2946,
55.944,,Surface,6,Image 1,1,2947,
69.04,,Surface,6,Image 1,1,2948,
64.524,,Surface,6,Image 1,1,2949,
80.56,,Surface,6,Image 1,1,2950,
76.024,,Surface,6,Image 1,1,2951,
72.984,,Surface,6,Image 1,1,2952,
65.528,,Surface,6,Image 1,1,2953,
52.984,,Surface,6,Image 1,1,2954,
59.08,,Surface,6,Image 1,1,2955,
56.376,,Surface,6,Image 1,1,2956,
69.012,,Surface,6,Image 1,1,2957,
85.52,,Surface,6,Image 1,1,2958,
56.056,,Surface,6,Image 1,1,2959,
70.52,,Surface,6,Image 1,1,2960,
91,,Surface,6,Image 1,1,2961,
69.464,,Surface,6,Image 1,1,2962,
59.456,,Surface,6,Image 1,1,2963,
70.944,,Surface,6,Image 1,1,2964,
59.96,,Surface,6,Image 1,1,2965,
76.944,,Surface,6,Image 1,1,2966,
61.56,,Surface,6,Image 1,1,2967,
61.976,,Surface,6,Image 1,1,2968,
73,,Surface,6,Image 1,1,2969,
53.032,,Surface,6,Image 1,1,2970,
52.912,,Surface,6,Image 1,1,2971,
69.504,,Surface,6,Image 1,1,2972,
59.02,,Surface,6,Image 1,1,2973,
66.048,,Surface,6,Image 1,1,2974,
84.484,,Surface,6,Image 1,1,2975,
61.02,,Surface,6,Image 1,1,2976,
86.04,,Surface,6,Image 1,1,2977,
73.048,,Surface,6,Image 1,1,2978,
49.952,,Surface,6,Image 1,1,2979,
53.96,,Surface,6,Image 1,1,2980,
92.104,,Surface,6,Image 1,1,2981,
78.456,,Surface,6,Image 1,1,2982,
55.944,,Surface,6,Image 1,1,2983,
57.036,,Surface,6,Image 1,1,2984,
72.04,,Surface,6,Image 1,1,2985,
56.472,,Surface,6,Image 1,1,2986,
56.072,,Surface,6,Image 1,1,2987,
56.968,,Surface,6,Image 1,1,2988,
68.508,,Surface,6,Image 1,1,2989,
64.016,,Surface,6,Image 1,1,2990,
55.08,,Surface,6,Image 1,1,2991,
56.028,,Surface,6,Image 1,1,2992,
57.064,,Surface,6,Image 1,1,2993,
60.064,,Surface,6,Image 1,1,2994,
52.968,,Surface,6,Image 1,1,2995,
63.496,,Surface,6,Image 1,1,2996,
73,,Surface,6,Image 1,1,2997,
72.068,,Surface,6,Image 1,1,2998,
78.06,,Surface,6,Image 1,1,2999,
67.93,,Surface,6,Image 1,1,3000,
84.992,,Surface,6,Image 1,1,3001,
63.48,,Surface,6,Image 1,1,3002,
55.96,,Surface,6,Image 1,1,3003,
69.048,,Surface,6,Image 1,1,3004,
55.096,,Surface,6,Image 1,1,3005,
66.984,,Surface,6,Image 1,1,3006,
54.928,,Surface,6,Image 1,1,3007,
62.984,,Surface,6,Image 1,1,3008,
51.98,,Surface,6,Image 1,1,3009,
58.088,,Surface,6,Image 1,1,3010,
60.072,,Surface,6,Image 1,1,3011,
61.932,,Surface,6,Image 1,1,3012,
73.04,,Surface,6,Image 1,1,3013,
73.036,,Surface,6,Image 1,1,3014,
88.994,,Surface,6,Image 1,1,3015,
55.04,,Surface,6,Image 1,1,3016,
58,,Surface,6,Image 1,1,3017,
67.968,,Surface,6,Image 1,1,3018,
58.032,,Surface,6,Image 1,1,3019,
59.08,,Surface,6,Image 1,1,3020,
64.536,,Surface,6,Image 1,1,3021,
56.944,,Surface,6,Image 1,1,3022,
56.992,,Surface,6,Image 1,1,3023,
64.024,,Surface,6,Image 1,1,3024,
65.004,,Surface,6,Image 1,1,3025,
52.976,,Surface,6,Image 1,1,3026,
74.04,,Surface,6,Image 1,1,3027,
53.96,,Surface,6,Image 1,1,3028,
70.072,,Surface,6,Image 1,1,3029,
61.512,,Surface,6,Image 1,1,3030,
69.024,,Surface,6,Image 1,1,3031,
56.048,,Surface,6,Image 1,1,3032,
73.488,,Surface,6,Image 1,1,3033,
82.488,,Surface,6,Image 1,1,3034,
60.048,,Surface,6,Image 1,1,3035,
65.032,,Surface,6,Image 1,1,3036,
75.014,,Surface,6,Image 1,1,3037,
56.464,,Surface,6,Image 1,1,3038,
62.984,,Surface,6,Image 1,1,3039,
72.024,,Surface,6,Image 1,1,3040,
63.04,,Surface,6,Image 1,1,3041,
83.568,,Surface,6,Image 1,1,3042,
58.968,,Surface,6,Image 1,1,3043,
61.06,,Surface,6,Image 1,1,3044,
72.024,,Surface,6,Image 1,1,3045,
58.98,,Surface,6,Image 1,1,3046,
88.992,,Surface,6,Image 1,1,3047,
52.984,,Surface,6,Image 1,1,3048,
53.048,,Surface,6,Image 1,1,3049,
60.024,,Surface,6,Image 1,1,3050,
60.052,,Surface,6,Image 1,1,3051,
53.96,,Surface,6,Image 1,1,3052,
72.984,,Surface,6,Image 1,1,3053,
89.024,,Surface,6,Image 1,1,3054,
55.888,,Surface,6,Image 1,1,3055,
74.99,,Surface,6,Image 1,1,3056,
