
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
83.525,um^3,Surface,1,2584,
20.4508,um^3,Surface,1,2585,
19.6728,um^3,Surface,1,2586,
188.76,um^3,Surface,1,2587,
18.7268,um^3,Surface,1,2588,
167.219,um^3,Surface,1,2589,
68.516,um^3,Surface,1,2590,
101.372,um^3,Surface,1,2591,
37.4502,um^3,Surface,1,2592,
34.333,um^3,Surface,1,2593,
52.4446,um^3,Surface,1,2594,
95.666,um^3,Surface,1,2595,
13.3394,um^3,Surface,1,2596,
157.921,um^3,Surface,1,2597,
48.9645,um^3,Surface,1,2598,
52.7809,um^3,Surface,1,2599,
28.5142,um^3,Surface,1,2600,
16.0274,um^3,Surface,1,2601,
86.263,um^3,Surface,1,2602,
93.7256,um^3,Surface,1,2603,
56.9991,um^3,Surface,1,2604,
414.419,um^3,Surface,1,2605,
247.778,um^3,Surface,1,2606,
13.0325,um^3,Surface,1,2607,
32.9481,um^3,Surface,1,2608,
202.871,um^3,Surface,1,2609,
76.9207,um^3,Surface,1,2610,
15.4667,um^3,Surface,1,2611,
18.9966,um^3,Surface,1,2612,
17.9339,um^3,Surface,1,2613,
135.646,um^3,Surface,1,2614,
12.9814,um^3,Surface,1,2615,
315.075,um^3,Surface,1,2616,
62.6028,um^3,Surface,1,2617,
113.485,um^3,Surface,1,2618,
40.3965,um^3,Surface,1,2619,
38.8184,um^3,Surface,1,2620,
1274.02,um^3,Surface,1,2621,
102.721,um^3,Surface,1,2622,
109.79,um^3,Surface,1,2623,
171.913,um^3,Surface,1,2624,
144.2,um^3,Surface,1,2625,
75.0068,um^3,Surface,1,2626,
21.307,um^3,Surface,1,2627,
191.989,um^3,Surface,1,2628,
29.0939,um^3,Surface,1,2629,
196.309,um^3,Surface,1,2630,
108.984,um^3,Surface,1,2631,
495.367,um^3,Surface,1,2632,
46.9874,um^3,Surface,1,2633,
175.345,um^3,Surface,1,2634,
148.427,um^3,Surface,1,2635,
39.1063,um^3,Surface,1,2636,
70.238,um^3,Surface,1,2637,
411.825,um^3,Surface,1,2638,
112.485,um^3,Surface,1,2639,
148.073,um^3,Surface,1,2640,
274.364,um^3,Surface,1,2641,
27.8075,um^3,Surface,1,2642,
149.006,um^3,Surface,1,2643,
1746.6,um^3,Surface,1,2644,
26.4418,um^3,Surface,1,2645,
47.37,um^3,Surface,1,2646,
78.7736,um^3,Surface,1,2647,
66.0973,um^3,Surface,1,2648,
116.438,um^3,Surface,1,2649,
27.0511,um^3,Surface,1,2650,
80.6266,um^3,Surface,1,2651,
81.5967,um^3,Surface,1,2652,
80.852,um^3,Surface,1,2653,
46.4843,um^3,Surface,1,2654,
78.8564,um^3,Surface,1,2655,
333.452,um^3,Surface,1,2656,
34.003,um^3,Surface,1,2657,
56.3263,um^3,Surface,1,2658,
183.21,um^3,Surface,1,2659,
37.9431,um^3,Surface,1,2660,
925.186,um^3,Surface,1,2661,
54.3197,um^3,Surface,1,2662,
254.058,um^3,Surface,1,2663,
187.929,um^3,Surface,1,2664,
41.725,um^3,Surface,1,2665,
1313.24,um^3,Surface,1,2666,
65.2871,um^3,Surface,1,2667,
271.939,um^3,Surface,1,2668,
152.575,um^3,Surface,1,2669,
27.1196,um^3,Surface,1,2670,
391.656,um^3,Surface,1,2671,
22.4423,um^3,Surface,1,2672,
54.8085,um^3,Surface,1,2673,
57.7618,um^3,Surface,1,2674,
59.0247,um^3,Surface,1,2675,
127.099,um^3,Surface,1,2676,
39.5669,um^3,Surface,1,2677,
563.511,um^3,Surface,1,2678,
90.4064,um^3,Surface,1,2679,
72.4927,um^3,Surface,1,2680,
3100.77,um^3,Surface,1,2681,
117.573,um^3,Surface,1,2682,
196.591,um^3,Surface,1,2683,
45.1028,um^3,Surface,1,2684,
76.5172,um^3,Surface,1,2685,
131.37,um^3,Surface,1,2686,
80.4436,um^3,Surface,1,2687,
150.048,um^3,Surface,1,2688,
70.7437,um^3,Surface,1,2689,
86.8314,um^3,Surface,1,2690,
31.9708,um^3,Surface,1,2691,
17.852,um^3,Surface,1,2692,
87.9973,um^3,Surface,1,2693,
15.6172,um^3,Surface,1,2694,
44.0841,um^3,Surface,1,2695,
48.2763,um^3,Surface,1,2696,
37.4685,um^3,Surface,1,2697,
19.4741,um^3,Surface,1,2698,
37.7633,um^3,Surface,1,2699,
26.3456,um^3,Surface,1,2700,
31.8261,um^3,Surface,1,2701,
19.2029,um^3,Surface,1,2702,
17.9737,um^3,Surface,1,2703,
37.2298,um^3,Surface,1,2704,
47.1549,um^3,Surface,1,2705,
117.975,um^3,Surface,1,2706,
46.5554,um^3,Surface,1,2707,
146.227,um^3,Surface,1,2708,
16.0938,um^3,Surface,1,2709,
15.8962,um^3,Surface,1,2710,
25.9537,um^3,Surface,1,2711,
15.3201,um^3,Surface,1,2712,
39.9901,um^3,Surface,1,2713,
1.47894,um^3,Surface,1,2714,
16.2626,um^3,Surface,1,2715,
226.005,um^3,Surface,1,2716,
119.235,um^3,Surface,1,2717,
34.819,um^3,Surface,1,2718,
95.9837,um^3,Surface,1,2719,
128.66,um^3,Surface,1,2720,
244.395,um^3,Surface,1,2721,
14.988,um^3,Surface,1,2722,
68.9407,um^3,Surface,1,2723,
99.4237,um^3,Surface,1,2724,
24.567,um^3,Surface,1,2725,
36.0927,um^3,Surface,1,2726,
168.621,um^3,Surface,1,2727,
70.5427,um^3,Surface,1,2728,
79.0247,um^3,Surface,1,2729,
132.794,um^3,Surface,1,2730,
83.7498,um^3,Surface,1,2731,
41.0564,um^3,Surface,1,2732,
77.371,um^3,Surface,1,2733,
70.7804,um^3,Surface,1,2734,
25.2608,um^3,Surface,1,2735,
93.971,um^3,Surface,1,2736,
658.222,um^3,Surface,1,2737,
130.578,um^3,Surface,1,2738,
80.7734,um^3,Surface,1,2739,
16.2101,um^3,Surface,1,2740,
124.136,um^3,Surface,1,2741,
269.919,um^3,Surface,1,2742,
389.224,um^3,Surface,1,2743,
310.382,um^3,Surface,1,2744,
96.4232,um^3,Surface,1,2745,
69.9378,um^3,Surface,1,2746,
285.987,um^3,Surface,1,2747,
192.857,um^3,Surface,1,2748,
218.534,um^3,Surface,1,2749,
119.502,um^3,Surface,1,2750,
130.822,um^3,Surface,1,2751,
164.487,um^3,Surface,1,2752,
49.7142,um^3,Surface,1,2753,
45.3686,um^3,Surface,1,2754,
79.5362,um^3,Surface,1,2755,
87.5503,um^3,Surface,1,2756,
244.328,um^3,Surface,1,2757,
49.5144,um^3,Surface,1,2758,
21.7446,um^3,Surface,1,2759,
133.659,um^3,Surface,1,2760,
618.934,um^3,Surface,1,2761,
47.4097,um^3,Surface,1,2762,
72.9687,um^3,Surface,1,2763,
71.8708,um^3,Surface,1,2764,
29.4328,um^3,Surface,1,2765,
204.718,um^3,Surface,1,2766,
21.9101,um^3,Surface,1,2767,
320.752,um^3,Surface,1,2768,
108.616,um^3,Surface,1,2769,
33.52,um^3,Surface,1,2770,
24.291,um^3,Surface,1,2771,
87.8872,um^3,Surface,1,2772,
216.726,um^3,Surface,1,2773,
77.5462,um^3,Surface,1,2774,
285.776,um^3,Surface,1,2775,
101.418,um^3,Surface,1,2776,
16.9964,um^3,Surface,1,2777,
55.2345,um^3,Surface,1,2778,
97.0289,um^3,Surface,1,2779,
42.8906,um^3,Surface,1,2780,
219.422,um^3,Surface,1,2781,
91.3588,um^3,Surface,1,2782,
77.0003,um^3,Surface,1,2783,
95.3074,um^3,Surface,1,2784,
19.3805,um^3,Surface,1,2785,
69.5394,um^3,Surface,1,2786,
174.399,um^3,Surface,1,2787,
17.8868,um^3,Surface,1,2788,
108.311,um^3,Surface,1,2789,
48.6438,um^3,Surface,1,2790,
21.335,um^3,Surface,1,2791,
173.203,um^3,Surface,1,2792,
111.237,um^3,Surface,1,2793,
94.0528,um^3,Surface,1,2794,
29.8623,um^3,Surface,1,2795,
293.933,um^3,Surface,1,2796,
60.011,um^3,Surface,1,2797,
69.12,um^3,Surface,1,2798,
79.6812,um^3,Surface,1,2799,
19.7119,um^3,Surface,1,2800,
349.111,um^3,Surface,1,2801,
28.8701,um^3,Surface,1,2802,
47.7556,um^3,Surface,1,2803,
44.2942,um^3,Surface,1,2804,
40.99,um^3,Surface,1,2805,
46.748,um^3,Surface,1,2806,
8.98455,um^3,Surface,1,2807,
97.4108,um^3,Surface,1,2808,
33.2812,um^3,Surface,1,2809,
51.7132,um^3,Surface,1,2810,
82.4888,um^3,Surface,1,2811,
60.5533,um^3,Surface,1,2812,
36.7709,um^3,Surface,1,2813,
95.8841,um^3,Surface,1,2814,
156.314,um^3,Surface,1,2815,
40.2498,um^3,Surface,1,2816,
37.8769,um^3,Surface,1,2817,
41.2883,um^3,Surface,1,2818,
32.8538,um^3,Surface,1,2819,
19.0942,um^3,Surface,1,2820,
37.6769,um^3,Surface,1,2821,
154.321,um^3,Surface,1,2822,
52.5214,um^3,Surface,1,2823,
52.3979,um^3,Surface,1,2824,
86.2654,um^3,Surface,1,2825,
328.018,um^3,Surface,1,2826,
77.0857,um^3,Surface,1,2827,
41.213,um^3,Surface,1,2828,
18.0802,um^3,Surface,1,2829,
14.7019,um^3,Surface,1,2830,
95.0146,um^3,Surface,1,2831,
48.5107,um^3,Surface,1,2832,
46.8966,um^3,Surface,1,2833,
54.2011,um^3,Surface,1,2834,
26.3669,um^3,Surface,1,2835,
43.4545,um^3,Surface,1,2836,
26.5494,um^3,Surface,1,2837,
166.86,um^3,Surface,1,2838,
28.8652,um^3,Surface,1,2839,
48.573,um^3,Surface,1,2840,
11.1063,um^3,Surface,1,2841,
71.2829,um^3,Surface,1,2842,
65.8437,um^3,Surface,1,2843,
19.4511,um^3,Surface,1,2844,
47.7996,um^3,Surface,1,2845,
34.0305,um^3,Surface,1,2846,
114.613,um^3,Surface,1,2847,
81.3315,um^3,Surface,1,2848,
42.0493,um^3,Surface,1,2849,
36.9404,um^3,Surface,1,2850,
78.6766,um^3,Surface,1,2851,
36.2142,um^3,Surface,1,2852,
60.1155,um^3,Surface,1,2853,
26.7663,um^3,Surface,1,2854,
32.7994,um^3,Surface,1,2855,
122.114,um^3,Surface,1,2856,
43.9968,um^3,Surface,1,2857,
50.4512,um^3,Surface,1,2858,
51.6504,um^3,Surface,1,2859,
25.1591,um^3,Surface,1,2860,
17.9879,um^3,Surface,1,2861,
59.9377,um^3,Surface,1,2862,
21.6519,um^3,Surface,1,2863,
26.2007,um^3,Surface,1,2864,
40.86,um^3,Surface,1,2865,
31.4121,um^3,Surface,1,2866,
132.74,um^3,Surface,1,2867,
67.7022,um^3,Surface,1,2868,
17.1751,um^3,Surface,1,2869,
33.5707,um^3,Surface,1,2870,
15.0293,um^3,Surface,1,2871,
46.9503,um^3,Surface,1,2872,
35.0864,um^3,Surface,1,2873,
45.7877,um^3,Surface,1,2874,
17.7119,um^3,Surface,1,2875,
28.2038,um^3,Surface,1,2876,
88.0465,um^3,Surface,1,2877,
35.3494,um^3,Surface,1,2878,
24.179,um^3,Surface,1,2879,
45.7422,um^3,Surface,1,2880,
18.1759,um^3,Surface,1,2881,
28.1806,um^3,Surface,1,2882,
21.5785,um^3,Surface,1,2883,
30.3949,um^3,Surface,1,2884,
136.194,um^3,Surface,1,2885,
21.5632,um^3,Surface,1,2886,
42.2049,um^3,Surface,1,2887,
136.807,um^3,Surface,1,2888,
21.7105,um^3,Surface,1,2889,
22.7955,um^3,Surface,1,2890,
28.6032,um^3,Surface,1,2891,
33.6944,um^3,Surface,1,2892,
15.8915,um^3,Surface,1,2893,
16.1969,um^3,Surface,1,2894,
112.987,um^3,Surface,1,2895,
53.8125,um^3,Surface,1,2896,
52.7161,um^3,Surface,1,2897,
17.8159,um^3,Surface,1,2898,
193.475,um^3,Surface,1,2899,
134.309,um^3,Surface,1,2900,
59.3605,um^3,Surface,1,2901,
114.694,um^3,Surface,1,2902,
32.8667,um^3,Surface,1,2903,
129.396,um^3,Surface,1,2904,
107.938,um^3,Surface,1,2905,
28.0558,um^3,Surface,1,2906,
134.516,um^3,Surface,1,2907,
36.4796,um^3,Surface,1,2908,
54.4603,um^3,Surface,1,2909,
37.0735,um^3,Surface,1,2910,
38.1286,um^3,Surface,1,2911,
39.551,um^3,Surface,1,2912,
170.781,um^3,Surface,1,2913,
418.926,um^3,Surface,1,2914,
26.7751,um^3,Surface,1,2915,
87.0121,um^3,Surface,1,2916,
124.272,um^3,Surface,1,2917,
43.0262,um^3,Surface,1,2918,
29.0397,um^3,Surface,1,2919,
59.1324,um^3,Surface,1,2920,
97.5063,um^3,Surface,1,2921,
49.8769,um^3,Surface,1,2922,
34.1165,um^3,Surface,1,2923,
272.36,um^3,Surface,1,2924,
72.5453,um^3,Surface,1,2925,
17.1715,um^3,Surface,1,2926,
190.429,um^3,Surface,1,2927,
183.743,um^3,Surface,1,2928,
44.3611,um^3,Surface,1,2929,
61.2012,um^3,Surface,1,2930,
149.493,um^3,Surface,1,2931,
139.352,um^3,Surface,1,2932,
210.037,um^3,Surface,1,2933,
30.4293,um^3,Surface,1,2934,
56.5517,um^3,Surface,1,2935,
27.7681,um^3,Surface,1,2936,
23.6293,um^3,Surface,1,2937,
101.001,um^3,Surface,1,2938,
31.6953,um^3,Surface,1,2939,
253.984,um^3,Surface,1,2940,
38.4303,um^3,Surface,1,2941,
33.1219,um^3,Surface,1,2942,
145.768,um^3,Surface,1,2943,
65.8263,um^3,Surface,1,2944,
20.6134,um^3,Surface,1,2945,
63.1146,um^3,Surface,1,2946,
92.9843,um^3,Surface,1,2947,
25.9354,um^3,Surface,1,2948,
49.3029,um^3,Surface,1,2949,
34.6543,um^3,Surface,1,2950,
32.2666,um^3,Surface,1,2951,
85.0798,um^3,Surface,1,2952,
29.3873,um^3,Surface,1,2953,
206.371,um^3,Surface,1,2954,
452.855,um^3,Surface,1,2955,
52.5644,um^3,Surface,1,2956,
34.0338,um^3,Surface,1,2957,
182.123,um^3,Surface,1,2958,
244.837,um^3,Surface,1,2959,
77.2731,um^3,Surface,1,2960,
70.5752,um^3,Surface,1,2961,
79.2127,um^3,Surface,1,2962,
268.833,um^3,Surface,1,2963,
21.3544,um^3,Surface,1,2964,
684.677,um^3,Surface,1,2965,
73.7859,um^3,Surface,1,2966,
39.7408,um^3,Surface,1,2967,
35.7504,um^3,Surface,1,2968,
3.63483,um^3,Surface,1,2969,
331.586,um^3,Surface,1,2970,
43.8118,um^3,Surface,1,2971,
70.3776,um^3,Surface,1,2972,
84.7695,um^3,Surface,1,2973,
157.022,um^3,Surface,1,2974,
58.1902,um^3,Surface,1,2975,
161.937,um^3,Surface,1,2976,
152.088,um^3,Surface,1,2977,
48.3729,um^3,Surface,1,2978,
29.603,um^3,Surface,1,2979,
220.464,um^3,Surface,1,2980,
37.1619,um^3,Surface,1,2981,
37.2984,um^3,Surface,1,2982,
397.015,um^3,Surface,1,2983,
562.549,um^3,Surface,1,2984,
153.129,um^3,Surface,1,2985,
139.44,um^3,Surface,1,2986,
133.057,um^3,Surface,1,2987,
40.6023,um^3,Surface,1,2988,
178.28,um^3,Surface,1,2989,
116.873,um^3,Surface,1,2990,
67.074,um^3,Surface,1,2991,
511.023,um^3,Surface,1,2992,
137.362,um^3,Surface,1,2993,
37.0419,um^3,Surface,1,2994,
154.39,um^3,Surface,1,2995,
304.879,um^3,Surface,1,2996,
30.1019,um^3,Surface,1,2997,
47.3099,um^3,Surface,1,2998,
36.7765,um^3,Surface,1,2999,
442.451,um^3,Surface,1,3000,
509.755,um^3,Surface,1,3001,
80.6079,um^3,Surface,1,3002,
504.126,um^3,Surface,1,3003,
37.4959,um^3,Surface,1,3004,
384.354,um^3,Surface,1,3005,
107.424,um^3,Surface,1,3006,
1307.4,um^3,Surface,1,3007,
176.236,um^3,Surface,1,3008,
809.063,um^3,Surface,1,3009,
692.442,um^3,Surface,1,3010,
39.9681,um^3,Surface,1,3011,
131.419,um^3,Surface,1,3012,
211.445,um^3,Surface,1,3013,
311.331,um^3,Surface,1,3014,
167.845,um^3,Surface,1,3015,
264.673,um^3,Surface,1,3016,
60.829,um^3,Surface,1,3017,
40.8506,um^3,Surface,1,3018,
353.735,um^3,Surface,1,3019,
64.5695,um^3,Surface,1,3020,
36.4371,um^3,Surface,1,3021,
1080.38,um^3,Surface,1,3022,
334.858,um^3,Surface,1,3023,
37.2263,um^3,Surface,1,3024,
43.9525,um^3,Surface,1,3025,
387.024,um^3,Surface,1,3026,
135.021,um^3,Surface,1,3027,
1204.22,um^3,Surface,1,3028,
20.6665,um^3,Surface,1,3029,
17.1331,um^3,Surface,1,3030,
296.574,um^3,Surface,1,3031,
215.462,um^3,Surface,1,3032,
100.63,um^3,Surface,1,3033,
52.0943,um^3,Surface,1,3034,
207.088,um^3,Surface,1,3035,
160.542,um^3,Surface,1,3036,
287.571,um^3,Surface,1,3037,
50.6359,um^3,Surface,1,3038,
74.2399,um^3,Surface,1,3039,
318.226,um^3,Surface,1,3040,
248.046,um^3,Surface,1,3041,
575.233,um^3,Surface,1,3042,
654.754,um^3,Surface,1,3043,
75.3066,um^3,Surface,1,3044,
26.0288,um^3,Surface,1,3045,
575.018,um^3,Surface,1,3046,
251.062,um^3,Surface,1,3047,
44.2543,um^3,Surface,1,3048,
569.96,um^3,Surface,1,3049,
309.395,um^3,Surface,1,3050,
87.2503,um^3,Surface,1,3051,
2135.22,um^3,Surface,1,3052,
233.673,um^3,Surface,1,3053,
131.675,um^3,Surface,1,3054,
1070.26,um^3,Surface,1,3055,
244.404,um^3,Surface,1,3056,
224.134,um^3,Surface,1,3057,
129.397,um^3,Surface,1,3058,
99.4739,um^3,Surface,1,3059,
55.5465,um^3,Surface,1,3060,
64.8051,um^3,Surface,1,3061,
198.631,um^3,Surface,1,3062,
70.1471,um^3,Surface,1,3063,
92.7963,um^3,Surface,1,3064,
99.2948,um^3,Surface,1,3065,
96.2896,um^3,Surface,1,3066,
241.852,um^3,Surface,1,3067,
75.1762,um^3,Surface,1,3068,
163.221,um^3,Surface,1,3069,
58.552,um^3,Surface,1,3070,
62.6768,um^3,Surface,1,3071,
32.1125,um^3,Surface,1,3072,
360.618,um^3,Surface,1,3073,
255.814,um^3,Surface,1,3074,
468.586,um^3,Surface,1,3075,
123.408,um^3,Surface,1,3076,
245.588,um^3,Surface,1,3077,
131.213,um^3,Surface,1,3078,
323.767,um^3,Surface,1,3079,
33.2225,um^3,Surface,1,3080,
339.892,um^3,Surface,1,3081,
16.9473,um^3,Surface,1,3082,
132.242,um^3,Surface,1,3083,
73.6184,um^3,Surface,1,3084,
62.7396,um^3,Surface,1,3085,
92.9973,um^3,Surface,1,3086,
58.0341,um^3,Surface,1,3087,
142.329,um^3,Surface,1,3088,
1388.31,um^3,Surface,1,3089,
173.898,um^3,Surface,1,3090,
44.1075,um^3,Surface,1,3091,
47.6957,um^3,Surface,1,3092,
17.3623,um^3,Surface,1,3093,
130.884,um^3,Surface,1,3094,
304.581,um^3,Surface,1,3095,
106.835,um^3,Surface,1,3096,
100.934,um^3,Surface,1,3097,
38.8206,um^3,Surface,1,3098,
207.779,um^3,Surface,1,3099,
215.551,um^3,Surface,1,3100,
80.691,um^3,Surface,1,3101,
136.469,um^3,Surface,1,3102,
30.2891,um^3,Surface,1,3103,
519.778,um^3,Surface,1,3104,
155.504,um^3,Surface,1,3105,
302.809,um^3,Surface,1,3106,
77.3324,um^3,Surface,1,3107,
213.12,um^3,Surface,1,3108,
192.92,um^3,Surface,1,3109,
77.8778,um^3,Surface,1,3110,
67.0875,um^3,Surface,1,3111,
87.8619,um^3,Surface,1,3112,
403.54,um^3,Surface,1,3113,
63.4177,um^3,Surface,1,3114,
104.213,um^3,Surface,1,3115,
198.801,um^3,Surface,1,3116,
28.1867,um^3,Surface,1,3117,
123.913,um^3,Surface,1,3118,
37.3468,um^3,Surface,1,3119,
235.382,um^3,Surface,1,3120,
50.6971,um^3,Surface,1,3121,
161.998,um^3,Surface,1,3122,
50.641,um^3,Surface,1,3123,
129.807,um^3,Surface,1,3124,
54.7865,um^3,Surface,1,3125,
83.0764,um^3,Surface,1,3126,
64.6853,um^3,Surface,1,3127,
172.555,um^3,Surface,1,3128,
137.567,um^3,Surface,1,3129,
89.6397,um^3,Surface,1,3130,
69.1367,um^3,Surface,1,3131,
119.603,um^3,Surface,1,3132,
70.5607,um^3,Surface,1,3133,
14.3406,um^3,Surface,1,3134,
157.485,um^3,Surface,1,3135,
312.597,um^3,Surface,1,3136,
77.9237,um^3,Surface,1,3137,
111.259,um^3,Surface,1,3138,
143.149,um^3,Surface,1,3139,
46.1427,um^3,Surface,1,3140,
56.3326,um^3,Surface,1,3141,
104.148,um^3,Surface,1,3142,
468.042,um^3,Surface,1,3143,
53.6554,um^3,Surface,1,3144,
1153,um^3,Surface,1,3145,
116.102,um^3,Surface,1,3146,
68.2607,um^3,Surface,1,3147,
1324.81,um^3,Surface,1,3148,
43.116,um^3,Surface,1,3149,
59.1586,um^3,Surface,1,3150,
92.3932,um^3,Surface,1,3151,
227.144,um^3,Surface,1,3152,
19.2915,um^3,Surface,1,3153,
141.214,um^3,Surface,1,3154,
100.11,um^3,Surface,1,3155,
74.1318,um^3,Surface,1,3156,
6929.99,um^3,Surface,1,3157,
27.34,um^3,Surface,1,3158,
156.731,um^3,Surface,1,3159,
152.027,um^3,Surface,1,3160,
39.9895,um^3,Surface,1,3161,
287.571,um^3,Surface,1,3162,
358.022,um^3,Surface,1,3163,
500.901,um^3,Surface,1,3164,
372.178,um^3,Surface,1,3165,
85.7791,um^3,Surface,1,3166,
627.181,um^3,Surface,1,3167,
121.61,um^3,Surface,1,3168,
288.925,um^3,Surface,1,3169,
106.363,um^3,Surface,1,3170,
48.641,um^3,Surface,1,3171,
