
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
127.148,,Surface,2,Image 1,1,2501,
43.6429,,Surface,2,Image 1,1,2502,
82.7746,,Surface,2,Image 1,1,2503,
33.975,,Surface,2,Image 1,1,2504,
89.0064,,Surface,2,Image 1,1,2505,
106.286,,Surface,2,Image 1,1,2506,
54.9539,,Surface,2,Image 1,1,2507,
41.3385,,Surface,2,Image 1,1,2508,
159.216,,Surface,2,Image 1,1,2509,
102.661,,Surface,2,Image 1,1,2510,
80.606,,Surface,2,Image 1,1,2511,
144.55,,Surface,2,Image 1,1,2512,
89.6714,,Surface,2,Image 1,1,2513,
86.3636,,Surface,2,Image 1,1,2514,
43.8618,,Surface,2,Image 1,1,2515,
85.9925,,Surface,2,Image 1,1,2516,
68.1719,,Surface,2,Image 1,1,2517,
77.9028,,Surface,2,Image 1,1,2518,
54.625,,Surface,2,Image 1,1,2519,
78.3316,,Surface,2,Image 1,1,2520,
81.4097,,Surface,2,Image 1,1,2521,
82.9472,,Surface,2,Image 1,1,2522,
83.4496,,Surface,2,Image 1,1,2523,
41.4383,,Surface,2,Image 1,1,2524,
41.6474,,Surface,2,Image 1,1,2525,
49.1071,,Surface,2,Image 1,1,2526,
47.3987,,Surface,2,Image 1,1,2527,
78.683,,Surface,2,Image 1,1,2528,
88.3024,,Surface,2,Image 1,1,2529,
151.242,,Surface,2,Image 1,1,2530,
89.7723,,Surface,2,Image 1,1,2531,
40.1447,,Surface,2,Image 1,1,2532,
86.0466,,Surface,2,Image 1,1,2533,
91.4231,,Surface,2,Image 1,1,2534,
91.3478,,Surface,2,Image 1,1,2535,
77.4432,,Surface,2,Image 1,1,2536,
84.8995,,Surface,2,Image 1,1,2537,
73.5765,,Surface,2,Image 1,1,2538,
30.4808,,Surface,2,Image 1,1,2539,
81.7674,,Surface,2,Image 1,1,2540,
65,,Surface,2,Image 1,1,2541,
82.456,,Surface,2,Image 1,1,2542,
59.1607,,Surface,2,Image 1,1,2543,
48.9032,,Surface,2,Image 1,1,2544,
34.4,,Surface,2,Image 1,1,2545,
71.8279,,Surface,2,Image 1,1,2546,
164.75,,Surface,2,Image 1,1,2547,
78.25,,Surface,2,Image 1,1,2548,
59.4643,,Surface,2,Image 1,1,2549,
80.5976,,Surface,2,Image 1,1,2550,
47.4868,,Surface,2,Image 1,1,2551,
82.2962,,Surface,2,Image 1,1,2552,
81.0607,,Surface,2,Image 1,1,2553,
79.0637,,Surface,2,Image 1,1,2554,
66.1835,,Surface,2,Image 1,1,2555,
41.9875,,Surface,2,Image 1,1,2556,
75.3521,,Surface,2,Image 1,1,2557,
89.4149,,Surface,2,Image 1,1,2558,
51.891,,Surface,2,Image 1,1,2559,
124.222,,Surface,2,Image 1,1,2560,
77.9732,,Surface,2,Image 1,1,2561,
43.1757,,Surface,2,Image 1,1,2562,
84.1996,,Surface,2,Image 1,1,2563,
39.4861,,Surface,2,Image 1,1,2564,
171.098,,Surface,2,Image 1,1,2565,
45.3529,,Surface,2,Image 1,1,2566,
38.3594,,Surface,2,Image 1,1,2567,
110.886,,Surface,2,Image 1,1,2568,
89.6484,,Surface,2,Image 1,1,2569,
49.25,,Surface,2,Image 1,1,2570,
37.7583,,Surface,2,Image 1,1,2571,
60.4962,,Surface,2,Image 1,1,2572,
84.8606,,Surface,2,Image 1,1,2573,
54.7643,,Surface,2,Image 1,1,2574,
77.1111,,Surface,2,Image 1,1,2575,
85.793,,Surface,2,Image 1,1,2576,
84.6591,,Surface,2,Image 1,1,2577,
36.6279,,Surface,2,Image 1,1,2578,
83.004,,Surface,2,Image 1,1,2579,
85.2548,,Surface,2,Image 1,1,2580,
79.9582,,Surface,2,Image 1,1,2581,
44.8472,,Surface,2,Image 1,1,2582,
86.9688,,Surface,2,Image 1,1,2583,
66.2891,,Surface,2,Image 1,1,2584,
61.2059,,Surface,2,Image 1,1,2585,
64.4118,,Surface,2,Image 1,1,2586,
135.772,,Surface,2,Image 1,1,2587,
55.3594,,Surface,2,Image 1,1,2588,
80.0792,,Surface,2,Image 1,1,2589,
55.2594,,Surface,2,Image 1,1,2590,
145.072,,Surface,2,Image 1,1,2591,
43.1034,,Surface,2,Image 1,1,2592,
67.1786,,Surface,2,Image 1,1,2593,
123.391,,Surface,2,Image 1,1,2594,
116.325,,Surface,2,Image 1,1,2595,
36.9773,,Surface,2,Image 1,1,2596,
77.4444,,Surface,2,Image 1,1,2597,
147.479,,Surface,2,Image 1,1,2598,
47.5962,,Surface,2,Image 1,1,2599,
48.4348,,Surface,2,Image 1,1,2600,
38.3393,,Surface,2,Image 1,1,2601,
70.0313,,Surface,2,Image 1,1,2602,
105.432,,Surface,2,Image 1,1,2603,
82.3667,,Surface,2,Image 1,1,2604,
111.302,,Surface,2,Image 1,1,2605,
104.695,,Surface,2,Image 1,1,2606,
44.7273,,Surface,2,Image 1,1,2607,
85.3056,,Surface,2,Image 1,1,2608,
125.707,,Surface,2,Image 1,1,2609,
86.9224,,Surface,2,Image 1,1,2610,
91.6923,,Surface,2,Image 1,1,2611,
89.6618,,Surface,2,Image 1,1,2612,
36.4167,,Surface,2,Image 1,1,2613,
99.1925,,Surface,2,Image 1,1,2614,
47.9091,,Surface,2,Image 1,1,2615,
83.9758,,Surface,2,Image 1,1,2616,
45.1739,,Surface,2,Image 1,1,2617,
78.1295,,Surface,2,Image 1,1,2618,
76.4453,,Surface,2,Image 1,1,2619,
111.608,,Surface,2,Image 1,1,2620,
85.118,,Surface,2,Image 1,1,2621,
127.264,,Surface,2,Image 1,1,2622,
132.559,,Surface,2,Image 1,1,2623,
75.2707,,Surface,2,Image 1,1,2624,
128.733,,Surface,2,Image 1,1,2625,
79.1116,,Surface,2,Image 1,1,2626,
38.1912,,Surface,2,Image 1,1,2627,
114.328,,Surface,2,Image 1,1,2628,
112.761,,Surface,2,Image 1,1,2629,
119.288,,Surface,2,Image 1,1,2630,
101.706,,Surface,2,Image 1,1,2631,
78.5871,,Surface,2,Image 1,1,2632,
37.5946,,Surface,2,Image 1,1,2633,
91.7262,,Surface,2,Image 1,1,2634,
103.521,,Surface,2,Image 1,1,2635,
41.5161,,Surface,2,Image 1,1,2636,
104.642,,Surface,2,Image 1,1,2637,
103.432,,Surface,2,Image 1,1,2638,
47.8811,,Surface,2,Image 1,1,2639,
112.319,,Surface,2,Image 1,1,2640,
122.351,,Surface,2,Image 1,1,2641,
36.375,,Surface,2,Image 1,1,2642,
126.342,,Surface,2,Image 1,1,2643,
88.896,,Surface,2,Image 1,1,2644,
72.3864,,Surface,2,Image 1,1,2645,
137.846,,Surface,2,Image 1,1,2646,
87.4828,,Surface,2,Image 1,1,2647,
112.648,,Surface,2,Image 1,1,2648,
127.2,,Surface,2,Image 1,1,2649,
135.364,,Surface,2,Image 1,1,2650,
84.6441,,Surface,2,Image 1,1,2651,
112.09,,Surface,2,Image 1,1,2652,
129.636,,Surface,2,Image 1,1,2653,
129.143,,Surface,2,Image 1,1,2654,
81.4464,,Surface,2,Image 1,1,2655,
85.0217,,Surface,2,Image 1,1,2656,
91.6481,,Surface,2,Image 1,1,2657,
51.5238,,Surface,2,Image 1,1,2658,
83.3047,,Surface,2,Image 1,1,2659,
45.121,,Surface,2,Image 1,1,2660,
84.3634,,Surface,2,Image 1,1,2661,
108.464,,Surface,2,Image 1,1,2662,
85.5777,,Surface,2,Image 1,1,2663,
90.8566,,Surface,2,Image 1,1,2664,
50.3203,,Surface,2,Image 1,1,2665,
85.5509,,Surface,2,Image 1,1,2666,
120.839,,Surface,2,Image 1,1,2667,
111.321,,Surface,2,Image 1,1,2668,
118.349,,Surface,2,Image 1,1,2669,
55.8929,,Surface,2,Image 1,1,2670,
77.891,,Surface,2,Image 1,1,2671,
51.8824,,Surface,2,Image 1,1,2672,
88.9524,,Surface,2,Image 1,1,2673,
43.8333,,Surface,2,Image 1,1,2674,
62.7159,,Surface,2,Image 1,1,2675,
84.712,,Surface,2,Image 1,1,2676,
129.317,,Surface,2,Image 1,1,2677,
87.6186,,Surface,2,Image 1,1,2678,
123.076,,Surface,2,Image 1,1,2679,
85.8393,,Surface,2,Image 1,1,2680,
82.3706,,Surface,2,Image 1,1,2681,
116.817,,Surface,2,Image 1,1,2682,
111.131,,Surface,2,Image 1,1,2683,
46.5429,,Surface,2,Image 1,1,2684,
98.2939,,Surface,2,Image 1,1,2685,
42.1964,,Surface,2,Image 1,1,2686,
142.25,,Surface,2,Image 1,1,2687,
87.4717,,Surface,2,Image 1,1,2688,
36.3173,,Surface,2,Image 1,1,2689,
100.023,,Surface,2,Image 1,1,2690,
41.66,,Surface,2,Image 1,1,2691,
33.3281,,Surface,2,Image 1,1,2692,
84.0326,,Surface,2,Image 1,1,2693,
38.5962,,Surface,2,Image 1,1,2694,
131.038,,Surface,2,Image 1,1,2695,
87.2895,,Surface,2,Image 1,1,2696,
105.259,,Surface,2,Image 1,1,2697,
80.8125,,Surface,2,Image 1,1,2698,
106.095,,Surface,2,Image 1,1,2699,
45.3,,Surface,2,Image 1,1,2700,
53.2981,,Surface,2,Image 1,1,2701,
67.2667,,Surface,2,Image 1,1,2702,
38.7167,,Surface,2,Image 1,1,2703,
94.4828,,Surface,2,Image 1,1,2704,
65.5429,,Surface,2,Image 1,1,2705,
57.931,,Surface,2,Image 1,1,2706,
90.9514,,Surface,2,Image 1,1,2707,
118.909,,Surface,2,Image 1,1,2708,
150.446,,Surface,2,Image 1,1,2709,
61.8077,,Surface,2,Image 1,1,2710,
97.7955,,Surface,2,Image 1,1,2711,
136.375,,Surface,2,Image 1,1,2712,
38.5564,,Surface,2,Image 1,1,2713,
42.4167,,Surface,2,Image 1,1,2714,
44.0179,,Surface,2,Image 1,1,2715,
80.1347,,Surface,2,Image 1,1,2716,
151.791,,Surface,2,Image 1,1,2717,
108.759,,Surface,2,Image 1,1,2718,
89.7464,,Surface,2,Image 1,1,2719,
77.5184,,Surface,2,Image 1,1,2720,
80.2131,,Surface,2,Image 1,1,2721,
92.6429,,Surface,2,Image 1,1,2722,
37.0144,,Surface,2,Image 1,1,2723,
37.7192,,Surface,2,Image 1,1,2724,
31.5921,,Surface,2,Image 1,1,2725,
41.3929,,Surface,2,Image 1,1,2726,
89.8828,,Surface,2,Image 1,1,2727,
102.226,,Surface,2,Image 1,1,2728,
119.475,,Surface,2,Image 1,1,2729,
90.8737,,Surface,2,Image 1,1,2730,
101.387,,Surface,2,Image 1,1,2731,
133.664,,Surface,2,Image 1,1,2732,
93.5086,,Surface,2,Image 1,1,2733,
85.5223,,Surface,2,Image 1,1,2734,
87.4659,,Surface,2,Image 1,1,2735,
100.792,,Surface,2,Image 1,1,2736,
89.494,,Surface,2,Image 1,1,2737,
128.653,,Surface,2,Image 1,1,2738,
143.059,,Surface,2,Image 1,1,2739,
43.5,,Surface,2,Image 1,1,2740,
92.8407,,Surface,2,Image 1,1,2741,
94.0054,,Surface,2,Image 1,1,2742,
94.4536,,Surface,2,Image 1,1,2743,
89.0735,,Surface,2,Image 1,1,2744,
134.482,,Surface,2,Image 1,1,2745,
134.603,,Surface,2,Image 1,1,2746,
91.4655,,Surface,2,Image 1,1,2747,
93.6606,,Surface,2,Image 1,1,2748,
84.779,,Surface,2,Image 1,1,2749,
84.4176,,Surface,2,Image 1,1,2750,
137.042,,Surface,2,Image 1,1,2751,
85.4624,,Surface,2,Image 1,1,2752,
80.4231,,Surface,2,Image 1,1,2753,
87.05,,Surface,2,Image 1,1,2754,
137.246,,Surface,2,Image 1,1,2755,
137.295,,Surface,2,Image 1,1,2756,
92.852,,Surface,2,Image 1,1,2757,
114.269,,Surface,2,Image 1,1,2758,
141.059,,Surface,2,Image 1,1,2759,
141.396,,Surface,2,Image 1,1,2760,
188.777,,Surface,2,Image 1,1,2761,
87.5694,,Surface,2,Image 1,1,2762,
153.835,,Surface,2,Image 1,1,2763,
122.102,,Surface,2,Image 1,1,2764,
120.522,,Surface,2,Image 1,1,2765,
144.43,,Surface,2,Image 1,1,2766,
55.0132,,Surface,2,Image 1,1,2767,
151.772,,Surface,2,Image 1,1,2768,
104.349,,Surface,2,Image 1,1,2769,
57.0463,,Surface,2,Image 1,1,2770,
62,,Surface,2,Image 1,1,2771,
92.0664,,Surface,2,Image 1,1,2772,
130.283,,Surface,2,Image 1,1,2773,
102.385,,Surface,2,Image 1,1,2774,
171.726,,Surface,2,Image 1,1,2775,
147.589,,Surface,2,Image 1,1,2776,
72.1833,,Surface,2,Image 1,1,2777,
136.372,,Surface,2,Image 1,1,2778,
105.645,,Surface,2,Image 1,1,2779,
94.0078,,Surface,2,Image 1,1,2780,
96.8679,,Surface,2,Image 1,1,2781,
129.406,,Surface,2,Image 1,1,2782,
126.866,,Surface,2,Image 1,1,2783,
56.9688,,Surface,2,Image 1,1,2784,
107.516,,Surface,2,Image 1,1,2785,
108.856,,Surface,2,Image 1,1,2786,
138.429,,Surface,2,Image 1,1,2787,
45.2656,,Surface,2,Image 1,1,2788,
110.709,,Surface,2,Image 1,1,2789,
131.291,,Surface,2,Image 1,1,2790,
62.1667,,Surface,2,Image 1,1,2791,
127.988,,Surface,2,Image 1,1,2792,
107.57,,Surface,2,Image 1,1,2793,
73.0599,,Surface,2,Image 1,1,2794,
89.25,,Surface,2,Image 1,1,2795,
122.086,,Surface,2,Image 1,1,2796,
119.212,,Surface,2,Image 1,1,2797,
143.75,,Surface,2,Image 1,1,2798,
82.9839,,Surface,2,Image 1,1,2799,
57.2969,,Surface,2,Image 1,1,2800,
158.863,,Surface,2,Image 1,1,2801,
130.283,,Surface,2,Image 1,1,2802,
90.6622,,Surface,2,Image 1,1,2803,
118.521,,Surface,2,Image 1,1,2804,
155.411,,Surface,2,Image 1,1,2805,
132.681,,Surface,2,Image 1,1,2806,
42.6389,,Surface,2,Image 1,1,2807,
139.025,,Surface,2,Image 1,1,2808,
49.8269,,Surface,2,Image 1,1,2809,
50.9451,,Surface,2,Image 1,1,2810,
128.109,,Surface,2,Image 1,1,2811,
138.106,,Surface,2,Image 1,1,2812,
56.3103,,Surface,2,Image 1,1,2813,
117.162,,Surface,2,Image 1,1,2814,
123.546,,Surface,2,Image 1,1,2815,
76.5242,,Surface,2,Image 1,1,2816,
109.43,,Surface,2,Image 1,1,2817,
110.912,,Surface,2,Image 1,1,2818,
147.856,,Surface,2,Image 1,1,2819,
46.9833,,Surface,2,Image 1,1,2820,
106.033,,Surface,2,Image 1,1,2821,
97.2982,,Surface,2,Image 1,1,2822,
143.25,,Surface,2,Image 1,1,2823,
122.774,,Surface,2,Image 1,1,2824,
141.071,,Surface,2,Image 1,1,2825,
152.951,,Surface,2,Image 1,1,2826,
117.966,,Surface,2,Image 1,1,2827,
121.008,,Surface,2,Image 1,1,2828,
119.567,,Surface,2,Image 1,1,2829,
53.3462,,Surface,2,Image 1,1,2830,
114.761,,Surface,2,Image 1,1,2831,
33.7095,,Surface,2,Image 1,1,2832,
47.777,,Surface,2,Image 1,1,2833,
52.2012,,Surface,2,Image 1,1,2834,
128.545,,Surface,2,Image 1,1,2835,
82.947,,Surface,2,Image 1,1,2836,
55.0357,,Surface,2,Image 1,1,2837,
134.582,,Surface,2,Image 1,1,2838,
140.135,,Surface,2,Image 1,1,2839,
56.4737,,Surface,2,Image 1,1,2840,
55.3611,,Surface,2,Image 1,1,2841,
113.083,,Surface,2,Image 1,1,2842,
58.0204,,Surface,2,Image 1,1,2843,
68.1471,,Surface,2,Image 1,1,2844,
58.8158,,Surface,2,Image 1,1,2845,
45.037,,Surface,2,Image 1,1,2846,
36.4578,,Surface,2,Image 1,1,2847,
59.7903,,Surface,2,Image 1,1,2848,
71.1364,,Surface,2,Image 1,1,2849,
59.4483,,Surface,2,Image 1,1,2850,
86.1587,,Surface,2,Image 1,1,2851,
96.819,,Surface,2,Image 1,1,2852,
38.6611,,Surface,2,Image 1,1,2853,
39.0341,,Surface,2,Image 1,1,2854,
88.6481,,Surface,2,Image 1,1,2855,
85.6522,,Surface,2,Image 1,1,2856,
73.7059,,Surface,2,Image 1,1,2857,
112.156,,Surface,2,Image 1,1,2858,
116.897,,Surface,2,Image 1,1,2859,
87.1548,,Surface,2,Image 1,1,2860,
43.8,,Surface,2,Image 1,1,2861,
51.7722,,Surface,2,Image 1,1,2862,
48.7083,,Surface,2,Image 1,1,2863,
132.488,,Surface,2,Image 1,1,2864,
43.5645,,Surface,2,Image 1,1,2865,
64.77,,Surface,2,Image 1,1,2866,
138.823,,Surface,2,Image 1,1,2867,
55.7704,,Surface,2,Image 1,1,2868,
64.2667,,Surface,2,Image 1,1,2869,
106.352,,Surface,2,Image 1,1,2870,
36,,Surface,2,Image 1,1,2871,
60.7917,,Surface,2,Image 1,1,2872,
105.94,,Surface,2,Image 1,1,2873,
49.3143,,Surface,2,Image 1,1,2874,
61.2167,,Surface,2,Image 1,1,2875,
40.1304,,Surface,2,Image 1,1,2876,
54.0227,,Surface,2,Image 1,1,2877,
45.6389,,Surface,2,Image 1,1,2878,
43.7368,,Surface,2,Image 1,1,2879,
101.899,,Surface,2,Image 1,1,2880,
38.3281,,Surface,2,Image 1,1,2881,
32.3804,,Surface,2,Image 1,1,2882,
47.5588,,Surface,2,Image 1,1,2883,
101.48,,Surface,2,Image 1,1,2884,
66.018,,Surface,2,Image 1,1,2885,
125.708,,Surface,2,Image 1,1,2886,
49.7045,,Surface,2,Image 1,1,2887,
74.3469,,Surface,2,Image 1,1,2888,
39.5882,,Surface,2,Image 1,1,2889,
41.7222,,Surface,2,Image 1,1,2890,
39.6364,,Surface,2,Image 1,1,2891,
49.4904,,Surface,2,Image 1,1,2892,
44.3929,,Surface,2,Image 1,1,2893,
42.9464,,Surface,2,Image 1,1,2894,
64.1647,,Surface,2,Image 1,1,2895,
46.9437,,Surface,2,Image 1,1,2896,
35.25,,Surface,2,Image 1,1,2897,
29.9667,,Surface,2,Image 1,1,2898,
52.8157,,Surface,2,Image 1,1,2899,
140.471,,Surface,2,Image 1,1,2900,
75.5444,,Surface,2,Image 1,1,2901,
74.4,,Surface,2,Image 1,1,2902,
103.154,,Surface,2,Image 1,1,2903,
49.9202,,Surface,2,Image 1,1,2904,
68.9026,,Surface,2,Image 1,1,2905,
62.5568,,Surface,2,Image 1,1,2906,
86.1837,,Surface,2,Image 1,1,2907,
48.7315,,Surface,2,Image 1,1,2908,
117.175,,Surface,2,Image 1,1,2909,
46.8661,,Surface,2,Image 1,1,2910,
70.7266,,Surface,2,Image 1,1,2911,
53.8621,,Surface,2,Image 1,1,2912,
77.9837,,Surface,2,Image 1,1,2913,
64.453,,Surface,2,Image 1,1,2914,
41.3571,,Surface,2,Image 1,1,2915,
131.73,,Surface,2,Image 1,1,2916,
92.9472,,Surface,2,Image 1,1,2917,
73.1357,,Surface,2,Image 1,1,2918,
77.8913,,Surface,2,Image 1,1,2919,
62.3556,,Surface,2,Image 1,1,2920,
67.24,,Surface,2,Image 1,1,2921,
62.1125,,Surface,2,Image 1,1,2922,
85.0185,,Surface,2,Image 1,1,2923,
132.406,,Surface,2,Image 1,1,2924,
102.427,,Surface,2,Image 1,1,2925,
50.05,,Surface,2,Image 1,1,2926,
70.5522,,Surface,2,Image 1,1,2927,
51.733,,Surface,2,Image 1,1,2928,
56.0606,,Surface,2,Image 1,1,2929,
37.9056,,Surface,2,Image 1,1,2930,
95.7217,,Surface,2,Image 1,1,2931,
98.952,,Surface,2,Image 1,1,2932,
102.592,,Surface,2,Image 1,1,2933,
60.7,,Surface,2,Image 1,1,2934,
65.7321,,Surface,2,Image 1,1,2935,
147.591,,Surface,2,Image 1,1,2936,
46.0263,,Surface,2,Image 1,1,2937,
90.0197,,Surface,2,Image 1,1,2938,
49.0729,,Surface,2,Image 1,1,2939,
152.428,,Surface,2,Image 1,1,2940,
40.6917,,Surface,2,Image 1,1,2941,
45.1296,,Surface,2,Image 1,1,2942,
120.895,,Surface,2,Image 1,1,2943,
53.148,,Surface,2,Image 1,1,2944,
35.7206,,Surface,2,Image 1,1,2945,
44.7819,,Surface,2,Image 1,1,2946,
92.4328,,Surface,2,Image 1,1,2947,
36.775,,Surface,2,Image 1,1,2948,
39.1757,,Surface,2,Image 1,1,2949,
39.1204,,Surface,2,Image 1,1,2950,
54.39,,Surface,2,Image 1,1,2951,
55.254,,Surface,2,Image 1,1,2952,
48.125,,Surface,2,Image 1,1,2953,
73.4865,,Surface,2,Image 1,1,2954,
112.134,,Surface,2,Image 1,1,2955,
70.425,,Surface,2,Image 1,1,2956,
90.8611,,Surface,2,Image 1,1,2957,
120.776,,Surface,2,Image 1,1,2958,
76.3694,,Surface,2,Image 1,1,2959,
89.8621,,Surface,2,Image 1,1,2960,
34.3125,,Surface,2,Image 1,1,2961,
89.6042,,Surface,2,Image 1,1,2962,
112.003,,Surface,2,Image 1,1,2963,
35.5833,,Surface,2,Image 1,1,2964,
115.04,,Surface,2,Image 1,1,2965,
77.9,,Surface,2,Image 1,1,2966,
56.2258,,Surface,2,Image 1,1,2967,
58.75,,Surface,2,Image 1,1,2968,
64.9375,,Surface,2,Image 1,1,2969,
81.8101,,Surface,2,Image 1,1,2970,
59.0985,,Surface,2,Image 1,1,2971,
59.2788,,Surface,2,Image 1,1,2972,
108.559,,Surface,2,Image 1,1,2973,
55.1593,,Surface,2,Image 1,1,2974,
32.2442,,Surface,2,Image 1,1,2975,
97.4457,,Surface,2,Image 1,1,2976,
101.846,,Surface,2,Image 1,1,2977,
71.9167,,Surface,2,Image 1,1,2978,
47.6458,,Surface,2,Image 1,1,2979,
76.3236,,Surface,2,Image 1,1,2980,
112.42,,Surface,2,Image 1,1,2981,
33.8362,,Surface,2,Image 1,1,2982,
99.7821,,Surface,2,Image 1,1,2983,
106.482,,Surface,2,Image 1,1,2984,
76.1088,,Surface,2,Image 1,1,2985,
67.2549,,Surface,2,Image 1,1,2986,
78.6392,,Surface,2,Image 1,1,2987,
59.7109,,Surface,2,Image 1,1,2988,
126.852,,Surface,2,Image 1,1,2989,
70.2073,,Surface,2,Image 1,1,2990,
83.7837,,Surface,2,Image 1,1,2991,
79.3333,,Surface,2,Image 1,1,2992,
101.963,,Surface,2,Image 1,1,2993,
82.8534,,Surface,2,Image 1,1,2994,
75.4956,,Surface,2,Image 1,1,2995,
107.8,,Surface,2,Image 1,1,2996,
92.9375,,Surface,2,Image 1,1,2997,
61.6757,,Surface,2,Image 1,1,2998,
55.75,,Surface,2,Image 1,1,2999,
143.126,,Surface,2,Image 1,1,3000,
160.389,,Surface,2,Image 1,1,3001,
85.4746,,Surface,2,Image 1,1,3002,
85.4081,,Surface,2,Image 1,1,3003,
40.3707,,Surface,2,Image 1,1,3004,
104.356,,Surface,2,Image 1,1,3005,
66.1424,,Surface,2,Image 1,1,3006,
85.8862,,Surface,2,Image 1,1,3007,
77.7028,,Surface,2,Image 1,1,3008,
88.3798,,Surface,2,Image 1,1,3009,
117.253,,Surface,2,Image 1,1,3010,
52.1774,,Surface,2,Image 1,1,3011,
72.2686,,Surface,2,Image 1,1,3012,
141.123,,Surface,2,Image 1,1,3013,
134.834,,Surface,2,Image 1,1,3014,
81.7863,,Surface,2,Image 1,1,3015,
117.095,,Surface,2,Image 1,1,3016,
104.625,,Surface,2,Image 1,1,3017,
48,,Surface,2,Image 1,1,3018,
112.352,,Surface,2,Image 1,1,3019,
53.5104,,Surface,2,Image 1,1,3020,
39.1,,Surface,2,Image 1,1,3021,
103.09,,Surface,2,Image 1,1,3022,
91.3053,,Surface,2,Image 1,1,3023,
41.7,,Surface,2,Image 1,1,3024,
119.614,,Surface,2,Image 1,1,3025,
80.6785,,Surface,2,Image 1,1,3026,
180.086,,Surface,2,Image 1,1,3027,
93.8402,,Surface,2,Image 1,1,3028,
43.0147,,Surface,2,Image 1,1,3029,
70.7333,,Surface,2,Image 1,1,3030,
141.116,,Surface,2,Image 1,1,3031,
109.307,,Surface,2,Image 1,1,3032,
145.272,,Surface,2,Image 1,1,3033,
80.0789,,Surface,2,Image 1,1,3034,
76.6565,,Surface,2,Image 1,1,3035,
114.571,,Surface,2,Image 1,1,3036,
