
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
10.048,,Surface,3,Image 1,1,3056,
64.96,,Surface,3,Image 1,1,3057,
55.962,,Surface,3,Image 1,1,3058,
16.0425,,Surface,3,Image 1,1,3059,
41.464,,Surface,3,Image 1,1,3060,
184.448,,Surface,3,Image 1,1,3061,
42.104,,Surface,3,Image 1,1,3062,
63.528,,Surface,3,Image 1,1,3063,
22.989,,Surface,3,Image 1,1,3064,
33.04,,Surface,3,Image 1,1,3065,
17.992,,Surface,3,Image 1,1,3066,
8.992,,Surface,3,Image 1,1,3067,
42.984,,Surface,3,Image 1,1,3068,
20.96,,Surface,3,Image 1,1,3069,
31.98,,Surface,3,Image 1,1,3070,
30.008,,Surface,3,Image 1,1,3071,
24.992,,Surface,3,Image 1,1,3072,
10.04,,Surface,3,Image 1,1,3073,
10.984,,Surface,3,Image 1,1,3074,
33.092,,Surface,3,Image 1,1,3075,
33.968,,Surface,3,Image 1,1,3076,
30.08,,Surface,3,Image 1,1,3077,
7,,Surface,3,Image 1,1,3078,
17.968,,Surface,3,Image 1,1,3079,
29.02,,Surface,3,Image 1,1,3080,
20.008,,Surface,3,Image 1,1,3081,
6.992,,Surface,3,Image 1,1,3082,
58.52,,Surface,3,Image 1,1,3083,
19.976,,Surface,3,Image 1,1,3084,
15.006,,Surface,3,Image 1,1,3085,
8.006,,Surface,3,Image 1,1,3086,
40.52,,Surface,3,Image 1,1,3087,
19.008,,Surface,3,Image 1,1,3088,
14.016,,Surface,3,Image 1,1,3089,
23.008,,Surface,3,Image 1,1,3090,
63.512,,Surface,3,Image 1,1,3091,
85.968,,Surface,3,Image 1,1,3092,
5.996,,Surface,3,Image 1,1,3093,
50.0255,,Surface,3,Image 1,1,3094,
13.02,,Surface,3,Image 1,1,3095,
22.512,,Surface,3,Image 1,1,3096,
47.544,,Surface,3,Image 1,1,3097,
41.48,,Surface,3,Image 1,1,3098,
47.976,,Surface,3,Image 1,1,3099,
53.948,,Surface,3,Image 1,1,3100,
15.008,,Surface,3,Image 1,1,3101,
36.516,,Surface,3,Image 1,1,3102,
71.497,,Surface,3,Image 1,1,3103,
67.004,,Surface,3,Image 1,1,3104,
72.98,,Surface,3,Image 1,1,3105,
59.96,,Surface,3,Image 1,1,3106,
59.48,,Surface,3,Image 1,1,3107,
32.979,,Surface,3,Image 1,1,3108,
39.08,,Surface,3,Image 1,1,3109,
65.008,,Surface,3,Image 1,1,3110,
75,,Surface,3,Image 1,1,3111,
14.02,,Surface,3,Image 1,1,3112,
51.432,,Surface,3,Image 1,1,3113,
40.008,,Surface,3,Image 1,1,3114,
78.07,,Surface,3,Image 1,1,3115,
48.042,,Surface,3,Image 1,1,3116,
21.02,,Surface,3,Image 1,1,3117,
15,,Surface,3,Image 1,1,3118,
10.008,,Surface,3,Image 1,1,3119,
81.992,,Surface,3,Image 1,1,3120,
89.948,,Surface,3,Image 1,1,3121,
51.496,,Surface,3,Image 1,1,3122,
69.096,,Surface,3,Image 1,1,3123,
46.1,,Surface,3,Image 1,1,3124,
27.032,,Surface,3,Image 1,1,3125,
78.016,,Surface,3,Image 1,1,3126,
47.508,,Surface,3,Image 1,1,3127,
37,,Surface,3,Image 1,1,3128,
33.488,,Surface,3,Image 1,1,3129,
39.496,,Surface,3,Image 1,1,3130,
99,,Surface,3,Image 1,1,3131,
66.456,,Surface,3,Image 1,1,3132,
21.94,,Surface,3,Image 1,1,3133,
26.496,,Surface,3,Image 1,1,3134,
48.08,,Surface,3,Image 1,1,3135,
69.992,,Surface,3,Image 1,1,3136,
56.04,,Surface,3,Image 1,1,3137,
57.488,,Surface,3,Image 1,1,3138,
54.48,,Surface,3,Image 1,1,3139,
145.64,,Surface,3,Image 1,1,3140,
64,,Surface,3,Image 1,1,3141,
73.008,,Surface,3,Image 1,1,3142,
70.88,,Surface,3,Image 1,1,3143,
111,,Surface,3,Image 1,1,3144,
33.1,,Surface,3,Image 1,1,3145,
96.112,,Surface,3,Image 1,1,3146,
71.072,,Surface,3,Image 1,1,3147,
20.012,,Surface,3,Image 1,1,3148,
64.955,,Surface,3,Image 1,1,3149,
29.98,,Surface,3,Image 1,1,3150,
132.544,,Surface,3,Image 1,1,3151,
62.488,,Surface,3,Image 1,1,3152,
73.041,,Surface,3,Image 1,1,3153,
48.974,,Surface,3,Image 1,1,3154,
79.056,,Surface,3,Image 1,1,3155,
71.984,,Surface,3,Image 1,1,3156,
11.968,,Surface,3,Image 1,1,3157,
108.04,,Surface,3,Image 1,1,3158,
87.4,,Surface,3,Image 1,1,3159,
35.1,,Surface,3,Image 1,1,3160,
50.488,,Surface,3,Image 1,1,3161,
18.98,,Surface,3,Image 1,1,3162,
34.04,,Surface,3,Image 1,1,3163,
24.017,,Surface,3,Image 1,1,3164,
56.96,,Surface,3,Image 1,1,3165,
41.04,,Surface,3,Image 1,1,3166,
13.96,,Surface,3,Image 1,1,3167,
57.04,,Surface,3,Image 1,1,3168,
12.992,,Surface,3,Image 1,1,3169,
87.016,,Surface,3,Image 1,1,3170,
123.44,,Surface,3,Image 1,1,3171,
53.5,,Surface,3,Image 1,1,3172,
13.05,,Surface,3,Image 1,1,3173,
85.956,,Surface,3,Image 1,1,3174,
40.952,,Surface,3,Image 1,1,3175,
95.991,,Surface,3,Image 1,1,3176,
73.9845,,Surface,3,Image 1,1,3177,
130.008,,Surface,3,Image 1,1,3178,
12.944,,Surface,3,Image 1,1,3179,
29.024,,Surface,3,Image 1,1,3180,
39.512,,Surface,3,Image 1,1,3181,
64.512,,Surface,3,Image 1,1,3182,
12.992,,Surface,3,Image 1,1,3183,
55.976,,Surface,3,Image 1,1,3184,
34,,Surface,3,Image 1,1,3185,
60,,Surface,3,Image 1,1,3186,
30.04,,Surface,3,Image 1,1,3187,
48.96,,Surface,3,Image 1,1,3188,
13.056,,Surface,3,Image 1,1,3189,
86.04,,Surface,3,Image 1,1,3190,
28,,Surface,3,Image 1,1,3191,
13.04,,Surface,3,Image 1,1,3192,
119.52,,Surface,3,Image 1,1,3193,
21.02,,Surface,3,Image 1,1,3194,
16.008,,Surface,3,Image 1,1,3195,
17.952,,Surface,3,Image 1,1,3196,
21.928,,Surface,3,Image 1,1,3197,
59.954,,Surface,3,Image 1,1,3198,
46.99,,Surface,3,Image 1,1,3199,
45.944,,Surface,3,Image 1,1,3200,
60.47,,Surface,3,Image 1,1,3201,
106.009,,Surface,3,Image 1,1,3202,
80,,Surface,3,Image 1,1,3203,
14.968,,Surface,3,Image 1,1,3204,
30.03,,Surface,3,Image 1,1,3205,
50.088,,Surface,3,Image 1,1,3206,
92.044,,Surface,3,Image 1,1,3207,
42.952,,Surface,3,Image 1,1,3208,
13.02,,Surface,3,Image 1,1,3209,
19,,Surface,3,Image 1,1,3210,
50.52,,Surface,3,Image 1,1,3211,
23.997,,Surface,3,Image 1,1,3212,
56.536,,Surface,3,Image 1,1,3213,
15.97,,Surface,3,Image 1,1,3214,
98,,Surface,3,Image 1,1,3215,
116.96,,Surface,3,Image 1,1,3216,
21.024,,Surface,3,Image 1,1,3217,
70.008,,Surface,3,Image 1,1,3218,
39.992,,Surface,3,Image 1,1,3219,
25.008,,Surface,3,Image 1,1,3220,
91.945,,Surface,3,Image 1,1,3221,
40,,Surface,3,Image 1,1,3222,
113.022,,Surface,3,Image 1,1,3223,
104,,Surface,3,Image 1,1,3224,
61.992,,Surface,3,Image 1,1,3225,
