
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
30.9729,,Surface,1,Image 1,1,2512,
12.1936,,Surface,1,Image 1,1,2513,
24.3832,,Surface,1,Image 1,1,2514,
68.831,,Surface,1,Image 1,1,2515,
20.6852,,Surface,1,Image 1,1,2516,
17.3031,,Surface,1,Image 1,1,2517,
11.0003,,Surface,1,Image 1,1,2518,
21.0672,,Surface,1,Image 1,1,2519,
26.0929,,Surface,1,Image 1,1,2520,
23.325,,Surface,1,Image 1,1,2521,
27.1539,,Surface,1,Image 1,1,2522,
25.2665,,Surface,1,Image 1,1,2523,
36.8103,,Surface,1,Image 1,1,2524,
74.2495,,Surface,1,Image 1,1,2525,
24.4056,,Surface,1,Image 1,1,2526,
56.6694,,Surface,1,Image 1,1,2527,
23.9283,,Surface,1,Image 1,1,2528,
25.5001,,Surface,1,Image 1,1,2529,
27.5942,,Surface,1,Image 1,1,2530,
30.4913,,Surface,1,Image 1,1,2531,
38.869,,Surface,1,Image 1,1,2532,
27.9095,,Surface,1,Image 1,1,2533,
23.9592,,Surface,1,Image 1,1,2534,
31.0579,,Surface,1,Image 1,1,2535,
16.2391,,Surface,1,Image 1,1,2536,
27.3765,,Surface,1,Image 1,1,2537,
20.1274,,Surface,1,Image 1,1,2538,
53.6307,,Surface,1,Image 1,1,2539,
21.4921,,Surface,1,Image 1,1,2540,
31.336,,Surface,1,Image 1,1,2541,
28.54,,Surface,1,Image 1,1,2542,
48.4967,,Surface,1,Image 1,1,2543,
69.4758,,Surface,1,Image 1,1,2544,
56.6534,,Surface,1,Image 1,1,2545,
20.0699,,Surface,1,Image 1,1,2546,
40.899,,Surface,1,Image 1,1,2547,
23.669,,Surface,1,Image 1,1,2548,
30.9785,,Surface,1,Image 1,1,2549,
23.0513,,Surface,1,Image 1,1,2550,
35.4032,,Surface,1,Image 1,1,2551,
31.6749,,Surface,1,Image 1,1,2552,
22.4665,,Surface,1,Image 1,1,2553,
22.7244,,Surface,1,Image 1,1,2554,
22.5389,,Surface,1,Image 1,1,2555,
67.7387,,Surface,1,Image 1,1,2556,
16.1589,,Surface,1,Image 1,1,2557,
30.6532,,Surface,1,Image 1,1,2558,
63.2204,,Surface,1,Image 1,1,2559,
35.7569,,Surface,1,Image 1,1,2560,
22.8608,,Surface,1,Image 1,1,2561,
41.5071,,Surface,1,Image 1,1,2562,
23.3669,,Surface,1,Image 1,1,2563,
44.3347,,Surface,1,Image 1,1,2564,
63.7922,,Surface,1,Image 1,1,2565,
41.5172,,Surface,1,Image 1,1,2566,
43.2852,,Surface,1,Image 1,1,2567,
31.0688,,Surface,1,Image 1,1,2568,
36.6756,,Surface,1,Image 1,1,2569,
50.8469,,Surface,1,Image 1,1,2570,
72.6629,,Surface,1,Image 1,1,2571,
35.3795,,Surface,1,Image 1,1,2572,
33.9117,,Surface,1,Image 1,1,2573,
28.3129,,Surface,1,Image 1,1,2574,
20.6269,,Surface,1,Image 1,1,2575,
27.8993,,Surface,1,Image 1,1,2576,
27.3389,,Surface,1,Image 1,1,2577,
62.9616,,Surface,1,Image 1,1,2578,
29.5555,,Surface,1,Image 1,1,2579,
29.4041,,Surface,1,Image 1,1,2580,
24.2254,,Surface,1,Image 1,1,2581,
29.7269,,Surface,1,Image 1,1,2582,
27.8757,,Surface,1,Image 1,1,2583,
29.1998,,Surface,1,Image 1,1,2584,
18.2619,,Surface,1,Image 1,1,2585,
13.2649,,Surface,1,Image 1,1,2586,
32.5818,,Surface,1,Image 1,1,2587,
28.4738,,Surface,1,Image 1,1,2588,
23.651,,Surface,1,Image 1,1,2589,
22.0035,,Surface,1,Image 1,1,2590,
36.6255,,Surface,1,Image 1,1,2591,
25.1963,,Surface,1,Image 1,1,2592,
18.1928,,Surface,1,Image 1,1,2593,
29.5095,,Surface,1,Image 1,1,2594,
29.5051,,Surface,1,Image 1,1,2595,
44.1318,,Surface,1,Image 1,1,2596,
22.3119,,Surface,1,Image 1,1,2597,
45.2979,,Surface,1,Image 1,1,2598,
36.5549,,Surface,1,Image 1,1,2599,
57.7699,,Surface,1,Image 1,1,2600,
41.1328,,Surface,1,Image 1,1,2601,
33.2024,,Surface,1,Image 1,1,2602,
26.8106,,Surface,1,Image 1,1,2603,
29.199,,Surface,1,Image 1,1,2604,
30.3668,,Surface,1,Image 1,1,2605,
28.1852,,Surface,1,Image 1,1,2606,
41.4965,,Surface,1,Image 1,1,2607,
29.7651,,Surface,1,Image 1,1,2608,
28.2547,,Surface,1,Image 1,1,2609,
29.4113,,Surface,1,Image 1,1,2610,
22.6406,,Surface,1,Image 1,1,2611,
19.1171,,Surface,1,Image 1,1,2612,
41.5271,,Surface,1,Image 1,1,2613,
26.8955,,Surface,1,Image 1,1,2614,
31.1568,,Surface,1,Image 1,1,2615,
30.0265,,Surface,1,Image 1,1,2616,
57.7627,,Surface,1,Image 1,1,2617,
29.4409,,Surface,1,Image 1,1,2618,
39.2613,,Surface,1,Image 1,1,2619,
38.617,,Surface,1,Image 1,1,2620,
28.697,,Surface,1,Image 1,1,2621,
23.7927,,Surface,1,Image 1,1,2622,
22.1738,,Surface,1,Image 1,1,2623,
37.5121,,Surface,1,Image 1,1,2624,
34.2268,,Surface,1,Image 1,1,2625,
20.0917,,Surface,1,Image 1,1,2626,
67.4332,,Surface,1,Image 1,1,2627,
24.3129,,Surface,1,Image 1,1,2628,
22.8423,,Surface,1,Image 1,1,2629,
25.1105,,Surface,1,Image 1,1,2630,
33.3486,,Surface,1,Image 1,1,2631,
22.4101,,Surface,1,Image 1,1,2632,
31.4938,,Surface,1,Image 1,1,2633,
21.267,,Surface,1,Image 1,1,2634,
23.4828,,Surface,1,Image 1,1,2635,
33.7986,,Surface,1,Image 1,1,2636,
27.8989,,Surface,1,Image 1,1,2637,
23.0492,,Surface,1,Image 1,1,2638,
48.6643,,Surface,1,Image 1,1,2639,
32.3185,,Surface,1,Image 1,1,2640,
34.8622,,Surface,1,Image 1,1,2641,
25.8569,,Surface,1,Image 1,1,2642,
32.5021,,Surface,1,Image 1,1,2643,
28.4637,,Surface,1,Image 1,1,2644,
34.0108,,Surface,1,Image 1,1,2645,
35.3945,,Surface,1,Image 1,1,2646,
18.3714,,Surface,1,Image 1,1,2647,
32.2694,,Surface,1,Image 1,1,2648,
34.5245,,Surface,1,Image 1,1,2649,
27.3896,,Surface,1,Image 1,1,2650,
22.6955,,Surface,1,Image 1,1,2651,
20.3918,,Surface,1,Image 1,1,2652,
30.0323,,Surface,1,Image 1,1,2653,
37.8932,,Surface,1,Image 1,1,2654,
26.5941,,Surface,1,Image 1,1,2655,
24.5133,,Surface,1,Image 1,1,2656,
26.222,,Surface,1,Image 1,1,2657,
45.3724,,Surface,1,Image 1,1,2658,
29.8122,,Surface,1,Image 1,1,2659,
59.6614,,Surface,1,Image 1,1,2660,
23.4616,,Surface,1,Image 1,1,2661,
27.4301,,Surface,1,Image 1,1,2662,
25.679,,Surface,1,Image 1,1,2663,
25.0575,,Surface,1,Image 1,1,2664,
24.301,,Surface,1,Image 1,1,2665,
27.1111,,Surface,1,Image 1,1,2666,
34.1642,,Surface,1,Image 1,1,2667,
33.0856,,Surface,1,Image 1,1,2668,
38.918,,Surface,1,Image 1,1,2669,
62.6149,,Surface,1,Image 1,1,2670,
26.3573,,Surface,1,Image 1,1,2671,
24.8616,,Surface,1,Image 1,1,2672,
15.2228,,Surface,1,Image 1,1,2673,
27.6977,,Surface,1,Image 1,1,2674,
23.4957,,Surface,1,Image 1,1,2675,
42.0837,,Surface,1,Image 1,1,2676,
23.4127,,Surface,1,Image 1,1,2677,
48.8215,,Surface,1,Image 1,1,2678,
22.2562,,Surface,1,Image 1,1,2679,
31.5282,,Surface,1,Image 1,1,2680,
24.2121,,Surface,1,Image 1,1,2681,
52.9497,,Surface,1,Image 1,1,2682,
28.2999,,Surface,1,Image 1,1,2683,
28.1258,,Surface,1,Image 1,1,2684,
48.5031,,Surface,1,Image 1,1,2685,
45.813,,Surface,1,Image 1,1,2686,
51.9742,,Surface,1,Image 1,1,2687,
27.056,,Surface,1,Image 1,1,2688,
70.4006,,Surface,1,Image 1,1,2689,
19.3839,,Surface,1,Image 1,1,2690,
55.3327,,Surface,1,Image 1,1,2691,
44.0818,,Surface,1,Image 1,1,2692,
35.298,,Surface,1,Image 1,1,2693,
32.0146,,Surface,1,Image 1,1,2694,
30.394,,Surface,1,Image 1,1,2695,
27.045,,Surface,1,Image 1,1,2696,
23.6848,,Surface,1,Image 1,1,2697,
18.5789,,Surface,1,Image 1,1,2698,
30.477,,Surface,1,Image 1,1,2699,
59.1392,,Surface,1,Image 1,1,2700,
29.7781,,Surface,1,Image 1,1,2701,
25.1081,,Surface,1,Image 1,1,2702,
40.8222,,Surface,1,Image 1,1,2703,
17.0392,,Surface,1,Image 1,1,2704,
68.5368,,Surface,1,Image 1,1,2705,
27.3008,,Surface,1,Image 1,1,2706,
26.8302,,Surface,1,Image 1,1,2707,
30.7499,,Surface,1,Image 1,1,2708,
15.7427,,Surface,1,Image 1,1,2709,
41.8952,,Surface,1,Image 1,1,2710,
26.1333,,Surface,1,Image 1,1,2711,
74.8474,,Surface,1,Image 1,1,2712,
66.865,,Surface,1,Image 1,1,2713,
9.49854,,Surface,1,Image 1,1,2714,
30.9547,,Surface,1,Image 1,1,2715,
25.7446,,Surface,1,Image 1,1,2716,
34.371,,Surface,1,Image 1,1,2717,
19.1498,,Surface,1,Image 1,1,2718,
25.0313,,Surface,1,Image 1,1,2719,
19.0136,,Surface,1,Image 1,1,2720,
22.5349,,Surface,1,Image 1,1,2721,
21.7596,,Surface,1,Image 1,1,2722,
77.4241,,Surface,1,Image 1,1,2723,
37.3652,,Surface,1,Image 1,1,2724,
48.8642,,Surface,1,Image 1,1,2725,
36.305,,Surface,1,Image 1,1,2726,
25.003,,Surface,1,Image 1,1,2727,
14.1352,,Surface,1,Image 1,1,2728,
14.9807,,Surface,1,Image 1,1,2729,
23.6669,,Surface,1,Image 1,1,2730,
31.1021,,Surface,1,Image 1,1,2731,
29.838,,Surface,1,Image 1,1,2732,
29.717,,Surface,1,Image 1,1,2733,
21.5378,,Surface,1,Image 1,1,2734,
17.2356,,Surface,1,Image 1,1,2735,
20.3053,,Surface,1,Image 1,1,2736,
21.8434,,Surface,1,Image 1,1,2737,
30.4285,,Surface,1,Image 1,1,2738,
41.0834,,Surface,1,Image 1,1,2739,
13.1399,,Surface,1,Image 1,1,2740,
11.7844,,Surface,1,Image 1,1,2741,
26.4187,,Surface,1,Image 1,1,2742,
21.1932,,Surface,1,Image 1,1,2743,
25.6335,,Surface,1,Image 1,1,2744,
36.0996,,Surface,1,Image 1,1,2745,
41.2489,,Surface,1,Image 1,1,2746,
19.9423,,Surface,1,Image 1,1,2747,
19.1122,,Surface,1,Image 1,1,2748,
17.6899,,Surface,1,Image 1,1,2749,
26.1761,,Surface,1,Image 1,1,2750,
25.0927,,Surface,1,Image 1,1,2751,
22.7733,,Surface,1,Image 1,1,2752,
16.7205,,Surface,1,Image 1,1,2753,
23.7401,,Surface,1,Image 1,1,2754,
30.6924,,Surface,1,Image 1,1,2755,
21.8455,,Surface,1,Image 1,1,2756,
23.3184,,Surface,1,Image 1,1,2757,
29.7808,,Surface,1,Image 1,1,2758,
18.5528,,Surface,1,Image 1,1,2759,
34.3065,,Surface,1,Image 1,1,2760,
41.3721,,Surface,1,Image 1,1,2761,
15.4623,,Surface,1,Image 1,1,2762,
34.837,,Surface,1,Image 1,1,2763,
19.6568,,Surface,1,Image 1,1,2764,
29.8687,,Surface,1,Image 1,1,2765,
37.1208,,Surface,1,Image 1,1,2766,
21.4889,,Surface,1,Image 1,1,2767,
44.1345,,Surface,1,Image 1,1,2768,
22.9178,,Surface,1,Image 1,1,2769,
23.8569,,Surface,1,Image 1,1,2770,
51.3418,,Surface,1,Image 1,1,2771,
40.7676,,Surface,1,Image 1,1,2772,
50.6642,,Surface,1,Image 1,1,2773,
17.4506,,Surface,1,Image 1,1,2774,
32.3185,,Surface,1,Image 1,1,2775,
35.5108,,Surface,1,Image 1,1,2776,
29.1141,,Surface,1,Image 1,1,2777,
35.1117,,Surface,1,Image 1,1,2778,
26.6653,,Surface,1,Image 1,1,2779,
18.0057,,Surface,1,Image 1,1,2780,
21.8563,,Surface,1,Image 1,1,2781,
31.809,,Surface,1,Image 1,1,2782,
18.6721,,Surface,1,Image 1,1,2783,
43.6479,,Surface,1,Image 1,1,2784,
31.7462,,Surface,1,Image 1,1,2785,
15.7432,,Surface,1,Image 1,1,2786,
23.9392,,Surface,1,Image 1,1,2787,
20.1757,,Surface,1,Image 1,1,2788,
20.3083,,Surface,1,Image 1,1,2789,
21.3502,,Surface,1,Image 1,1,2790,
50.9667,,Surface,1,Image 1,1,2791,
21.5516,,Surface,1,Image 1,1,2792,
23.3129,,Surface,1,Image 1,1,2793,
27.8311,,Surface,1,Image 1,1,2794,
26.2512,,Surface,1,Image 1,1,2795,
26.4739,,Surface,1,Image 1,1,2796,
21.4209,,Surface,1,Image 1,1,2797,
33.0184,,Surface,1,Image 1,1,2798,
20.0985,,Surface,1,Image 1,1,2799,
28.1192,,Surface,1,Image 1,1,2800,
33.8472,,Surface,1,Image 1,1,2801,
28.3951,,Surface,1,Image 1,1,2802,
18.2209,,Surface,1,Image 1,1,2803,
27.0953,,Surface,1,Image 1,1,2804,
40.9058,,Surface,1,Image 1,1,2805,
36.4008,,Surface,1,Image 1,1,2806,
29.5396,,Surface,1,Image 1,1,2807,
32.2828,,Surface,1,Image 1,1,2808,
36.5281,,Surface,1,Image 1,1,2809,
24.8219,,Surface,1,Image 1,1,2810,
34.4635,,Surface,1,Image 1,1,2811,
46.7303,,Surface,1,Image 1,1,2812,
35.8712,,Surface,1,Image 1,1,2813,
28.0822,,Surface,1,Image 1,1,2814,
21.9606,,Surface,1,Image 1,1,2815,
40.5895,,Surface,1,Image 1,1,2816,
17.7292,,Surface,1,Image 1,1,2817,
18.3782,,Surface,1,Image 1,1,2818,
37.6068,,Surface,1,Image 1,1,2819,
37.6968,,Surface,1,Image 1,1,2820,
19.0356,,Surface,1,Image 1,1,2821,
24.471,,Surface,1,Image 1,1,2822,
26.1297,,Surface,1,Image 1,1,2823,
18.2207,,Surface,1,Image 1,1,2824,
20.8332,,Surface,1,Image 1,1,2825,
36.0988,,Surface,1,Image 1,1,2826,
23.0667,,Surface,1,Image 1,1,2827,
18.5091,,Surface,1,Image 1,1,2828,
16.9956,,Surface,1,Image 1,1,2829,
25.166,,Surface,1,Image 1,1,2830,
22.8864,,Surface,1,Image 1,1,2831,
56.7945,,Surface,1,Image 1,1,2832,
21.3296,,Surface,1,Image 1,1,2833,
82.6874,,Surface,1,Image 1,1,2834,
25.6902,,Surface,1,Image 1,1,2835,
12.6876,,Surface,1,Image 1,1,2836,
62.9253,,Surface,1,Image 1,1,2837,
24.0202,,Surface,1,Image 1,1,2838,
29.8412,,Surface,1,Image 1,1,2839,
27.2992,,Surface,1,Image 1,1,2840,
22.119,,Surface,1,Image 1,1,2841,
18.9275,,Surface,1,Image 1,1,2842,
32.615,,Surface,1,Image 1,1,2843,
15.4532,,Surface,1,Image 1,1,2844,
24.5676,,Surface,1,Image 1,1,2845,
27.837,,Surface,1,Image 1,1,2846,
70.576,,Surface,1,Image 1,1,2847,
38.8782,,Surface,1,Image 1,1,2848,
42.2186,,Surface,1,Image 1,1,2849,
48.8591,,Surface,1,Image 1,1,2850,
24.7752,,Surface,1,Image 1,1,2851,
27.3404,,Surface,1,Image 1,1,2852,
36.7154,,Surface,1,Image 1,1,2853,
25.8388,,Surface,1,Image 1,1,2854,
22.0891,,Surface,1,Image 1,1,2855,
23.0212,,Surface,1,Image 1,1,2856,
25.7857,,Surface,1,Image 1,1,2857,
18.3654,,Surface,1,Image 1,1,2858,
30.3521,,Surface,1,Image 1,1,2859,
12.4561,,Surface,1,Image 1,1,2860,
44.6638,,Surface,1,Image 1,1,2861,
33.6309,,Surface,1,Image 1,1,2862,
24.1578,,Surface,1,Image 1,1,2863,
20.8263,,Surface,1,Image 1,1,2864,
54.6611,,Surface,1,Image 1,1,2865,
40.0135,,Surface,1,Image 1,1,2866,
17.1803,,Surface,1,Image 1,1,2867,
51.5219,,Surface,1,Image 1,1,2868,
23.9056,,Surface,1,Image 1,1,2869,
18.8487,,Surface,1,Image 1,1,2870,
22.9443,,Surface,1,Image 1,1,2871,
26.0168,,Surface,1,Image 1,1,2872,
21.6756,,Surface,1,Image 1,1,2873,
36.3535,,Surface,1,Image 1,1,2874,
37.8621,,Surface,1,Image 1,1,2875,
22.6945,,Surface,1,Image 1,1,2876,
35.9084,,Surface,1,Image 1,1,2877,
67.4221,,Surface,1,Image 1,1,2878,
38.1975,,Surface,1,Image 1,1,2879,
19.4741,,Surface,1,Image 1,1,2880,
21.1675,,Surface,1,Image 1,1,2881,
33.6692,,Surface,1,Image 1,1,2882,
81.8413,,Surface,1,Image 1,1,2883,
15.9094,,Surface,1,Image 1,1,2884,
50.844,,Surface,1,Image 1,1,2885,
18.6204,,Surface,1,Image 1,1,2886,
52.3088,,Surface,1,Image 1,1,2887,
40.0896,,Surface,1,Image 1,1,2888,
63.8847,,Surface,1,Image 1,1,2889,
72.3455,,Surface,1,Image 1,1,2890,
67.9321,,Surface,1,Image 1,1,2891,
51.6898,,Surface,1,Image 1,1,2892,
39.0855,,Surface,1,Image 1,1,2893,
20.994,,Surface,1,Image 1,1,2894,
25.1991,,Surface,1,Image 1,1,2895,
39.7154,,Surface,1,Image 1,1,2896,
36.4272,,Surface,1,Image 1,1,2897,
56.3443,,Surface,1,Image 1,1,2898,
29.9288,,Surface,1,Image 1,1,2899,
39.7931,,Surface,1,Image 1,1,2900,
26.3279,,Surface,1,Image 1,1,2901,
11.2869,,Surface,1,Image 1,1,2902,
25.1143,,Surface,1,Image 1,1,2903,
43.3934,,Surface,1,Image 1,1,2904,
78.1345,,Surface,1,Image 1,1,2905,
46.3342,,Surface,1,Image 1,1,2906,
29.0023,,Surface,1,Image 1,1,2907,
47.5484,,Surface,1,Image 1,1,2908,
45.4825,,Surface,1,Image 1,1,2909,
52.8301,,Surface,1,Image 1,1,2910,
23.6329,,Surface,1,Image 1,1,2911,
46.926,,Surface,1,Image 1,1,2912,
69.2261,,Surface,1,Image 1,1,2913,
49.6443,,Surface,1,Image 1,1,2914,
27.4937,,Surface,1,Image 1,1,2915,
24.3085,,Surface,1,Image 1,1,2916,
34.851,,Surface,1,Image 1,1,2917,
11.759,,Surface,1,Image 1,1,2918,
15.7855,,Surface,1,Image 1,1,2919,
37.618,,Surface,1,Image 1,1,2920,
53.1632,,Surface,1,Image 1,1,2921,
30.1404,,Surface,1,Image 1,1,2922,
28.3201,,Surface,1,Image 1,1,2923,
36.895,,Surface,1,Image 1,1,2924,
20.4786,,Surface,1,Image 1,1,2925,
16.9956,,Surface,1,Image 1,1,2926,
52.817,,Surface,1,Image 1,1,2927,
39.3294,,Surface,1,Image 1,1,2928,
58.9389,,Surface,1,Image 1,1,2929,
34.5544,,Surface,1,Image 1,1,2930,
31.1031,,Surface,1,Image 1,1,2931,
33.8999,,Surface,1,Image 1,1,2932,
38.4731,,Surface,1,Image 1,1,2933,
33.5782,,Surface,1,Image 1,1,2934,
60.6567,,Surface,1,Image 1,1,2935,
43.8662,,Surface,1,Image 1,1,2936,
65.126,,Surface,1,Image 1,1,2937,
22.246,,Surface,1,Image 1,1,2938,
80.0509,,Surface,1,Image 1,1,2939,
35.7275,,Surface,1,Image 1,1,2940,
67.8618,,Surface,1,Image 1,1,2941,
25.1859,,Surface,1,Image 1,1,2942,
42.0351,,Surface,1,Image 1,1,2943,
40.5179,,Surface,1,Image 1,1,2944,
58.3516,,Surface,1,Image 1,1,2945,
35.5832,,Surface,1,Image 1,1,2946,
28.5264,,Surface,1,Image 1,1,2947,
27.3678,,Surface,1,Image 1,1,2948,
33.6116,,Surface,1,Image 1,1,2949,
56.0531,,Surface,1,Image 1,1,2950,
40.6957,,Surface,1,Image 1,1,2951,
43.5815,,Surface,1,Image 1,1,2952,
48.6368,,Surface,1,Image 1,1,2953,
39.7845,,Surface,1,Image 1,1,2954,
28.2403,,Surface,1,Image 1,1,2955,
55.088,,Surface,1,Image 1,1,2956,
24.0522,,Surface,1,Image 1,1,2957,
29.9316,,Surface,1,Image 1,1,2958,
54.7148,,Surface,1,Image 1,1,2959,
31.8839,,Surface,1,Image 1,1,2960,
43.3159,,Surface,1,Image 1,1,2961,
33.7264,,Surface,1,Image 1,1,2962,
32.9558,,Surface,1,Image 1,1,2963,
49.7583,,Surface,1,Image 1,1,2964,
24.1698,,Surface,1,Image 1,1,2965,
53.0255,,Surface,1,Image 1,1,2966,
19.2883,,Surface,1,Image 1,1,2967,
28.3735,,Surface,1,Image 1,1,2968,
25.6418,,Surface,1,Image 1,1,2969,
41.4747,,Surface,1,Image 1,1,2970,
22.6614,,Surface,1,Image 1,1,2971,
39.9404,,Surface,1,Image 1,1,2972,
23.1939,,Surface,1,Image 1,1,2973,
49.704,,Surface,1,Image 1,1,2974,
70.3068,,Surface,1,Image 1,1,2975,
33.3256,,Surface,1,Image 1,1,2976,
39.5576,,Surface,1,Image 1,1,2977,
37.1454,,Surface,1,Image 1,1,2978,
61.7317,,Surface,1,Image 1,1,2979,
36.4088,,Surface,1,Image 1,1,2980,
33.8019,,Surface,1,Image 1,1,2981,
53.481,,Surface,1,Image 1,1,2982,
31.7103,,Surface,1,Image 1,1,2983,
31.2123,,Surface,1,Image 1,1,2984,
72.1884,,Surface,1,Image 1,1,2985,
54.083,,Surface,1,Image 1,1,2986,
30.2085,,Surface,1,Image 1,1,2987,
20.2312,,Surface,1,Image 1,1,2988,
33.2886,,Surface,1,Image 1,1,2989,
69.1309,,Surface,1,Image 1,1,2990,
24.3532,,Surface,1,Image 1,1,2991,
36.4272,,Surface,1,Image 1,1,2992,
33.4568,,Surface,1,Image 1,1,2993,
41.8895,,Surface,1,Image 1,1,2994,
25.4169,,Surface,1,Image 1,1,2995,
46.1595,,Surface,1,Image 1,1,2996,
28.0263,,Surface,1,Image 1,1,2997,
41.5441,,Surface,1,Image 1,1,2998,
20.5281,,Surface,1,Image 1,1,2999,
26.0113,,Surface,1,Image 1,1,3000,
44.0051,,Surface,1,Image 1,1,3001,
17.3454,,Surface,1,Image 1,1,3002,
17.9095,,Surface,1,Image 1,1,3003,
60.9798,,Surface,1,Image 1,1,3004,
23.7449,,Surface,1,Image 1,1,3005,
33.36,,Surface,1,Image 1,1,3006,
19.0196,,Surface,1,Image 1,1,3007,
36.2176,,Surface,1,Image 1,1,3008,
13.3195,,Surface,1,Image 1,1,3009,
44.2923,,Surface,1,Image 1,1,3010,
65.4024,,Surface,1,Image 1,1,3011,
42.4364,,Surface,1,Image 1,1,3012,
45.2092,,Surface,1,Image 1,1,3013,
46.2391,,Surface,1,Image 1,1,3014,
85.4341,,Surface,1,Image 1,1,3015,
27.8045,,Surface,1,Image 1,1,3016,
20.016,,Surface,1,Image 1,1,3017,
30.3572,,Surface,1,Image 1,1,3018,
25.0568,,Surface,1,Image 1,1,3019,
80.6788,,Surface,1,Image 1,1,3020,
31.923,,Surface,1,Image 1,1,3021,
34.131,,Surface,1,Image 1,1,3022,
18.1774,,Surface,1,Image 1,1,3023,
17.0698,,Surface,1,Image 1,1,3024,
26.497,,Surface,1,Image 1,1,3025,
22.4039,,Surface,1,Image 1,1,3026,
32.8981,,Surface,1,Image 1,1,3027,
