
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
112.004,,Surface,5,Image 1,1,2619,
135.04,,Surface,5,Image 1,1,2620,
119.12,,Surface,5,Image 1,1,2621,
120.496,,Surface,5,Image 1,1,2622,
156.952,,Surface,5,Image 1,1,2623,
115.002,,Surface,5,Image 1,1,2624,
121.036,,Surface,5,Image 1,1,2625,
129.04,,Surface,5,Image 1,1,2626,
105.98,,Surface,5,Image 1,1,2627,
119.978,,Surface,5,Image 1,1,2628,
120.024,,Surface,5,Image 1,1,2629,
119.964,,Surface,5,Image 1,1,2630,
117.032,,Surface,5,Image 1,1,2631,
116.04,,Surface,5,Image 1,1,2632,
111.496,,Surface,5,Image 1,1,2633,
116.014,,Surface,5,Image 1,1,2634,
115.01,,Surface,5,Image 1,1,2635,
117.984,,Surface,5,Image 1,1,2636,
134.97,,Surface,5,Image 1,1,2637,
117.52,,Surface,5,Image 1,1,2638,
121.04,,Surface,5,Image 1,1,2639,
118.024,,Surface,5,Image 1,1,2640,
117.98,,Surface,5,Image 1,1,2641,
107.97,,Surface,5,Image 1,1,2642,
122.966,,Surface,5,Image 1,1,2643,
118.012,,Surface,5,Image 1,1,2644,
112.016,,Surface,5,Image 1,1,2645,
127.984,,Surface,5,Image 1,1,2646,
133.008,,Surface,5,Image 1,1,2647,
128.04,,Surface,5,Image 1,1,2648,
126.04,,Surface,5,Image 1,1,2649,
122.048,,Surface,5,Image 1,1,2650,
122.55,,Surface,5,Image 1,1,2651,
116.96,,Surface,5,Image 1,1,2652,
122.072,,Surface,5,Image 1,1,2653,
123.504,,Surface,5,Image 1,1,2654,
122.492,,Surface,5,Image 1,1,2655,
117.1,,Surface,5,Image 1,1,2656,
118.492,,Surface,5,Image 1,1,2657,
112.04,,Surface,5,Image 1,1,2658,
121.04,,Surface,5,Image 1,1,2659,
113.52,,Surface,5,Image 1,1,2660,
117.008,,Surface,5,Image 1,1,2661,
148.511,,Surface,5,Image 1,1,2662,
115.984,,Surface,5,Image 1,1,2663,
113.944,,Surface,5,Image 1,1,2664,
118,,Surface,5,Image 1,1,2665,
118.002,,Surface,5,Image 1,1,2666,
118.976,,Surface,5,Image 1,1,2667,
120.08,,Surface,5,Image 1,1,2668,
119.014,,Surface,5,Image 1,1,2669,
116.517,,Surface,5,Image 1,1,2670,
116.99,,Surface,5,Image 1,1,2671,
117.028,,Surface,5,Image 1,1,2672,
124.958,,Surface,5,Image 1,1,2673,
113.98,,Surface,5,Image 1,1,2674,
123.01,,Surface,5,Image 1,1,2675,
116.018,,Surface,5,Image 1,1,2676,
131.5,,Surface,5,Image 1,1,2677,
119.912,,Surface,5,Image 1,1,2678,
126,,Surface,5,Image 1,1,2679,
118.996,,Surface,5,Image 1,1,2680,
116.98,,Surface,5,Image 1,1,2681,
131.952,,Surface,5,Image 1,1,2682,
121.032,,Surface,5,Image 1,1,2683,
116,,Surface,5,Image 1,1,2684,
118.016,,Surface,5,Image 1,1,2685,
112.024,,Surface,5,Image 1,1,2686,
125.048,,Surface,5,Image 1,1,2687,
120.024,,Surface,5,Image 1,1,2688,
111.02,,Surface,5,Image 1,1,2689,
129.984,,Surface,5,Image 1,1,2690,
121.008,,Surface,5,Image 1,1,2691,
112.525,,Surface,5,Image 1,1,2692,
116.516,,Surface,5,Image 1,1,2693,
123.488,,Surface,5,Image 1,1,2694,
126.48,,Surface,5,Image 1,1,2695,
113.48,,Surface,5,Image 1,1,2696,
125,,Surface,5,Image 1,1,2697,
113.52,,Surface,5,Image 1,1,2698,
117.976,,Surface,5,Image 1,1,2699,
112.468,,Surface,5,Image 1,1,2700,
120.496,,Surface,5,Image 1,1,2701,
129.514,,Surface,5,Image 1,1,2702,
121.516,,Surface,5,Image 1,1,2703,
118.02,,Surface,5,Image 1,1,2704,
120.008,,Surface,5,Image 1,1,2705,
116.963,,Surface,5,Image 1,1,2706,
121.01,,Surface,5,Image 1,1,2707,
130.028,,Surface,5,Image 1,1,2708,
146.006,,Surface,5,Image 1,1,2709,
118.008,,Surface,5,Image 1,1,2710,
132.982,,Surface,5,Image 1,1,2711,
126.52,,Surface,5,Image 1,1,2712,
108.504,,Surface,5,Image 1,1,2713,
115.504,,Surface,5,Image 1,1,2714,
118.496,,Surface,5,Image 1,1,2715,
121.088,,Surface,5,Image 1,1,2716,
135.06,,Surface,5,Image 1,1,2717,
131.98,,Surface,5,Image 1,1,2718,
120.04,,Surface,5,Image 1,1,2719,
120.032,,Surface,5,Image 1,1,2720,
120.95,,Surface,5,Image 1,1,2721,
114.98,,Surface,5,Image 1,1,2722,
113.508,,Surface,5,Image 1,1,2723,
114.974,,Surface,5,Image 1,1,2724,
115.504,,Surface,5,Image 1,1,2725,
116.492,,Surface,5,Image 1,1,2726,
121.968,,Surface,5,Image 1,1,2727,
127.025,,Surface,5,Image 1,1,2728,
123.024,,Surface,5,Image 1,1,2729,
120.032,,Surface,5,Image 1,1,2730,
123.032,,Surface,5,Image 1,1,2731,
122.976,,Surface,5,Image 1,1,2732,
122,,Surface,5,Image 1,1,2733,
117.04,,Surface,5,Image 1,1,2734,
132.026,,Surface,5,Image 1,1,2735,
114.952,,Surface,5,Image 1,1,2736,
114.96,,Surface,5,Image 1,1,2737,
125.024,,Surface,5,Image 1,1,2738,
130.96,,Surface,5,Image 1,1,2739,
117.984,,Surface,5,Image 1,1,2740,
123.994,,Surface,5,Image 1,1,2741,
116.48,,Surface,5,Image 1,1,2742,
112.04,,Surface,5,Image 1,1,2743,
117.016,,Surface,5,Image 1,1,2744,
120.988,,Surface,5,Image 1,1,2745,
124.952,,Surface,5,Image 1,1,2746,
111.96,,Surface,5,Image 1,1,2747,
112.032,,Surface,5,Image 1,1,2748,
112.996,,Surface,5,Image 1,1,2749,
117.04,,Surface,5,Image 1,1,2750,
130.004,,Surface,5,Image 1,1,2751,
117.99,,Surface,5,Image 1,1,2752,
119.02,,Surface,5,Image 1,1,2753,
123.008,,Surface,5,Image 1,1,2754,
130,,Surface,5,Image 1,1,2755,
127.972,,Surface,5,Image 1,1,2756,
118.96,,Surface,5,Image 1,1,2757,
113.016,,Surface,5,Image 1,1,2758,
141.484,,Surface,5,Image 1,1,2759,
131.488,,Surface,5,Image 1,1,2760,
136.982,,Surface,5,Image 1,1,2761,
120.043,,Surface,5,Image 1,1,2762,
127.978,,Surface,5,Image 1,1,2763,
133.046,,Surface,5,Image 1,1,2764,
127.04,,Surface,5,Image 1,1,2765,
123.992,,Surface,5,Image 1,1,2766,
121.042,,Surface,5,Image 1,1,2767,
130,,Surface,5,Image 1,1,2768,
120.05,,Surface,5,Image 1,1,2769,
114.97,,Surface,5,Image 1,1,2770,
124.016,,Surface,5,Image 1,1,2771,
118.952,,Surface,5,Image 1,1,2772,
120.512,,Surface,5,Image 1,1,2773,
129.028,,Surface,5,Image 1,1,2774,
128.998,,Surface,5,Image 1,1,2775,
125.973,,Surface,5,Image 1,1,2776,
114.006,,Surface,5,Image 1,1,2777,
123.956,,Surface,5,Image 1,1,2778,
121.04,,Surface,5,Image 1,1,2779,
132.965,,Surface,5,Image 1,1,2780,
135.984,,Surface,5,Image 1,1,2781,
124,,Surface,5,Image 1,1,2782,
134.028,,Surface,5,Image 1,1,2783,
119.066,,Surface,5,Image 1,1,2784,
117.52,,Surface,5,Image 1,1,2785,
124.032,,Surface,5,Image 1,1,2786,
124.02,,Surface,5,Image 1,1,2787,
129.024,,Surface,5,Image 1,1,2788,
123.024,,Surface,5,Image 1,1,2789,
127.012,,Surface,5,Image 1,1,2790,
112.528,,Surface,5,Image 1,1,2791,
128.512,,Surface,5,Image 1,1,2792,
128.029,,Surface,5,Image 1,1,2793,
121.96,,Surface,5,Image 1,1,2794,
121.008,,Surface,5,Image 1,1,2795,
129.016,,Surface,5,Image 1,1,2796,
126.036,,Surface,5,Image 1,1,2797,
127.992,,Surface,5,Image 1,1,2798,
119.028,,Surface,5,Image 1,1,2799,
119.05,,Surface,5,Image 1,1,2800,
129.05,,Surface,5,Image 1,1,2801,
115.52,,Surface,5,Image 1,1,2802,
117.994,,Surface,5,Image 1,1,2803,
129.992,,Surface,5,Image 1,1,2804,
130.52,,Surface,5,Image 1,1,2805,
132.072,,Surface,5,Image 1,1,2806,
130.51,,Surface,5,Image 1,1,2807,
124.04,,Surface,5,Image 1,1,2808,
117.989,,Surface,5,Image 1,1,2809,
121.96,,Surface,5,Image 1,1,2810,
124.06,,Surface,5,Image 1,1,2811,
128.985,,Surface,5,Image 1,1,2812,
114.042,,Surface,5,Image 1,1,2813,
122.974,,Surface,5,Image 1,1,2814,
127.972,,Surface,5,Image 1,1,2815,
118.998,,Surface,5,Image 1,1,2816,
123.52,,Surface,5,Image 1,1,2817,
123.003,,Surface,5,Image 1,1,2818,
125.944,,Surface,5,Image 1,1,2819,
118.504,,Surface,5,Image 1,1,2820,
121.968,,Surface,5,Image 1,1,2821,
122.952,,Surface,5,Image 1,1,2822,
125.504,,Surface,5,Image 1,1,2823,
128.032,,Surface,5,Image 1,1,2824,
133.036,,Surface,5,Image 1,1,2825,
126.025,,Surface,5,Image 1,1,2826,
120.016,,Surface,5,Image 1,1,2827,
126.491,,Surface,5,Image 1,1,2828,
127.998,,Surface,5,Image 1,1,2829,
118.472,,Surface,5,Image 1,1,2830,
124.04,,Surface,5,Image 1,1,2831,
113.024,,Surface,5,Image 1,1,2832,
114.04,,Surface,5,Image 1,1,2833,
115,,Surface,5,Image 1,1,2834,
116.52,,Surface,5,Image 1,1,2835,
113.988,,Surface,5,Image 1,1,2836,
114.52,,Surface,5,Image 1,1,2837,
128.028,,Surface,5,Image 1,1,2838,
123.996,,Surface,5,Image 1,1,2839,
117.952,,Surface,5,Image 1,1,2840,
119,,Surface,5,Image 1,1,2841,
120.52,,Surface,5,Image 1,1,2842,
119.968,,Surface,5,Image 1,1,2843,
115.982,,Surface,5,Image 1,1,2844,
115.506,,Surface,5,Image 1,1,2845,
114.992,,Surface,5,Image 1,1,2846,
116.968,,Surface,5,Image 1,1,2847,
126.058,,Surface,5,Image 1,1,2848,
123.032,,Surface,5,Image 1,1,2849,
123.012,,Surface,5,Image 1,1,2850,
115.04,,Surface,5,Image 1,1,2851,
115.936,,Surface,5,Image 1,1,2852,
113.972,,Surface,5,Image 1,1,2853,
111.98,,Surface,5,Image 1,1,2854,
112.004,,Surface,5,Image 1,1,2855,
126.992,,Surface,5,Image 1,1,2856,
114.009,,Surface,5,Image 1,1,2857,
123.004,,Surface,5,Image 1,1,2858,
119.048,,Surface,5,Image 1,1,2859,
124.496,,Surface,5,Image 1,1,2860,
116.496,,Surface,5,Image 1,1,2861,
117.524,,Surface,5,Image 1,1,2862,
131.025,,Surface,5,Image 1,1,2863,
131.524,,Surface,5,Image 1,1,2864,
116.982,,Surface,5,Image 1,1,2865,
118.502,,Surface,5,Image 1,1,2866,
142.014,,Surface,5,Image 1,1,2867,
121.994,,Surface,5,Image 1,1,2868,
122.504,,Surface,5,Image 1,1,2869,
138.988,,Surface,5,Image 1,1,2870,
109.504,,Surface,5,Image 1,1,2871,
123.52,,Surface,5,Image 1,1,2872,
129.98,,Surface,5,Image 1,1,2873,
116.045,,Surface,5,Image 1,1,2874,
115.512,,Surface,5,Image 1,1,2875,
115.989,,Surface,5,Image 1,1,2876,
115.52,,Surface,5,Image 1,1,2877,
114.52,,Surface,5,Image 1,1,2878,
114.988,,Surface,5,Image 1,1,2879,
132.496,,Surface,5,Image 1,1,2880,
113.504,,Surface,5,Image 1,1,2881,
109.992,,Surface,5,Image 1,1,2882,
116.998,,Surface,5,Image 1,1,2883,
120.504,,Surface,5,Image 1,1,2884,
118.026,,Surface,5,Image 1,1,2885,
127.011,,Surface,5,Image 1,1,2886,
115.06,,Surface,5,Image 1,1,2887,
117.98,,Surface,5,Image 1,1,2888,
114.504,,Surface,5,Image 1,1,2889,
116,,Surface,5,Image 1,1,2890,
115.988,,Surface,5,Image 1,1,2891,
126.003,,Surface,5,Image 1,1,2892,
115.024,,Surface,5,Image 1,1,2893,
116,,Surface,5,Image 1,1,2894,
130.026,,Surface,5,Image 1,1,2895,
113.012,,Surface,5,Image 1,1,2896,
117.056,,Surface,5,Image 1,1,2897,
112,,Surface,5,Image 1,1,2898,
118.993,,Surface,5,Image 1,1,2899,
124.968,,Surface,5,Image 1,1,2900,
118.04,,Surface,5,Image 1,1,2901,
121.02,,Surface,5,Image 1,1,2902,
119,,Surface,5,Image 1,1,2903,
117.016,,Surface,5,Image 1,1,2904,
112.968,,Surface,5,Image 1,1,2905,
125.528,,Surface,5,Image 1,1,2906,
123.004,,Surface,5,Image 1,1,2907,
117.044,,Surface,5,Image 1,1,2908,
118.048,,Surface,5,Image 1,1,2909,
117.048,,Surface,5,Image 1,1,2910,
114.032,,Surface,5,Image 1,1,2911,
114.04,,Surface,5,Image 1,1,2912,
113.996,,Surface,5,Image 1,1,2913,
115.976,,Surface,5,Image 1,1,2914,
117.984,,Surface,5,Image 1,1,2915,
120,,Surface,5,Image 1,1,2916,
116.016,,Surface,5,Image 1,1,2917,
120.504,,Surface,5,Image 1,1,2918,
115.009,,Surface,5,Image 1,1,2919,
110.968,,Surface,5,Image 1,1,2920,
110.966,,Surface,5,Image 1,1,2921,
117.984,,Surface,5,Image 1,1,2922,
118,,Surface,5,Image 1,1,2923,
132.104,,Surface,5,Image 1,1,2924,
126.941,,Surface,5,Image 1,1,2925,
117.5,,Surface,5,Image 1,1,2926,
116.051,,Surface,5,Image 1,1,2927,
115.048,,Surface,5,Image 1,1,2928,
119.028,,Surface,5,Image 1,1,2929,
114.016,,Surface,5,Image 1,1,2930,
124.98,,Surface,5,Image 1,1,2931,
120.032,,Surface,5,Image 1,1,2932,
117.05,,Surface,5,Image 1,1,2933,
121.05,,Surface,5,Image 1,1,2934,
117.976,,Surface,5,Image 1,1,2935,
116.036,,Surface,5,Image 1,1,2936,
119.004,,Surface,5,Image 1,1,2937,
118.504,,Surface,5,Image 1,1,2938,
118.008,,Surface,5,Image 1,1,2939,
123.024,,Surface,5,Image 1,1,2940,
106.024,,Surface,5,Image 1,1,2941,
114.52,,Surface,5,Image 1,1,2942,
120.088,,Surface,5,Image 1,1,2943,
117.496,,Surface,5,Image 1,1,2944,
112.526,,Surface,5,Image 1,1,2945,
113.016,,Surface,5,Image 1,1,2946,
121.048,,Surface,5,Image 1,1,2947,
110.03,,Surface,5,Image 1,1,2948,
115.987,,Surface,5,Image 1,1,2949,
113.028,,Surface,5,Image 1,1,2950,
115.994,,Surface,5,Image 1,1,2951,
118.96,,Surface,5,Image 1,1,2952,
115.512,,Surface,5,Image 1,1,2953,
122.015,,Surface,5,Image 1,1,2954,
123.95,,Surface,5,Image 1,1,2955,
115.468,,Surface,5,Image 1,1,2956,
121.06,,Surface,5,Image 1,1,2957,
118.02,,Surface,5,Image 1,1,2958,
116.076,,Surface,5,Image 1,1,2959,
121.528,,Surface,5,Image 1,1,2960,
109.968,,Surface,5,Image 1,1,2961,
116.987,,Surface,5,Image 1,1,2962,
121.04,,Surface,5,Image 1,1,2963,
110.504,,Surface,5,Image 1,1,2964,
125.944,,Surface,5,Image 1,1,2965,
115.488,,Surface,5,Image 1,1,2966,
113.016,,Surface,5,Image 1,1,2967,
119.028,,Surface,5,Image 1,1,2968,
108.48,,Surface,5,Image 1,1,2969,
123.936,,Surface,5,Image 1,1,2970,
122,,Surface,5,Image 1,1,2971,
115.97,,Surface,5,Image 1,1,2972,
122.012,,Surface,5,Image 1,1,2973,
114.052,,Surface,5,Image 1,1,2974,
111.03,,Surface,5,Image 1,1,2975,
117.982,,Surface,5,Image 1,1,2976,
120.98,,Surface,5,Image 1,1,2977,
121.04,,Surface,5,Image 1,1,2978,
114.552,,Surface,5,Image 1,1,2979,
116.96,,Surface,5,Image 1,1,2980,
114.54,,Surface,5,Image 1,1,2981,
114.986,,Surface,5,Image 1,1,2982,
121.944,,Surface,5,Image 1,1,2983,
128.05,,Surface,5,Image 1,1,2984,
114.996,,Surface,5,Image 1,1,2985,
122.006,,Surface,5,Image 1,1,2986,
119.976,,Surface,5,Image 1,1,2987,
116.96,,Surface,5,Image 1,1,2988,
127.976,,Surface,5,Image 1,1,2989,
116.008,,Surface,5,Image 1,1,2990,
122.04,,Surface,5,Image 1,1,2991,
121.044,,Surface,5,Image 1,1,2992,
132.02,,Surface,5,Image 1,1,2993,
120.496,,Surface,5,Image 1,1,2994,
127.976,,Surface,5,Image 1,1,2995,
126.018,,Surface,5,Image 1,1,2996,
120.03,,Surface,5,Image 1,1,2997,
112.016,,Surface,5,Image 1,1,2998,
111.03,,Surface,5,Image 1,1,2999,
140.084,,Surface,5,Image 1,1,3000,
129.98,,Surface,5,Image 1,1,3001,
125.028,,Surface,5,Image 1,1,3002,
123.008,,Surface,5,Image 1,1,3003,
108.05,,Surface,5,Image 1,1,3004,
125.958,,Surface,5,Image 1,1,3005,
118.06,,Surface,5,Image 1,1,3006,
122.05,,Surface,5,Image 1,1,3007,
116.984,,Surface,5,Image 1,1,3008,
124.016,,Surface,5,Image 1,1,3009,
126.06,,Surface,5,Image 1,1,3010,
117.016,,Surface,5,Image 1,1,3011,
117.036,,Surface,5,Image 1,1,3012,
121.025,,Surface,5,Image 1,1,3013,
122.012,,Surface,5,Image 1,1,3014,
118.98,,Surface,5,Image 1,1,3015,
126.944,,Surface,5,Image 1,1,3016,
121.02,,Surface,5,Image 1,1,3017,
115.52,,Surface,5,Image 1,1,3018,
125.976,,Surface,5,Image 1,1,3019,
118.004,,Surface,5,Image 1,1,3020,
114.028,,Surface,5,Image 1,1,3021,
122.972,,Surface,5,Image 1,1,3022,
125.056,,Surface,5,Image 1,1,3023,
118.496,,Surface,5,Image 1,1,3024,
122.02,,Surface,5,Image 1,1,3025,
120.104,,Surface,5,Image 1,1,3026,
147.035,,Surface,5,Image 1,1,3027,
126.024,,Surface,5,Image 1,1,3028,
114.982,,Surface,5,Image 1,1,3029,
120.491,,Surface,5,Image 1,1,3030,
126.04,,Surface,5,Image 1,1,3031,
124.968,,Surface,5,Image 1,1,3032,
129.981,,Surface,5,Image 1,1,3033,
113.016,,Surface,5,Image 1,1,3034,
119.97,,Surface,5,Image 1,1,3035,
122.968,,Surface,5,Image 1,1,3036,
147.968,,Surface,5,Image 1,1,3037,
120.048,,Surface,5,Image 1,1,3038,
132,,Surface,5,Image 1,1,3039,
136.016,,Surface,5,Image 1,1,3040,
122,,Surface,5,Image 1,1,3041,
132.996,,Surface,5,Image 1,1,3042,
126,,Surface,5,Image 1,1,3043,
115.536,,Surface,5,Image 1,1,3044,
108.502,,Surface,5,Image 1,1,3045,
123.05,,Surface,5,Image 1,1,3046,
117.946,,Surface,5,Image 1,1,3047,
121.98,,Surface,5,Image 1,1,3048,
124.04,,Surface,5,Image 1,1,3049,
119.984,,Surface,5,Image 1,1,3050,
116.49,,Surface,5,Image 1,1,3051,
123.032,,Surface,5,Image 1,1,3052,
150.012,,Surface,5,Image 1,1,3053,
122.952,,Surface,5,Image 1,1,3054,
