
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
17.3073,,Surface,3,Image 1,1,3025,
38.3137,,Surface,3,Image 1,1,3026,
18.6223,,Surface,3,Image 1,1,3027,
14.3907,,Surface,3,Image 1,1,3028,
27.5797,,Surface,3,Image 1,1,3029,
18.8633,,Surface,3,Image 1,1,3030,
12.5193,,Surface,3,Image 1,1,3031,
12.7812,,Surface,3,Image 1,1,3032,
15.6888,,Surface,3,Image 1,1,3033,
23.3852,,Surface,3,Image 1,1,3034,
36.608,,Surface,3,Image 1,1,3035,
42.2264,,Surface,3,Image 1,1,3036,
13.9512,,Surface,3,Image 1,1,3037,
29.2997,,Surface,3,Image 1,1,3038,
9.75401,,Surface,3,Image 1,1,3039,
38.7576,,Surface,3,Image 1,1,3040,
21.1696,,Surface,3,Image 1,1,3041,
9.77063,,Surface,3,Image 1,1,3042,
4.73669,,Surface,3,Image 1,1,3043,
11.4438,,Surface,3,Image 1,1,3044,
31.0558,,Surface,3,Image 1,1,3045,
11.5261,,Surface,3,Image 1,1,3046,
37.2694,,Surface,3,Image 1,1,3047,
2.83846,,Surface,3,Image 1,1,3048,
7.14005,,Surface,3,Image 1,1,3049,
48.2652,,Surface,3,Image 1,1,3050,
17.6043,,Surface,3,Image 1,1,3051,
13.7765,,Surface,3,Image 1,1,3052,
34.9121,,Surface,3,Image 1,1,3053,
24.6774,,Surface,3,Image 1,1,3054,
15.4172,,Surface,3,Image 1,1,3055,
13.7619,,Surface,3,Image 1,1,3056,
57.4248,,Surface,3,Image 1,1,3057,
40.3412,,Surface,3,Image 1,1,3058,
9.13986,,Surface,3,Image 1,1,3059,
29.8469,,Surface,3,Image 1,1,3060,
55.1777,,Surface,3,Image 1,1,3061,
38.4693,,Surface,3,Image 1,1,3062,
28.2117,,Surface,3,Image 1,1,3063,
13.6645,,Surface,3,Image 1,1,3064,
19.2417,,Surface,3,Image 1,1,3065,
6.47805,,Surface,3,Image 1,1,3066,
19.1499,,Surface,3,Image 1,1,3067,
16.0678,,Surface,3,Image 1,1,3068,
13.5857,,Surface,3,Image 1,1,3069,
18.817,,Surface,3,Image 1,1,3070,
20.9206,,Surface,3,Image 1,1,3071,
7.85989,,Surface,3,Image 1,1,3072,
16.5602,,Surface,3,Image 1,1,3073,
9.58647,,Surface,3,Image 1,1,3074,
23.4947,,Surface,3,Image 1,1,3075,
25.9075,,Surface,3,Image 1,1,3076,
25.2087,,Surface,3,Image 1,1,3077,
3.14006,,Surface,3,Image 1,1,3078,
9.38567,,Surface,3,Image 1,1,3079,
9.36486,,Surface,3,Image 1,1,3080,
18.6253,,Surface,3,Image 1,1,3081,
2.27572,,Surface,3,Image 1,1,3082,
23.3165,,Surface,3,Image 1,1,3083,
14.015,,Surface,3,Image 1,1,3084,
4.45465,,Surface,3,Image 1,1,3085,
2.09682,,Surface,3,Image 1,1,3086,
30.1737,,Surface,3,Image 1,1,3087,
9.82252,,Surface,3,Image 1,1,3088,
15.3131,,Surface,3,Image 1,1,3089,
10.0517,,Surface,3,Image 1,1,3090,
35.6606,,Surface,3,Image 1,1,3091,
26.1487,,Surface,3,Image 1,1,3092,
2.6676,,Surface,3,Image 1,1,3093,
23.5506,,Surface,3,Image 1,1,3094,
5.5723,,Surface,3,Image 1,1,3095,
21.6291,,Surface,3,Image 1,1,3096,
31.9451,,Surface,3,Image 1,1,3097,
21.3416,,Surface,3,Image 1,1,3098,
35.6955,,Surface,3,Image 1,1,3099,
30.1894,,Surface,3,Image 1,1,3100,
5.48787,,Surface,3,Image 1,1,3101,
26.1965,,Surface,3,Image 1,1,3102,
41.6039,,Surface,3,Image 1,1,3103,
26.7581,,Surface,3,Image 1,1,3104,
34.5438,,Surface,3,Image 1,1,3105,
30.7124,,Surface,3,Image 1,1,3106,
28.7787,,Surface,3,Image 1,1,3107,
17.6905,,Surface,3,Image 1,1,3108,
29.7339,,Surface,3,Image 1,1,3109,
33.1865,,Surface,3,Image 1,1,3110,
28.4444,,Surface,3,Image 1,1,3111,
15.9992,,Surface,3,Image 1,1,3112,
41.383,,Surface,3,Image 1,1,3113,
21.8787,,Surface,3,Image 1,1,3114,
27.3593,,Surface,3,Image 1,1,3115,
25.0345,,Surface,3,Image 1,1,3116,
12.1811,,Surface,3,Image 1,1,3117,
8.16194,,Surface,3,Image 1,1,3118,
6.19926,,Surface,3,Image 1,1,3119,
30.7956,,Surface,3,Image 1,1,3120,
26.963,,Surface,3,Image 1,1,3121,
33.1299,,Surface,3,Image 1,1,3122,
28.9829,,Surface,3,Image 1,1,3123,
24.4672,,Surface,3,Image 1,1,3124,
21.3152,,Surface,3,Image 1,1,3125,
28.9407,,Surface,3,Image 1,1,3126,
25.5787,,Surface,3,Image 1,1,3127,
24.8726,,Surface,3,Image 1,1,3128,
25.0288,,Surface,3,Image 1,1,3129,
23.4729,,Surface,3,Image 1,1,3130,
50.0807,,Surface,3,Image 1,1,3131,
31.2183,,Surface,3,Image 1,1,3132,
30.1066,,Surface,3,Image 1,1,3133,
5.48785,,Surface,3,Image 1,1,3134,
36.2288,,Surface,3,Image 1,1,3135,
36.444,,Surface,3,Image 1,1,3136,
46.4069,,Surface,3,Image 1,1,3137,
33.8174,,Surface,3,Image 1,1,3138,
38.3276,,Surface,3,Image 1,1,3139,
41.6922,,Surface,3,Image 1,1,3140,
29.9833,,Surface,3,Image 1,1,3141,
43.7047,,Surface,3,Image 1,1,3142,
35.5285,,Surface,3,Image 1,1,3143,
50.7976,,Surface,3,Image 1,1,3144,
34.7005,,Surface,3,Image 1,1,3145,
40.1082,,Surface,3,Image 1,1,3146,
25.3697,,Surface,3,Image 1,1,3147,
31.3865,,Surface,3,Image 1,1,3148,
36.1378,,Surface,3,Image 1,1,3149,
21.5025,,Surface,3,Image 1,1,3150,
48.1262,,Surface,3,Image 1,1,3151,
53.1393,,Surface,3,Image 1,1,3152,
25.4604,,Surface,3,Image 1,1,3153,
22.9288,,Surface,3,Image 1,1,3154,
31.655,,Surface,3,Image 1,1,3155,
25.9833,,Surface,3,Image 1,1,3156,
16.8331,,Surface,3,Image 1,1,3157,
25.7792,,Surface,3,Image 1,1,3158,
44.7986,,Surface,3,Image 1,1,3159,
25.3596,,Surface,3,Image 1,1,3160,
25.9642,,Surface,3,Image 1,1,3161,
21.4355,,Surface,3,Image 1,1,3162,
42.5483,,Surface,3,Image 1,1,3163,
15.5188,,Surface,3,Image 1,1,3164,
37.7422,,Surface,3,Image 1,1,3165,
30.2334,,Surface,3,Image 1,1,3166,
41.7831,,Surface,3,Image 1,1,3167,
38.7116,,Surface,3,Image 1,1,3168,
4.73669,,Surface,3,Image 1,1,3169,
44.5109,,Surface,3,Image 1,1,3170,
39.2782,,Surface,3,Image 1,1,3171,
29.484,,Surface,3,Image 1,1,3172,
8.47252,,Surface,3,Image 1,1,3173,
29.8132,,Surface,3,Image 1,1,3174,
36.2572,,Surface,3,Image 1,1,3175,
35.4678,,Surface,3,Image 1,1,3176,
32.937,,Surface,3,Image 1,1,3177,
53.1151,,Surface,3,Image 1,1,3178,
12.3767,,Surface,3,Image 1,1,3179,
22.5557,,Surface,3,Image 1,1,3180,
27.84,,Surface,3,Image 1,1,3181,
33.093,,Surface,3,Image 1,1,3182,
9.83604,,Surface,3,Image 1,1,3183,
32.7601,,Surface,3,Image 1,1,3184,
17.0581,,Surface,3,Image 1,1,3185,
28.2284,,Surface,3,Image 1,1,3186,
21.0284,,Surface,3,Image 1,1,3187,
27.24,,Surface,3,Image 1,1,3188,
40.8422,,Surface,3,Image 1,1,3189,
40.3528,,Surface,3,Image 1,1,3190,
40.1349,,Surface,3,Image 1,1,3191,
11.5965,,Surface,3,Image 1,1,3192,
34.0941,,Surface,3,Image 1,1,3193,
25.0675,,Surface,3,Image 1,1,3194,
5.70034,,Surface,3,Image 1,1,3195,
35.7942,,Surface,3,Image 1,1,3196,
23.8664,,Surface,3,Image 1,1,3197,
25.8918,,Surface,3,Image 1,1,3198,
31.3581,,Surface,3,Image 1,1,3199,
32.7764,,Surface,3,Image 1,1,3200,
41.8051,,Surface,3,Image 1,1,3201,
34.6114,,Surface,3,Image 1,1,3202,
32.0072,,Surface,3,Image 1,1,3203,
23.2473,,Surface,3,Image 1,1,3204,
17.9722,,Surface,3,Image 1,1,3205,
25.651,,Surface,3,Image 1,1,3206,
29.3888,,Surface,3,Image 1,1,3207,
25.3199,,Surface,3,Image 1,1,3208,
5.93762,,Surface,3,Image 1,1,3209,
7.28957,,Surface,3,Image 1,1,3210,
28.8902,,Surface,3,Image 1,1,3211,
11.2611,,Surface,3,Image 1,1,3212,
31.9516,,Surface,3,Image 1,1,3213,
8.55964,,Surface,3,Image 1,1,3214,
30.0372,,Surface,3,Image 1,1,3215,
30.6044,,Surface,3,Image 1,1,3216,
22.0704,,Surface,3,Image 1,1,3217,
29.2146,,Surface,3,Image 1,1,3218,
31.7204,,Surface,3,Image 1,1,3219,
19.9551,,Surface,3,Image 1,1,3220,
26.381,,Surface,3,Image 1,1,3221,
28.3514,,Surface,3,Image 1,1,3222,
22.645,,Surface,3,Image 1,1,3223,
25.0809,,Surface,3,Image 1,1,3224,
31.8718,,Surface,3,Image 1,1,3225,
