
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
139,,Surface,4,Image 1,1,2684,
136.984,,Surface,4,Image 1,1,2685,
142.976,,Surface,4,Image 1,1,2686,
129.952,,Surface,4,Image 1,1,2687,
134.976,,Surface,4,Image 1,1,2688,
143.98,,Surface,4,Image 1,1,2689,
125.016,,Surface,4,Image 1,1,2690,
133.992,,Surface,4,Image 1,1,2691,
142.51,,Surface,4,Image 1,1,2692,
138.484,,Surface,4,Image 1,1,2693,
131.512,,Surface,4,Image 1,1,2694,
128.52,,Surface,4,Image 1,1,2695,
141.52,,Surface,4,Image 1,1,2696,
130,,Surface,4,Image 1,1,2697,
141.56,,Surface,4,Image 1,1,2698,
137.024,,Surface,4,Image 1,1,2699,
142.532,,Surface,4,Image 1,1,2700,
134.504,,Surface,4,Image 1,1,2701,
125.486,,Surface,4,Image 1,1,2702,
133.484,,Surface,4,Image 1,1,2703,
137.02,,Surface,4,Image 1,1,2704,
134.992,,Surface,4,Image 1,1,2705,
138.037,,Surface,4,Image 1,1,2706,
133.99,,Surface,4,Image 1,1,2707,
124.972,,Surface,4,Image 1,1,2708,
108.994,,Surface,4,Image 1,1,2709,
136.992,,Surface,4,Image 1,1,2710,
122.018,,Surface,4,Image 1,1,2711,
128.48,,Surface,4,Image 1,1,2712,
146.496,,Surface,4,Image 1,1,2713,
139.496,,Surface,4,Image 1,1,2714,
136.504,,Surface,4,Image 1,1,2715,
134.088,,Surface,4,Image 1,1,2716,
120.06,,Surface,4,Image 1,1,2717,
123.02,,Surface,4,Image 1,1,2718,
134.96,,Surface,4,Image 1,1,2719,
134.968,,Surface,4,Image 1,1,2720,
134.05,,Surface,4,Image 1,1,2721,
140.02,,Surface,4,Image 1,1,2722,
141.492,,Surface,4,Image 1,1,2723,
140.026,,Surface,4,Image 1,1,2724,
139.496,,Surface,4,Image 1,1,2725,
138.508,,Surface,4,Image 1,1,2726,
133.032,,Surface,4,Image 1,1,2727,
127.975,,Surface,4,Image 1,1,2728,
131.976,,Surface,4,Image 1,1,2729,
134.968,,Surface,4,Image 1,1,2730,
131.968,,Surface,4,Image 1,1,2731,
132.024,,Surface,4,Image 1,1,2732,
133,,Surface,4,Image 1,1,2733,
138.04,,Surface,4,Image 1,1,2734,
123.026,,Surface,4,Image 1,1,2735,
140.048,,Surface,4,Image 1,1,2736,
140.04,,Surface,4,Image 1,1,2737,
129.976,,Surface,4,Image 1,1,2738,
124.04,,Surface,4,Image 1,1,2739,
137.016,,Surface,4,Image 1,1,2740,
131.006,,Surface,4,Image 1,1,2741,
138.52,,Surface,4,Image 1,1,2742,
142.96,,Surface,4,Image 1,1,2743,
137.984,,Surface,4,Image 1,1,2744,
134.012,,Surface,4,Image 1,1,2745,
130.048,,Surface,4,Image 1,1,2746,
143.04,,Surface,4,Image 1,1,2747,
142.968,,Surface,4,Image 1,1,2748,
142.004,,Surface,4,Image 1,1,2749,
137.96,,Surface,4,Image 1,1,2750,
124.996,,Surface,4,Image 1,1,2751,
137.01,,Surface,4,Image 1,1,2752,
135.98,,Surface,4,Image 1,1,2753,
131.992,,Surface,4,Image 1,1,2754,
125,,Surface,4,Image 1,1,2755,
127.028,,Surface,4,Image 1,1,2756,
136.04,,Surface,4,Image 1,1,2757,
141.984,,Surface,4,Image 1,1,2758,
113.516,,Surface,4,Image 1,1,2759,
123.512,,Surface,4,Image 1,1,2760,
118.018,,Surface,4,Image 1,1,2761,
134.957,,Surface,4,Image 1,1,2762,
127.022,,Surface,4,Image 1,1,2763,
122.046,,Surface,4,Image 1,1,2764,
128.04,,Surface,4,Image 1,1,2765,
131.008,,Surface,4,Image 1,1,2766,
134,,Surface,4,Image 1,1,2767,
125,,Surface,4,Image 1,1,2768,
135.05,,Surface,4,Image 1,1,2769,
140.03,,Surface,4,Image 1,1,2770,
130.984,,Surface,4,Image 1,1,2771,
136.048,,Surface,4,Image 1,1,2772,
134.488,,Surface,4,Image 1,1,2773,
125.972,,Surface,4,Image 1,1,2774,
126.002,,Surface,4,Image 1,1,2775,
129.027,,Surface,4,Image 1,1,2776,
140.995,,Surface,4,Image 1,1,2777,
131.044,,Surface,4,Image 1,1,2778,
133.96,,Surface,4,Image 1,1,2779,
122.035,,Surface,4,Image 1,1,2780,
119.016,,Surface,4,Image 1,1,2781,
131,,Surface,4,Image 1,1,2782,
120.972,,Surface,4,Image 1,1,2783,
136.066,,Surface,4,Image 1,1,2784,
137.52,,Surface,4,Image 1,1,2785,
130.968,,Surface,4,Image 1,1,2786,
130.98,,Surface,4,Image 1,1,2787,
125.976,,Surface,4,Image 1,1,2788,
131.976,,Surface,4,Image 1,1,2789,
127.988,,Surface,4,Image 1,1,2790,
142.516,,Surface,4,Image 1,1,2791,
126.488,,Surface,4,Image 1,1,2792,
126.971,,Surface,4,Image 1,1,2793,
133.04,,Surface,4,Image 1,1,2794,
133.992,,Surface,4,Image 1,1,2795,
125.984,,Surface,4,Image 1,1,2796,
129.036,,Surface,4,Image 1,1,2797,
127.008,,Surface,4,Image 1,1,2798,
136.028,,Surface,4,Image 1,1,2799,
136.05,,Surface,4,Image 1,1,2800,
126.05,,Surface,4,Image 1,1,2801,
139.504,,Surface,4,Image 1,1,2802,
137.006,,Surface,4,Image 1,1,2803,
125.008,,Surface,4,Image 1,1,2804,
124.52,,Surface,4,Image 1,1,2805,
123.072,,Surface,4,Image 1,1,2806,
124.49,,Surface,4,Image 1,1,2807,
131.04,,Surface,4,Image 1,1,2808,
137.011,,Surface,4,Image 1,1,2809,
133.04,,Surface,4,Image 1,1,2810,
131.06,,Surface,4,Image 1,1,2811,
126.015,,Surface,4,Image 1,1,2812,
141.042,,Surface,4,Image 1,1,2813,
132.026,,Surface,4,Image 1,1,2814,
127.028,,Surface,4,Image 1,1,2815,
136.002,,Surface,4,Image 1,1,2816,
131.528,,Surface,4,Image 1,1,2817,
131.997,,Surface,4,Image 1,1,2818,
129.056,,Surface,4,Image 1,1,2819,
136.496,,Surface,4,Image 1,1,2820,
132.968,,Surface,4,Image 1,1,2821,
132.048,,Surface,4,Image 1,1,2822,
129.496,,Surface,4,Image 1,1,2823,
126.968,,Surface,4,Image 1,1,2824,
122.036,,Surface,4,Image 1,1,2825,
129.025,,Surface,4,Image 1,1,2826,
134.984,,Surface,4,Image 1,1,2827,
128.509,,Surface,4,Image 1,1,2828,
127.002,,Surface,4,Image 1,1,2829,
136.528,,Surface,4,Image 1,1,2830,
131.04,,Surface,4,Image 1,1,2831,
142.024,,Surface,4,Image 1,1,2832,
141.04,,Surface,4,Image 1,1,2833,
140,,Surface,4,Image 1,1,2834,
138.504,,Surface,4,Image 1,1,2835,
141.012,,Surface,4,Image 1,1,2836,
140.48,,Surface,4,Image 1,1,2837,
126.972,,Surface,4,Image 1,1,2838,
131.004,,Surface,4,Image 1,1,2839,
137.048,,Surface,4,Image 1,1,2840,
136,,Surface,4,Image 1,1,2841,
134.52,,Surface,4,Image 1,1,2842,
135.032,,Surface,4,Image 1,1,2843,
139.018,,Surface,4,Image 1,1,2844,
139.494,,Surface,4,Image 1,1,2845,
140.008,,Surface,4,Image 1,1,2846,
137.968,,Surface,4,Image 1,1,2847,
129.058,,Surface,4,Image 1,1,2848,
131.968,,Surface,4,Image 1,1,2849,
131.988,,Surface,4,Image 1,1,2850,
139.96,,Surface,4,Image 1,1,2851,
138.936,,Surface,4,Image 1,1,2852,
141.028,,Surface,4,Image 1,1,2853,
143.02,,Surface,4,Image 1,1,2854,
142.996,,Surface,4,Image 1,1,2855,
128.008,,Surface,4,Image 1,1,2856,
140.991,,Surface,4,Image 1,1,2857,
131.996,,Surface,4,Image 1,1,2858,
136.048,,Surface,4,Image 1,1,2859,
130.504,,Surface,4,Image 1,1,2860,
138.504,,Surface,4,Image 1,1,2861,
137.504,,Surface,4,Image 1,1,2862,
124.025,,Surface,4,Image 1,1,2863,
123.504,,Surface,4,Image 1,1,2864,
138.018,,Surface,4,Image 1,1,2865,
136.498,,Surface,4,Image 1,1,2866,
112.986,,Surface,4,Image 1,1,2867,
133.006,,Surface,4,Image 1,1,2868,
132.532,,Surface,4,Image 1,1,2869,
116.012,,Surface,4,Image 1,1,2870,
145.52,,Surface,4,Image 1,1,2871,
131.48,,Surface,4,Image 1,1,2872,
125.02,,Surface,4,Image 1,1,2873,
139.045,,Surface,4,Image 1,1,2874,
139.488,,Surface,4,Image 1,1,2875,
139.011,,Surface,4,Image 1,1,2876,
139.54,,Surface,4,Image 1,1,2877,
140.48,,Surface,4,Image 1,1,2878,
140.012,,Surface,4,Image 1,1,2879,
122.504,,Surface,4,Image 1,1,2880,
141.496,,Surface,4,Image 1,1,2881,
145.008,,Surface,4,Image 1,1,2882,
138.002,,Surface,4,Image 1,1,2883,
134.496,,Surface,4,Image 1,1,2884,
136.974,,Surface,4,Image 1,1,2885,
127.989,,Surface,4,Image 1,1,2886,
140.06,,Surface,4,Image 1,1,2887,
137.02,,Surface,4,Image 1,1,2888,
140.524,,Surface,4,Image 1,1,2889,
139,,Surface,4,Image 1,1,2890,
139.012,,Surface,4,Image 1,1,2891,
128.997,,Surface,4,Image 1,1,2892,
140.024,,Surface,4,Image 1,1,2893,
139.026,,Surface,4,Image 1,1,2894,
124.974,,Surface,4,Image 1,1,2895,
141.988,,Surface,4,Image 1,1,2896,
138.056,,Surface,4,Image 1,1,2897,
143,,Surface,4,Image 1,1,2898,
136.007,,Surface,4,Image 1,1,2899,
130.032,,Surface,4,Image 1,1,2900,
137.04,,Surface,4,Image 1,1,2901,
134.02,,Surface,4,Image 1,1,2902,
136,,Surface,4,Image 1,1,2903,
137.984,,Surface,4,Image 1,1,2904,
142.032,,Surface,4,Image 1,1,2905,
129.472,,Surface,4,Image 1,1,2906,
131.996,,Surface,4,Image 1,1,2907,
137.956,,Surface,4,Image 1,1,2908,
137.048,,Surface,4,Image 1,1,2909,
138.048,,Surface,4,Image 1,1,2910,
140.968,,Surface,4,Image 1,1,2911,
141.04,,Surface,4,Image 1,1,2912,
141.004,,Surface,4,Image 1,1,2913,
139.024,,Surface,4,Image 1,1,2914,
137.016,,Surface,4,Image 1,1,2915,
135,,Surface,4,Image 1,1,2916,
138.984,,Surface,4,Image 1,1,2917,
134.496,,Surface,4,Image 1,1,2918,
139.991,,Surface,4,Image 1,1,2919,
144.032,,Surface,4,Image 1,1,2920,
144.034,,Surface,4,Image 1,1,2921,
137.016,,Surface,4,Image 1,1,2922,
137.026,,Surface,4,Image 1,1,2923,
123.104,,Surface,4,Image 1,1,2924,
128.059,,Surface,4,Image 1,1,2925,
137.52,,Surface,4,Image 1,1,2926,
138.949,,Surface,4,Image 1,1,2927,
139.952,,Surface,4,Image 1,1,2928,
135.972,,Surface,4,Image 1,1,2929,
140.984,,Surface,4,Image 1,1,2930,
130.02,,Surface,4,Image 1,1,2931,
134.968,,Surface,4,Image 1,1,2932,
138.05,,Surface,4,Image 1,1,2933,
134.05,,Surface,4,Image 1,1,2934,
137.024,,Surface,4,Image 1,1,2935,
138.964,,Surface,4,Image 1,1,2936,
135.996,,Surface,4,Image 1,1,2937,
136.496,,Surface,4,Image 1,1,2938,
136.992,,Surface,4,Image 1,1,2939,
132.024,,Surface,4,Image 1,1,2940,
148.976,,Surface,4,Image 1,1,2941,
140.528,,Surface,4,Image 1,1,2942,
135.088,,Surface,4,Image 1,1,2943,
137.504,,Surface,4,Image 1,1,2944,
142.474,,Surface,4,Image 1,1,2945,
141.984,,Surface,4,Image 1,1,2946,
133.952,,Surface,4,Image 1,1,2947,
145.03,,Surface,4,Image 1,1,2948,
139.013,,Surface,4,Image 1,1,2949,
141.972,,Surface,4,Image 1,1,2950,
139.006,,Surface,4,Image 1,1,2951,
136.04,,Surface,4,Image 1,1,2952,
139.488,,Surface,4,Image 1,1,2953,
132.985,,Surface,4,Image 1,1,2954,
131.05,,Surface,4,Image 1,1,2955,
139.532,,Surface,4,Image 1,1,2956,
133.94,,Surface,4,Image 1,1,2957,
136.98,,Surface,4,Image 1,1,2958,
139,,Surface,4,Image 1,1,2959,
133.472,,Surface,4,Image 1,1,2960,
145.032,,Surface,4,Image 1,1,2961,
138.013,,Surface,4,Image 1,1,2962,
133.96,,Surface,4,Image 1,1,2963,
144.496,,Surface,4,Image 1,1,2964,
129.056,,Surface,4,Image 1,1,2965,
139.512,,Surface,4,Image 1,1,2966,
141.984,,Surface,4,Image 1,1,2967,
135.972,,Surface,4,Image 1,1,2968,
146.52,,Surface,4,Image 1,1,2969,
130.936,,Surface,4,Image 1,1,2970,
133,,Surface,4,Image 1,1,2971,
139.03,,Surface,4,Image 1,1,2972,
132.988,,Surface,4,Image 1,1,2973,
140.948,,Surface,4,Image 1,1,2974,
144.03,,Surface,4,Image 1,1,2975,
137.018,,Surface,4,Image 1,1,2976,
134.02,,Surface,4,Image 1,1,2977,
134.04,,Surface,4,Image 1,1,2978,
140.448,,Surface,4,Image 1,1,2979,
138.04,,Surface,4,Image 1,1,2980,
140.52,,Surface,4,Image 1,1,2981,
140.014,,Surface,4,Image 1,1,2982,
133.056,,Surface,4,Image 1,1,2983,
127.05,,Surface,4,Image 1,1,2984,
140.004,,Surface,4,Image 1,1,2985,
132.994,,Surface,4,Image 1,1,2986,
135.024,,Surface,4,Image 1,1,2987,
138.04,,Surface,4,Image 1,1,2988,
127.024,,Surface,4,Image 1,1,2989,
138.992,,Surface,4,Image 1,1,2990,
132.96,,Surface,4,Image 1,1,2991,
134.044,,Surface,4,Image 1,1,2992,
122.98,,Surface,4,Image 1,1,2993,
134.504,,Surface,4,Image 1,1,2994,
127.024,,Surface,4,Image 1,1,2995,
128.982,,Surface,4,Image 1,1,2996,
134.97,,Surface,4,Image 1,1,2997,
142.984,,Surface,4,Image 1,1,2998,
144.03,,Surface,4,Image 1,1,2999,
115.084,,Surface,4,Image 1,1,3000,
125.02,,Surface,4,Image 1,1,3001,
129.972,,Surface,4,Image 1,1,3002,
131.992,,Surface,4,Image 1,1,3003,
147.05,,Surface,4,Image 1,1,3004,
129.042,,Surface,4,Image 1,1,3005,
136.94,,Surface,4,Image 1,1,3006,
133.05,,Surface,4,Image 1,1,3007,
138.016,,Surface,4,Image 1,1,3008,
130.984,,Surface,4,Image 1,1,3009,
129.06,,Surface,4,Image 1,1,3010,
137.984,,Surface,4,Image 1,1,3011,
138.036,,Surface,4,Image 1,1,3012,
133.975,,Surface,4,Image 1,1,3013,
132.988,,Surface,4,Image 1,1,3014,
136.02,,Surface,4,Image 1,1,3015,
128.056,,Surface,4,Image 1,1,3016,
133.98,,Surface,4,Image 1,1,3017,
139.54,,Surface,4,Image 1,1,3018,
129.024,,Surface,4,Image 1,1,3019,
136.996,,Surface,4,Image 1,1,3020,
140.972,,Surface,4,Image 1,1,3021,
132.028,,Surface,4,Image 1,1,3022,
129.944,,Surface,4,Image 1,1,3023,
136.504,,Surface,4,Image 1,1,3024,
133.02,,Surface,4,Image 1,1,3025,
134.896,,Surface,4,Image 1,1,3026,
107.965,,Surface,4,Image 1,1,3027,
128.976,,Surface,4,Image 1,1,3028,
140.018,,Surface,4,Image 1,1,3029,
134.509,,Surface,4,Image 1,1,3030,
129.04,,Surface,4,Image 1,1,3031,
130.032,,Surface,4,Image 1,1,3032,
125.019,,Surface,4,Image 1,1,3033,
141.984,,Surface,4,Image 1,1,3034,
135.03,,Surface,4,Image 1,1,3035,
132.032,,Surface,4,Image 1,1,3036,
106.968,,Surface,4,Image 1,1,3037,
134.952,,Surface,4,Image 1,1,3038,
123,,Surface,4,Image 1,1,3039,
118.984,,Surface,4,Image 1,1,3040,
133,,Surface,4,Image 1,1,3041,
122.004,,Surface,4,Image 1,1,3042,
129,,Surface,4,Image 1,1,3043,
139.464,,Surface,4,Image 1,1,3044,
146.498,,Surface,4,Image 1,1,3045,
131.95,,Surface,4,Image 1,1,3046,
137.054,,Surface,4,Image 1,1,3047,
133.02,,Surface,4,Image 1,1,3048,
130.96,,Surface,4,Image 1,1,3049,
135.016,,Surface,4,Image 1,1,3050,
138.51,,Surface,4,Image 1,1,3051,
131.968,,Surface,4,Image 1,1,3052,
104.988,,Surface,4,Image 1,1,3053,
132.048,,Surface,4,Image 1,1,3054,
