
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
98,,Surface,1,Image 1,1,2618,
166,,Surface,1,Image 1,1,2619,
159,,Surface,1,Image 1,1,2620,
62,,Surface,1,Image 1,1,2621,
60,,Surface,1,Image 1,1,2622,
44,,Surface,1,Image 1,1,2623,
62,,Surface,1,Image 1,1,2624,
92,,Surface,1,Image 1,1,2625,
57,,Surface,1,Image 1,1,2626,
255,,Surface,1,Image 1,1,2627,
87,,Surface,1,Image 1,1,2628,
73,,Surface,1,Image 1,1,2629,
113,,Surface,1,Image 1,1,2630,
73,,Surface,1,Image 1,1,2631,
68,,Surface,1,Image 1,1,2632,
120,,Surface,1,Image 1,1,2633,
90,,Surface,1,Image 1,1,2634,
29,,Surface,1,Image 1,1,2635,
134,,Surface,1,Image 1,1,2636,
92,,Surface,1,Image 1,1,2637,
111,,Surface,1,Image 1,1,2638,
77,,Surface,1,Image 1,1,2639,
111,,Surface,1,Image 1,1,2640,
103,,Surface,1,Image 1,1,2641,
33,,Surface,1,Image 1,1,2642,
70,,Surface,1,Image 1,1,2643,
88,,Surface,1,Image 1,1,2644,
88,,Surface,1,Image 1,1,2645,
147,,Surface,1,Image 1,1,2646,
28,,Surface,1,Image 1,1,2647,
50,,Surface,1,Image 1,1,2648,
94,,Surface,1,Image 1,1,2649,
107,,Surface,1,Image 1,1,2650,
87,,Surface,1,Image 1,1,2651,
55,,Surface,1,Image 1,1,2652,
83,,Surface,1,Image 1,1,2653,
171,,Surface,1,Image 1,1,2654,
157,,Surface,1,Image 1,1,2655,
51,,Surface,1,Image 1,1,2656,
77,,Surface,1,Image 1,1,2657,
173,,Surface,1,Image 1,1,2658,
35,,Surface,1,Image 1,1,2659,
184,,Surface,1,Image 1,1,2660,
60,,Surface,1,Image 1,1,2661,
77,,Surface,1,Image 1,1,2662,
82,,Surface,1,Image 1,1,2663,
40,,Surface,1,Image 1,1,2664,
118,,Surface,1,Image 1,1,2665,
73,,Surface,1,Image 1,1,2666,
115,,Surface,1,Image 1,1,2667,
78,,Surface,1,Image 1,1,2668,
118,,Surface,1,Image 1,1,2669,
242,,Surface,1,Image 1,1,2670,
27,,Surface,1,Image 1,1,2671,
69,,Surface,1,Image 1,1,2672,
69,,Surface,1,Image 1,1,2673,
81,,Surface,1,Image 1,1,2674,
51,,Surface,1,Image 1,1,2675,
75,,Surface,1,Image 1,1,2676,
82,,Surface,1,Image 1,1,2677,
90,,Surface,1,Image 1,1,2678,
126,,Surface,1,Image 1,1,2679,
88,,Surface,1,Image 1,1,2680,
40,,Surface,1,Image 1,1,2681,
16,,Surface,1,Image 1,1,2682,
142,,Surface,1,Image 1,1,2683,
120,,Surface,1,Image 1,1,2684,
234,,Surface,1,Image 1,1,2685,
91,,Surface,1,Image 1,1,2686,
162,,Surface,1,Image 1,1,2687,
76,,Surface,1,Image 1,1,2688,
71,,Surface,1,Image 1,1,2689,
78,,Surface,1,Image 1,1,2690,
179,,Surface,1,Image 1,1,2691,
161,,Surface,1,Image 1,1,2692,
26,,Surface,1,Image 1,1,2693,
140,,Surface,1,Image 1,1,2694,
109,,Surface,1,Image 1,1,2695,
86,,Surface,1,Image 1,1,2696,
68,,Surface,1,Image 1,1,2697,
62,,Surface,1,Image 1,1,2698,
123,,Surface,1,Image 1,1,2699,
175,,Surface,1,Image 1,1,2700,
129,,Surface,1,Image 1,1,2701,
75,,Surface,1,Image 1,1,2702,
142,,Surface,1,Image 1,1,2703,
63,,Surface,1,Image 1,1,2704,
179,,Surface,1,Image 1,1,2705,
52,,Surface,1,Image 1,1,2706,
77,,Surface,1,Image 1,1,2707,
108,,Surface,1,Image 1,1,2708,
74,,Surface,1,Image 1,1,2709,
95,,Surface,1,Image 1,1,2710,
104,,Surface,1,Image 1,1,2711,
247,,Surface,1,Image 1,1,2712,
242,,Surface,1,Image 1,1,2713,
44,,Surface,1,Image 1,1,2714,
93,,Surface,1,Image 1,1,2715,
80,,Surface,1,Image 1,1,2716,
92,,Surface,1,Image 1,1,2717,
61,,Surface,1,Image 1,1,2718,
113,,Surface,1,Image 1,1,2719,
109,,Surface,1,Image 1,1,2720,
90,,Surface,1,Image 1,1,2721,
53,,Surface,1,Image 1,1,2722,
246,,Surface,1,Image 1,1,2723,
74,,Surface,1,Image 1,1,2724,
137,,Surface,1,Image 1,1,2725,
163,,Surface,1,Image 1,1,2726,
42,,Surface,1,Image 1,1,2727,
47,,Surface,1,Image 1,1,2728,
58,,Surface,1,Image 1,1,2729,
86,,Surface,1,Image 1,1,2730,
124,,Surface,1,Image 1,1,2731,
113,,Surface,1,Image 1,1,2732,
54,,Surface,1,Image 1,1,2733,
39,,Surface,1,Image 1,1,2734,
95,,Surface,1,Image 1,1,2735,
78,,Surface,1,Image 1,1,2736,
65,,Surface,1,Image 1,1,2737,
94,,Surface,1,Image 1,1,2738,
135,,Surface,1,Image 1,1,2739,
63,,Surface,1,Image 1,1,2740,
49,,Surface,1,Image 1,1,2741,
85,,Surface,1,Image 1,1,2742,
83,,Surface,1,Image 1,1,2743,
55,,Surface,1,Image 1,1,2744,
55,,Surface,1,Image 1,1,2745,
85,,Surface,1,Image 1,1,2746,
55,,Surface,1,Image 1,1,2747,
66,,Surface,1,Image 1,1,2748,
57,,Surface,1,Image 1,1,2749,
85,,Surface,1,Image 1,1,2750,
44,,Surface,1,Image 1,1,2751,
87,,Surface,1,Image 1,1,2752,
67,,Surface,1,Image 1,1,2753,
137,,Surface,1,Image 1,1,2754,
71,,Surface,1,Image 1,1,2755,
94,,Surface,1,Image 1,1,2756,
96,,Surface,1,Image 1,1,2757,
130,,Surface,1,Image 1,1,2758,
76,,Surface,1,Image 1,1,2759,
64,,Surface,1,Image 1,1,2760,
129,,Surface,1,Image 1,1,2761,
36,,Surface,1,Image 1,1,2762,
109,,Surface,1,Image 1,1,2763,
92,,Surface,1,Image 1,1,2764,
133,,Surface,1,Image 1,1,2765,
132,,Surface,1,Image 1,1,2766,
102,,Surface,1,Image 1,1,2767,
165,,Surface,1,Image 1,1,2768,
81,,Surface,1,Image 1,1,2769,
67,,Surface,1,Image 1,1,2770,
197,,Surface,1,Image 1,1,2771,
146,,Surface,1,Image 1,1,2772,
117,,Surface,1,Image 1,1,2773,
61,,Surface,1,Image 1,1,2774,
80,,Surface,1,Image 1,1,2775,
125,,Surface,1,Image 1,1,2776,
116,,Surface,1,Image 1,1,2777,
171,,Surface,1,Image 1,1,2778,
65,,Surface,1,Image 1,1,2779,
123,,Surface,1,Image 1,1,2780,
88,,Surface,1,Image 1,1,2781,
133,,Surface,1,Image 1,1,2782,
80,,Surface,1,Image 1,1,2783,
115,,Surface,1,Image 1,1,2784,
165,,Surface,1,Image 1,1,2785,
31,,Surface,1,Image 1,1,2786,
70,,Surface,1,Image 1,1,2787,
90,,Surface,1,Image 1,1,2788,
81,,Surface,1,Image 1,1,2789,
123,,Surface,1,Image 1,1,2790,
120,,Surface,1,Image 1,1,2791,
31,,Surface,1,Image 1,1,2792,
65,,Surface,1,Image 1,1,2793,
114,,Surface,1,Image 1,1,2794,
61,,Surface,1,Image 1,1,2795,
101,,Surface,1,Image 1,1,2796,
78,,Surface,1,Image 1,1,2797,
115,,Surface,1,Image 1,1,2798,
58,,Surface,1,Image 1,1,2799,
133,,Surface,1,Image 1,1,2800,
62,,Surface,1,Image 1,1,2801,
120,,Surface,1,Image 1,1,2802,
55,,Surface,1,Image 1,1,2803,
82,,Surface,1,Image 1,1,2804,
142,,Surface,1,Image 1,1,2805,
108,,Surface,1,Image 1,1,2806,
138,,Surface,1,Image 1,1,2807,
83,,Surface,1,Image 1,1,2808,
139,,Surface,1,Image 1,1,2809,
28,,Surface,1,Image 1,1,2810,
116,,Surface,1,Image 1,1,2811,
185,,Surface,1,Image 1,1,2812,
81,,Surface,1,Image 1,1,2813,
83,,Surface,1,Image 1,1,2814,
35,,Surface,1,Image 1,1,2815,
128,,Surface,1,Image 1,1,2816,
65,,Surface,1,Image 1,1,2817,
57,,Surface,1,Image 1,1,2818,
135,,Surface,1,Image 1,1,2819,
165,,Surface,1,Image 1,1,2820,
105,,Surface,1,Image 1,1,2821,
24,,Surface,1,Image 1,1,2822,
73,,Surface,1,Image 1,1,2823,
43,,Surface,1,Image 1,1,2824,
56,,Surface,1,Image 1,1,2825,
72,,Surface,1,Image 1,1,2826,
55,,Surface,1,Image 1,1,2827,
108,,Surface,1,Image 1,1,2828,
85,,Surface,1,Image 1,1,2829,
85,,Surface,1,Image 1,1,2830,
63,,Surface,1,Image 1,1,2831,
215,,Surface,1,Image 1,1,2832,
57,,Surface,1,Image 1,1,2833,
255,,Surface,1,Image 1,1,2834,
116,,Surface,1,Image 1,1,2835,
47,,Surface,1,Image 1,1,2836,
255,,Surface,1,Image 1,1,2837,
62,,Surface,1,Image 1,1,2838,
93,,Surface,1,Image 1,1,2839,
91,,Surface,1,Image 1,1,2840,
84,,Surface,1,Image 1,1,2841,
72,,Surface,1,Image 1,1,2842,
94,,Surface,1,Image 1,1,2843,
94,,Surface,1,Image 1,1,2844,
41,,Surface,1,Image 1,1,2845,
92,,Surface,1,Image 1,1,2846,
188,,Surface,1,Image 1,1,2847,
118,,Surface,1,Image 1,1,2848,
144,,Surface,1,Image 1,1,2849,
134,,Surface,1,Image 1,1,2850,
57,,Surface,1,Image 1,1,2851,
55,,Surface,1,Image 1,1,2852,
61,,Surface,1,Image 1,1,2853,
127,,Surface,1,Image 1,1,2854,
87,,Surface,1,Image 1,1,2855,
27,,Surface,1,Image 1,1,2856,
149,,Surface,1,Image 1,1,2857,
66,,Surface,1,Image 1,1,2858,
93,,Surface,1,Image 1,1,2859,
35,,Surface,1,Image 1,1,2860,
175,,Surface,1,Image 1,1,2861,
102,,Surface,1,Image 1,1,2862,
67,,Surface,1,Image 1,1,2863,
76,,Surface,1,Image 1,1,2864,
195,,Surface,1,Image 1,1,2865,
53,,Surface,1,Image 1,1,2866,
61,,Surface,1,Image 1,1,2867,
155,,Surface,1,Image 1,1,2868,
94,,Surface,1,Image 1,1,2869,
62,,Surface,1,Image 1,1,2870,
114,,Surface,1,Image 1,1,2871,
88,,Surface,1,Image 1,1,2872,
98,,Surface,1,Image 1,1,2873,
118,,Surface,1,Image 1,1,2874,
195,,Surface,1,Image 1,1,2875,
114,,Surface,1,Image 1,1,2876,
90,,Surface,1,Image 1,1,2877,
112,,Surface,1,Image 1,1,2878,
161,,Surface,1,Image 1,1,2879,
62,,Surface,1,Image 1,1,2880,
82,,Surface,1,Image 1,1,2881,
64,,Surface,1,Image 1,1,2882,
250,,Surface,1,Image 1,1,2883,
59,,Surface,1,Image 1,1,2884,
170,,Surface,1,Image 1,1,2885,
92,,Surface,1,Image 1,1,2886,
234,,Surface,1,Image 1,1,2887,
45,,Surface,1,Image 1,1,2888,
248,,Surface,1,Image 1,1,2889,
255,,Surface,1,Image 1,1,2890,
255,,Surface,1,Image 1,1,2891,
213,,Surface,1,Image 1,1,2892,
55,,Surface,1,Image 1,1,2893,
97,,Surface,1,Image 1,1,2894,
19,,Surface,1,Image 1,1,2895,
138,,Surface,1,Image 1,1,2896,
131,,Surface,1,Image 1,1,2897,
157,,Surface,1,Image 1,1,2898,
78,,Surface,1,Image 1,1,2899,
87,,Surface,1,Image 1,1,2900,
105,,Surface,1,Image 1,1,2901,
55,,Surface,1,Image 1,1,2902,
69,,Surface,1,Image 1,1,2903,
44,,Surface,1,Image 1,1,2904,
255,,Surface,1,Image 1,1,2905,
134,,Surface,1,Image 1,1,2906,
102,,Surface,1,Image 1,1,2907,
125,,Surface,1,Image 1,1,2908,
120,,Surface,1,Image 1,1,2909,
133,,Surface,1,Image 1,1,2910,
21,,Surface,1,Image 1,1,2911,
149,,Surface,1,Image 1,1,2912,
129,,Surface,1,Image 1,1,2913,
102,,Surface,1,Image 1,1,2914,
82,,Surface,1,Image 1,1,2915,
66,,Surface,1,Image 1,1,2916,
109,,Surface,1,Image 1,1,2917,
36,,Surface,1,Image 1,1,2918,
99,,Surface,1,Image 1,1,2919,
72,,Surface,1,Image 1,1,2920,
212,,Surface,1,Image 1,1,2921,
52,,Surface,1,Image 1,1,2922,
107,,Surface,1,Image 1,1,2923,
121,,Surface,1,Image 1,1,2924,
46,,Surface,1,Image 1,1,2925,
69,,Surface,1,Image 1,1,2926,
147,,Surface,1,Image 1,1,2927,
17,,Surface,1,Image 1,1,2928,
190,,Surface,1,Image 1,1,2929,
113,,Surface,1,Image 1,1,2930,
60,,Surface,1,Image 1,1,2931,
131,,Surface,1,Image 1,1,2932,
45,,Surface,1,Image 1,1,2933,
149,,Surface,1,Image 1,1,2934,
159,,Surface,1,Image 1,1,2935,
90,,Surface,1,Image 1,1,2936,
180,,Surface,1,Image 1,1,2937,
71,,Surface,1,Image 1,1,2938,
255,,Surface,1,Image 1,1,2939,
105,,Surface,1,Image 1,1,2940,
255,,Surface,1,Image 1,1,2941,
90,,Surface,1,Image 1,1,2942,
113,,Surface,1,Image 1,1,2943,
85,,Surface,1,Image 1,1,2944,
107,,Surface,1,Image 1,1,2945,
82,,Surface,1,Image 1,1,2946,
79,,Surface,1,Image 1,1,2947,
49,,Surface,1,Image 1,1,2948,
56,,Surface,1,Image 1,1,2949,
160,,Surface,1,Image 1,1,2950,
132,,Surface,1,Image 1,1,2951,
113,,Surface,1,Image 1,1,2952,
93,,Surface,1,Image 1,1,2953,
60,,Surface,1,Image 1,1,2954,
136,,Surface,1,Image 1,1,2955,
153,,Surface,1,Image 1,1,2956,
114,,Surface,1,Image 1,1,2957,
89,,Surface,1,Image 1,1,2958,
255,,Surface,1,Image 1,1,2959,
86,,Surface,1,Image 1,1,2960,
91,,Surface,1,Image 1,1,2961,
122,,Surface,1,Image 1,1,2962,
56,,Surface,1,Image 1,1,2963,
89,,Surface,1,Image 1,1,2964,
51,,Surface,1,Image 1,1,2965,
180,,Surface,1,Image 1,1,2966,
60,,Surface,1,Image 1,1,2967,
133,,Surface,1,Image 1,1,2968,
61,,Surface,1,Image 1,1,2969,
45,,Surface,1,Image 1,1,2970,
110,,Surface,1,Image 1,1,2971,
144,,Surface,1,Image 1,1,2972,
114,,Surface,1,Image 1,1,2973,
64,,Surface,1,Image 1,1,2974,
148,,Surface,1,Image 1,1,2975,
59,,Surface,1,Image 1,1,2976,
139,,Surface,1,Image 1,1,2977,
161,,Surface,1,Image 1,1,2978,
216,,Surface,1,Image 1,1,2979,
61,,Surface,1,Image 1,1,2980,
86,,Surface,1,Image 1,1,2981,
142,,Surface,1,Image 1,1,2982,
69,,Surface,1,Image 1,1,2983,
9,,Surface,1,Image 1,1,2984,
94,,Surface,1,Image 1,1,2985,
255,,Surface,1,Image 1,1,2986,
184,,Surface,1,Image 1,1,2987,
55,,Surface,1,Image 1,1,2988,
58,,Surface,1,Image 1,1,2989,
150,,Surface,1,Image 1,1,2990,
66,,Surface,1,Image 1,1,2991,
45,,Surface,1,Image 1,1,2992,
44,,Surface,1,Image 1,1,2993,
225,,Surface,1,Image 1,1,2994,
37,,Surface,1,Image 1,1,2995,
75,,Surface,1,Image 1,1,2996,
83,,Surface,1,Image 1,1,2997,
120,,Surface,1,Image 1,1,2998,
74,,Surface,1,Image 1,1,2999,
121,,Surface,1,Image 1,1,3000,
119,,Surface,1,Image 1,1,3001,
102,,Surface,1,Image 1,1,3002,
72,,Surface,1,Image 1,1,3003,
193,,Surface,1,Image 1,1,3004,
61,,Surface,1,Image 1,1,3005,
94,,Surface,1,Image 1,1,3006,
41,,Surface,1,Image 1,1,3007,
69,,Surface,1,Image 1,1,3008,
30,,Surface,1,Image 1,1,3009,
49,,Surface,1,Image 1,1,3010,
246,,Surface,1,Image 1,1,3011,
230,,Surface,1,Image 1,1,3012,
165,,Surface,1,Image 1,1,3013,
143,,Surface,1,Image 1,1,3014,
219,,Surface,1,Image 1,1,3015,
27,,Surface,1,Image 1,1,3016,
53,,Surface,1,Image 1,1,3017,
106,,Surface,1,Image 1,1,3018,
33,,Surface,1,Image 1,1,3019,
171,,Surface,1,Image 1,1,3020,
111,,Surface,1,Image 1,1,3021,
23,,Surface,1,Image 1,1,3022,
61,,Surface,1,Image 1,1,3023,
60,,Surface,1,Image 1,1,3024,
104,,Surface,1,Image 1,1,3025,
31,,Surface,1,Image 1,1,3026,
75,,Surface,1,Image 1,1,3027,
43,,Surface,1,Image 1,1,3028,
196,,Surface,1,Image 1,1,3029,
65,,Surface,1,Image 1,1,3030,
116,,Surface,1,Image 1,1,3031,
119,,Surface,1,Image 1,1,3032,
140,,Surface,1,Image 1,1,3033,
145,,Surface,1,Image 1,1,3034,
206,,Surface,1,Image 1,1,3035,
112,,Surface,1,Image 1,1,3036,
111,,Surface,1,Image 1,1,3037,
113,,Surface,1,Image 1,1,3038,
70,,Surface,1,Image 1,1,3039,
83,,Surface,1,Image 1,1,3040,
164,,Surface,1,Image 1,1,3041,
114,,Surface,1,Image 1,1,3042,
59,,Surface,1,Image 1,1,3043,
53,,Surface,1,Image 1,1,3044,
64,,Surface,1,Image 1,1,3045,
32,,Surface,1,Image 1,1,3046,
189,,Surface,1,Image 1,1,3047,
70,,Surface,1,Image 1,1,3048,
11,,Surface,1,Image 1,1,3049,
40,,Surface,1,Image 1,1,3050,
174,,Surface,1,Image 1,1,3051,
47,,Surface,1,Image 1,1,3052,
43,,Surface,1,Image 1,1,3053,
113,,Surface,1,Image 1,1,3054,
75,,Surface,1,Image 1,1,3055,
106,,Surface,1,Image 1,1,3056,
114,,Surface,1,Image 1,1,3057,
141,,Surface,1,Image 1,1,3058,
97,,Surface,1,Image 1,1,3059,
61,,Surface,1,Image 1,1,3060,
120,,Surface,1,Image 1,1,3061,
109,,Surface,1,Image 1,1,3062,
84,,Surface,1,Image 1,1,3063,
71,,Surface,1,Image 1,1,3064,
58,,Surface,1,Image 1,1,3065,
81,,Surface,1,Image 1,1,3066,
80,,Surface,1,Image 1,1,3067,
80,,Surface,1,Image 1,1,3068,
131,,Surface,1,Image 1,1,3069,
128,,Surface,1,Image 1,1,3070,
50,,Surface,1,Image 1,1,3071,
76,,Surface,1,Image 1,1,3072,
63,,Surface,1,Image 1,1,3073,
84,,Surface,1,Image 1,1,3074,
117,,Surface,1,Image 1,1,3075,
113,,Surface,1,Image 1,1,3076,
163,,Surface,1,Image 1,1,3077,
55,,Surface,1,Image 1,1,3078,
90,,Surface,1,Image 1,1,3079,
79,,Surface,1,Image 1,1,3080,
36,,Surface,1,Image 1,1,3081,
87,,Surface,1,Image 1,1,3082,
127,,Surface,1,Image 1,1,3083,
82,,Surface,1,Image 1,1,3084,
44,,Surface,1,Image 1,1,3085,
57,,Surface,1,Image 1,1,3086,
166,,Surface,1,Image 1,1,3087,
156,,Surface,1,Image 1,1,3088,
68,,Surface,1,Image 1,1,3089,
112,,Surface,1,Image 1,1,3090,
232,,Surface,1,Image 1,1,3091,
64,,Surface,1,Image 1,1,3092,
59,,Surface,1,Image 1,1,3093,
81,,Surface,1,Image 1,1,3094,
29,,Surface,1,Image 1,1,3095,
128,,Surface,1,Image 1,1,3096,
74,,Surface,1,Image 1,1,3097,
90,,Surface,1,Image 1,1,3098,
130,,Surface,1,Image 1,1,3099,
63,,Surface,1,Image 1,1,3100,
37,,Surface,1,Image 1,1,3101,
88,,Surface,1,Image 1,1,3102,
119,,Surface,1,Image 1,1,3103,
137,,Surface,1,Image 1,1,3104,
143,,Surface,1,Image 1,1,3105,
164,,Surface,1,Image 1,1,3106,
109,,Surface,1,Image 1,1,3107,
69,,Surface,1,Image 1,1,3108,
116,,Surface,1,Image 1,1,3109,
83,,Surface,1,Image 1,1,3110,
196,,Surface,1,Image 1,1,3111,
107,,Surface,1,Image 1,1,3112,
66,,Surface,1,Image 1,1,3113,
186,,Surface,1,Image 1,1,3114,
56,,Surface,1,Image 1,1,3115,
