
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
113.586,,Surface,5,Image 1,1,2573,
120.95,,Surface,5,Image 1,1,2574,
115.531,,Surface,5,Image 1,1,2575,
115.607,,Surface,5,Image 1,1,2576,
116.597,,Surface,5,Image 1,1,2577,
115.081,,Surface,5,Image 1,1,2578,
115.194,,Surface,5,Image 1,1,2579,
118.703,,Surface,5,Image 1,1,2580,
114.566,,Surface,5,Image 1,1,2581,
117.347,,Surface,5,Image 1,1,2582,
116.594,,Surface,5,Image 1,1,2583,
124.672,,Surface,5,Image 1,1,2584,
127.103,,Surface,5,Image 1,1,2585,
119.324,,Surface,5,Image 1,1,2586,
118.047,,Surface,5,Image 1,1,2587,
111.828,,Surface,5,Image 1,1,2588,
115.315,,Surface,5,Image 1,1,2589,
127.302,,Surface,5,Image 1,1,2590,
134.877,,Surface,5,Image 1,1,2591,
120.043,,Surface,5,Image 1,1,2592,
134.571,,Surface,5,Image 1,1,2593,
132.237,,Surface,5,Image 1,1,2594,
137.607,,Surface,5,Image 1,1,2595,
115.705,,Surface,5,Image 1,1,2596,
114.353,,Surface,5,Image 1,1,2597,
118.125,,Surface,5,Image 1,1,2598,
121.609,,Surface,5,Image 1,1,2599,
118.685,,Surface,5,Image 1,1,2600,
116.911,,Surface,5,Image 1,1,2601,
129.641,,Surface,5,Image 1,1,2602,
136.207,,Surface,5,Image 1,1,2603,
115.444,,Surface,5,Image 1,1,2604,
118.194,,Surface,5,Image 1,1,2605,
117.259,,Surface,5,Image 1,1,2606,
115.614,,Surface,5,Image 1,1,2607,
109.676,,Surface,5,Image 1,1,2608,
118.609,,Surface,5,Image 1,1,2609,
113.603,,Surface,5,Image 1,1,2610,
113.288,,Surface,5,Image 1,1,2611,
121.368,,Surface,5,Image 1,1,2612,
119.283,,Surface,5,Image 1,1,2613,
117.497,,Surface,5,Image 1,1,2614,
109.023,,Surface,5,Image 1,1,2615,
115.263,,Surface,5,Image 1,1,2616,
115.06,,Surface,5,Image 1,1,2617,
117.051,,Surface,5,Image 1,1,2618,
113.563,,Surface,5,Image 1,1,2619,
131.417,,Surface,5,Image 1,1,2620,
117.286,,Surface,5,Image 1,1,2621,
120.774,,Surface,5,Image 1,1,2622,
154.641,,Surface,5,Image 1,1,2623,
114.488,,Surface,5,Image 1,1,2624,
119.438,,Surface,5,Image 1,1,2625,
129.018,,Surface,5,Image 1,1,2626,
109.765,,Surface,5,Image 1,1,2627,
119.392,,Surface,5,Image 1,1,2628,
121.467,,Surface,5,Image 1,1,2629,
120.609,,Surface,5,Image 1,1,2630,
116.054,,Surface,5,Image 1,1,2631,
115.309,,Surface,5,Image 1,1,2632,
111.203,,Surface,5,Image 1,1,2633,
115.355,,Surface,5,Image 1,1,2634,
116.19,,Surface,5,Image 1,1,2635,
118.75,,Surface,5,Image 1,1,2636,
133.387,,Surface,5,Image 1,1,2637,
117.554,,Surface,5,Image 1,1,2638,
123.677,,Surface,5,Image 1,1,2639,
117.627,,Surface,5,Image 1,1,2640,
118.107,,Surface,5,Image 1,1,2641,
107.386,,Surface,5,Image 1,1,2642,
123.585,,Surface,5,Image 1,1,2643,
117.467,,Surface,5,Image 1,1,2644,
111.193,,Surface,5,Image 1,1,2645,
127.676,,Surface,5,Image 1,1,2646,
133.741,,Surface,5,Image 1,1,2647,
129.092,,Surface,5,Image 1,1,2648,
127.685,,Surface,5,Image 1,1,2649,
119.727,,Surface,5,Image 1,1,2650,
120.686,,Surface,5,Image 1,1,2651,
115.992,,Surface,5,Image 1,1,2652,
121.797,,Surface,5,Image 1,1,2653,
124.221,,Surface,5,Image 1,1,2654,
120.866,,Surface,5,Image 1,1,2655,
116.864,,Surface,5,Image 1,1,2656,
118.583,,Surface,5,Image 1,1,2657,
110.667,,Surface,5,Image 1,1,2658,
118.66,,Surface,5,Image 1,1,2659,
113.363,,Surface,5,Image 1,1,2660,
117.145,,Surface,5,Image 1,1,2661,
147.982,,Surface,5,Image 1,1,2662,
115.237,,Surface,5,Image 1,1,2663,
115.239,,Surface,5,Image 1,1,2664,
117.367,,Surface,5,Image 1,1,2665,
117.516,,Surface,5,Image 1,1,2666,
119.828,,Surface,5,Image 1,1,2667,
118.925,,Surface,5,Image 1,1,2668,
118.583,,Surface,5,Image 1,1,2669,
117.774,,Surface,5,Image 1,1,2670,
115.114,,Surface,5,Image 1,1,2671,
116.662,,Surface,5,Image 1,1,2672,
124.363,,Surface,5,Image 1,1,2673,
115.272,,Surface,5,Image 1,1,2674,
125.375,,Surface,5,Image 1,1,2675,
116.337,,Surface,5,Image 1,1,2676,
130.392,,Surface,5,Image 1,1,2677,
119.663,,Surface,5,Image 1,1,2678,
125.913,,Surface,5,Image 1,1,2679,
118.004,,Surface,5,Image 1,1,2680,
116.081,,Surface,5,Image 1,1,2681,
133.026,,Surface,5,Image 1,1,2682,
121.145,,Surface,5,Image 1,1,2683,
115.35,,Surface,5,Image 1,1,2684,
115.969,,Surface,5,Image 1,1,2685,
112.691,,Surface,5,Image 1,1,2686,
126.633,,Surface,5,Image 1,1,2687,
119.318,,Surface,5,Image 1,1,2688,
110.769,,Surface,5,Image 1,1,2689,
129.663,,Surface,5,Image 1,1,2690,
120.3,,Surface,5,Image 1,1,2691,
113.328,,Surface,5,Image 1,1,2692,
113.641,,Surface,5,Image 1,1,2693,
121.654,,Surface,5,Image 1,1,2694,
127.341,,Surface,5,Image 1,1,2695,
114.862,,Surface,5,Image 1,1,2696,
124.284,,Surface,5,Image 1,1,2697,
111.141,,Surface,5,Image 1,1,2698,
119.414,,Surface,5,Image 1,1,2699,
112.375,,Surface,5,Image 1,1,2700,
119.942,,Surface,5,Image 1,1,2701,
129.2,,Surface,5,Image 1,1,2702,
117.333,,Surface,5,Image 1,1,2703,
117.336,,Surface,5,Image 1,1,2704,
118.414,,Surface,5,Image 1,1,2705,
115.658,,Surface,5,Image 1,1,2706,
114.076,,Surface,5,Image 1,1,2707,
130.479,,Surface,5,Image 1,1,2708,
143.375,,Surface,5,Image 1,1,2709,
118.019,,Surface,5,Image 1,1,2710,
134.58,,Surface,5,Image 1,1,2711,
124.679,,Surface,5,Image 1,1,2712,
109.903,,Surface,5,Image 1,1,2713,
117,,Surface,5,Image 1,1,2714,
118.304,,Surface,5,Image 1,1,2715,
119.79,,Surface,5,Image 1,1,2716,
133.709,,Surface,5,Image 1,1,2717,
133.027,,Surface,5,Image 1,1,2718,
118.493,,Surface,5,Image 1,1,2719,
119.174,,Surface,5,Image 1,1,2720,
119.901,,Surface,5,Image 1,1,2721,
117.143,,Surface,5,Image 1,1,2722,
113.409,,Surface,5,Image 1,1,2723,
113.973,,Surface,5,Image 1,1,2724,
116.75,,Surface,5,Image 1,1,2725,
115,,Surface,5,Image 1,1,2726,
120.896,,Surface,5,Image 1,1,2727,
127.797,,Surface,5,Image 1,1,2728,
124.106,,Surface,5,Image 1,1,2729,
118.912,,Surface,5,Image 1,1,2730,
121.179,,Surface,5,Image 1,1,2731,
123.688,,Surface,5,Image 1,1,2732,
121.069,,Surface,5,Image 1,1,2733,
117.129,,Surface,5,Image 1,1,2734,
133.33,,Surface,5,Image 1,1,2735,
116.567,,Surface,5,Image 1,1,2736,
114.424,,Surface,5,Image 1,1,2737,
124.266,,Surface,5,Image 1,1,2738,
130.966,,Surface,5,Image 1,1,2739,
117.857,,Surface,5,Image 1,1,2740,
123.341,,Surface,5,Image 1,1,2741,
116.44,,Surface,5,Image 1,1,2742,
111.846,,Surface,5,Image 1,1,2743,
116.325,,Surface,5,Image 1,1,2744,
122.105,,Surface,5,Image 1,1,2745,
124.686,,Surface,5,Image 1,1,2746,
112.42,,Surface,5,Image 1,1,2747,
114.431,,Surface,5,Image 1,1,2748,
111.979,,Surface,5,Image 1,1,2749,
118.044,,Surface,5,Image 1,1,2750,
130.347,,Surface,5,Image 1,1,2751,
117.723,,Surface,5,Image 1,1,2752,
119.596,,Surface,5,Image 1,1,2753,
123.05,,Surface,5,Image 1,1,2754,
131.097,,Surface,5,Image 1,1,2755,
127.686,,Surface,5,Image 1,1,2756,
119.2,,Surface,5,Image 1,1,2757,
115.929,,Surface,5,Image 1,1,2758,
136.559,,Surface,5,Image 1,1,2759,
131.122,,Surface,5,Image 1,1,2760,
136.789,,Surface,5,Image 1,1,2761,
120.382,,Surface,5,Image 1,1,2762,
127.009,,Surface,5,Image 1,1,2763,
134.384,,Surface,5,Image 1,1,2764,
127.326,,Surface,5,Image 1,1,2765,
125.112,,Surface,5,Image 1,1,2766,
121.105,,Surface,5,Image 1,1,2767,
130.016,,Surface,5,Image 1,1,2768,
120.395,,Surface,5,Image 1,1,2769,
114.417,,Surface,5,Image 1,1,2770,
122.5,,Surface,5,Image 1,1,2771,
118.773,,Surface,5,Image 1,1,2772,
119.773,,Surface,5,Image 1,1,2773,
127.897,,Surface,5,Image 1,1,2774,
128.942,,Surface,5,Image 1,1,2775,
125.5,,Surface,5,Image 1,1,2776,
113.55,,Surface,5,Image 1,1,2777,
123.878,,Surface,5,Image 1,1,2778,
121.304,,Surface,5,Image 1,1,2779,
136.078,,Surface,5,Image 1,1,2780,
135.131,,Surface,5,Image 1,1,2781,
122.946,,Surface,5,Image 1,1,2782,
134.677,,Surface,5,Image 1,1,2783,
119.66,,Surface,5,Image 1,1,2784,
117.859,,Surface,5,Image 1,1,2785,
123.875,,Surface,5,Image 1,1,2786,
123.748,,Surface,5,Image 1,1,2787,
127.547,,Surface,5,Image 1,1,2788,
122.05,,Surface,5,Image 1,1,2789,
127.101,,Surface,5,Image 1,1,2790,
112.389,,Surface,5,Image 1,1,2791,
129.242,,Surface,5,Image 1,1,2792,
128.296,,Surface,5,Image 1,1,2793,
124.116,,Surface,5,Image 1,1,2794,
120.48,,Surface,5,Image 1,1,2795,
129.931,,Surface,5,Image 1,1,2796,
124.543,,Surface,5,Image 1,1,2797,
127.593,,Surface,5,Image 1,1,2798,
117.79,,Surface,5,Image 1,1,2799,
119.594,,Surface,5,Image 1,1,2800,
128.6,,Surface,5,Image 1,1,2801,
115.315,,Surface,5,Image 1,1,2802,
118.432,,Surface,5,Image 1,1,2803,
128.921,,Surface,5,Image 1,1,2804,
130.444,,Surface,5,Image 1,1,2805,
130.257,,Surface,5,Image 1,1,2806,
129.5,,Surface,5,Image 1,1,2807,
123.299,,Surface,5,Image 1,1,2808,
116.029,,Surface,5,Image 1,1,2809,
121.018,,Surface,5,Image 1,1,2810,
124.738,,Surface,5,Image 1,1,2811,
128.856,,Surface,5,Image 1,1,2812,
114.517,,Surface,5,Image 1,1,2813,
123.711,,Surface,5,Image 1,1,2814,
128.004,,Surface,5,Image 1,1,2815,
116.927,,Surface,5,Image 1,1,2816,
122.547,,Surface,5,Image 1,1,2817,
124.471,,Surface,5,Image 1,1,2818,
126.462,,Surface,5,Image 1,1,2819,
118.717,,Surface,5,Image 1,1,2820,
124.858,,Surface,5,Image 1,1,2821,
124.18,,Surface,5,Image 1,1,2822,
123.9,,Surface,5,Image 1,1,2823,
127.006,,Surface,5,Image 1,1,2824,
132.579,,Surface,5,Image 1,1,2825,
125.901,,Surface,5,Image 1,1,2826,
121.371,,Surface,5,Image 1,1,2827,
127.227,,Surface,5,Image 1,1,2828,
127.7,,Surface,5,Image 1,1,2829,
117.462,,Surface,5,Image 1,1,2830,
125.175,,Surface,5,Image 1,1,2831,
113.392,,Surface,5,Image 1,1,2832,
116.696,,Surface,5,Image 1,1,2833,
115.171,,Surface,5,Image 1,1,2834,
116.284,,Surface,5,Image 1,1,2835,
116.78,,Surface,5,Image 1,1,2836,
113.821,,Surface,5,Image 1,1,2837,
127.641,,Surface,5,Image 1,1,2838,
124.083,,Surface,5,Image 1,1,2839,
117.862,,Surface,5,Image 1,1,2840,
119.528,,Surface,5,Image 1,1,2841,
118.514,,Surface,5,Image 1,1,2842,
119.362,,Surface,5,Image 1,1,2843,
116.456,,Surface,5,Image 1,1,2844,
114.803,,Surface,5,Image 1,1,2845,
115.185,,Surface,5,Image 1,1,2846,
116.831,,Surface,5,Image 1,1,2847,
124.806,,Surface,5,Image 1,1,2848,
123.614,,Surface,5,Image 1,1,2849,
121.793,,Surface,5,Image 1,1,2850,
114.77,,Surface,5,Image 1,1,2851,
115.25,,Surface,5,Image 1,1,2852,
114.383,,Surface,5,Image 1,1,2853,
112.568,,Surface,5,Image 1,1,2854,
113.389,,Surface,5,Image 1,1,2855,
127.082,,Surface,5,Image 1,1,2856,
114.765,,Surface,5,Image 1,1,2857,
120.981,,Surface,5,Image 1,1,2858,
118.929,,Surface,5,Image 1,1,2859,
123.976,,Surface,5,Image 1,1,2860,
115.7,,Surface,5,Image 1,1,2861,
117.778,,Surface,5,Image 1,1,2862,
127.972,,Surface,5,Image 1,1,2863,
131.298,,Surface,5,Image 1,1,2864,
115.677,,Surface,5,Image 1,1,2865,
116.31,,Surface,5,Image 1,1,2866,
141.096,,Surface,5,Image 1,1,2867,
121.082,,Surface,5,Image 1,1,2868,
122.95,,Surface,5,Image 1,1,2869,
136.861,,Surface,5,Image 1,1,2870,
110.083,,Surface,5,Image 1,1,2871,
123.667,,Surface,5,Image 1,1,2872,
127.845,,Surface,5,Image 1,1,2873,
115.479,,Surface,5,Image 1,1,2874,
115.983,,Surface,5,Image 1,1,2875,
115.598,,Surface,5,Image 1,1,2876,
115.152,,Surface,5,Image 1,1,2877,
113.38,,Surface,5,Image 1,1,2878,
115.092,,Surface,5,Image 1,1,2879,
137.966,,Surface,5,Image 1,1,2880,
113.156,,Surface,5,Image 1,1,2881,
111.826,,Surface,5,Image 1,1,2882,
116.338,,Surface,5,Image 1,1,2883,
119.74,,Surface,5,Image 1,1,2884,
117.276,,Surface,5,Image 1,1,2885,
126.708,,Surface,5,Image 1,1,2886,
116.47,,Surface,5,Image 1,1,2887,
116.934,,Surface,5,Image 1,1,2888,
114.809,,Surface,5,Image 1,1,2889,
115.181,,Surface,5,Image 1,1,2890,
115.773,,Surface,5,Image 1,1,2891,
125.606,,Surface,5,Image 1,1,2892,
113.714,,Surface,5,Image 1,1,2893,
115.089,,Surface,5,Image 1,1,2894,
129.424,,Surface,5,Image 1,1,2895,
113.494,,Surface,5,Image 1,1,2896,
116.5,,Surface,5,Image 1,1,2897,
111.5,,Surface,5,Image 1,1,2898,
120.108,,Surface,5,Image 1,1,2899,
123.661,,Surface,5,Image 1,1,2900,
118.467,,Surface,5,Image 1,1,2901,
120.453,,Surface,5,Image 1,1,2902,
118.548,,Surface,5,Image 1,1,2903,
116.763,,Surface,5,Image 1,1,2904,
113.36,,Surface,5,Image 1,1,2905,
125.466,,Surface,5,Image 1,1,2906,
124.61,,Surface,5,Image 1,1,2907,
117.019,,Surface,5,Image 1,1,2908,
118.188,,Surface,5,Image 1,1,2909,
114.92,,Surface,5,Image 1,1,2910,
114.359,,Surface,5,Image 1,1,2911,
114.216,,Surface,5,Image 1,1,2912,
113.305,,Surface,5,Image 1,1,2913,
115.331,,Surface,5,Image 1,1,2914,
116.655,,Surface,5,Image 1,1,2915,
120.722,,Surface,5,Image 1,1,2916,
116.089,,Surface,5,Image 1,1,2917,
121.057,,Surface,5,Image 1,1,2918,
115.75,,Surface,5,Image 1,1,2919,
111.733,,Surface,5,Image 1,1,2920,
112.133,,Surface,5,Image 1,1,2921,
118.969,,Surface,5,Image 1,1,2922,
118.278,,Surface,5,Image 1,1,2923,
132.056,,Surface,5,Image 1,1,2924,
127.72,,Surface,5,Image 1,1,2925,
116.017,,Surface,5,Image 1,1,2926,
115.351,,Surface,5,Image 1,1,2927,
116.701,,Surface,5,Image 1,1,2928,
118.795,,Surface,5,Image 1,1,2929,
113.678,,Surface,5,Image 1,1,2930,
124.038,,Surface,5,Image 1,1,2931,
118.788,,Surface,5,Image 1,1,2932,
117.167,,Surface,5,Image 1,1,2933,
118.55,,Surface,5,Image 1,1,2934,
116.179,,Surface,5,Image 1,1,2935,
115.989,,Surface,5,Image 1,1,2936,
117.132,,Surface,5,Image 1,1,2937,
118.711,,Surface,5,Image 1,1,2938,
117.021,,Surface,5,Image 1,1,2939,
122.223,,Surface,5,Image 1,1,2940,
105.967,,Surface,5,Image 1,1,2941,
112.861,,Surface,5,Image 1,1,2942,
120.143,,Surface,5,Image 1,1,2943,
117.852,,Surface,5,Image 1,1,2944,
111.221,,Surface,5,Image 1,1,2945,
113.479,,Surface,5,Image 1,1,2946,
123.082,,Surface,5,Image 1,1,2947,
109.563,,Surface,5,Image 1,1,2948,
114.432,,Surface,5,Image 1,1,2949,
112.241,,Surface,5,Image 1,1,2950,
117.25,,Surface,5,Image 1,1,2951,
120.099,,Surface,5,Image 1,1,2952,
114.375,,Surface,5,Image 1,1,2953,
121.258,,Surface,5,Image 1,1,2954,
124.042,,Surface,5,Image 1,1,2955,
120.488,,Surface,5,Image 1,1,2956,
120.056,,Surface,5,Image 1,1,2957,
118.035,,Surface,5,Image 1,1,2958,
116.29,,Surface,5,Image 1,1,2959,
122.401,,Surface,5,Image 1,1,2960,
112.341,,Surface,5,Image 1,1,2961,
118.625,,Surface,5,Image 1,1,2962,
121.821,,Surface,5,Image 1,1,2963,
111.972,,Surface,5,Image 1,1,2964,
127.766,,Surface,5,Image 1,1,2965,
115.9,,Surface,5,Image 1,1,2966,
112.355,,Surface,5,Image 1,1,2967,
117.796,,Surface,5,Image 1,1,2968,
110,,Surface,5,Image 1,1,2969,
123.045,,Surface,5,Image 1,1,2970,
122.5,,Surface,5,Image 1,1,2971,
115.423,,Surface,5,Image 1,1,2972,
121.449,,Surface,5,Image 1,1,2973,
115.575,,Surface,5,Image 1,1,2974,
110.983,,Surface,5,Image 1,1,2975,
118.876,,Surface,5,Image 1,1,2976,
120.661,,Surface,5,Image 1,1,2977,
119.944,,Surface,5,Image 1,1,2978,
114.563,,Surface,5,Image 1,1,2979,
116.275,,Surface,5,Image 1,1,2980,
113.848,,Surface,5,Image 1,1,2981,
115.103,,Surface,5,Image 1,1,2982,
122.145,,Surface,5,Image 1,1,2983,
131.076,,Surface,5,Image 1,1,2984,
114.458,,Surface,5,Image 1,1,2985,
120.926,,Surface,5,Image 1,1,2986,
120.773,,Surface,5,Image 1,1,2987,
116.82,,Surface,5,Image 1,1,2988,
129.587,,Surface,5,Image 1,1,2989,
116.954,,Surface,5,Image 1,1,2990,
122.221,,Surface,5,Image 1,1,2991,
121.563,,Surface,5,Image 1,1,2992,
132.301,,Surface,5,Image 1,1,2993,
118.914,,Surface,5,Image 1,1,2994,
126.816,,Surface,5,Image 1,1,2995,
126.428,,Surface,5,Image 1,1,2996,
117.667,,Surface,5,Image 1,1,2997,
114.459,,Surface,5,Image 1,1,2998,
111.828,,Surface,5,Image 1,1,2999,
138.562,,Surface,5,Image 1,1,3000,
129.994,,Surface,5,Image 1,1,3001,
126.742,,Surface,5,Image 1,1,3002,
123.139,,Surface,5,Image 1,1,3003,
109.302,,Surface,5,Image 1,1,3004,
125.547,,Surface,5,Image 1,1,3005,
117.598,,Surface,5,Image 1,1,3006,
121.854,,Surface,5,Image 1,1,3007,
116.876,,Surface,5,Image 1,1,3008,
124.074,,Surface,5,Image 1,1,3009,
125.914,,Surface,5,Image 1,1,3010,
114.524,,Surface,5,Image 1,1,3011,
118.024,,Surface,5,Image 1,1,3012,
123.238,,Surface,5,Image 1,1,3013,
122.638,,Surface,5,Image 1,1,3014,
119.684,,Surface,5,Image 1,1,3015,
126.859,,Surface,5,Image 1,1,3016,
121.201,,Surface,5,Image 1,1,3017,
113.484,,Surface,5,Image 1,1,3018,
126.526,,Surface,5,Image 1,1,3019,
116.828,,Surface,5,Image 1,1,3020,
114.183,,Surface,5,Image 1,1,3021,
122.666,,Surface,5,Image 1,1,3022,
124.007,,Surface,5,Image 1,1,3023,
116.6,,Surface,5,Image 1,1,3024,
123.821,,Surface,5,Image 1,1,3025,
120.849,,Surface,5,Image 1,1,3026,
147.768,,Surface,5,Image 1,1,3027,
126.613,,Surface,5,Image 1,1,3028,
114.529,,Surface,5,Image 1,1,3029,
120.15,,Surface,5,Image 1,1,3030,
127.798,,Surface,5,Image 1,1,3031,
124.648,,Surface,5,Image 1,1,3032,
129.674,,Surface,5,Image 1,1,3033,
114.178,,Surface,5,Image 1,1,3034,
118.961,,Surface,5,Image 1,1,3035,
122.772,,Surface,5,Image 1,1,3036,
148.107,,Surface,5,Image 1,1,3037,
119.603,,Surface,5,Image 1,1,3038,
132.695,,Surface,5,Image 1,1,3039,
135.801,,Surface,5,Image 1,1,3040,
121.908,,Surface,5,Image 1,1,3041,
131.788,,Surface,5,Image 1,1,3042,
126.182,,Surface,5,Image 1,1,3043,
114.534,,Surface,5,Image 1,1,3044,
110.06,,Surface,5,Image 1,1,3045,
123.346,,Surface,5,Image 1,1,3046,
118.095,,Surface,5,Image 1,1,3047,
123.243,,Surface,5,Image 1,1,3048,
123.471,,Surface,5,Image 1,1,3049,
119.968,,Surface,5,Image 1,1,3050,
116.453,,Surface,5,Image 1,1,3051,
123.021,,Surface,5,Image 1,1,3052,
