
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50498.6,37438.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2749,
50511.6,37422.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2750,
50369.7,37566.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2751,
50507.7,37429.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2752,
50528.3,37407.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2753,
50522.6,37414.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2754,
50390.2,37565.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2755,
50383.2,37590.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2756,
50214,37566.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2757,
50449.8,37323.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2758,
50437.6,37344.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2759,
50418.4,37375.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2760,
50416,37388.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2761,
50234.3,37557.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2762,
50307.3,37485.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2763,
50106.6,37688.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2764,
50486,37314,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2765,
50479.4,37335.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2766,
50557.2,37253.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2767,
50450.9,37373.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2768,
50475.4,37347.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2769,
50542.5,37277.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2770,
50537.9,37282.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2771,
50539.3,37301,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2772,
50483,37366.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2773,
50051.1,37627.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2774,
50407.5,37281.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2775,
50379,37315.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2776,
50236.9,37454.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2777,
50309.7,37385.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2778,
50317,37382.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2779,
50057.5,37641.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2780,
50068,37642,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2781,
50330.3,37376,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2782,
50347.9,37361.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2783,
50477.5,37234,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2784,
50519.1,37184.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2785,
50409.4,37312.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2786,
50402,37323.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2787,
50493.3,37227.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2788,
50417.1,37309.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2789,
50365.1,37359.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2790,
50529.4,37194.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2791,
50436.7,37303.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2792,
50479.6,37259.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2793,
50373.2,37380.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2794,
50500.4,37252.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2795,
50468.5,37295.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2796,
50427.5,37331.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2797,
50287.8,37473.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2798,
50196.5,37566.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2799,
50452.3,37127.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2800,
50263.2,37341.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2801,
50312.5,37278.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2802,
50277.2,37316.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2803,
50511.9,37082.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2804,
50308.8,37288.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2805,
50516,37095.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2806,
50542.8,37067.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2807,
50318.3,37303.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2808,
50474.8,37144.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2809,
50526.3,37095.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2810,
50424.1,37203.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2811,
50503.1,37123.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2812,
50490.9,37135.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2813,
50329.7,37306.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2814,
50299.4,37337.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2815,
50454.9,37176.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2816,
50350.2,37283.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2817,
50438.5,37198.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2818,
50449,37185.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2819,
50523.7,37110.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2820,
50455.8,37185.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2821,
50043.3,37613.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2822,
50308.8,37343.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2823,
50271.3,37384.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2824,
50407.6,37250.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2825,
50389.7,37276.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2826,
50357.4,37302.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2827,
50415.1,37247.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2828,
50326.2,37337.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2829,
50538.9,37128.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2830,
50349.6,37327,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2831,
50105.1,37287.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2832,
50274.8,37170.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2833,
50436.4,37055.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2834,
50260,37233.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2835,
50414.8,37116.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2836,
50079,37451.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2837,
50259.3,37290.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2838,
50289.7,37274.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2839,
50510.4,37062.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2840,
50028.1,37547.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2841,
50316.8,36895,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2842,
50417.4,36795.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2843,
50240.1,36975.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2844,
50278.4,36944.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2845,
50334.8,36900.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2846,
49885.7,37360.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2847,
50456.1,36792.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2848,
50426.2,36837.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2849,
49919,37348.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2850,
50060.1,37228.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2851,
50080.5,37207,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2852,
50222.8,36939.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2853,
50243.4,36921,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2854,
49966.3,37210.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2855,
50455.7,36729.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2856,
49879.3,37311.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2857,
50335,36864.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2858,
49887.3,37312.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2859,
50189.2,36857.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2860,
49864.6,37187.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2861,
50378.8,36682.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2862,
50438.1,36627.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2863,
49941.2,37142.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2864,
50257.1,36827,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2865,
50218.9,36867.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2866,
50339,36760.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2867,
50391.2,36713.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2868,
50458.3,36643.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2869,
50257.4,36847.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2870,
50240.4,36880.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2871,
50448.2,36679.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2872,
50329.1,36804,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2873,
50447.8,36688.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2874,
50205.3,36933.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2875,
50220.8,36921.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2876,
50215.1,36930.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2877,
50304,36849.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2878,
50208.9,36705.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2879,
50381.8,36536.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2880,
50202.4,36717.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2881,
50025.7,36896.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2882,
50304.8,36621.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2883,
50070.5,36861.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2884,
50326.1,36622,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2885,
50178.7,36763.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2886,
50386,36559.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2887,
50343,36617.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2888,
49877.3,37077.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2889,
50356.6,36600.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2890,
50394.3,36571.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2891,
50372,36602.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2892,
50322.8,36670.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2893,
50200.7,36802.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2894,
50411.8,36615.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2895,
50199.4,36831,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2896,
50212.7,36830.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2897,
50157.1,36884,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2898,
50421,36629,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2899,
50247,36591.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2900,
50314.9,36522.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2901,
50550.1,36292.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2902,
50073.8,36761.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2903,
50297.2,36545.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2904,
50627.5,36215.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2905,
50357,36479.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2906,
50336.2,36510,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2907,
50284.6,36554.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2908,
50597,36249.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2909,
50325.9,36522.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2910,
50183.9,36666.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2911,
50320.8,36528.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2912,
50634.4,36229.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2913,
50618.2,36254.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2914,
49933.5,36920.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2915,
50243.3,36614.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2916,
50584.3,36281.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2917,
50569.7,36293.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2918,
50123.7,36741.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2919,
50592.5,36286.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2920,
50602.1,36282,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2921,
50330.6,36550.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2922,
50274.7,36605,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2923,
50648.2,36252.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2924,
50298.7,36597.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2925,
50181.2,36714.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2926,
50667.5,36123.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2927,
50223.2,36568.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2928,
50261.7,36525.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2929,
50107.3,36682.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2930,
50540.7,36252.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2931,
50330.1,36464.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2932,
50572.1,36228.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2933,
50346.1,36450,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2934,
50549.9,36247.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2935,
50185.9,36613.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2936,
50232.9,36571.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2937,
50111.5,36706.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2938,
50278.7,36539.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2939,
50215,36617.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2940,
50619.5,36204.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2941,
50117.4,36711.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2942,
50499,36246.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2943,
50204.9,36542.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2944,
49927.2,36816.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2945,
50196.7,36553,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2946,
50566.1,36183.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2947,
50083.3,36667.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2948,
49942.1,36812.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2949,
49923.3,36832.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2950,
50208.7,36549.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2951,
50346.4,36418.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2952,
50254.4,36508.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2953,
50532.5,36245.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2954,
50593,36198.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2955,
50330.2,36442.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2956,
49911.3,36862.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2957,
50637.9,36147.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2958,
50586.5,36132.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2959,
50437.6,36271.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2960,
50410.9,36298.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2961,
50243.9,36466.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2962,
50550.7,36167.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2963,
50036.5,36673.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2964,
50515,36227.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2965,
50299.2,36416.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2966,
49912.5,36804.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2967,
49934.6,36779.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2968,
50332.4,36378.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2969,
50485.6,36242.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2970,
50322,36395.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2971,
50321.6,36402.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2972,
50468.4,36259.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2973,
50617.5,36117,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2974,
50061.9,36669.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2975,
50579.5,36160.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2976,
50445.9,36299.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2977,
50465.5,36273.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2978,
50285.3,36387.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2979,
50566.3,36129,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2980,
49864.1,36818.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2981,
49891.2,36796.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2982,
50487.8,36223.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2983,
50528.3,36182.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2984,
50496.3,36202.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2985,
50447.8,36252.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2986,
50556.5,36145.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2987,
50056.7,36640,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2988,
50355.2,36291.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2989,
50505.5,36136.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2990,
50217,36428.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2991,
50443.4,36228.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2992,
50247.7,36414.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2993,
50222.8,36436.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2994,
50372,36295.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2995,
50359,36310.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2996,
49910.8,36749.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2997,
49909.9,36755.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2998,
50617.8,36050.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,2999,
50353.5,36271.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3000,
50514.2,36129.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3001,
50583.3,36048.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3002,
50456.4,36203.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3003,
50591.2,35982.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3004,
50331.5,36261.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3005,
49878.1,36700,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3006,
50520.1,36105.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3007,
50574.9,36016,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3008,
50450.7,36154.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3009,
50544.2,36061.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3010,
50201,36385.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3011,
50305.3,36289.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3012,
50467.7,36126.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3013,
50554.2,36047.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3014,
50298.9,36299.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3015,
50356,36246.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3016,
50072,36521.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3017,
49881.2,36715.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3018,
50241.5,36376.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3019,
50279.5,36326.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3020,
49888.8,36719.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3021,
50477.1,36102.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3022,
50455.1,36104.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3023,
49938.4,36611.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3024,
50065.8,36492.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3025,
50387,36200,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3026,
50338.9,36233.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3027,
50352.4,36204.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3028,
50558.3,35958.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3029,
50172.3,36347.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3030,
50232.4,36304.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3031,
50243.4,36291.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3032,
50239.2,36299.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3033,
50567.6,35969.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3034,
50514.7,36034.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3035,
50218.5,36328.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3036,
50330,36224,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3037,
50524,35975.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3038,
49976.5,36525.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3039,
50312.6,36196.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3040,
50404.5,36108.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3041,
50533.9,35987.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3042,
50355.9,36170.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3043,
49906,36607,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3044,
49927.4,36585.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3045,
50298.5,36245.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3046,
50535.8,35942.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3047,
50123,36348.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3048,
50063.3,36434.5,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3049,
50486.2,36008.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3050,
50196.9,36287.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3051,
50385.8,36145,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3052,
50306,36184.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3053,
50521.6,35934.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3054,
50338.1,36144.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3055,
50269.5,36196.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3056,
50453.3,36015.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3057,
50231.6,36233.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3058,
50276.4,36196.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3059,
49837.2,36583.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3060,
50409.5,36010.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3061,
50287.3,36140.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3062,
49865.1,36561.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3063,
50207.5,36223.3,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3064,
50274.9,36153.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3065,
50401.3,36028.2,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3066,
50253.2,36183.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3067,
50020.2,36409.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3068,
50325.2,36112.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3069,
49835.2,36595.4,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3070,
49930.2,36500.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3071,
50182.9,36253.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3072,
50260.9,36189.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3073,
50252.1,36199,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3074,
50289.1,36168.6,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3075,
50463.1,35919.9,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3076,
49885.7,36502,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3077,
50263.6,36130,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3078,
50234.6,36162.7,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3079,
50051.6,36337.1,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3080,
50358.8,36057,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3081,
50099.2,36303.8,0.5,um,Surface,2,Center of Image Mass,Image 1,1,3082,
