
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
141,,Surface,2,Image 1,1,2849,
71,,Surface,2,Image 1,1,2850,
80,,Surface,2,Image 1,1,2851,
90,,Surface,2,Image 1,1,2852,
28,,Surface,2,Image 1,1,2853,
67,,Surface,2,Image 1,1,2854,
111,,Surface,2,Image 1,1,2855,
32,,Surface,2,Image 1,1,2856,
171,,Surface,2,Image 1,1,2857,
125,,Surface,2,Image 1,1,2858,
112,,Surface,2,Image 1,1,2859,
74,,Surface,2,Image 1,1,2860,
61,,Surface,2,Image 1,1,2861,
43,,Surface,2,Image 1,1,2862,
48,,Surface,2,Image 1,1,2863,
114,,Surface,2,Image 1,1,2864,
58,,Surface,2,Image 1,1,2865,
36,,Surface,2,Image 1,1,2866,
163,,Surface,2,Image 1,1,2867,
75,,Surface,2,Image 1,1,2868,
80,,Surface,2,Image 1,1,2869,
115,,Surface,2,Image 1,1,2870,
37,,Surface,2,Image 1,1,2871,
37,,Surface,2,Image 1,1,2872,
149,,Surface,2,Image 1,1,2873,
56,,Surface,2,Image 1,1,2874,
104,,Surface,2,Image 1,1,2875,
47,,Surface,2,Image 1,1,2876,
47,,Surface,2,Image 1,1,2877,
46,,Surface,2,Image 1,1,2878,
39,,Surface,2,Image 1,1,2879,
93,,Surface,2,Image 1,1,2880,
48,,Surface,2,Image 1,1,2881,
32,,Surface,2,Image 1,1,2882,
79,,Surface,2,Image 1,1,2883,
86,,Surface,2,Image 1,1,2884,
183,,Surface,2,Image 1,1,2885,
139,,Surface,2,Image 1,1,2886,
37,,Surface,2,Image 1,1,2887,
79,,Surface,2,Image 1,1,2888,
71,,Surface,2,Image 1,1,2889,
74,,Surface,2,Image 1,1,2890,
59,,Surface,2,Image 1,1,2891,
69,,Surface,2,Image 1,1,2892,
40,,Surface,2,Image 1,1,2893,
44,,Surface,2,Image 1,1,2894,
35,,Surface,2,Image 1,1,2895,
77,,Surface,2,Image 1,1,2896,
69,,Surface,2,Image 1,1,2897,
62,,Surface,2,Image 1,1,2898,
97,,Surface,2,Image 1,1,2899,
138,,Surface,2,Image 1,1,2900,
127,,Surface,2,Image 1,1,2901,
99,,Surface,2,Image 1,1,2902,
80,,Surface,2,Image 1,1,2903,
55,,Surface,2,Image 1,1,2904,
126,,Surface,2,Image 1,1,2905,
86,,Surface,2,Image 1,1,2906,
117,,Surface,2,Image 1,1,2907,
73,,Surface,2,Image 1,1,2908,
119,,Surface,2,Image 1,1,2909,
66,,Surface,2,Image 1,1,2910,
19,,Surface,2,Image 1,1,2911,
112,,Surface,2,Image 1,1,2912,
255,,Surface,2,Image 1,1,2913,
83,,Surface,2,Image 1,1,2914,
40,,Surface,2,Image 1,1,2915,
124,,Surface,2,Image 1,1,2916,
102,,Surface,2,Image 1,1,2917,
87,,Surface,2,Image 1,1,2918,
96,,Surface,2,Image 1,1,2919,
65,,Surface,2,Image 1,1,2920,
86,,Surface,2,Image 1,1,2921,
59,,Surface,2,Image 1,1,2922,
79,,Surface,2,Image 1,1,2923,
255,,Surface,2,Image 1,1,2924,
55,,Surface,2,Image 1,1,2925,
33,,Surface,2,Image 1,1,2926,
111,,Surface,2,Image 1,1,2927,
28,,Surface,2,Image 1,1,2928,
79,,Surface,2,Image 1,1,2929,
39,,Surface,2,Image 1,1,2930,
113,,Surface,2,Image 1,1,2931,
226,,Surface,2,Image 1,1,2932,
74,,Surface,2,Image 1,1,2933,
76,,Surface,2,Image 1,1,2934,
115,,Surface,2,Image 1,1,2935,
165,,Surface,2,Image 1,1,2936,
26,,Surface,2,Image 1,1,2937,
100,,Surface,2,Image 1,1,2938,
83,,Surface,2,Image 1,1,2939,
227,,Surface,2,Image 1,1,2940,
73,,Surface,2,Image 1,1,2941,
67,,Surface,2,Image 1,1,2942,
199,,Surface,2,Image 1,1,2943,
67,,Surface,2,Image 1,1,2944,
41,,Surface,2,Image 1,1,2945,
55,,Surface,2,Image 1,1,2946,
121,,Surface,2,Image 1,1,2947,
28,,Surface,2,Image 1,1,2948,
59,,Surface,2,Image 1,1,2949,
41,,Surface,2,Image 1,1,2950,
81,,Surface,2,Image 1,1,2951,
36,,Surface,2,Image 1,1,2952,
41,,Surface,2,Image 1,1,2953,
73,,Surface,2,Image 1,1,2954,
255,,Surface,2,Image 1,1,2955,
185,,Surface,2,Image 1,1,2956,
112,,Surface,2,Image 1,1,2957,
179,,Surface,2,Image 1,1,2958,
106,,Surface,2,Image 1,1,2959,
133,,Surface,2,Image 1,1,2960,
34,,Surface,2,Image 1,1,2961,
154,,Surface,2,Image 1,1,2962,
57,,Surface,2,Image 1,1,2963,
50,,Surface,2,Image 1,1,2964,
73,,Surface,2,Image 1,1,2965,
158,,Surface,2,Image 1,1,2966,
52,,Surface,2,Image 1,1,2967,
77,,Surface,2,Image 1,1,2968,
75,,Surface,2,Image 1,1,2969,
91,,Surface,2,Image 1,1,2970,
62,,Surface,2,Image 1,1,2971,
71,,Surface,2,Image 1,1,2972,
164,,Surface,2,Image 1,1,2973,
67,,Surface,2,Image 1,1,2974,
35,,Surface,2,Image 1,1,2975,
85,,Surface,2,Image 1,1,2976,
232,,Surface,2,Image 1,1,2977,
126,,Surface,2,Image 1,1,2978,
63,,Surface,2,Image 1,1,2979,
86,,Surface,2,Image 1,1,2980,
105,,Surface,2,Image 1,1,2981,
42,,Surface,2,Image 1,1,2982,
112,,Surface,2,Image 1,1,2983,
8,,Surface,2,Image 1,1,2984,
77,,Surface,2,Image 1,1,2985,
73,,Surface,2,Image 1,1,2986,
80,,Surface,2,Image 1,1,2987,
61,,Surface,2,Image 1,1,2988,
73,,Surface,2,Image 1,1,2989,
104,,Surface,2,Image 1,1,2990,
76,,Surface,2,Image 1,1,2991,
62,,Surface,2,Image 1,1,2992,
126,,Surface,2,Image 1,1,2993,
95,,Surface,2,Image 1,1,2994,
136,,Surface,2,Image 1,1,2995,
111,,Surface,2,Image 1,1,2996,
171,,Surface,2,Image 1,1,2997,
59,,Surface,2,Image 1,1,2998,
73,,Surface,2,Image 1,1,2999,
249,,Surface,2,Image 1,1,3000,
207,,Surface,2,Image 1,1,3001,
85,,Surface,2,Image 1,1,3002,
135,,Surface,2,Image 1,1,3003,
61,,Surface,2,Image 1,1,3004,
95,,Surface,2,Image 1,1,3005,
138,,Surface,2,Image 1,1,3006,
63,,Surface,2,Image 1,1,3007,
71,,Surface,2,Image 1,1,3008,
98,,Surface,2,Image 1,1,3009,
51,,Surface,2,Image 1,1,3010,
84,,Surface,2,Image 1,1,3011,
54,,Surface,2,Image 1,1,3012,
255,,Surface,2,Image 1,1,3013,
255,,Surface,2,Image 1,1,3014,
163,,Surface,2,Image 1,1,3015,
42,,Surface,2,Image 1,1,3016,
105,,Surface,2,Image 1,1,3017,
48,,Surface,2,Image 1,1,3018,
64,,Surface,2,Image 1,1,3019,
96,,Surface,2,Image 1,1,3020,
57,,Surface,2,Image 1,1,3021,
32,,Surface,2,Image 1,1,3022,
75,,Surface,2,Image 1,1,3023,
26,,Surface,2,Image 1,1,3024,
162,,Surface,2,Image 1,1,3025,
55,,Surface,2,Image 1,1,3026,
200,,Surface,2,Image 1,1,3027,
97,,Surface,2,Image 1,1,3028,
71,,Surface,2,Image 1,1,3029,
74,,Surface,2,Image 1,1,3030,
243,,Surface,2,Image 1,1,3031,
253,,Surface,2,Image 1,1,3032,
252,,Surface,2,Image 1,1,3033,
168,,Surface,2,Image 1,1,3034,
163,,Surface,2,Image 1,1,3035,
221,,Surface,2,Image 1,1,3036,
250,,Surface,2,Image 1,1,3037,
88,,Surface,2,Image 1,1,3038,
113,,Surface,2,Image 1,1,3039,
196,,Surface,2,Image 1,1,3040,
255,,Surface,2,Image 1,1,3041,
244,,Surface,2,Image 1,1,3042,
118,,Surface,2,Image 1,1,3043,
32,,Surface,2,Image 1,1,3044,
22,,Surface,2,Image 1,1,3045,
44,,Surface,2,Image 1,1,3046,
76,,Surface,2,Image 1,1,3047,
95,,Surface,2,Image 1,1,3048,
16,,Surface,2,Image 1,1,3049,
86,,Surface,2,Image 1,1,3050,
67,,Surface,2,Image 1,1,3051,
72,,Surface,2,Image 1,1,3052,
167,,Surface,2,Image 1,1,3053,
146,,Surface,2,Image 1,1,3054,
87,,Surface,2,Image 1,1,3055,
159,,Surface,2,Image 1,1,3056,
102,,Surface,2,Image 1,1,3057,
186,,Surface,2,Image 1,1,3058,
159,,Surface,2,Image 1,1,3059,
52,,Surface,2,Image 1,1,3060,
55,,Surface,2,Image 1,1,3061,
254,,Surface,2,Image 1,1,3062,
66,,Surface,2,Image 1,1,3063,
124,,Surface,2,Image 1,1,3064,
126,,Surface,2,Image 1,1,3065,
191,,Surface,2,Image 1,1,3066,
100,,Surface,2,Image 1,1,3067,
56,,Surface,2,Image 1,1,3068,
199,,Surface,2,Image 1,1,3069,
76,,Surface,2,Image 1,1,3070,
146,,Surface,2,Image 1,1,3071,
137,,Surface,2,Image 1,1,3072,
94,,Surface,2,Image 1,1,3073,
77,,Surface,2,Image 1,1,3074,
255,,Surface,2,Image 1,1,3075,
156,,Surface,2,Image 1,1,3076,
222,,Surface,2,Image 1,1,3077,
88,,Surface,2,Image 1,1,3078,
255,,Surface,2,Image 1,1,3079,
48,,Surface,2,Image 1,1,3080,
65,,Surface,2,Image 1,1,3081,
117,,Surface,2,Image 1,1,3082,
46,,Surface,2,Image 1,1,3083,
196,,Surface,2,Image 1,1,3084,
93,,Surface,2,Image 1,1,3085,
92,,Surface,2,Image 1,1,3086,
72,,Surface,2,Image 1,1,3087,
225,,Surface,2,Image 1,1,3088,
78,,Surface,2,Image 1,1,3089,
217,,Surface,2,Image 1,1,3090,
108,,Surface,2,Image 1,1,3091,
116,,Surface,2,Image 1,1,3092,
94,,Surface,2,Image 1,1,3093,
107,,Surface,2,Image 1,1,3094,
77,,Surface,2,Image 1,1,3095,
200,,Surface,2,Image 1,1,3096,
72,,Surface,2,Image 1,1,3097,
179,,Surface,2,Image 1,1,3098,
222,,Surface,2,Image 1,1,3099,
89,,Surface,2,Image 1,1,3100,
64,,Surface,2,Image 1,1,3101,
204,,Surface,2,Image 1,1,3102,
125,,Surface,2,Image 1,1,3103,
94,,Surface,2,Image 1,1,3104,
228,,Surface,2,Image 1,1,3105,
255,,Surface,2,Image 1,1,3106,
155,,Surface,2,Image 1,1,3107,
153,,Surface,2,Image 1,1,3108,
216,,Surface,2,Image 1,1,3109,
91,,Surface,2,Image 1,1,3110,
246,,Surface,2,Image 1,1,3111,
175,,Surface,2,Image 1,1,3112,
133,,Surface,2,Image 1,1,3113,
223,,Surface,2,Image 1,1,3114,
84,,Surface,2,Image 1,1,3115,
