
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
79,,Surface,4,Image 1,1,2597,
108,,Surface,4,Image 1,1,2598,
90,,Surface,4,Image 1,1,2599,
97,,Surface,4,Image 1,1,2600,
106,,Surface,4,Image 1,1,2601,
83,,Surface,4,Image 1,1,2602,
51,,Surface,4,Image 1,1,2603,
82,,Surface,4,Image 1,1,2604,
90,,Surface,4,Image 1,1,2605,
106,,Surface,4,Image 1,1,2606,
95,,Surface,4,Image 1,1,2607,
97,,Surface,4,Image 1,1,2608,
102,,Surface,4,Image 1,1,2609,
82,,Surface,4,Image 1,1,2610,
115,,Surface,4,Image 1,1,2611,
84,,Surface,4,Image 1,1,2612,
108,,Surface,4,Image 1,1,2613,
101,,Surface,4,Image 1,1,2614,
105,,Surface,4,Image 1,1,2615,
81,,Surface,4,Image 1,1,2616,
101,,Surface,4,Image 1,1,2617,
105,,Surface,4,Image 1,1,2618,
101,,Surface,4,Image 1,1,2619,
80,,Surface,4,Image 1,1,2620,
68,,Surface,4,Image 1,1,2621,
107,,Surface,4,Image 1,1,2622,
49,,Surface,4,Image 1,1,2623,
97,,Surface,4,Image 1,1,2624,
99,,Surface,4,Image 1,1,2625,
75,,Surface,4,Image 1,1,2626,
98,,Surface,4,Image 1,1,2627,
92,,Surface,4,Image 1,1,2628,
96,,Surface,4,Image 1,1,2629,
88,,Surface,4,Image 1,1,2630,
94,,Surface,4,Image 1,1,2631,
86,,Surface,4,Image 1,1,2632,
111,,Surface,4,Image 1,1,2633,
104,,Surface,4,Image 1,1,2634,
102,,Surface,4,Image 1,1,2635,
92,,Surface,4,Image 1,1,2636,
83,,Surface,4,Image 1,1,2637,
85,,Surface,4,Image 1,1,2638,
67,,Surface,4,Image 1,1,2639,
104,,Surface,4,Image 1,1,2640,
97,,Surface,4,Image 1,1,2641,
118,,Surface,4,Image 1,1,2642,
88,,Surface,4,Image 1,1,2643,
67,,Surface,4,Image 1,1,2644,
114,,Surface,4,Image 1,1,2645,
77,,Surface,4,Image 1,1,2646,
71,,Surface,4,Image 1,1,2647,
68,,Surface,4,Image 1,1,2648,
68,,Surface,4,Image 1,1,2649,
100,,Surface,4,Image 1,1,2650,
91,,Surface,4,Image 1,1,2651,
105,,Surface,4,Image 1,1,2652,
89,,Surface,4,Image 1,1,2653,
79,,Surface,4,Image 1,1,2654,
73,,Surface,4,Image 1,1,2655,
90,,Surface,4,Image 1,1,2656,
97,,Surface,4,Image 1,1,2657,
112,,Surface,4,Image 1,1,2658,
76,,Surface,4,Image 1,1,2659,
116,,Surface,4,Image 1,1,2660,
84,,Surface,4,Image 1,1,2661,
64,,Surface,4,Image 1,1,2662,
73,,Surface,4,Image 1,1,2663,
102,,Surface,4,Image 1,1,2664,
107,,Surface,4,Image 1,1,2665,
75,,Surface,4,Image 1,1,2666,
102,,Surface,4,Image 1,1,2667,
84,,Surface,4,Image 1,1,2668,
101,,Surface,4,Image 1,1,2669,
83,,Surface,4,Image 1,1,2670,
79,,Surface,4,Image 1,1,2671,
102,,Surface,4,Image 1,1,2672,
88,,Surface,4,Image 1,1,2673,
107,,Surface,4,Image 1,1,2674,
75,,Surface,4,Image 1,1,2675,
91,,Surface,4,Image 1,1,2676,
82,,Surface,4,Image 1,1,2677,
48,,Surface,4,Image 1,1,2678,
79,,Surface,4,Image 1,1,2679,
91,,Surface,4,Image 1,1,2680,
72,,Surface,4,Image 1,1,2681,
66,,Surface,4,Image 1,1,2682,
82,,Surface,4,Image 1,1,2683,
105,,Surface,4,Image 1,1,2684,
85,,Surface,4,Image 1,1,2685,
91,,Surface,4,Image 1,1,2686,
73,,Surface,4,Image 1,1,2687,
78,,Surface,4,Image 1,1,2688,
104,,Surface,4,Image 1,1,2689,
82,,Surface,4,Image 1,1,2690,
108,,Surface,4,Image 1,1,2691,
109,,Surface,4,Image 1,1,2692,
70,,Surface,4,Image 1,1,2693,
106,,Surface,4,Image 1,1,2694,
90,,Surface,4,Image 1,1,2695,
75,,Surface,4,Image 1,1,2696,
93,,Surface,4,Image 1,1,2697,
85,,Surface,4,Image 1,1,2698,
91,,Surface,4,Image 1,1,2699,
109,,Surface,4,Image 1,1,2700,
104,,Surface,4,Image 1,1,2701,
90,,Surface,4,Image 1,1,2702,
111,,Surface,4,Image 1,1,2703,
101,,Surface,4,Image 1,1,2704,
104,,Surface,4,Image 1,1,2705,
92,,Surface,4,Image 1,1,2706,
97,,Surface,4,Image 1,1,2707,
81,,Surface,4,Image 1,1,2708,
82,,Surface,4,Image 1,1,2709,
101,,Surface,4,Image 1,1,2710,
89,,Surface,4,Image 1,1,2711,
102,,Surface,4,Image 1,1,2712,
104,,Surface,4,Image 1,1,2713,
126,,Surface,4,Image 1,1,2714,
100,,Surface,4,Image 1,1,2715,
81,,Surface,4,Image 1,1,2716,
86,,Surface,4,Image 1,1,2717,
83,,Surface,4,Image 1,1,2718,
73,,Surface,4,Image 1,1,2719,
83,,Surface,4,Image 1,1,2720,
80,,Surface,4,Image 1,1,2721,
93,,Surface,4,Image 1,1,2722,
104,,Surface,4,Image 1,1,2723,
108,,Surface,4,Image 1,1,2724,
107,,Surface,4,Image 1,1,2725,
108,,Surface,4,Image 1,1,2726,
74,,Surface,4,Image 1,1,2727,
83,,Surface,4,Image 1,1,2728,
69,,Surface,4,Image 1,1,2729,
86,,Surface,4,Image 1,1,2730,
88,,Surface,4,Image 1,1,2731,
95,,Surface,4,Image 1,1,2732,
102,,Surface,4,Image 1,1,2733,
105,,Surface,4,Image 1,1,2734,
84,,Surface,4,Image 1,1,2735,
75,,Surface,4,Image 1,1,2736,
71,,Surface,4,Image 1,1,2737,
79,,Surface,4,Image 1,1,2738,
77,,Surface,4,Image 1,1,2739,
114,,Surface,4,Image 1,1,2740,
99,,Surface,4,Image 1,1,2741,
90,,Surface,4,Image 1,1,2742,
75,,Surface,4,Image 1,1,2743,
73,,Surface,4,Image 1,1,2744,
84,,Surface,4,Image 1,1,2745,
78,,Surface,4,Image 1,1,2746,
95,,Surface,4,Image 1,1,2747,
91,,Surface,4,Image 1,1,2748,
93,,Surface,4,Image 1,1,2749,
74,,Surface,4,Image 1,1,2750,
73,,Surface,4,Image 1,1,2751,
79,,Surface,4,Image 1,1,2752,
82,,Surface,4,Image 1,1,2753,
69,,Surface,4,Image 1,1,2754,
81,,Surface,4,Image 1,1,2755,
77,,Surface,4,Image 1,1,2756,
80,,Surface,4,Image 1,1,2757,
95,,Surface,4,Image 1,1,2758,
95,,Surface,4,Image 1,1,2759,
77,,Surface,4,Image 1,1,2760,
70,,Surface,4,Image 1,1,2761,
71,,Surface,4,Image 1,1,2762,
81,,Surface,4,Image 1,1,2763,
67,,Surface,4,Image 1,1,2764,
99,,Surface,4,Image 1,1,2765,
77,,Surface,4,Image 1,1,2766,
103,,Surface,4,Image 1,1,2767,
71,,Surface,4,Image 1,1,2768,
87,,Surface,4,Image 1,1,2769,
104,,Surface,4,Image 1,1,2770,
107,,Surface,4,Image 1,1,2771,
92,,Surface,4,Image 1,1,2772,
76,,Surface,4,Image 1,1,2773,
75,,Surface,4,Image 1,1,2774,
84,,Surface,4,Image 1,1,2775,
93,,Surface,4,Image 1,1,2776,
95,,Surface,4,Image 1,1,2777,
94,,Surface,4,Image 1,1,2778,
78,,Surface,4,Image 1,1,2779,
61,,Surface,4,Image 1,1,2780,
66,,Surface,4,Image 1,1,2781,
80,,Surface,4,Image 1,1,2782,
85,,Surface,4,Image 1,1,2783,
81,,Surface,4,Image 1,1,2784,
96,,Surface,4,Image 1,1,2785,
89,,Surface,4,Image 1,1,2786,
94,,Surface,4,Image 1,1,2787,
95,,Surface,4,Image 1,1,2788,
101,,Surface,4,Image 1,1,2789,
98,,Surface,4,Image 1,1,2790,
108,,Surface,4,Image 1,1,2791,
81,,Surface,4,Image 1,1,2792,
79,,Surface,4,Image 1,1,2793,
82,,Surface,4,Image 1,1,2794,
87,,Surface,4,Image 1,1,2795,
79,,Surface,4,Image 1,1,2796,
87,,Surface,4,Image 1,1,2797,
83,,Surface,4,Image 1,1,2798,
87,,Surface,4,Image 1,1,2799,
99,,Surface,4,Image 1,1,2800,
81,,Surface,4,Image 1,1,2801,
103,,Surface,4,Image 1,1,2802,
110,,Surface,4,Image 1,1,2803,
85,,Surface,4,Image 1,1,2804,
87,,Surface,4,Image 1,1,2805,
84,,Surface,4,Image 1,1,2806,
96,,Surface,4,Image 1,1,2807,
99,,Surface,4,Image 1,1,2808,
98,,Surface,4,Image 1,1,2809,
90,,Surface,4,Image 1,1,2810,
82,,Surface,4,Image 1,1,2811,
80,,Surface,4,Image 1,1,2812,
96,,Surface,4,Image 1,1,2813,
95,,Surface,4,Image 1,1,2814,
87,,Surface,4,Image 1,1,2815,
101,,Surface,4,Image 1,1,2816,
102,,Surface,4,Image 1,1,2817,
86,,Surface,4,Image 1,1,2818,
85,,Surface,4,Image 1,1,2819,
110,,Surface,4,Image 1,1,2820,
84,,Surface,4,Image 1,1,2821,
62,,Surface,4,Image 1,1,2822,
102,,Surface,4,Image 1,1,2823,
78,,Surface,4,Image 1,1,2824,
88,,Surface,4,Image 1,1,2825,
86,,Surface,4,Image 1,1,2826,
103,,Surface,4,Image 1,1,2827,
85,,Surface,4,Image 1,1,2828,
98,,Surface,4,Image 1,1,2829,
104,,Surface,4,Image 1,1,2830,
89,,Surface,4,Image 1,1,2831,
119,,Surface,4,Image 1,1,2832,
100,,Surface,4,Image 1,1,2833,
102,,Surface,4,Image 1,1,2834,
113,,Surface,4,Image 1,1,2835,
100,,Surface,4,Image 1,1,2836,
116,,Surface,4,Image 1,1,2837,
82,,Surface,4,Image 1,1,2838,
96,,Surface,4,Image 1,1,2839,
103,,Surface,4,Image 1,1,2840,
116,,Surface,4,Image 1,1,2841,
105,,Surface,4,Image 1,1,2842,
87,,Surface,4,Image 1,1,2843,
104,,Surface,4,Image 1,1,2844,
112,,Surface,4,Image 1,1,2845,
114,,Surface,4,Image 1,1,2846,
89,,Surface,4,Image 1,1,2847,
81,,Surface,4,Image 1,1,2848,
88,,Surface,4,Image 1,1,2849,
88,,Surface,4,Image 1,1,2850,
82,,Surface,4,Image 1,1,2851,
100,,Surface,4,Image 1,1,2852,
107,,Surface,4,Image 1,1,2853,
108,,Surface,4,Image 1,1,2854,
93,,Surface,4,Image 1,1,2855,
71,,Surface,4,Image 1,1,2856,
108,,Surface,4,Image 1,1,2857,
105,,Surface,4,Image 1,1,2858,
95,,Surface,4,Image 1,1,2859,
103,,Surface,4,Image 1,1,2860,
101,,Surface,4,Image 1,1,2861,
103,,Surface,4,Image 1,1,2862,
89,,Surface,4,Image 1,1,2863,
89,,Surface,4,Image 1,1,2864,
105,,Surface,4,Image 1,1,2865,
109,,Surface,4,Image 1,1,2866,
65,,Surface,4,Image 1,1,2867,
97,,Surface,4,Image 1,1,2868,
101,,Surface,4,Image 1,1,2869,
65,,Surface,4,Image 1,1,2870,
119,,Surface,4,Image 1,1,2871,
87,,Surface,4,Image 1,1,2872,
97,,Surface,4,Image 1,1,2873,
100,,Surface,4,Image 1,1,2874,
111,,Surface,4,Image 1,1,2875,
97,,Surface,4,Image 1,1,2876,
104,,Surface,4,Image 1,1,2877,
111,,Surface,4,Image 1,1,2878,
110,,Surface,4,Image 1,1,2879,
55,,Surface,4,Image 1,1,2880,
117,,Surface,4,Image 1,1,2881,
109,,Surface,4,Image 1,1,2882,
104,,Surface,4,Image 1,1,2883,
105,,Surface,4,Image 1,1,2884,
101,,Surface,4,Image 1,1,2885,
94,,Surface,4,Image 1,1,2886,
97,,Surface,4,Image 1,1,2887,
95,,Surface,4,Image 1,1,2888,
97,,Surface,4,Image 1,1,2889,
105,,Surface,4,Image 1,1,2890,
104,,Surface,4,Image 1,1,2891,
98,,Surface,4,Image 1,1,2892,
112,,Surface,4,Image 1,1,2893,
106,,Surface,4,Image 1,1,2894,
78,,Surface,4,Image 1,1,2895,
101,,Surface,4,Image 1,1,2896,
103,,Surface,4,Image 1,1,2897,
116,,Surface,4,Image 1,1,2898,
92,,Surface,4,Image 1,1,2899,
85,,Surface,4,Image 1,1,2900,
102,,Surface,4,Image 1,1,2901,
102,,Surface,4,Image 1,1,2902,
109,,Surface,4,Image 1,1,2903,
97,,Surface,4,Image 1,1,2904,
98,,Surface,4,Image 1,1,2905,
85,,Surface,4,Image 1,1,2906,
86,,Surface,4,Image 1,1,2907,
99,,Surface,4,Image 1,1,2908,
91,,Surface,4,Image 1,1,2909,
105,,Surface,4,Image 1,1,2910,
109,,Surface,4,Image 1,1,2911,
104,,Surface,4,Image 1,1,2912,
98,,Surface,4,Image 1,1,2913,
83,,Surface,4,Image 1,1,2914,
108,,Surface,4,Image 1,1,2915,
99,,Surface,4,Image 1,1,2916,
98,,Surface,4,Image 1,1,2917,
99,,Surface,4,Image 1,1,2918,
122,,Surface,4,Image 1,1,2919,
97,,Surface,4,Image 1,1,2920,
93,,Surface,4,Image 1,1,2921,
101,,Surface,4,Image 1,1,2922,
103,,Surface,4,Image 1,1,2923,
66,,Surface,4,Image 1,1,2924,
74,,Surface,4,Image 1,1,2925,
109,,Surface,4,Image 1,1,2926,
93,,Surface,4,Image 1,1,2927,
97,,Surface,4,Image 1,1,2928,
102,,Surface,4,Image 1,1,2929,
106,,Surface,4,Image 1,1,2930,
84,,Surface,4,Image 1,1,2931,
80,,Surface,4,Image 1,1,2932,
82,,Surface,4,Image 1,1,2933,
104,,Surface,4,Image 1,1,2934,
107,,Surface,4,Image 1,1,2935,
102,,Surface,4,Image 1,1,2936,
109,,Surface,4,Image 1,1,2937,
105,,Surface,4,Image 1,1,2938,
97,,Surface,4,Image 1,1,2939,
94,,Surface,4,Image 1,1,2940,
107,,Surface,4,Image 1,1,2941,
110,,Surface,4,Image 1,1,2942,
78,,Surface,4,Image 1,1,2943,
91,,Surface,4,Image 1,1,2944,
108,,Surface,4,Image 1,1,2945,
103,,Surface,4,Image 1,1,2946,
74,,Surface,4,Image 1,1,2947,
116,,Surface,4,Image 1,1,2948,
108,,Surface,4,Image 1,1,2949,
108,,Surface,4,Image 1,1,2950,
107,,Surface,4,Image 1,1,2951,
81,,Surface,4,Image 1,1,2952,
113,,Surface,4,Image 1,1,2953,
84,,Surface,4,Image 1,1,2954,
75,,Surface,4,Image 1,1,2955,
86,,Surface,4,Image 1,1,2956,
80,,Surface,4,Image 1,1,2957,
77,,Surface,4,Image 1,1,2958,
81,,Surface,4,Image 1,1,2959,
74,,Surface,4,Image 1,1,2960,
106,,Surface,4,Image 1,1,2961,
89,,Surface,4,Image 1,1,2962,
84,,Surface,4,Image 1,1,2963,
116,,Surface,4,Image 1,1,2964,
45,,Surface,4,Image 1,1,2965,
103,,Surface,4,Image 1,1,2966,
112,,Surface,4,Image 1,1,2967,
103,,Surface,4,Image 1,1,2968,
106,,Surface,4,Image 1,1,2969,
75,,Surface,4,Image 1,1,2970,
99,,Surface,4,Image 1,1,2971,
103,,Surface,4,Image 1,1,2972,
95,,Surface,4,Image 1,1,2973,
94,,Surface,4,Image 1,1,2974,
112,,Surface,4,Image 1,1,2975,
91,,Surface,4,Image 1,1,2976,
83,,Surface,4,Image 1,1,2977,
103,,Surface,4,Image 1,1,2978,
83,,Surface,4,Image 1,1,2979,
84,,Surface,4,Image 1,1,2980,
94,,Surface,4,Image 1,1,2981,
111,,Surface,4,Image 1,1,2982,
74,,Surface,4,Image 1,1,2983,
50,,Surface,4,Image 1,1,2984,
81,,Surface,4,Image 1,1,2985,
95,,Surface,4,Image 1,1,2986,
65,,Surface,4,Image 1,1,2987,
109,,Surface,4,Image 1,1,2988,
57,,Surface,4,Image 1,1,2989,
93,,Surface,4,Image 1,1,2990,
86,,Surface,4,Image 1,1,2991,
72,,Surface,4,Image 1,1,2992,
73,,Surface,4,Image 1,1,2993,
95,,Surface,4,Image 1,1,2994,
74,,Surface,4,Image 1,1,2995,
74,,Surface,4,Image 1,1,2996,
97,,Surface,4,Image 1,1,2997,
104,,Surface,4,Image 1,1,2998,
114,,Surface,4,Image 1,1,2999,
56,,Surface,4,Image 1,1,3000,
76,,Surface,4,Image 1,1,3001,
77,,Surface,4,Image 1,1,3002,
68,,Surface,4,Image 1,1,3003,
116,,Surface,4,Image 1,1,3004,
78,,Surface,4,Image 1,1,3005,
87,,Surface,4,Image 1,1,3006,
69,,Surface,4,Image 1,1,3007,
86,,Surface,4,Image 1,1,3008,
67,,Surface,4,Image 1,1,3009,
60,,Surface,4,Image 1,1,3010,
104,,Surface,4,Image 1,1,3011,
99,,Surface,4,Image 1,1,3012,
70,,Surface,4,Image 1,1,3013,
74,,Surface,4,Image 1,1,3014,
92,,Surface,4,Image 1,1,3015,
75,,Surface,4,Image 1,1,3016,
95,,Surface,4,Image 1,1,3017,
102,,Surface,4,Image 1,1,3018,
65,,Surface,4,Image 1,1,3019,
85,,Surface,4,Image 1,1,3020,
98,,Surface,4,Image 1,1,3021,
83,,Surface,4,Image 1,1,3022,
86,,Surface,4,Image 1,1,3023,
104,,Surface,4,Image 1,1,3024,
103,,Surface,4,Image 1,1,3025,
55,,Surface,4,Image 1,1,3026,
63,,Surface,4,Image 1,1,3027,
46,,Surface,4,Image 1,1,3028,
107,,Surface,4,Image 1,1,3029,
105,,Surface,4,Image 1,1,3030,
66,,Surface,4,Image 1,1,3031,
86,,Surface,4,Image 1,1,3032,
82,,Surface,4,Image 1,1,3033,
107,,Surface,4,Image 1,1,3034,
92,,Surface,4,Image 1,1,3035,
92,,Surface,4,Image 1,1,3036,
53,,Surface,4,Image 1,1,3037,
90,,Surface,4,Image 1,1,3038,
76,,Surface,4,Image 1,1,3039,
61,,Surface,4,Image 1,1,3040,
92,,Surface,4,Image 1,1,3041,
54,,Surface,4,Image 1,1,3042,
75,,Surface,4,Image 1,1,3043,
108,,Surface,4,Image 1,1,3044,
113,,Surface,4,Image 1,1,3045,
77,,Surface,4,Image 1,1,3046,
84,,Surface,4,Image 1,1,3047,
87,,Surface,4,Image 1,1,3048,
71,,Surface,4,Image 1,1,3049,
91,,Surface,4,Image 1,1,3050,
92,,Surface,4,Image 1,1,3051,
65,,Surface,4,Image 1,1,3052,
57,,Surface,4,Image 1,1,3053,
96,,Surface,4,Image 1,1,3054,
53,,Surface,4,Image 1,1,3055,
85,,Surface,4,Image 1,1,3056,
67,,Surface,4,Image 1,1,3057,
66,,Surface,4,Image 1,1,3058,
52,,Surface,4,Image 1,1,3059,
112,,Surface,4,Image 1,1,3060,
82,,Surface,4,Image 1,1,3061,
67,,Surface,4,Image 1,1,3062,
96,,Surface,4,Image 1,1,3063,
99,,Surface,4,Image 1,1,3064,
79,,Surface,4,Image 1,1,3065,
60,,Surface,4,Image 1,1,3066,
83,,Surface,4,Image 1,1,3067,
103,,Surface,4,Image 1,1,3068,
96,,Surface,4,Image 1,1,3069,
91,,Surface,4,Image 1,1,3070,
85,,Surface,4,Image 1,1,3071,
91,,Surface,4,Image 1,1,3072,
73,,Surface,4,Image 1,1,3073,
65,,Surface,4,Image 1,1,3074,
40,,Surface,4,Image 1,1,3075,
90,,Surface,4,Image 1,1,3076,
88,,Surface,4,Image 1,1,3077,
93,,Surface,4,Image 1,1,3078,
54,,Surface,4,Image 1,1,3079,
109,,Surface,4,Image 1,1,3080,
74,,Surface,4,Image 1,1,3081,
105,,Surface,4,Image 1,1,3082,
93,,Surface,4,Image 1,1,3083,
89,,Surface,4,Image 1,1,3084,
61,,Surface,4,Image 1,1,3085,
76,,Surface,4,Image 1,1,3086,
90,,Surface,4,Image 1,1,3087,
85,,Surface,4,Image 1,1,3088,
77,,Surface,4,Image 1,1,3089,
75,,Surface,4,Image 1,1,3090,
97,,Surface,4,Image 1,1,3091,
110,,Surface,4,Image 1,1,3092,
94,,Surface,4,Image 1,1,3093,
82,,Surface,4,Image 1,1,3094,
69,,Surface,4,Image 1,1,3095,
82,,Surface,4,Image 1,1,3096,
97,,Surface,4,Image 1,1,3097,
97,,Surface,4,Image 1,1,3098,
66,,Surface,4,Image 1,1,3099,
93,,Surface,4,Image 1,1,3100,
102,,Surface,4,Image 1,1,3101,
76,,Surface,4,Image 1,1,3102,
97,,Surface,4,Image 1,1,3103,
92,,Surface,4,Image 1,1,3104,
93,,Surface,4,Image 1,1,3105,
89,,Surface,4,Image 1,1,3106,
96,,Surface,4,Image 1,1,3107,
92,,Surface,4,Image 1,1,3108,
74,,Surface,4,Image 1,1,3109,
93,,Surface,4,Image 1,1,3110,
82,,Surface,4,Image 1,1,3111,
102,,Surface,4,Image 1,1,3112,
80,,Surface,4,Image 1,1,3113,
91,,Surface,4,Image 1,1,3114,
99,,Surface,4,Image 1,1,3115,
