
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
34.992,,Surface,2,Image 1,1,2487,
34.984,,Surface,2,Image 1,1,2488,
31.998,,Surface,2,Image 1,1,2489,
34,,Surface,2,Image 1,1,2490,
34.984,,Surface,2,Image 1,1,2491,
81.952,,Surface,2,Image 1,1,2492,
45.04,,Surface,2,Image 1,1,2493,
85.044,,Surface,2,Image 1,1,2494,
73.492,,Surface,2,Image 1,1,2495,
74,,Surface,2,Image 1,1,2496,
81.036,,Surface,2,Image 1,1,2497,
116.52,,Surface,2,Image 1,1,2498,
41.02,,Surface,2,Image 1,1,2499,
138.512,,Surface,2,Image 1,1,2500,
130.08,,Surface,2,Image 1,1,2501,
38.008,,Surface,2,Image 1,1,2502,
80.92,,Surface,2,Image 1,1,2503,
20.08,,Surface,2,Image 1,1,2504,
84.992,,Surface,2,Image 1,1,2505,
100.024,,Surface,2,Image 1,1,2506,
46.976,,Surface,2,Image 1,1,2507,
40.06,,Surface,2,Image 1,1,2508,
160.448,,Surface,2,Image 1,1,2509,
99.976,,Surface,2,Image 1,1,2510,
71.5,,Surface,2,Image 1,1,2511,
142.568,,Surface,2,Image 1,1,2512,
87.52,,Surface,2,Image 1,1,2513,
84.512,,Surface,2,Image 1,1,2514,
42,,Surface,2,Image 1,1,2515,
86.08,,Surface,2,Image 1,1,2516,
64.496,,Surface,2,Image 1,1,2517,
76.992,,Surface,2,Image 1,1,2518,
56.992,,Surface,2,Image 1,1,2519,
73.024,,Surface,2,Image 1,1,2520,
78.08,,Surface,2,Image 1,1,2521,
80.076,,Surface,2,Image 1,1,2522,
80.04,,Surface,2,Image 1,1,2523,
40.032,,Surface,2,Image 1,1,2524,
39.992,,Surface,2,Image 1,1,2525,
46.49,,Surface,2,Image 1,1,2526,
37.012,,Surface,2,Image 1,1,2527,
79.016,,Surface,2,Image 1,1,2528,
87.042,,Surface,2,Image 1,1,2529,
158.072,,Surface,2,Image 1,1,2530,
84.08,,Surface,2,Image 1,1,2531,
40.03,,Surface,2,Image 1,1,2532,
82,,Surface,2,Image 1,1,2533,
91.56,,Surface,2,Image 1,1,2534,
92.972,,Surface,2,Image 1,1,2535,
77.012,,Surface,2,Image 1,1,2536,
82.488,,Surface,2,Image 1,1,2537,
70.1,,Surface,2,Image 1,1,2538,
27.5,,Surface,2,Image 1,1,2539,
79.992,,Surface,2,Image 1,1,2540,
67.016,,Surface,2,Image 1,1,2541,
78.936,,Surface,2,Image 1,1,2542,
55,,Surface,2,Image 1,1,2543,
45.024,,Surface,2,Image 1,1,2544,
35.976,,Surface,2,Image 1,1,2545,
69.56,,Surface,2,Image 1,1,2546,
168.084,,Surface,2,Image 1,1,2547,
70.93,,Surface,2,Image 1,1,2548,
48.976,,Surface,2,Image 1,1,2549,
76.952,,Surface,2,Image 1,1,2550,
46.952,,Surface,2,Image 1,1,2551,
78.934,,Surface,2,Image 1,1,2552,
79.064,,Surface,2,Image 1,1,2553,
74.96,,Surface,2,Image 1,1,2554,
57.04,,Surface,2,Image 1,1,2555,
42.936,,Surface,2,Image 1,1,2556,
75.98,,Surface,2,Image 1,1,2557,
88.892,,Surface,2,Image 1,1,2558,
46.52,,Surface,2,Image 1,1,2559,
122.965,,Surface,2,Image 1,1,2560,
74,,Surface,2,Image 1,1,2561,
39.976,,Surface,2,Image 1,1,2562,
81,,Surface,2,Image 1,1,2563,
39.032,,Surface,2,Image 1,1,2564,
198.536,,Surface,2,Image 1,1,2565,
46.51,,Surface,2,Image 1,1,2566,
37.992,,Surface,2,Image 1,1,2567,
102.496,,Surface,2,Image 1,1,2568,
72.024,,Surface,2,Image 1,1,2569,
48.504,,Surface,2,Image 1,1,2570,
39.984,,Surface,2,Image 1,1,2571,
59.008,,Surface,2,Image 1,1,2572,
75.936,,Surface,2,Image 1,1,2573,
44,,Surface,2,Image 1,1,2574,
76,,Surface,2,Image 1,1,2575,
82.964,,Surface,2,Image 1,1,2576,
82.992,,Surface,2,Image 1,1,2577,
36.04,,Surface,2,Image 1,1,2578,
78.926,,Surface,2,Image 1,1,2579,
80.488,,Surface,2,Image 1,1,2580,
77.05,,Surface,2,Image 1,1,2581,
44.99,,Surface,2,Image 1,1,2582,
81.008,,Surface,2,Image 1,1,2583,
65.96,,Surface,2,Image 1,1,2584,
56.996,,Surface,2,Image 1,1,2585,
63,,Surface,2,Image 1,1,2586,
135.986,,Surface,2,Image 1,1,2587,
54.492,,Surface,2,Image 1,1,2588,
77.096,,Surface,2,Image 1,1,2589,
49.884,,Surface,2,Image 1,1,2590,
147.496,,Surface,2,Image 1,1,2591,
42.976,,Surface,2,Image 1,1,2592,
61.048,,Surface,2,Image 1,1,2593,
122.12,,Surface,2,Image 1,1,2594,
108.92,,Surface,2,Image 1,1,2595,
34.984,,Surface,2,Image 1,1,2596,
75.04,,Surface,2,Image 1,1,2597,
138.576,,Surface,2,Image 1,1,2598,
45.032,,Surface,2,Image 1,1,2599,
48.024,,Surface,2,Image 1,1,2600,
36,,Surface,2,Image 1,1,2601,
67.008,,Surface,2,Image 1,1,2602,
103.058,,Surface,2,Image 1,1,2603,
76.904,,Surface,2,Image 1,1,2604,
98.032,,Surface,2,Image 1,1,2605,
99.96,,Surface,2,Image 1,1,2606,
43.024,,Surface,2,Image 1,1,2607,
82.48,,Surface,2,Image 1,1,2608,
123.832,,Surface,2,Image 1,1,2609,
81,,Surface,2,Image 1,1,2610,
88.52,,Surface,2,Image 1,1,2611,
83.968,,Surface,2,Image 1,1,2612,
33.97,,Surface,2,Image 1,1,2613,
83.512,,Surface,2,Image 1,1,2614,
47.982,,Surface,2,Image 1,1,2615,
79.956,,Surface,2,Image 1,1,2616,
40.986,,Surface,2,Image 1,1,2617,
71.416,,Surface,2,Image 1,1,2618,
65.992,,Surface,2,Image 1,1,2619,
93.536,,Surface,2,Image 1,1,2620,
80.104,,Surface,2,Image 1,1,2621,
131.08,,Surface,2,Image 1,1,2622,
136.956,,Surface,2,Image 1,1,2623,
68.048,,Surface,2,Image 1,1,2624,
125.028,,Surface,2,Image 1,1,2625,
74.952,,Surface,2,Image 1,1,2626,
34.506,,Surface,2,Image 1,1,2627,
107.6,,Surface,2,Image 1,1,2628,
121.49,,Surface,2,Image 1,1,2629,
116.912,,Surface,2,Image 1,1,2630,
90.048,,Surface,2,Image 1,1,2631,
75.96,,Surface,2,Image 1,1,2632,
36.996,,Surface,2,Image 1,1,2633,
89.932,,Surface,2,Image 1,1,2634,
99.072,,Surface,2,Image 1,1,2635,
40.008,,Surface,2,Image 1,1,2636,
106.048,,Surface,2,Image 1,1,2637,
96.016,,Surface,2,Image 1,1,2638,
42.038,,Surface,2,Image 1,1,2639,
97.984,,Surface,2,Image 1,1,2640,
115.104,,Surface,2,Image 1,1,2641,
35.002,,Surface,2,Image 1,1,2642,
116.944,,Surface,2,Image 1,1,2643,
84,,Surface,2,Image 1,1,2644,
65.064,,Surface,2,Image 1,1,2645,
133.608,,Surface,2,Image 1,1,2646,
89,,Surface,2,Image 1,1,2647,
97.024,,Surface,2,Image 1,1,2648,
119.512,,Surface,2,Image 1,1,2649,
136.936,,Surface,2,Image 1,1,2650,
78.96,,Surface,2,Image 1,1,2651,
95.2,,Surface,2,Image 1,1,2652,
134.024,,Surface,2,Image 1,1,2653,
115.52,,Surface,2,Image 1,1,2654,
76.988,,Surface,2,Image 1,1,2655,
82.022,,Surface,2,Image 1,1,2656,
84.02,,Surface,2,Image 1,1,2657,
47.968,,Surface,2,Image 1,1,2658,
77.89,,Surface,2,Image 1,1,2659,
41.984,,Surface,2,Image 1,1,2660,
79,,Surface,2,Image 1,1,2661,
106.536,,Surface,2,Image 1,1,2662,
82.456,,Surface,2,Image 1,1,2663,
83.08,,Surface,2,Image 1,1,2664,
48.984,,Surface,2,Image 1,1,2665,
81.934,,Surface,2,Image 1,1,2666,
110.484,,Surface,2,Image 1,1,2667,
105.92,,Surface,2,Image 1,1,2668,
100.928,,Surface,2,Image 1,1,2669,
45.024,,Surface,2,Image 1,1,2670,
76.08,,Surface,2,Image 1,1,2671,
52.978,,Surface,2,Image 1,1,2672,
89.494,,Surface,2,Image 1,1,2673,
41.976,,Surface,2,Image 1,1,2674,
61.012,,Surface,2,Image 1,1,2675,
62.026,,Surface,2,Image 1,1,2676,
122.98,,Surface,2,Image 1,1,2677,
73.96,,Surface,2,Image 1,1,2678,
124.04,,Surface,2,Image 1,1,2679,
78.93,,Surface,2,Image 1,1,2680,
79.504,,Surface,2,Image 1,1,2681,
85.136,,Surface,2,Image 1,1,2682,
104.032,,Surface,2,Image 1,1,2683,
42.96,,Surface,2,Image 1,1,2684,
88.04,,Surface,2,Image 1,1,2685,
39.008,,Surface,2,Image 1,1,2686,
145.44,,Surface,2,Image 1,1,2687,
83.054,,Surface,2,Image 1,1,2688,
33.992,,Surface,2,Image 1,1,2689,
96.56,,Surface,2,Image 1,1,2690,
39.956,,Surface,2,Image 1,1,2691,
29.05,,Surface,2,Image 1,1,2692,
76.04,,Surface,2,Image 1,1,2693,
38.008,,Surface,2,Image 1,1,2694,
126.112,,Surface,2,Image 1,1,2695,
83.984,,Surface,2,Image 1,1,2696,
107.018,,Surface,2,Image 1,1,2697,
77.55,,Surface,2,Image 1,1,2698,
97.048,,Surface,2,Image 1,1,2699,
44.04,,Surface,2,Image 1,1,2700,
51.02,,Surface,2,Image 1,1,2701,
62.004,,Surface,2,Image 1,1,2702,
34,,Surface,2,Image 1,1,2703,
92.488,,Surface,2,Image 1,1,2704,
68.04,,Surface,2,Image 1,1,2705,
55.08,,Surface,2,Image 1,1,2706,
92.536,,Surface,2,Image 1,1,2707,
116,,Surface,2,Image 1,1,2708,
149.52,,Surface,2,Image 1,1,2709,
59,,Surface,2,Image 1,1,2710,
95,,Surface,2,Image 1,1,2711,
108.096,,Surface,2,Image 1,1,2712,
36,,Surface,2,Image 1,1,2713,
42.504,,Surface,2,Image 1,1,2714,
42.032,,Surface,2,Image 1,1,2715,
77.016,,Surface,2,Image 1,1,2716,
156.52,,Surface,2,Image 1,1,2717,
105.471,,Surface,2,Image 1,1,2718,
89.008,,Surface,2,Image 1,1,2719,
74.968,,Surface,2,Image 1,1,2720,
77.996,,Surface,2,Image 1,1,2721,
90.03,,Surface,2,Image 1,1,2722,
33.024,,Surface,2,Image 1,1,2723,
34.528,,Surface,2,Image 1,1,2724,
28.022,,Surface,2,Image 1,1,2725,
39.028,,Surface,2,Image 1,1,2726,
87.092,,Surface,2,Image 1,1,2727,
100.977,,Surface,2,Image 1,1,2728,
119.008,,Surface,2,Image 1,1,2729,
88.944,,Surface,2,Image 1,1,2730,
102.96,,Surface,2,Image 1,1,2731,
126.536,,Surface,2,Image 1,1,2732,
86.528,,Surface,2,Image 1,1,2733,
82.048,,Surface,2,Image 1,1,2734,
84.02,,Surface,2,Image 1,1,2735,
100.016,,Surface,2,Image 1,1,2736,
86.968,,Surface,2,Image 1,1,2737,
121.376,,Surface,2,Image 1,1,2738,
131.896,,Surface,2,Image 1,1,2739,
43.032,,Surface,2,Image 1,1,2740,
91.96,,Surface,2,Image 1,1,2741,
88.072,,Surface,2,Image 1,1,2742,
93,,Surface,2,Image 1,1,2743,
86.048,,Surface,2,Image 1,1,2744,
130,,Surface,2,Image 1,1,2745,
131.992,,Surface,2,Image 1,1,2746,
91.944,,Surface,2,Image 1,1,2747,
96,,Surface,2,Image 1,1,2748,
85.08,,Surface,2,Image 1,1,2749,
79.528,,Surface,2,Image 1,1,2750,
138.956,,Surface,2,Image 1,1,2751,
83.48,,Surface,2,Image 1,1,2752,
79.95,,Surface,2,Image 1,1,2753,
86.016,,Surface,2,Image 1,1,2754,
133,,Surface,2,Image 1,1,2755,
141.964,,Surface,2,Image 1,1,2756,
89.912,,Surface,2,Image 1,1,2757,
106.6,,Surface,2,Image 1,1,2758,
145,,Surface,2,Image 1,1,2759,
143.024,,Surface,2,Image 1,1,2760,
211.904,,Surface,2,Image 1,1,2761,
87.03,,Surface,2,Image 1,1,2762,
150.02,,Surface,2,Image 1,1,2763,
117.074,,Surface,2,Image 1,1,2764,
99.976,,Surface,2,Image 1,1,2765,
142.536,,Surface,2,Image 1,1,2766,
54.012,,Surface,2,Image 1,1,2767,
138.88,,Surface,2,Image 1,1,2768,
100.972,,Surface,2,Image 1,1,2769,
54.52,,Surface,2,Image 1,1,2770,
55.954,,Surface,2,Image 1,1,2771,
82.9,,Surface,2,Image 1,1,2772,
106.924,,Surface,2,Image 1,1,2773,
104.008,,Surface,2,Image 1,1,2774,
183.928,,Surface,2,Image 1,1,2775,
150.92,,Surface,2,Image 1,1,2776,
75.524,,Surface,2,Image 1,1,2777,
134.008,,Surface,2,Image 1,1,2778,
98.416,,Surface,2,Image 1,1,2779,
96.02,,Surface,2,Image 1,1,2780,
100.024,,Surface,2,Image 1,1,2781,
122.12,,Surface,2,Image 1,1,2782,
124.04,,Surface,2,Image 1,1,2783,
58.96,,Surface,2,Image 1,1,2784,
110.012,,Surface,2,Image 1,1,2785,
108.06,,Surface,2,Image 1,1,2786,
133.08,,Surface,2,Image 1,1,2787,
42.988,,Surface,2,Image 1,1,2788,
108.92,,Surface,2,Image 1,1,2789,
134.984,,Surface,2,Image 1,1,2790,
60.488,,Surface,2,Image 1,1,2791,
126.13,,Surface,2,Image 1,1,2792,
101.512,,Surface,2,Image 1,1,2793,
72.024,,Surface,2,Image 1,1,2794,
85.032,,Surface,2,Image 1,1,2795,
119.92,,Surface,2,Image 1,1,2796,
116.6,,Surface,2,Image 1,1,2797,
138.016,,Surface,2,Image 1,1,2798,
79.978,,Surface,2,Image 1,1,2799,
55,,Surface,2,Image 1,1,2800,
160.06,,Surface,2,Image 1,1,2801,
132.89,,Surface,2,Image 1,1,2802,
91.96,,Surface,2,Image 1,1,2803,
111.564,,Surface,2,Image 1,1,2804,
146.48,,Surface,2,Image 1,1,2805,
133.4,,Surface,2,Image 1,1,2806,
46.48,,Surface,2,Image 1,1,2807,
135.08,,Surface,2,Image 1,1,2808,
49.02,,Surface,2,Image 1,1,2809,
49.504,,Surface,2,Image 1,1,2810,
122.97,,Surface,2,Image 1,1,2811,
127.48,,Surface,2,Image 1,1,2812,
56,,Surface,2,Image 1,1,2813,
112.576,,Surface,2,Image 1,1,2814,
120.488,,Surface,2,Image 1,1,2815,
78.51,,Surface,2,Image 1,1,2816,
110.008,,Surface,2,Image 1,1,2817,
112.04,,Surface,2,Image 1,1,2818,
154.512,,Surface,2,Image 1,1,2819,
46.992,,Surface,2,Image 1,1,2820,
96.952,,Surface,2,Image 1,1,2821,
100.08,,Surface,2,Image 1,1,2822,
140.44,,Surface,2,Image 1,1,2823,
118.032,,Surface,2,Image 1,1,2824,
145.048,,Surface,2,Image 1,1,2825,
147.904,,Surface,2,Image 1,1,2826,
116.968,,Surface,2,Image 1,1,2827,
119.464,,Surface,2,Image 1,1,2828,
115,,Surface,2,Image 1,1,2829,
51.024,,Surface,2,Image 1,1,2830,
113.168,,Surface,2,Image 1,1,2831,
32.025,,Surface,2,Image 1,1,2832,
46.984,,Surface,2,Image 1,1,2833,
44.956,,Surface,2,Image 1,1,2834,
134.52,,Surface,2,Image 1,1,2835,
81.02,,Surface,2,Image 1,1,2836,
48.028,,Surface,2,Image 1,1,2837,
132.98,,Surface,2,Image 1,1,2838,
138.536,,Surface,2,Image 1,1,2839,
57.02,,Surface,2,Image 1,1,2840,
53.512,,Surface,2,Image 1,1,2841,
108.026,,Surface,2,Image 1,1,2842,
52.98,,Surface,2,Image 1,1,2843,
67.99,,Surface,2,Image 1,1,2844,
55.464,,Surface,2,Image 1,1,2845,
46,,Surface,2,Image 1,1,2846,
35,,Surface,2,Image 1,1,2847,
50.048,,Surface,2,Image 1,1,2848,
69.52,,Surface,2,Image 1,1,2849,
56.968,,Surface,2,Image 1,1,2850,
82.064,,Surface,2,Image 1,1,2851,
94.96,,Surface,2,Image 1,1,2852,
37.968,,Surface,2,Image 1,1,2853,
35.984,,Surface,2,Image 1,1,2854,
92.52,,Surface,2,Image 1,1,2855,
73.472,,Surface,2,Image 1,1,2856,
64,,Surface,2,Image 1,1,2857,
110.968,,Surface,2,Image 1,1,2858,
119.952,,Surface,2,Image 1,1,2859,
86.048,,Surface,2,Image 1,1,2860,
45.012,,Surface,2,Image 1,1,2861,
48.472,,Surface,2,Image 1,1,2862,
46.036,,Surface,2,Image 1,1,2863,
129.504,,Surface,2,Image 1,1,2864,
43.026,,Surface,2,Image 1,1,2865,
48.968,,Surface,2,Image 1,1,2866,
139,,Surface,2,Image 1,1,2867,
54.96,,Surface,2,Image 1,1,2868,
62.002,,Surface,2,Image 1,1,2869,
103.52,,Surface,2,Image 1,1,2870,
35.008,,Surface,2,Image 1,1,2871,
54.008,,Surface,2,Image 1,1,2872,
105.982,,Surface,2,Image 1,1,2873,
48.008,,Surface,2,Image 1,1,2874,
55.48,,Surface,2,Image 1,1,2875,
40.034,,Surface,2,Image 1,1,2876,
43.936,,Surface,2,Image 1,1,2877,
43.972,,Surface,2,Image 1,1,2878,
43.994,,Surface,2,Image 1,1,2879,
90.5,,Surface,2,Image 1,1,2880,
36.996,,Surface,2,Image 1,1,2881,
32.008,,Surface,2,Image 1,1,2882,
46.05,,Surface,2,Image 1,1,2883,
100.014,,Surface,2,Image 1,1,2884,
57,,Surface,2,Image 1,1,2885,
132.092,,Surface,2,Image 1,1,2886,
48.041,,Surface,2,Image 1,1,2887,
61.016,,Surface,2,Image 1,1,2888,
36.04,,Surface,2,Image 1,1,2889,
38.988,,Surface,2,Image 1,1,2890,
36.008,,Surface,2,Image 1,1,2891,
49.04,,Surface,2,Image 1,1,2892,
42.04,,Surface,2,Image 1,1,2893,
44,,Surface,2,Image 1,1,2894,
55.04,,Surface,2,Image 1,1,2895,
46.992,,Surface,2,Image 1,1,2896,
35.04,,Surface,2,Image 1,1,2897,
27.484,,Surface,2,Image 1,1,2898,
47.96,,Surface,2,Image 1,1,2899,
142,,Surface,2,Image 1,1,2900,
68.952,,Surface,2,Image 1,1,2901,
73.012,,Surface,2,Image 1,1,2902,
94.017,,Surface,2,Image 1,1,2903,
49,,Surface,2,Image 1,1,2904,
61.048,,Surface,2,Image 1,1,2905,
56.944,,Surface,2,Image 1,1,2906,
78.928,,Surface,2,Image 1,1,2907,
49.008,,Surface,2,Image 1,1,2908,
97.976,,Surface,2,Image 1,1,2909,
45.08,,Surface,2,Image 1,1,2910,
63.52,,Surface,2,Image 1,1,2911,
49.008,,Surface,2,Image 1,1,2912,
59,,Surface,2,Image 1,1,2913,
63.06,,Surface,2,Image 1,1,2914,
40.002,,Surface,2,Image 1,1,2915,
132.864,,Surface,2,Image 1,1,2916,
73,,Surface,2,Image 1,1,2917,
72.035,,Surface,2,Image 1,1,2918,
77.054,,Surface,2,Image 1,1,2919,
62.048,,Surface,2,Image 1,1,2920,
65.056,,Surface,2,Image 1,1,2921,
56,,Surface,2,Image 1,1,2922,
71.948,,Surface,2,Image 1,1,2923,
103.504,,Surface,2,Image 1,1,2924,
91.928,,Surface,2,Image 1,1,2925,
48.984,,Surface,2,Image 1,1,2926,
52.88,,Surface,2,Image 1,1,2927,
50.96,,Surface,2,Image 1,1,2928,
56.04,,Surface,2,Image 1,1,2929,
37.036,,Surface,2,Image 1,1,2930,
87.968,,Surface,2,Image 1,1,2931,
82.024,,Surface,2,Image 1,1,2932,
85.56,,Surface,2,Image 1,1,2933,
53.056,,Surface,2,Image 1,1,2934,
63.026,,Surface,2,Image 1,1,2935,
141.624,,Surface,2,Image 1,1,2936,
42.976,,Surface,2,Image 1,1,2937,
83.88,,Surface,2,Image 1,1,2938,
42.996,,Surface,2,Image 1,1,2939,
155.94,,Surface,2,Image 1,1,2940,
38.96,,Surface,2,Image 1,1,2941,
43.99,,Surface,2,Image 1,1,2942,
92.952,,Surface,2,Image 1,1,2943,
49.052,,Surface,2,Image 1,1,2944,
34.52,,Surface,2,Image 1,1,2945,
42.016,,Surface,2,Image 1,1,2946,
89.498,,Surface,2,Image 1,1,2947,
34.995,,Surface,2,Image 1,1,2948,
35.05,,Surface,2,Image 1,1,2949,
37.992,,Surface,2,Image 1,1,2950,
54.952,,Surface,2,Image 1,1,2951,
53.015,,Surface,2,Image 1,1,2952,
47.008,,Surface,2,Image 1,1,2953,
73.974,,Surface,2,Image 1,1,2954,
90.996,,Surface,2,Image 1,1,2955,
58.064,,Surface,2,Image 1,1,2956,
91.552,,Surface,2,Image 1,1,2957,
125.072,,Surface,2,Image 1,1,2958,
74.512,,Surface,2,Image 1,1,2959,
78.05,,Surface,2,Image 1,1,2960,
33.992,,Surface,2,Image 1,1,2961,
76.08,,Surface,2,Image 1,1,2962,
91.096,,Surface,2,Image 1,1,2963,
34.002,,Surface,2,Image 1,1,2964,
104.064,,Surface,2,Image 1,1,2965,
56.08,,Surface,2,Image 1,1,2966,
47.044,,Surface,2,Image 1,1,2967,
56.504,,Surface,2,Image 1,1,2968,
60.032,,Surface,2,Image 1,1,2969,
82.04,,Surface,2,Image 1,1,2970,
58.026,,Surface,2,Image 1,1,2971,
54.056,,Surface,2,Image 1,1,2972,
93.488,,Surface,2,Image 1,1,2973,
49,,Surface,2,Image 1,1,2974,
30.05,,Surface,2,Image 1,1,2975,
83.024,,Surface,2,Image 1,1,2976,
83.888,,Surface,2,Image 1,1,2977,
68.456,,Surface,2,Image 1,1,2978,
45.022,,Surface,2,Image 1,1,2979,
79.016,,Surface,2,Image 1,1,2980,
106.472,,Surface,2,Image 1,1,2981,
32.968,,Surface,2,Image 1,1,2982,
88.968,,Surface,2,Image 1,1,2983,
88.02,,Surface,2,Image 1,1,2984,
73.104,,Surface,2,Image 1,1,2985,
65.976,,Surface,2,Image 1,1,2986,
77.02,,Surface,2,Image 1,1,2987,
52.072,,Surface,2,Image 1,1,2988,
110.04,,Surface,2,Image 1,1,2989,
72.04,,Surface,2,Image 1,1,2990,
69.072,,Surface,2,Image 1,1,2991,
79.988,,Surface,2,Image 1,1,2992,
92,,Surface,2,Image 1,1,2993,
72.144,,Surface,2,Image 1,1,2994,
73.076,,Surface,2,Image 1,1,2995,
101.976,,Surface,2,Image 1,1,2996,
95.072,,Surface,2,Image 1,1,2997,
47.952,,Surface,2,Image 1,1,2998,
52.096,,Surface,2,Image 1,1,2999,
136.988,,Surface,2,Image 1,1,3000,
170.112,,Surface,2,Image 1,1,3001,
87.04,,Surface,2,Image 1,1,3002,
86.032,,Surface,2,Image 1,1,3003,
38.04,,Surface,2,Image 1,1,3004,
92.904,,Surface,2,Image 1,1,3005,
60.94,,Surface,2,Image 1,1,3006,
86.06,,Surface,2,Image 1,1,3007,
62.944,,Surface,2,Image 1,1,3008,
86.944,,Surface,2,Image 1,1,3009,
88.104,,Surface,2,Image 1,1,3010,
48.488,,Surface,2,Image 1,1,3011,
66,,Surface,2,Image 1,1,3012,
120.056,,Surface,2,Image 1,1,3013,
103.14,,Surface,2,Image 1,1,3014,
69.966,,Surface,2,Image 1,1,3015,
99.04,,Surface,2,Image 1,1,3016,
98.948,,Surface,2,Image 1,1,3017,
43.96,,Surface,2,Image 1,1,3018,
98.88,,Surface,2,Image 1,1,3019,
47.016,,Surface,2,Image 1,1,3020,
38.01,,Surface,2,Image 1,1,3021,
84.944,,Surface,2,Image 1,1,3022,
84.888,,Surface,2,Image 1,1,3023,
40.992,,Surface,2,Image 1,1,3024,
113.044,,Surface,2,Image 1,1,3025,
80.952,,Surface,2,Image 1,1,3026,
186.456,,Surface,2,Image 1,1,3027,
93.088,,Surface,2,Image 1,1,3028,
43.052,,Surface,2,Image 1,1,3029,
69.504,,Surface,2,Image 1,1,3030,
116.456,,Surface,2,Image 1,1,3031,
88.968,,Surface,2,Image 1,1,3032,
137.456,,Surface,2,Image 1,1,3033,
70,,Surface,2,Image 1,1,3034,
68.032,,Surface,2,Image 1,1,3035,
90.464,,Surface,2,Image 1,1,3036,
192.918,,Surface,2,Image 1,1,3037,
59.01,,Surface,2,Image 1,1,3038,
133.044,,Surface,2,Image 1,1,3039,
156.522,,Surface,2,Image 1,1,3040,
98.04,,Surface,2,Image 1,1,3041,
145.908,,Surface,2,Image 1,1,3042,
99.01,,Surface,2,Image 1,1,3043,
41.996,,Surface,2,Image 1,1,3044,
37.992,,Surface,2,Image 1,1,3045,
100.84,,Surface,2,Image 1,1,3046,
48,,Surface,2,Image 1,1,3047,
86.984,,Surface,2,Image 1,1,3048,
90.06,,Surface,2,Image 1,1,3049,
82.492,,Surface,2,Image 1,1,3050,
60.474,,Surface,2,Image 1,1,3051,
86.944,,Surface,2,Image 1,1,3052,
177.504,,Surface,2,Image 1,1,3053,
102,,Surface,2,Image 1,1,3054,
98.104,,Surface,2,Image 1,1,3055,
101.936,,Surface,2,Image 1,1,3056,
68.912,,Surface,2,Image 1,1,3057,
