
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
58.3972,,Surface,2,Image 1,1,2648,
58.7206,,Surface,2,Image 1,1,2649,
47.3887,,Surface,2,Image 1,1,2650,
40.3019,,Surface,2,Image 1,1,2651,
52.0376,,Surface,2,Image 1,1,2652,
46.6302,,Surface,2,Image 1,1,2653,
63.5713,,Surface,2,Image 1,1,2654,
32.6995,,Surface,2,Image 1,1,2655,
29.6637,,Surface,2,Image 1,1,2656,
37.4795,,Surface,2,Image 1,1,2657,
24.6378,,Surface,2,Image 1,1,2658,
35.5684,,Surface,2,Image 1,1,2659,
15.6507,,Surface,2,Image 1,1,2660,
32.5126,,Surface,2,Image 1,1,2661,
42.6867,,Surface,2,Image 1,1,2662,
31.774,,Surface,2,Image 1,1,2663,
41.7822,,Surface,2,Image 1,1,2664,
15.7688,,Surface,2,Image 1,1,2665,
33.07,,Surface,2,Image 1,1,2666,
62.576,,Surface,2,Image 1,1,2667,
52.7877,,Surface,2,Image 1,1,2668,
65.1279,,Surface,2,Image 1,1,2669,
33.6739,,Surface,2,Image 1,1,2670,
32.1681,,Surface,2,Image 1,1,2671,
16.0216,,Surface,2,Image 1,1,2672,
20.3598,,Surface,2,Image 1,1,2673,
14.6452,,Surface,2,Image 1,1,2674,
14.8767,,Surface,2,Image 1,1,2675,
58.2007,,Surface,2,Image 1,1,2676,
45.2961,,Surface,2,Image 1,1,2677,
53.9669,,Surface,2,Image 1,1,2678,
37.3699,,Surface,2,Image 1,1,2679,
38.1166,,Surface,2,Image 1,1,2680,
29.3413,,Surface,2,Image 1,1,2681,
78.4151,,Surface,2,Image 1,1,2682,
49.9505,,Surface,2,Image 1,1,2683,
23.7443,,Surface,2,Image 1,1,2684,
56.6693,,Surface,2,Image 1,1,2685,
17.6139,,Surface,2,Image 1,1,2686,
78.1689,,Surface,2,Image 1,1,2687,
32.3756,,Surface,2,Image 1,1,2688,
16.7526,,Surface,2,Image 1,1,2689,
33.4769,,Surface,2,Image 1,1,2690,
16.9524,,Surface,2,Image 1,1,2691,
17.1947,,Surface,2,Image 1,1,2692,
41.7613,,Surface,2,Image 1,1,2693,
11.8472,,Surface,2,Image 1,1,2694,
60.4872,,Surface,2,Image 1,1,2695,
32.0003,,Surface,2,Image 1,1,2696,
35.4569,,Surface,2,Image 1,1,2697,
20.4976,,Surface,2,Image 1,1,2698,
50.2195,,Surface,2,Image 1,1,2699,
17.9593,,Surface,2,Image 1,1,2700,
13.7301,,Surface,2,Image 1,1,2701,
24.0318,,Surface,2,Image 1,1,2702,
16.4348,,Surface,2,Image 1,1,2703,
31.697,,Surface,2,Image 1,1,2704,
25.7439,,Surface,2,Image 1,1,2705,
21.3902,,Surface,2,Image 1,1,2706,
30.3776,,Surface,2,Image 1,1,2707,
49.532,,Surface,2,Image 1,1,2708,
30.5234,,Surface,2,Image 1,1,2709,
15.7517,,Surface,2,Image 1,1,2710,
36.2761,,Surface,2,Image 1,1,2711,
88.1619,,Surface,2,Image 1,1,2712,
15.9759,,Surface,2,Image 1,1,2713,
4.97424,,Surface,2,Image 1,1,2714,
15.0849,,Surface,2,Image 1,1,2715,
30.8792,,Surface,2,Image 1,1,2716,
64.9437,,Surface,2,Image 1,1,2717,
37.2077,,Surface,2,Image 1,1,2718,
31.1041,,Surface,2,Image 1,1,2719,
22.6951,,Surface,2,Image 1,1,2720,
27.2474,,Surface,2,Image 1,1,2721,
29.0181,,Surface,2,Image 1,1,2722,
21.2246,,Surface,2,Image 1,1,2723,
17.4492,,Surface,2,Image 1,1,2724,
13.6239,,Surface,2,Image 1,1,2725,
14.5396,,Surface,2,Image 1,1,2726,
31.5834,,Surface,2,Image 1,1,2727,
25.7981,,Surface,2,Image 1,1,2728,
25.0014,,Surface,2,Image 1,1,2729,
29.4395,,Surface,2,Image 1,1,2730,
35.7895,,Surface,2,Image 1,1,2731,
51.6315,,Surface,2,Image 1,1,2732,
35.649,,Surface,2,Image 1,1,2733,
26.9502,,Surface,2,Image 1,1,2734,
25.7285,,Surface,2,Image 1,1,2735,
32.4571,,Surface,2,Image 1,1,2736,
26.87,,Surface,2,Image 1,1,2737,
49.982,,Surface,2,Image 1,1,2738,
69.0869,,Surface,2,Image 1,1,2739,
13.048,,Surface,2,Image 1,1,2740,
18.0345,,Surface,2,Image 1,1,2741,
32.7987,,Surface,2,Image 1,1,2742,
28.5046,,Surface,2,Image 1,1,2743,
30.9341,,Surface,2,Image 1,1,2744,
58.5928,,Surface,2,Image 1,1,2745,
66.5363,,Surface,2,Image 1,1,2746,
24.9662,,Surface,2,Image 1,1,2747,
24.166,,Surface,2,Image 1,1,2748,
22.1765,,Surface,2,Image 1,1,2749,
33.256,,Surface,2,Image 1,1,2750,
50.207,,Surface,2,Image 1,1,2751,
26.4855,,Surface,2,Image 1,1,2752,
23.382,,Surface,2,Image 1,1,2753,
31.6903,,Surface,2,Image 1,1,2754,
53.1376,,Surface,2,Image 1,1,2755,
43.2509,,Surface,2,Image 1,1,2756,
28.6549,,Surface,2,Image 1,1,2757,
45.6729,,Surface,2,Image 1,1,2758,
42.3407,,Surface,2,Image 1,1,2759,
60.8569,,Surface,2,Image 1,1,2760,
66.9423,,Surface,2,Image 1,1,2761,
19.43,,Surface,2,Image 1,1,2762,
56.296,,Surface,2,Image 1,1,2763,
41.4997,,Surface,2,Image 1,1,2764,
56.9417,,Surface,2,Image 1,1,2765,
61.595,,Surface,2,Image 1,1,2766,
14.8975,,Surface,2,Image 1,1,2767,
68.394,,Surface,2,Image 1,1,2768,
39.312,,Surface,2,Image 1,1,2769,
21.5606,,Surface,2,Image 1,1,2770,
28.5832,,Surface,2,Image 1,1,2771,
44.7795,,Surface,2,Image 1,1,2772,
73.5112,,Surface,2,Image 1,1,2773,
21.1583,,Surface,2,Image 1,1,2774,
60.3534,,Surface,2,Image 1,1,2775,
62.278,,Surface,2,Image 1,1,2776,
15.895,,Surface,2,Image 1,1,2777,
60.4759,,Surface,2,Image 1,1,2778,
36.7067,,Surface,2,Image 1,1,2779,
20.4666,,Surface,2,Image 1,1,2780,
26.1128,,Surface,2,Image 1,1,2781,
58.4607,,Surface,2,Image 1,1,2782,
35.1905,,Surface,2,Image 1,1,2783,
23.6435,,Surface,2,Image 1,1,2784,
51.8061,,Surface,2,Image 1,1,2785,
25.5624,,Surface,2,Image 1,1,2786,
51.1457,,Surface,2,Image 1,1,2787,
14.9062,,Surface,2,Image 1,1,2788,
32.8414,,Surface,2,Image 1,1,2789,
38.5184,,Surface,2,Image 1,1,2790,
21.2256,,Surface,2,Image 1,1,2791,
42.0482,,Surface,2,Image 1,1,2792,
41.7307,,Surface,2,Image 1,1,2793,
26.4483,,Surface,2,Image 1,1,2794,
37.135,,Surface,2,Image 1,1,2795,
48.8323,,Surface,2,Image 1,1,2796,
36.8095,,Surface,2,Image 1,1,2797,
56.7133,,Surface,2,Image 1,1,2798,
27.5432,,Surface,2,Image 1,1,2799,
12.6029,,Surface,2,Image 1,1,2800,
59.0821,,Surface,2,Image 1,1,2801,
42.6975,,Surface,2,Image 1,1,2802,
22.3094,,Surface,2,Image 1,1,2803,
49.7694,,Surface,2,Image 1,1,2804,
71.9837,,Surface,2,Image 1,1,2805,
66.2723,,Surface,2,Image 1,1,2806,
13.317,,Surface,2,Image 1,1,2807,
57.6094,,Surface,2,Image 1,1,2808,
16.9765,,Surface,2,Image 1,1,2809,
14.8329,,Surface,2,Image 1,1,2810,
57.7123,,Surface,2,Image 1,1,2811,
64.5102,,Surface,2,Image 1,1,2812,
19.6725,,Surface,2,Image 1,1,2813,
48.7954,,Surface,2,Image 1,1,2814,
45.3167,,Surface,2,Image 1,1,2815,
36.0003,,Surface,2,Image 1,1,2816,
32.8963,,Surface,2,Image 1,1,2817,
36.8922,,Surface,2,Image 1,1,2818,
70.2939,,Surface,2,Image 1,1,2819,
15.7803,,Surface,2,Image 1,1,2820,
40.2542,,Surface,2,Image 1,1,2821,
33.3305,,Surface,2,Image 1,1,2822,
41.0084,,Surface,2,Image 1,1,2823,
37.4294,,Surface,2,Image 1,1,2824,
41.0965,,Surface,2,Image 1,1,2825,
58.7537,,Surface,2,Image 1,1,2826,
39.7023,,Surface,2,Image 1,1,2827,
37.6054,,Surface,2,Image 1,1,2828,
30.5305,,Surface,2,Image 1,1,2829,
14.8685,,Surface,2,Image 1,1,2830,
44.0451,,Surface,2,Image 1,1,2831,
16.156,,Surface,2,Image 1,1,2832,
16.829,,Surface,2,Image 1,1,2833,
24.6916,,Surface,2,Image 1,1,2834,
42.365,,Surface,2,Image 1,1,2835,
24.7026,,Surface,2,Image 1,1,2836,
29.1509,,Surface,2,Image 1,1,2837,
48.7546,,Surface,2,Image 1,1,2838,
55.3556,,Surface,2,Image 1,1,2839,
17.4853,,Surface,2,Image 1,1,2840,
15.9097,,Surface,2,Image 1,1,2841,
32.2811,,Surface,2,Image 1,1,2842,
24.6332,,Surface,2,Image 1,1,2843,
12.5678,,Surface,2,Image 1,1,2844,
18.5718,,Surface,2,Image 1,1,2845,
11.9992,,Surface,2,Image 1,1,2846,
16.3724,,Surface,2,Image 1,1,2847,
28.1341,,Surface,2,Image 1,1,2848,
32.2142,,Surface,2,Image 1,1,2849,
19.8604,,Surface,2,Image 1,1,2850,
31.6397,,Surface,2,Image 1,1,2851,
33.4861,,Surface,2,Image 1,1,2852,
11.9365,,Surface,2,Image 1,1,2853,
11.9653,,Surface,2,Image 1,1,2854,
26.4716,,Surface,2,Image 1,1,2855,
44.4052,,Surface,2,Image 1,1,2856,
37.5545,,Surface,2,Image 1,1,2857,
35.0469,,Surface,2,Image 1,1,2858,
50.8991,,Surface,2,Image 1,1,2859,
19.5299,,Surface,2,Image 1,1,2860,
14.3954,,Surface,2,Image 1,1,2861,
20.0477,,Surface,2,Image 1,1,2862,
17.9191,,Surface,2,Image 1,1,2863,
40.6745,,Surface,2,Image 1,1,2864,
14.1787,,Surface,2,Image 1,1,2865,
42.7179,,Surface,2,Image 1,1,2866,
36.4005,,Surface,2,Image 1,1,2867,
21.9046,,Surface,2,Image 1,1,2868,
19.2275,,Surface,2,Image 1,1,2869,
35.1906,,Surface,2,Image 1,1,2870,
9.34077,,Surface,2,Image 1,1,2871,
25.4315,,Surface,2,Image 1,1,2872,
40.242,,Surface,2,Image 1,1,2873,
14.8896,,Surface,2,Image 1,1,2874,
21.1156,,Surface,2,Image 1,1,2875,
13.1358,,Surface,2,Image 1,1,2876,
30.5102,,Surface,2,Image 1,1,2877,
14.4148,,Surface,2,Image 1,1,2878,
11.1796,,Surface,2,Image 1,1,2879,
47.1094,,Surface,2,Image 1,1,2880,
13.6783,,Surface,2,Image 1,1,2881,
9.8288,,Surface,2,Image 1,1,2882,
19.3211,,Surface,2,Image 1,1,2883,
23.7725,,Surface,2,Image 1,1,2884,
35.2113,,Surface,2,Image 1,1,2885,
31.9089,,Surface,2,Image 1,1,2886,
17.6445,,Surface,2,Image 1,1,2887,
39.8166,,Surface,2,Image 1,1,2888,
22.168,,Surface,2,Image 1,1,2889,
15.3878,,Surface,2,Image 1,1,2890,
16.5036,,Surface,2,Image 1,1,2891,
16.0582,,Surface,2,Image 1,1,2892,
13.6247,,Surface,2,Image 1,1,2893,
9.8623,,Surface,2,Image 1,1,2894,
27.8807,,Surface,2,Image 1,1,2895,
15.5717,,Surface,2,Image 1,1,2896,
10.7046,,Surface,2,Image 1,1,2897,
13.8624,,Surface,2,Image 1,1,2898,
21.364,,Surface,2,Image 1,1,2899,
63.873,,Surface,2,Image 1,1,2900,
33.2555,,Surface,2,Image 1,1,2901,
16.3568,,Surface,2,Image 1,1,2902,
44.4716,,Surface,2,Image 1,1,2903,
15.1361,,Surface,2,Image 1,1,2904,
33.4118,,Surface,2,Image 1,1,2905,
32.1084,,Surface,2,Image 1,1,2906,
34.2909,,Surface,2,Image 1,1,2907,
14.9249,,Surface,2,Image 1,1,2908,
71.8927,,Surface,2,Image 1,1,2909,
19.6221,,Surface,2,Image 1,1,2910,
35.8362,,Surface,2,Image 1,1,2911,
23.8508,,Surface,2,Image 1,1,2912,
59.2687,,Surface,2,Image 1,1,2913,
27.8071,,Surface,2,Image 1,1,2914,
10.5454,,Surface,2,Image 1,1,2915,
43.6817,,Surface,2,Image 1,1,2916,
54.2545,,Surface,2,Image 1,1,2917,
14.448,,Surface,2,Image 1,1,2918,
19.0899,,Surface,2,Image 1,1,2919,
20.9469,,Surface,2,Image 1,1,2920,
21.6622,,Surface,2,Image 1,1,2921,
25.8887,,Surface,2,Image 1,1,2922,
45.3889,,Surface,2,Image 1,1,2923,
77.8835,,Surface,2,Image 1,1,2924,
46.3367,,Surface,2,Image 1,1,2925,
14.2132,,Surface,2,Image 1,1,2926,
48.0231,,Surface,2,Image 1,1,2927,
19.4759,,Surface,2,Image 1,1,2928,
18.7264,,Surface,2,Image 1,1,2929,
12.0525,,Surface,2,Image 1,1,2930,
39.2883,,Surface,2,Image 1,1,2931,
53.2296,,Surface,2,Image 1,1,2932,
54.4542,,Surface,2,Image 1,1,2933,
27.3454,,Surface,2,Image 1,1,2934,
23.3385,,Surface,2,Image 1,1,2935,
74.3427,,Surface,2,Image 1,1,2936,
14.2672,,Surface,2,Image 1,1,2937,
44.7141,,Surface,2,Image 1,1,2938,
20.8118,,Surface,2,Image 1,1,2939,
65.4196,,Surface,2,Image 1,1,2940,
19.9874,,Surface,2,Image 1,1,2941,
16.0797,,Surface,2,Image 1,1,2942,
69.8616,,Surface,2,Image 1,1,2943,
24.2744,,Surface,2,Image 1,1,2944,
12.8473,,Surface,2,Image 1,1,2945,
13.7307,,Surface,2,Image 1,1,2946,
26.1495,,Surface,2,Image 1,1,2947,
11.405,,Surface,2,Image 1,1,2948,
15.3701,,Surface,2,Image 1,1,2949,
15.0103,,Surface,2,Image 1,1,2950,
18.6359,,Surface,2,Image 1,1,2951,
15.3211,,Surface,2,Image 1,1,2952,
11.7307,,Surface,2,Image 1,1,2953,
20.6223,,Surface,2,Image 1,1,2954,
57.6079,,Surface,2,Image 1,1,2955,
37.2071,,Surface,2,Image 1,1,2956,
30.3454,,Surface,2,Image 1,1,2957,
57.085,,Surface,2,Image 1,1,2958,
26.135,,Surface,2,Image 1,1,2959,
40.2874,,Surface,2,Image 1,1,2960,
13.5083,,Surface,2,Image 1,1,2961,
47.0968,,Surface,2,Image 1,1,2962,
55.3189,,Surface,2,Image 1,1,2963,
10.1827,,Surface,2,Image 1,1,2964,
48.0565,,Surface,2,Image 1,1,2965,
54.8752,,Surface,2,Image 1,1,2966,
30.687,,Surface,2,Image 1,1,2967,
18.839,,Surface,2,Image 1,1,2968,
16.9391,,Surface,2,Image 1,1,2969,
19.9534,,Surface,2,Image 1,1,2970,
12.4838,,Surface,2,Image 1,1,2971,
29.328,,Surface,2,Image 1,1,2972,
46.9989,,Surface,2,Image 1,1,2973,
27.1635,,Surface,2,Image 1,1,2974,
12.5776,,Surface,2,Image 1,1,2975,
52.1322,,Surface,2,Image 1,1,2976,
56.2776,,Surface,2,Image 1,1,2977,
28.5653,,Surface,2,Image 1,1,2978,
15.8008,,Surface,2,Image 1,1,2979,
22.2756,,Surface,2,Image 1,1,2980,
49.4707,,Surface,2,Image 1,1,2981,
13.6993,,Surface,2,Image 1,1,2982,
45.1321,,Surface,2,Image 1,1,2983,
53.3173,,Surface,2,Image 1,1,2984,
25.366,,Surface,2,Image 1,1,2985,
18.4799,,Surface,2,Image 1,1,2986,
25.5927,,Surface,2,Image 1,1,2987,
33.1092,,Surface,2,Image 1,1,2988,
70.455,,Surface,2,Image 1,1,2989,
25.7163,,Surface,2,Image 1,1,2990,
42.2874,,Surface,2,Image 1,1,2991,
21.4653,,Surface,2,Image 1,1,2992,
44.576,,Surface,2,Image 1,1,2993,
47.0107,,Surface,2,Image 1,1,2994,
23.8183,,Surface,2,Image 1,1,2995,
55.7232,,Surface,2,Image 1,1,2996,
45.7256,,Surface,2,Image 1,1,2997,
39.5919,,Surface,2,Image 1,1,2998,
25.6871,,Surface,2,Image 1,1,2999,
62.6853,,Surface,2,Image 1,1,3000,
77.204,,Surface,2,Image 1,1,3001,
20.4685,,Surface,2,Image 1,1,3002,
21.0461,,Surface,2,Image 1,1,3003,
14.6031,,Surface,2,Image 1,1,3004,
40.7266,,Surface,2,Image 1,1,3005,
28.8189,,Surface,2,Image 1,1,3006,
19.7002,,Surface,2,Image 1,1,3007,
48.9236,,Surface,2,Image 1,1,3008,
18.8815,,Surface,2,Image 1,1,3009,
69.1808,,Surface,2,Image 1,1,3010,
25.1053,,Surface,2,Image 1,1,3011,
28.8549,,Surface,2,Image 1,1,3012,
75.7318,,Surface,2,Image 1,1,3013,
72.8696,,Surface,2,Image 1,1,3014,
44.0786,,Surface,2,Image 1,1,3015,
56.1988,,Surface,2,Image 1,1,3016,
38.1321,,Surface,2,Image 1,1,3017,
19.6019,,Surface,2,Image 1,1,3018,
53.8854,,Surface,2,Image 1,1,3019,
22.4768,,Surface,2,Image 1,1,3020,
13.7055,,Surface,2,Image 1,1,3021,
56.6466,,Surface,2,Image 1,1,3022,
30.8053,,Surface,2,Image 1,1,3023,
13.0215,,Surface,2,Image 1,1,3024,
52.5972,,Surface,2,Image 1,1,3025,
18.2903,,Surface,2,Image 1,1,3026,
60.5698,,Surface,2,Image 1,1,3027,
