
Intensity Center Ch=5 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
137,,Surface,5,Image 1,1,3108,
122,,Surface,5,Image 1,1,3109,
130,,Surface,5,Image 1,1,3110,
110,,Surface,5,Image 1,1,3111,
132,,Surface,5,Image 1,1,3112,
146,,Surface,5,Image 1,1,3113,
132,,Surface,5,Image 1,1,3114,
114,,Surface,5,Image 1,1,3115,
101,,Surface,5,Image 1,1,3116,
92,,Surface,5,Image 1,1,3117,
95,,Surface,5,Image 1,1,3118,
147,,Surface,5,Image 1,1,3119,
139,,Surface,5,Image 1,1,3120,
105,,Surface,5,Image 1,1,3121,
116,,Surface,5,Image 1,1,3122,
122,,Surface,5,Image 1,1,3123,
103,,Surface,5,Image 1,1,3124,
122,,Surface,5,Image 1,1,3125,
112,,Surface,5,Image 1,1,3126,
124,,Surface,5,Image 1,1,3127,
114,,Surface,5,Image 1,1,3128,
102,,Surface,5,Image 1,1,3129,
143,,Surface,5,Image 1,1,3130,
112,,Surface,5,Image 1,1,3131,
114,,Surface,5,Image 1,1,3132,
118,,Surface,5,Image 1,1,3133,
123,,Surface,5,Image 1,1,3134,
137,,Surface,5,Image 1,1,3135,
127,,Surface,5,Image 1,1,3136,
131,,Surface,5,Image 1,1,3137,
118,,Surface,5,Image 1,1,3138,
143,,Surface,5,Image 1,1,3139,
109,,Surface,5,Image 1,1,3140,
120,,Surface,5,Image 1,1,3141,
120,,Surface,5,Image 1,1,3142,
127,,Surface,5,Image 1,1,3143,
115,,Surface,5,Image 1,1,3144,
76,,Surface,5,Image 1,1,3145,
96,,Surface,5,Image 1,1,3146,
109,,Surface,5,Image 1,1,3147,
70,,Surface,5,Image 1,1,3148,
80,,Surface,5,Image 1,1,3149,
131,,Surface,5,Image 1,1,3150,
133,,Surface,5,Image 1,1,3151,
151,,Surface,5,Image 1,1,3152,
82,,Surface,5,Image 1,1,3153,
125,,Surface,5,Image 1,1,3154,
136,,Surface,5,Image 1,1,3155,
127,,Surface,5,Image 1,1,3156,
138,,Surface,5,Image 1,1,3157,
147,,Surface,5,Image 1,1,3158,
112,,Surface,5,Image 1,1,3159,
102,,Surface,5,Image 1,1,3160,
108,,Surface,5,Image 1,1,3161,
134,,Surface,5,Image 1,1,3162,
123,,Surface,5,Image 1,1,3163,
83,,Surface,5,Image 1,1,3164,
126,,Surface,5,Image 1,1,3165,
115,,Surface,5,Image 1,1,3166,
109,,Surface,5,Image 1,1,3167,
156,,Surface,5,Image 1,1,3168,
147,,Surface,5,Image 1,1,3169,
140,,Surface,5,Image 1,1,3170,
112,,Surface,5,Image 1,1,3171,
99,,Surface,5,Image 1,1,3172,
109,,Surface,5,Image 1,1,3173,
124,,Surface,5,Image 1,1,3174,
116,,Surface,5,Image 1,1,3175,
86,,Surface,5,Image 1,1,3176,
161,,Surface,5,Image 1,1,3177,
106,,Surface,5,Image 1,1,3178,
147,,Surface,5,Image 1,1,3179,
136,,Surface,5,Image 1,1,3180,
111,,Surface,5,Image 1,1,3181,
107,,Surface,5,Image 1,1,3182,
150,,Surface,5,Image 1,1,3183,
138,,Surface,5,Image 1,1,3184,
106,,Surface,5,Image 1,1,3185,
126,,Surface,5,Image 1,1,3186,
116,,Surface,5,Image 1,1,3187,
131,,Surface,5,Image 1,1,3188,
146,,Surface,5,Image 1,1,3189,
129,,Surface,5,Image 1,1,3190,
143,,Surface,5,Image 1,1,3191,
136,,Surface,5,Image 1,1,3192,
145,,Surface,5,Image 1,1,3193,
116,,Surface,5,Image 1,1,3194,
145,,Surface,5,Image 1,1,3195,
128,,Surface,5,Image 1,1,3196,
125,,Surface,5,Image 1,1,3197,
128,,Surface,5,Image 1,1,3198,
144,,Surface,5,Image 1,1,3199,
95,,Surface,5,Image 1,1,3200,
149,,Surface,5,Image 1,1,3201,
122,,Surface,5,Image 1,1,3202,
116,,Surface,5,Image 1,1,3203,
131,,Surface,5,Image 1,1,3204,
102,,Surface,5,Image 1,1,3205,
140,,Surface,5,Image 1,1,3206,
142,,Surface,5,Image 1,1,3207,
142,,Surface,5,Image 1,1,3208,
136,,Surface,5,Image 1,1,3209,
144,,Surface,5,Image 1,1,3210,
113,,Surface,5,Image 1,1,3211,
124,,Surface,5,Image 1,1,3212,
130,,Surface,5,Image 1,1,3213,
140,,Surface,5,Image 1,1,3214,
131,,Surface,5,Image 1,1,3215,
121,,Surface,5,Image 1,1,3216,
118,,Surface,5,Image 1,1,3217,
126,,Surface,5,Image 1,1,3218,
118,,Surface,5,Image 1,1,3219,
132,,Surface,5,Image 1,1,3220,
122,,Surface,5,Image 1,1,3221,
125,,Surface,5,Image 1,1,3222,
120,,Surface,5,Image 1,1,3223,
110,,Surface,5,Image 1,1,3224,
106,,Surface,5,Image 1,1,3225,
