
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Surface,3,Image 1,1,2682,
5,,Surface,3,Image 1,1,2683,
31,,Surface,3,Image 1,1,2684,
0,,Surface,3,Image 1,1,2685,
0,,Surface,3,Image 1,1,2686,
1,,Surface,3,Image 1,1,2687,
0,,Surface,3,Image 1,1,2688,
2,,Surface,3,Image 1,1,2689,
3,,Surface,3,Image 1,1,2690,
11,,Surface,3,Image 1,1,2691,
4,,Surface,3,Image 1,1,2692,
0,,Surface,3,Image 1,1,2693,
19,,Surface,3,Image 1,1,2694,
3,,Surface,3,Image 1,1,2695,
0,,Surface,3,Image 1,1,2696,
9,,Surface,3,Image 1,1,2697,
2,,Surface,3,Image 1,1,2698,
6,,Surface,3,Image 1,1,2699,
33,,Surface,3,Image 1,1,2700,
9,,Surface,3,Image 1,1,2701,
21,,Surface,3,Image 1,1,2702,
26,,Surface,3,Image 1,1,2703,
6,,Surface,3,Image 1,1,2704,
7,,Surface,3,Image 1,1,2705,
12,,Surface,3,Image 1,1,2706,
1,,Surface,3,Image 1,1,2707,
3,,Surface,3,Image 1,1,2708,
8,,Surface,3,Image 1,1,2709,
8,,Surface,3,Image 1,1,2710,
3,,Surface,3,Image 1,1,2711,
0,,Surface,3,Image 1,1,2712,
2,,Surface,3,Image 1,1,2713,
45,,Surface,3,Image 1,1,2714,
20,,Surface,3,Image 1,1,2715,
0,,Surface,3,Image 1,1,2716,
1,,Surface,3,Image 1,1,2717,
1,,Surface,3,Image 1,1,2718,
0,,Surface,3,Image 1,1,2719,
0,,Surface,3,Image 1,1,2720,
0,,Surface,3,Image 1,1,2721,
1,,Surface,3,Image 1,1,2722,
3,,Surface,3,Image 1,1,2723,
8,,Surface,3,Image 1,1,2724,
15,,Surface,3,Image 1,1,2725,
25,,Surface,3,Image 1,1,2726,
0,,Surface,3,Image 1,1,2727,
1,,Surface,3,Image 1,1,2728,
4,,Surface,3,Image 1,1,2729,
0,,Surface,3,Image 1,1,2730,
0,,Surface,3,Image 1,1,2731,
1,,Surface,3,Image 1,1,2732,
0,,Surface,3,Image 1,1,2733,
0,,Surface,3,Image 1,1,2734,
3,,Surface,3,Image 1,1,2735,
1,,Surface,3,Image 1,1,2736,
1,,Surface,3,Image 1,1,2737,
4,,Surface,3,Image 1,1,2738,
3,,Surface,3,Image 1,1,2739,
26,,Surface,3,Image 1,1,2740,
4,,Surface,3,Image 1,1,2741,
1,,Surface,3,Image 1,1,2742,
1,,Surface,3,Image 1,1,2743,
1,,Surface,3,Image 1,1,2744,
1,,Surface,3,Image 1,1,2745,
0,,Surface,3,Image 1,1,2746,
1,,Surface,3,Image 1,1,2747,
0,,Surface,3,Image 1,1,2748,
0,,Surface,3,Image 1,1,2749,
1,,Surface,3,Image 1,1,2750,
1,,Surface,3,Image 1,1,2751,
2,,Surface,3,Image 1,1,2752,
1,,Surface,3,Image 1,1,2753,
0,,Surface,3,Image 1,1,2754,
2,,Surface,3,Image 1,1,2755,
2,,Surface,3,Image 1,1,2756,
0,,Surface,3,Image 1,1,2757,
22,,Surface,3,Image 1,1,2758,
9,,Surface,3,Image 1,1,2759,
5,,Surface,3,Image 1,1,2760,
1,,Surface,3,Image 1,1,2761,
1,,Surface,3,Image 1,1,2762,
3,,Surface,3,Image 1,1,2763,
4,,Surface,3,Image 1,1,2764,
1,,Surface,3,Image 1,1,2765,
1,,Surface,3,Image 1,1,2766,
9,,Surface,3,Image 1,1,2767,
5,,Surface,3,Image 1,1,2768,
24,,Surface,3,Image 1,1,2769,
46,,Surface,3,Image 1,1,2770,
43,,Surface,3,Image 1,1,2771,
26,,Surface,3,Image 1,1,2772,
2,,Surface,3,Image 1,1,2773,
0,,Surface,3,Image 1,1,2774,
3,,Surface,3,Image 1,1,2775,
8,,Surface,3,Image 1,1,2776,
3,,Surface,3,Image 1,1,2777,
8,,Surface,3,Image 1,1,2778,
12,,Surface,3,Image 1,1,2779,
2,,Surface,3,Image 1,1,2780,
0,,Surface,3,Image 1,1,2781,
11,,Surface,3,Image 1,1,2782,
14,,Surface,3,Image 1,1,2783,
10,,Surface,3,Image 1,1,2784,
25,,Surface,3,Image 1,1,2785,
4,,Surface,3,Image 1,1,2786,
1,,Surface,3,Image 1,1,2787,
58,,Surface,3,Image 1,1,2788,
7,,Surface,3,Image 1,1,2789,
12,,Surface,3,Image 1,1,2790,
27,,Surface,3,Image 1,1,2791,
12,,Surface,3,Image 1,1,2792,
0,,Surface,3,Image 1,1,2793,
5,,Surface,3,Image 1,1,2794,
18,,Surface,3,Image 1,1,2795,
5,,Surface,3,Image 1,1,2796,
9,,Surface,3,Image 1,1,2797,
4,,Surface,3,Image 1,1,2798,
0,,Surface,3,Image 1,1,2799,
20,,Surface,3,Image 1,1,2800,
4,,Surface,3,Image 1,1,2801,
19,,Surface,3,Image 1,1,2802,
5,,Surface,3,Image 1,1,2803,
9,,Surface,3,Image 1,1,2804,
13,,Surface,3,Image 1,1,2805,
13,,Surface,3,Image 1,1,2806,
12,,Surface,3,Image 1,1,2807,
4,,Surface,3,Image 1,1,2808,
23,,Surface,3,Image 1,1,2809,
19,,Surface,3,Image 1,1,2810,
4,,Surface,3,Image 1,1,2811,
3,,Surface,3,Image 1,1,2812,
9,,Surface,3,Image 1,1,2813,
3,,Surface,3,Image 1,1,2814,
4,,Surface,3,Image 1,1,2815,
7,,Surface,3,Image 1,1,2816,
3,,Surface,3,Image 1,1,2817,
5,,Surface,3,Image 1,1,2818,
14,,Surface,3,Image 1,1,2819,
27,,Surface,3,Image 1,1,2820,
14,,Surface,3,Image 1,1,2821,
0,,Surface,3,Image 1,1,2822,
10,,Surface,3,Image 1,1,2823,
3,,Surface,3,Image 1,1,2824,
1,,Surface,3,Image 1,1,2825,
4,,Surface,3,Image 1,1,2826,
6,,Surface,3,Image 1,1,2827,
3,,Surface,3,Image 1,1,2828,
13,,Surface,3,Image 1,1,2829,
11,,Surface,3,Image 1,1,2830,
8,,Surface,3,Image 1,1,2831,
0,,Surface,3,Image 1,1,2832,
19,,Surface,3,Image 1,1,2833,
4,,Surface,3,Image 1,1,2834,
9,,Surface,3,Image 1,1,2835,
4,,Surface,3,Image 1,1,2836,
6,,Surface,3,Image 1,1,2837,
4,,Surface,3,Image 1,1,2838,
5,,Surface,3,Image 1,1,2839,
22,,Surface,3,Image 1,1,2840,
5,,Surface,3,Image 1,1,2841,
2,,Surface,3,Image 1,1,2842,
3,,Surface,3,Image 1,1,2843,
2,,Surface,3,Image 1,1,2844,
6,,Surface,3,Image 1,1,2845,
9,,Surface,3,Image 1,1,2846,
1,,Surface,3,Image 1,1,2847,
9,,Surface,3,Image 1,1,2848,
7,,Surface,3,Image 1,1,2849,
2,,Surface,3,Image 1,1,2850,
0,,Surface,3,Image 1,1,2851,
1,,Surface,3,Image 1,1,2852,
6,,Surface,3,Image 1,1,2853,
23,,Surface,3,Image 1,1,2854,
0,,Surface,3,Image 1,1,2855,
10,,Surface,3,Image 1,1,2856,
5,,Surface,3,Image 1,1,2857,
6,,Surface,3,Image 1,1,2858,
16,,Surface,3,Image 1,1,2859,
1,,Surface,3,Image 1,1,2860,
9,,Surface,3,Image 1,1,2861,
3,,Surface,3,Image 1,1,2862,
10,,Surface,3,Image 1,1,2863,
4,,Surface,3,Image 1,1,2864,
5,,Surface,3,Image 1,1,2865,
12,,Surface,3,Image 1,1,2866,
6,,Surface,3,Image 1,1,2867,
3,,Surface,3,Image 1,1,2868,
10,,Surface,3,Image 1,1,2869,
7,,Surface,3,Image 1,1,2870,
21,,Surface,3,Image 1,1,2871,
12,,Surface,3,Image 1,1,2872,
5,,Surface,3,Image 1,1,2873,
11,,Surface,3,Image 1,1,2874,
23,,Surface,3,Image 1,1,2875,
15,,Surface,3,Image 1,1,2876,
11,,Surface,3,Image 1,1,2877,
6,,Surface,3,Image 1,1,2878,
9,,Surface,3,Image 1,1,2879,
6,,Surface,3,Image 1,1,2880,
12,,Surface,3,Image 1,1,2881,
19,,Surface,3,Image 1,1,2882,
0,,Surface,3,Image 1,1,2883,
5,,Surface,3,Image 1,1,2884,
4,,Surface,3,Image 1,1,2885,
2,,Surface,3,Image 1,1,2886,
8,,Surface,3,Image 1,1,2887,
5,,Surface,3,Image 1,1,2888,
8,,Surface,3,Image 1,1,2889,
4,,Surface,3,Image 1,1,2890,
18,,Surface,3,Image 1,1,2891,
9,,Surface,3,Image 1,1,2892,
21,,Surface,3,Image 1,1,2893,
23,,Surface,3,Image 1,1,2894,
5,,Surface,3,Image 1,1,2895,
12,,Surface,3,Image 1,1,2896,
5,,Surface,3,Image 1,1,2897,
27,,Surface,3,Image 1,1,2898,
6,,Surface,3,Image 1,1,2899,
6,,Surface,3,Image 1,1,2900,
20,,Surface,3,Image 1,1,2901,
0,,Surface,3,Image 1,1,2902,
6,,Surface,3,Image 1,1,2903,
7,,Surface,3,Image 1,1,2904,
4,,Surface,3,Image 1,1,2905,
36,,Surface,3,Image 1,1,2906,
9,,Surface,3,Image 1,1,2907,
9,,Surface,3,Image 1,1,2908,
1,,Surface,3,Image 1,1,2909,
21,,Surface,3,Image 1,1,2910,
43,,Surface,3,Image 1,1,2911,
15,,Surface,3,Image 1,1,2912,
2,,Surface,3,Image 1,1,2913,
2,,Surface,3,Image 1,1,2914,
4,,Surface,3,Image 1,1,2915,
9,,Surface,3,Image 1,1,2916,
6,,Surface,3,Image 1,1,2917,
3,,Surface,3,Image 1,1,2918,
3,,Surface,3,Image 1,1,2919,
3,,Surface,3,Image 1,1,2920,
0,,Surface,3,Image 1,1,2921,
7,,Surface,3,Image 1,1,2922,
16,,Surface,3,Image 1,1,2923,
1,,Surface,3,Image 1,1,2924,
6,,Surface,3,Image 1,1,2925,
16,,Surface,3,Image 1,1,2926,
2,,Surface,3,Image 1,1,2927,
14,,Surface,3,Image 1,1,2928,
9,,Surface,3,Image 1,1,2929,
16,,Surface,3,Image 1,1,2930,
4,,Surface,3,Image 1,1,2931,
12,,Surface,3,Image 1,1,2932,
4,,Surface,3,Image 1,1,2933,
12,,Surface,3,Image 1,1,2934,
4,,Surface,3,Image 1,1,2935,
11,,Surface,3,Image 1,1,2936,
3,,Surface,3,Image 1,1,2937,
10,,Surface,3,Image 1,1,2938,
12,,Surface,3,Image 1,1,2939,
5,,Surface,3,Image 1,1,2940,
3,,Surface,3,Image 1,1,2941,
33,,Surface,3,Image 1,1,2942,
6,,Surface,3,Image 1,1,2943,
9,,Surface,3,Image 1,1,2944,
2,,Surface,3,Image 1,1,2945,
1,,Surface,3,Image 1,1,2946,
6,,Surface,3,Image 1,1,2947,
9,,Surface,3,Image 1,1,2948,
9,,Surface,3,Image 1,1,2949,
2,,Surface,3,Image 1,1,2950,
6,,Surface,3,Image 1,1,2951,
9,,Surface,3,Image 1,1,2952,
14,,Surface,3,Image 1,1,2953,
2,,Surface,3,Image 1,1,2954,
2,,Surface,3,Image 1,1,2955,
9,,Surface,3,Image 1,1,2956,
8,,Surface,3,Image 1,1,2957,
13,,Surface,3,Image 1,1,2958,
4,,Surface,3,Image 1,1,2959,
9,,Surface,3,Image 1,1,2960,
11,,Surface,3,Image 1,1,2961,
5,,Surface,3,Image 1,1,2962,
5,,Surface,3,Image 1,1,2963,
9,,Surface,3,Image 1,1,2964,
3,,Surface,3,Image 1,1,2965,
17,,Surface,3,Image 1,1,2966,
11,,Surface,3,Image 1,1,2967,
12,,Surface,3,Image 1,1,2968,
12,,Surface,3,Image 1,1,2969,
4,,Surface,3,Image 1,1,2970,
12,,Surface,3,Image 1,1,2971,
6,,Surface,3,Image 1,1,2972,
5,,Surface,3,Image 1,1,2973,
11,,Surface,3,Image 1,1,2974,
1,,Surface,3,Image 1,1,2975,
2,,Surface,3,Image 1,1,2976,
4,,Surface,3,Image 1,1,2977,
5,,Surface,3,Image 1,1,2978,
6,,Surface,3,Image 1,1,2979,
0,,Surface,3,Image 1,1,2980,
6,,Surface,3,Image 1,1,2981,
7,,Surface,3,Image 1,1,2982,
1,,Surface,3,Image 1,1,2983,
1,,Surface,3,Image 1,1,2984,
6,,Surface,3,Image 1,1,2985,
4,,Surface,3,Image 1,1,2986,
7,,Surface,3,Image 1,1,2987,
19,,Surface,3,Image 1,1,2988,
9,,Surface,3,Image 1,1,2989,
1,,Surface,3,Image 1,1,2990,
17,,Surface,3,Image 1,1,2991,
2,,Surface,3,Image 1,1,2992,
7,,Surface,3,Image 1,1,2993,
6,,Surface,3,Image 1,1,2994,
6,,Surface,3,Image 1,1,2995,
6,,Surface,3,Image 1,1,2996,
11,,Surface,3,Image 1,1,2997,
9,,Surface,3,Image 1,1,2998,
6,,Surface,3,Image 1,1,2999,
5,,Surface,3,Image 1,1,3000,
3,,Surface,3,Image 1,1,3001,
5,,Surface,3,Image 1,1,3002,
1,,Surface,3,Image 1,1,3003,
1,,Surface,3,Image 1,1,3004,
4,,Surface,3,Image 1,1,3005,
19,,Surface,3,Image 1,1,3006,
1,,Surface,3,Image 1,1,3007,
7,,Surface,3,Image 1,1,3008,
3,,Surface,3,Image 1,1,3009,
2,,Surface,3,Image 1,1,3010,
5,,Surface,3,Image 1,1,3011,
2,,Surface,3,Image 1,1,3012,
2,,Surface,3,Image 1,1,3013,
5,,Surface,3,Image 1,1,3014,
1,,Surface,3,Image 1,1,3015,
5,,Surface,3,Image 1,1,3016,
5,,Surface,3,Image 1,1,3017,
7,,Surface,3,Image 1,1,3018,
11,,Surface,3,Image 1,1,3019,
4,,Surface,3,Image 1,1,3020,
5,,Surface,3,Image 1,1,3021,
1,,Surface,3,Image 1,1,3022,
3,,Surface,3,Image 1,1,3023,
11,,Surface,3,Image 1,1,3024,
9,,Surface,3,Image 1,1,3025,
2,,Surface,3,Image 1,1,3026,
14,,Surface,3,Image 1,1,3027,
2,,Surface,3,Image 1,1,3028,
14,,Surface,3,Image 1,1,3029,
15,,Surface,3,Image 1,1,3030,
3,,Surface,3,Image 1,1,3031,
3,,Surface,3,Image 1,1,3032,
2,,Surface,3,Image 1,1,3033,
8,,Surface,3,Image 1,1,3034,
7,,Surface,3,Image 1,1,3035,
2,,Surface,3,Image 1,1,3036,
3,,Surface,3,Image 1,1,3037,
11,,Surface,3,Image 1,1,3038,
4,,Surface,3,Image 1,1,3039,
6,,Surface,3,Image 1,1,3040,
6,,Surface,3,Image 1,1,3041,
2,,Surface,3,Image 1,1,3042,
1,,Surface,3,Image 1,1,3043,
14,,Surface,3,Image 1,1,3044,
9,,Surface,3,Image 1,1,3045,
2,,Surface,3,Image 1,1,3046,
1,,Surface,3,Image 1,1,3047,
2,,Surface,3,Image 1,1,3048,
3,,Surface,3,Image 1,1,3049,
4,,Surface,3,Image 1,1,3050,
7,,Surface,3,Image 1,1,3051,
2,,Surface,3,Image 1,1,3052,
8,,Surface,3,Image 1,1,3053,
6,,Surface,3,Image 1,1,3054,
3,,Surface,3,Image 1,1,3055,
0,,Surface,3,Image 1,1,3056,
4,,Surface,3,Image 1,1,3057,
5,,Surface,3,Image 1,1,3058,
5,,Surface,3,Image 1,1,3059,
3,,Surface,3,Image 1,1,3060,
20,,Surface,3,Image 1,1,3061,
6,,Surface,3,Image 1,1,3062,
11,,Surface,3,Image 1,1,3063,
8,,Surface,3,Image 1,1,3064,
15,,Surface,3,Image 1,1,3065,
6,,Surface,3,Image 1,1,3066,
0,,Surface,3,Image 1,1,3067,
10,,Surface,3,Image 1,1,3068,
3,,Surface,3,Image 1,1,3069,
5,,Surface,3,Image 1,1,3070,
3,,Surface,3,Image 1,1,3071,
11,,Surface,3,Image 1,1,3072,
0,,Surface,3,Image 1,1,3073,
0,,Surface,3,Image 1,1,3074,
4,,Surface,3,Image 1,1,3075,
4,,Surface,3,Image 1,1,3076,
1,,Surface,3,Image 1,1,3077,
2,,Surface,3,Image 1,1,3078,
3,,Surface,3,Image 1,1,3079,
11,,Surface,3,Image 1,1,3080,
1,,Surface,3,Image 1,1,3081,
2,,Surface,3,Image 1,1,3082,
3,,Surface,3,Image 1,1,3083,
2,,Surface,3,Image 1,1,3084,
3,,Surface,3,Image 1,1,3085,
3,,Surface,3,Image 1,1,3086,
10,,Surface,3,Image 1,1,3087,
1,,Surface,3,Image 1,1,3088,
3,,Surface,3,Image 1,1,3089,
1,,Surface,3,Image 1,1,3090,
5,,Surface,3,Image 1,1,3091,
37,,Surface,3,Image 1,1,3092,
3,,Surface,3,Image 1,1,3093,
9,,Surface,3,Image 1,1,3094,
2,,Surface,3,Image 1,1,3095,
2,,Surface,3,Image 1,1,3096,
4,,Surface,3,Image 1,1,3097,
15,,Surface,3,Image 1,1,3098,
9,,Surface,3,Image 1,1,3099,
11,,Surface,3,Image 1,1,3100,
6,,Surface,3,Image 1,1,3101,
13,,Surface,3,Image 1,1,3102,
8,,Surface,3,Image 1,1,3103,
9,,Surface,3,Image 1,1,3104,
11,,Surface,3,Image 1,1,3105,
12,,Surface,3,Image 1,1,3106,
10,,Surface,3,Image 1,1,3107,
2,,Surface,3,Image 1,1,3108,
6,,Surface,3,Image 1,1,3109,
21,,Surface,3,Image 1,1,3110,
9,,Surface,3,Image 1,1,3111,
2,,Surface,3,Image 1,1,3112,
1,,Surface,3,Image 1,1,3113,
15,,Surface,3,Image 1,1,3114,
15,,Surface,3,Image 1,1,3115,
