
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
1,,Surface,2,Image 1,1,313,
1,,Surface,2,Image 1,1,314,
0,,Surface,2,Image 1,1,315,
0,,Surface,2,Image 1,1,316,
5,,Surface,2,Image 1,1,317,
0,,Surface,2,Image 1,1,318,
3,,Surface,2,Image 1,1,319,
0,,Surface,2,Image 1,1,320,
1,,Surface,2,Image 1,1,321,
3,,Surface,2,Image 1,1,322,
0,,Surface,2,Image 1,1,323,
1,,Surface,2,Image 1,1,324,
0,,Surface,2,Image 1,1,325,
10,,Surface,2,Image 1,1,326,
0,,Surface,2,Image 1,1,327,
0,,Surface,2,Image 1,1,328,
3,,Surface,2,Image 1,1,329,
1,,Surface,2,Image 1,1,330,
0,,Surface,2,Image 1,1,331,
14,,Surface,2,Image 1,1,332,
0,,Surface,2,Image 1,1,333,
0,,Surface,2,Image 1,1,334,
0,,Surface,2,Image 1,1,335,
0,,Surface,2,Image 1,1,336,
0,,Surface,2,Image 1,1,337,
0,,Surface,2,Image 1,1,338,
1,,Surface,2,Image 1,1,339,
1,,Surface,2,Image 1,1,340,
0,,Surface,2,Image 1,1,341,
3,,Surface,2,Image 1,1,342,
1,,Surface,2,Image 1,1,343,
1,,Surface,2,Image 1,1,344,
0,,Surface,2,Image 1,1,345,
0,,Surface,2,Image 1,1,346,
0,,Surface,2,Image 1,1,347,
1,,Surface,2,Image 1,1,348,
7,,Surface,2,Image 1,1,349,
0,,Surface,2,Image 1,1,350,
3,,Surface,2,Image 1,1,351,
3,,Surface,2,Image 1,1,352,
1,,Surface,2,Image 1,1,353,
1,,Surface,2,Image 1,1,354,
0,,Surface,2,Image 1,1,355,
1,,Surface,2,Image 1,1,356,
0,,Surface,2,Image 1,1,357,
0,,Surface,2,Image 1,1,358,
0,,Surface,2,Image 1,1,359,
1,,Surface,2,Image 1,1,360,
1,,Surface,2,Image 1,1,361,
5,,Surface,2,Image 1,1,362,
0,,Surface,2,Image 1,1,363,
1,,Surface,2,Image 1,1,364,
1,,Surface,2,Image 1,1,365,
3,,Surface,2,Image 1,1,366,
0,,Surface,2,Image 1,1,367,
3,,Surface,2,Image 1,1,368,
10,,Surface,2,Image 1,1,369,
0,,Surface,2,Image 1,1,370,
0,,Surface,2,Image 1,1,371,
0,,Surface,2,Image 1,1,372,
0,,Surface,2,Image 1,1,373,
0,,Surface,2,Image 1,1,374,
1,,Surface,2,Image 1,1,375,
0,,Surface,2,Image 1,1,376,
0,,Surface,2,Image 1,1,377,
1,,Surface,2,Image 1,1,378,
0,,Surface,2,Image 1,1,379,
0,,Surface,2,Image 1,1,380,
0,,Surface,2,Image 1,1,381,
0,,Surface,2,Image 1,1,382,
5,,Surface,2,Image 1,1,383,
1,,Surface,2,Image 1,1,384,
5,,Surface,2,Image 1,1,385,
1,,Surface,2,Image 1,1,386,
0,,Surface,2,Image 1,1,387,
1,,Surface,2,Image 1,1,388,
0,,Surface,2,Image 1,1,389,
1,,Surface,2,Image 1,1,390,
1,,Surface,2,Image 1,1,391,
3,,Surface,2,Image 1,1,392,
0,,Surface,2,Image 1,1,393,
0,,Surface,2,Image 1,1,394,
0,,Surface,2,Image 1,1,395,
1,,Surface,2,Image 1,1,396,
0,,Surface,2,Image 1,1,397,
6,,Surface,2,Image 1,1,398,
0,,Surface,2,Image 1,1,399,
0,,Surface,2,Image 1,1,400,
1,,Surface,2,Image 1,1,401,
5,,Surface,2,Image 1,1,402,
3,,Surface,2,Image 1,1,403,
3,,Surface,2,Image 1,1,404,
1,,Surface,2,Image 1,1,405,
7,,Surface,2,Image 1,1,406,
0,,Surface,2,Image 1,1,407,
3,,Surface,2,Image 1,1,408,
5,,Surface,2,Image 1,1,409,
0,,Surface,2,Image 1,1,410,
3,,Surface,2,Image 1,1,411,
0,,Surface,2,Image 1,1,412,
1,,Surface,2,Image 1,1,413,
1,,Surface,2,Image 1,1,414,
1,,Surface,2,Image 1,1,415,
1,,Surface,2,Image 1,1,416,
3,,Surface,2,Image 1,1,417,
0,,Surface,2,Image 1,1,418,
1,,Surface,2,Image 1,1,419,
0,,Surface,2,Image 1,1,420,
0,,Surface,2,Image 1,1,421,
0,,Surface,2,Image 1,1,422,
1,,Surface,2,Image 1,1,423,
1,,Surface,2,Image 1,1,424,
0,,Surface,2,Image 1,1,425,
0,,Surface,2,Image 1,1,426,
1,,Surface,2,Image 1,1,427,
