
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
9.34723,,Surface,3,Image 1,1,310,
4.82857,,Surface,3,Image 1,1,311,
10.5648,,Surface,3,Image 1,1,312,
3.80971,,Surface,3,Image 1,1,313,
6.53035,,Surface,3,Image 1,1,314,
9.85464,,Surface,3,Image 1,1,315,
8.43951,,Surface,3,Image 1,1,316,
5.30617,,Surface,3,Image 1,1,317,
10.9773,,Surface,3,Image 1,1,318,
2.44397,,Surface,3,Image 1,1,319,
4.23395,,Surface,3,Image 1,1,320,
3.4348,,Surface,3,Image 1,1,321,
4.61368,,Surface,3,Image 1,1,322,
8.93949,,Surface,3,Image 1,1,323,
2.86949,,Surface,3,Image 1,1,324,
5.20461,,Surface,3,Image 1,1,325,
4.4398,,Surface,3,Image 1,1,326,
5.60109,,Surface,3,Image 1,1,327,
9.33099,,Surface,3,Image 1,1,328,
15.9207,,Surface,3,Image 1,1,329,
9.30305,,Surface,3,Image 1,1,330,
3.44097,,Surface,3,Image 1,1,331,
6.13413,,Surface,3,Image 1,1,332,
2.36634,,Surface,3,Image 1,1,333,
8.00205,,Surface,3,Image 1,1,334,
12.2266,,Surface,3,Image 1,1,335,
11.0222,,Surface,3,Image 1,1,336,
7.69381,,Surface,3,Image 1,1,337,
5.42976,,Surface,3,Image 1,1,338,
6.06034,,Surface,3,Image 1,1,339,
17.3248,,Surface,3,Image 1,1,340,
1.75157,,Surface,3,Image 1,1,341,
12.362,,Surface,3,Image 1,1,342,
6.9003,,Surface,3,Image 1,1,343,
7.64384,,Surface,3,Image 1,1,344,
20.9664,,Surface,3,Image 1,1,345,
19.4213,,Surface,3,Image 1,1,346,
6.29186,,Surface,3,Image 1,1,347,
7.54412,,Surface,3,Image 1,1,348,
2.25976,,Surface,3,Image 1,1,349,
2.84385,,Surface,3,Image 1,1,350,
3.45349,,Surface,3,Image 1,1,351,
6.58547,,Surface,3,Image 1,1,352,
14.9591,,Surface,3,Image 1,1,353,
9.47223,,Surface,3,Image 1,1,354,
8.89493,,Surface,3,Image 1,1,355,
9.75216,,Surface,3,Image 1,1,356,
11.214,,Surface,3,Image 1,1,357,
7.76691,,Surface,3,Image 1,1,358,
5.44963,,Surface,3,Image 1,1,359,
6.10948,,Surface,3,Image 1,1,360,
3.75937,,Surface,3,Image 1,1,361,
10.1899,,Surface,3,Image 1,1,362,
6.07879,,Surface,3,Image 1,1,363,
5.95565,,Surface,3,Image 1,1,364,
13.085,,Surface,3,Image 1,1,365,
4.83699,,Surface,3,Image 1,1,366,
11.1152,,Surface,3,Image 1,1,367,
5.31649,,Surface,3,Image 1,1,368,
3.92382,,Surface,3,Image 1,1,369,
9.48673,,Surface,3,Image 1,1,370,
11.4881,,Surface,3,Image 1,1,371,
9.67567,,Surface,3,Image 1,1,372,
25.6996,,Surface,3,Image 1,1,373,
8.23382,,Surface,3,Image 1,1,374,
10.7647,,Surface,3,Image 1,1,375,
8.00649,,Surface,3,Image 1,1,376,
12.4438,,Surface,3,Image 1,1,377,
5.81971,,Surface,3,Image 1,1,378,
8.71319,,Surface,3,Image 1,1,379,
9.70375,,Surface,3,Image 1,1,380,
12.4576,,Surface,3,Image 1,1,381,
19.6608,,Surface,3,Image 1,1,382,
7.07252,,Surface,3,Image 1,1,383,
4.53612,,Surface,3,Image 1,1,384,
4.82855,,Surface,3,Image 1,1,385,
5.31774,,Surface,3,Image 1,1,386,
5.23714,,Surface,3,Image 1,1,387,
8.45248,,Surface,3,Image 1,1,388,
5.95867,,Surface,3,Image 1,1,389,
10.7046,,Surface,3,Image 1,1,390,
9.33151,,Surface,3,Image 1,1,391,
3.76767,,Surface,3,Image 1,1,392,
13.4178,,Surface,3,Image 1,1,393,
13.8467,,Surface,3,Image 1,1,394,
8.41375,,Surface,3,Image 1,1,395,
10.3568,,Surface,3,Image 1,1,396,
7.31326,,Surface,3,Image 1,1,397,
5.32746,,Surface,3,Image 1,1,398,
7.95952,,Surface,3,Image 1,1,399,
5.2184,,Surface,3,Image 1,1,400,
7.37557,,Surface,3,Image 1,1,401,
7.6287,,Surface,3,Image 1,1,402,
4.17516,,Surface,3,Image 1,1,403,
8.79416,,Surface,3,Image 1,1,404,
3.70278,,Surface,3,Image 1,1,405,
3.19594,,Surface,3,Image 1,1,406,
14.5802,,Surface,3,Image 1,1,407,
3.92225,,Surface,3,Image 1,1,408,
8.15276,,Surface,3,Image 1,1,409,
11.0482,,Surface,3,Image 1,1,410,
29.0078,,Surface,3,Image 1,1,411,
9.60162,,Surface,3,Image 1,1,412,
12.4752,,Surface,3,Image 1,1,413,
9.65497,,Surface,3,Image 1,1,414,
9.51764,,Surface,3,Image 1,1,415,
9.86184,,Surface,3,Image 1,1,416,
4.05748,,Surface,3,Image 1,1,417,
3.6233,,Surface,3,Image 1,1,418,
11.7827,,Surface,3,Image 1,1,419,
8.13293,,Surface,3,Image 1,1,420,
15.2597,,Surface,3,Image 1,1,421,
13.8107,,Surface,3,Image 1,1,422,
18.9507,,Surface,3,Image 1,1,423,
7.20068,,Surface,3,Image 1,1,424,
11.5086,,Surface,3,Image 1,1,425,
7.13186,,Surface,3,Image 1,1,426,
9.09274,,Surface,3,Image 1,1,427,
