
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
14.9517,,Surface,5,Image 1,1,294,
20.3561,,Surface,5,Image 1,1,295,
11.7189,,Surface,5,Image 1,1,296,
15.1998,,Surface,5,Image 1,1,297,
5.9979,,Surface,5,Image 1,1,298,
13.5722,,Surface,5,Image 1,1,299,
10.0565,,Surface,5,Image 1,1,300,
12.9228,,Surface,5,Image 1,1,301,
9.88303,,Surface,5,Image 1,1,302,
12.8371,,Surface,5,Image 1,1,303,
13.3444,,Surface,5,Image 1,1,304,
14.641,,Surface,5,Image 1,1,305,
16.6439,,Surface,5,Image 1,1,306,
13.6577,,Surface,5,Image 1,1,307,
9.70096,,Surface,5,Image 1,1,308,
17.7601,,Surface,5,Image 1,1,309,
11.4831,,Surface,5,Image 1,1,310,
21.6914,,Surface,5,Image 1,1,311,
12.4502,,Surface,5,Image 1,1,312,
21.1969,,Surface,5,Image 1,1,313,
19.5977,,Surface,5,Image 1,1,314,
20.4165,,Surface,5,Image 1,1,315,
21.7237,,Surface,5,Image 1,1,316,
18.007,,Surface,5,Image 1,1,317,
21.4369,,Surface,5,Image 1,1,318,
15.6292,,Surface,5,Image 1,1,319,
15.9074,,Surface,5,Image 1,1,320,
9.83945,,Surface,5,Image 1,1,321,
19.7687,,Surface,5,Image 1,1,322,
16.1511,,Surface,5,Image 1,1,323,
13.1111,,Surface,5,Image 1,1,324,
11.7521,,Surface,5,Image 1,1,325,
12.3181,,Surface,5,Image 1,1,326,
13.6321,,Surface,5,Image 1,1,327,
21.1182,,Surface,5,Image 1,1,328,
20.9921,,Surface,5,Image 1,1,329,
19.8024,,Surface,5,Image 1,1,330,
11.4059,,Surface,5,Image 1,1,331,
12.1566,,Surface,5,Image 1,1,332,
13.7254,,Surface,5,Image 1,1,333,
14.0937,,Surface,5,Image 1,1,334,
15.8895,,Surface,5,Image 1,1,335,
13.6887,,Surface,5,Image 1,1,336,
18.0419,,Surface,5,Image 1,1,337,
12.6684,,Surface,5,Image 1,1,338,
21.7068,,Surface,5,Image 1,1,339,
18.9063,,Surface,5,Image 1,1,340,
13.0997,,Surface,5,Image 1,1,341,
17.1338,,Surface,5,Image 1,1,342,
20.4468,,Surface,5,Image 1,1,343,
14.2204,,Surface,5,Image 1,1,344,
18.846,,Surface,5,Image 1,1,345,
16.7248,,Surface,5,Image 1,1,346,
16.9491,,Surface,5,Image 1,1,347,
13.402,,Surface,5,Image 1,1,348,
13.4801,,Surface,5,Image 1,1,349,
13.0312,,Surface,5,Image 1,1,350,
14.6135,,Surface,5,Image 1,1,351,
19.7008,,Surface,5,Image 1,1,352,
18.7075,,Surface,5,Image 1,1,353,
19.6501,,Surface,5,Image 1,1,354,
14.8525,,Surface,5,Image 1,1,355,
19.7151,,Surface,5,Image 1,1,356,
16.1777,,Surface,5,Image 1,1,357,
10.5985,,Surface,5,Image 1,1,358,
19.9052,,Surface,5,Image 1,1,359,
15.6823,,Surface,5,Image 1,1,360,
17.2694,,Surface,5,Image 1,1,361,
14.2649,,Surface,5,Image 1,1,362,
18.8331,,Surface,5,Image 1,1,363,
17.3971,,Surface,5,Image 1,1,364,
16.8145,,Surface,5,Image 1,1,365,
22.3813,,Surface,5,Image 1,1,366,
20.6442,,Surface,5,Image 1,1,367,
22.4809,,Surface,5,Image 1,1,368,
26.0361,,Surface,5,Image 1,1,369,
14.4982,,Surface,5,Image 1,1,370,
13.6921,,Surface,5,Image 1,1,371,
18.8669,,Surface,5,Image 1,1,372,
16.4838,,Surface,5,Image 1,1,373,
17.8181,,Surface,5,Image 1,1,374,
12.0376,,Surface,5,Image 1,1,375,
12.4521,,Surface,5,Image 1,1,376,
17.5847,,Surface,5,Image 1,1,377,
18.5022,,Surface,5,Image 1,1,378,
16.8449,,Surface,5,Image 1,1,379,
13.9612,,Surface,5,Image 1,1,380,
19.7484,,Surface,5,Image 1,1,381,
19.5002,,Surface,5,Image 1,1,382,
17.6644,,Surface,5,Image 1,1,383,
10.6646,,Surface,5,Image 1,1,384,
12.591,,Surface,5,Image 1,1,385,
12.8062,,Surface,5,Image 1,1,386,
17.2321,,Surface,5,Image 1,1,387,
18.6856,,Surface,5,Image 1,1,388,
15.7334,,Surface,5,Image 1,1,389,
14.4944,,Surface,5,Image 1,1,390,
13.9802,,Surface,5,Image 1,1,391,
18.5119,,Surface,5,Image 1,1,392,
12.0797,,Surface,5,Image 1,1,393,
12.6949,,Surface,5,Image 1,1,394,
17.4825,,Surface,5,Image 1,1,395,
14.8733,,Surface,5,Image 1,1,396,
14.5579,,Surface,5,Image 1,1,397,
16.5946,,Surface,5,Image 1,1,398,
9.32819,,Surface,5,Image 1,1,399,
13.7044,,Surface,5,Image 1,1,400,
17.4619,,Surface,5,Image 1,1,401,
11.9301,,Surface,5,Image 1,1,402,
16.3409,,Surface,5,Image 1,1,403,
14.4266,,Surface,5,Image 1,1,404,
24.982,,Surface,5,Image 1,1,405,
13.2642,,Surface,5,Image 1,1,406,
16.8066,,Surface,5,Image 1,1,407,
15.2505,,Surface,5,Image 1,1,408,
14.2154,,Surface,5,Image 1,1,409,
13.3359,,Surface,5,Image 1,1,410,
19.1006,,Surface,5,Image 1,1,411,
11.5901,,Surface,5,Image 1,1,412,
19.5044,,Surface,5,Image 1,1,413,
15.8472,,Surface,5,Image 1,1,414,
13.1055,,Surface,5,Image 1,1,415,
20.4302,,Surface,5,Image 1,1,416,
12.0436,,Surface,5,Image 1,1,417,
15.9123,,Surface,5,Image 1,1,418,
11.5641,,Surface,5,Image 1,1,419,
15.1195,,Surface,5,Image 1,1,420,
16.417,,Surface,5,Image 1,1,421,
14.2151,,Surface,5,Image 1,1,422,
13.822,,Surface,5,Image 1,1,423,
13.5593,,Surface,5,Image 1,1,424,
16.6026,,Surface,5,Image 1,1,425,
14.5198,,Surface,5,Image 1,1,426,
13.12,,Surface,5,Image 1,1,427,
