
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
24743,,Surface,5,Image 1,1,331,
14666,,Surface,5,Image 1,1,332,
12389,,Surface,5,Image 1,1,333,
16523,,Surface,5,Image 1,1,334,
23680,,Surface,5,Image 1,1,335,
24395,,Surface,5,Image 1,1,336,
28819,,Surface,5,Image 1,1,337,
10054,,Surface,5,Image 1,1,338,
35555,,Surface,5,Image 1,1,339,
32774,,Surface,5,Image 1,1,340,
11379,,Surface,5,Image 1,1,341,
20370,,Surface,5,Image 1,1,342,
32672,,Surface,5,Image 1,1,343,
27641,,Surface,5,Image 1,1,344,
41254,,Surface,5,Image 1,1,345,
52059,,Surface,5,Image 1,1,346,
10306,,Surface,5,Image 1,1,347,
22613,,Surface,5,Image 1,1,348,
13643,,Surface,5,Image 1,1,349,
15822,,Surface,5,Image 1,1,350,
34222,,Surface,5,Image 1,1,351,
18399,,Surface,5,Image 1,1,352,
68459,,Surface,5,Image 1,1,353,
75634,,Surface,5,Image 1,1,354,
94621,,Surface,5,Image 1,1,355,
15104,,Surface,5,Image 1,1,356,
19431,,Surface,5,Image 1,1,357,
12282,,Surface,5,Image 1,1,358,
36557,,Surface,5,Image 1,1,359,
32641,,Surface,5,Image 1,1,360,
53184,,Surface,5,Image 1,1,361,
23650,,Surface,5,Image 1,1,362,
35407,,Surface,5,Image 1,1,363,
90538,,Surface,5,Image 1,1,364,
13417,,Surface,5,Image 1,1,365,
22474,,Surface,5,Image 1,1,366,
57523,,Surface,5,Image 1,1,367,
19586,,Surface,5,Image 1,1,368,
21170,,Surface,5,Image 1,1,369,
45743,,Surface,5,Image 1,1,370,
30207,,Surface,5,Image 1,1,371,
19668,,Surface,5,Image 1,1,372,
54465,,Surface,5,Image 1,1,373,
23862,,Surface,5,Image 1,1,374,
37527,,Surface,5,Image 1,1,375,
43941,,Surface,5,Image 1,1,376,
54932,,Surface,5,Image 1,1,377,
18625,,Surface,5,Image 1,1,378,
34056,,Surface,5,Image 1,1,379,
18418,,Surface,5,Image 1,1,380,
110878,,Surface,5,Image 1,1,381,
28419,,Surface,5,Image 1,1,382,
15575,,Surface,5,Image 1,1,383,
29798,,Surface,5,Image 1,1,384,
22686,,Surface,5,Image 1,1,385,
10660,,Surface,5,Image 1,1,386,
99376,,Surface,5,Image 1,1,387,
63907,,Surface,5,Image 1,1,388,
97687,,Surface,5,Image 1,1,389,
19393,,Surface,5,Image 1,1,390,
54829,,Surface,5,Image 1,1,391,
30582,,Surface,5,Image 1,1,392,
44467,,Surface,5,Image 1,1,393,
29804,,Surface,5,Image 1,1,394,
23022,,Surface,5,Image 1,1,395,
19718,,Surface,5,Image 1,1,396,
107150,,Surface,5,Image 1,1,397,
16387,,Surface,5,Image 1,1,398,
42332,,Surface,5,Image 1,1,399,
11164,,Surface,5,Image 1,1,400,
23378,,Surface,5,Image 1,1,401,
16695,,Surface,5,Image 1,1,402,
43180,,Surface,5,Image 1,1,403,
57418,,Surface,5,Image 1,1,404,
15035,,Surface,5,Image 1,1,405,
37311,,Surface,5,Image 1,1,406,
41457,,Surface,5,Image 1,1,407,
23750,,Surface,5,Image 1,1,408,
21950,,Surface,5,Image 1,1,409,
129473,,Surface,5,Image 1,1,410,
20412,,Surface,5,Image 1,1,411,
54556,,Surface,5,Image 1,1,412,
13967,,Surface,5,Image 1,1,413,
108165,,Surface,5,Image 1,1,414,
12176,,Surface,5,Image 1,1,415,
16741,,Surface,5,Image 1,1,416,
23370,,Surface,5,Image 1,1,417,
30017,,Surface,5,Image 1,1,418,
16447,,Surface,5,Image 1,1,419,
72793,,Surface,5,Image 1,1,420,
31841,,Surface,5,Image 1,1,421,
29907,,Surface,5,Image 1,1,422,
35881,,Surface,5,Image 1,1,423,
41279,,Surface,5,Image 1,1,424,
28147,,Surface,5,Image 1,1,425,
58949,,Surface,5,Image 1,1,426,
20207,,Surface,5,Image 1,1,427,
