
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7.94531,,Surface,3,Image 1,1,314,
25.6957,,Surface,3,Image 1,1,315,
10.0593,,Surface,3,Image 1,1,316,
6.10065,,Surface,3,Image 1,1,317,
10.483,,Surface,3,Image 1,1,318,
5.14796,,Surface,3,Image 1,1,319,
4.12857,,Surface,3,Image 1,1,320,
6.82759,,Surface,3,Image 1,1,321,
8.73684,,Surface,3,Image 1,1,322,
13.8333,,Surface,3,Image 1,1,323,
5.33763,,Surface,3,Image 1,1,324,
9.68103,,Surface,3,Image 1,1,325,
10.8981,,Surface,3,Image 1,1,326,
8.51701,,Surface,3,Image 1,1,327,
14.9055,,Surface,3,Image 1,1,328,
23.9841,,Surface,3,Image 1,1,329,
15.5403,,Surface,3,Image 1,1,330,
5.66406,,Surface,3,Image 1,1,331,
19.1103,,Surface,3,Image 1,1,332,
3.57258,,Surface,3,Image 1,1,333,
18.25,,Surface,3,Image 1,1,334,
16.5968,,Surface,3,Image 1,1,335,
22.8934,,Surface,3,Image 1,1,336,
9.26493,,Surface,3,Image 1,1,337,
6.30769,,Surface,3,Image 1,1,338,
9.06977,,Surface,3,Image 1,1,339,
27.5617,,Surface,3,Image 1,1,340,
2.66379,,Surface,3,Image 1,1,341,
14.5417,,Surface,3,Image 1,1,342,
9.12353,,Surface,3,Image 1,1,343,
15.8116,,Surface,3,Image 1,1,344,
41.8333,,Surface,3,Image 1,1,345,
21.928,,Surface,3,Image 1,1,346,
8.78125,,Surface,3,Image 1,1,347,
11.6711,,Surface,3,Image 1,1,348,
5.12121,,Surface,3,Image 1,1,349,
7.30625,,Surface,3,Image 1,1,350,
3.32667,,Surface,3,Image 1,1,351,
12.3547,,Surface,3,Image 1,1,352,
17.3774,,Surface,3,Image 1,1,353,
14.1204,,Surface,3,Image 1,1,354,
13.6609,,Surface,3,Image 1,1,355,
18.45,,Surface,3,Image 1,1,356,
17.1649,,Surface,3,Image 1,1,357,
11.0083,,Surface,3,Image 1,1,358,
7.60632,,Surface,3,Image 1,1,359,
11.4873,,Surface,3,Image 1,1,360,
5.59073,,Surface,3,Image 1,1,361,
18.8684,,Surface,3,Image 1,1,362,
15.5268,,Surface,3,Image 1,1,363,
9.98206,,Surface,3,Image 1,1,364,
15.8015,,Surface,3,Image 1,1,365,
8.11792,,Surface,3,Image 1,1,366,
15.1775,,Surface,3,Image 1,1,367,
10.102,,Surface,3,Image 1,1,368,
4.57609,,Surface,3,Image 1,1,369,
15.613,,Surface,3,Image 1,1,370,
10.73,,Surface,3,Image 1,1,371,
14.4205,,Surface,3,Image 1,1,372,
23.437,,Surface,3,Image 1,1,373,
16.0437,,Surface,3,Image 1,1,374,
26.25,,Surface,3,Image 1,1,375,
11.6009,,Surface,3,Image 1,1,376,
16.758,,Surface,3,Image 1,1,377,
11,,Surface,3,Image 1,1,378,
10.4112,,Surface,3,Image 1,1,379,
14.2234,,Surface,3,Image 1,1,380,
18.0183,,Surface,3,Image 1,1,381,
21.7324,,Surface,3,Image 1,1,382,
9.88513,,Surface,3,Image 1,1,383,
13.7794,,Surface,3,Image 1,1,384,
11.1298,,Surface,3,Image 1,1,385,
12.04,,Surface,3,Image 1,1,386,
9.66228,,Surface,3,Image 1,1,387,
13.5924,,Surface,3,Image 1,1,388,
8.8038,,Surface,3,Image 1,1,389,
11.2234,,Surface,3,Image 1,1,390,
12.0697,,Surface,3,Image 1,1,391,
8.38356,,Surface,3,Image 1,1,392,
25.299,,Surface,3,Image 1,1,393,
23.1143,,Surface,3,Image 1,1,394,
12.8958,,Surface,3,Image 1,1,395,
10.2898,,Surface,3,Image 1,1,396,
11.57,,Surface,3,Image 1,1,397,
10.1797,,Surface,3,Image 1,1,398,
15.0825,,Surface,3,Image 1,1,399,
10.3021,,Surface,3,Image 1,1,400,
11.4118,,Surface,3,Image 1,1,401,
12.7564,,Surface,3,Image 1,1,402,
6.19624,,Surface,3,Image 1,1,403,
12.9386,,Surface,3,Image 1,1,404,
6.94853,,Surface,3,Image 1,1,405,
7.97353,,Surface,3,Image 1,1,406,
17.5778,,Surface,3,Image 1,1,407,
7.95614,,Surface,3,Image 1,1,408,
12.25,,Surface,3,Image 1,1,409,
15.1093,,Surface,3,Image 1,1,410,
22.3293,,Surface,3,Image 1,1,411,
25.318,,Surface,3,Image 1,1,412,
18.3643,,Surface,3,Image 1,1,413,
16.499,,Surface,3,Image 1,1,414,
13.4435,,Surface,3,Image 1,1,415,
16.4226,,Surface,3,Image 1,1,416,
10.7763,,Surface,3,Image 1,1,417,
7.51014,,Surface,3,Image 1,1,418,
16.5671,,Surface,3,Image 1,1,419,
13.0655,,Surface,3,Image 1,1,420,
21.2596,,Surface,3,Image 1,1,421,
21.0135,,Surface,3,Image 1,1,422,
28.3371,,Surface,3,Image 1,1,423,
11.015,,Surface,3,Image 1,1,424,
12.9757,,Surface,3,Image 1,1,425,
13.6426,,Surface,3,Image 1,1,426,
8.455,,Surface,3,Image 1,1,427,
