
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
28826,,Surface,1,Image 1,1,305,
5465,,Surface,1,Image 1,1,306,
7418,,Surface,1,Image 1,1,307,
19789,,Surface,1,Image 1,1,308,
6155,,Surface,1,Image 1,1,309,
7019,,Surface,1,Image 1,1,310,
52975,,Surface,1,Image 1,1,311,
36801,,Surface,1,Image 1,1,312,
4307,,Surface,1,Image 1,1,313,
23118,,Surface,1,Image 1,1,314,
7925,,Surface,1,Image 1,1,315,
9361,,Surface,1,Image 1,1,316,
12288,,Surface,1,Image 1,1,317,
22951,,Surface,1,Image 1,1,318,
7622,,Surface,1,Image 1,1,319,
4684,,Surface,1,Image 1,1,320,
4479,,Surface,1,Image 1,1,321,
7118,,Surface,1,Image 1,1,322,
13909,,Surface,1,Image 1,1,323,
17675,,Surface,1,Image 1,1,324,
12992,,Surface,1,Image 1,1,325,
7513,,Surface,1,Image 1,1,326,
40660,,Surface,1,Image 1,1,327,
12210,,Surface,1,Image 1,1,328,
12730,,Surface,1,Image 1,1,329,
12008,,Surface,1,Image 1,1,330,
12219,,Surface,1,Image 1,1,331,
5314,,Surface,1,Image 1,1,332,
6035,,Surface,1,Image 1,1,333,
7231,,Surface,1,Image 1,1,334,
16042,,Surface,1,Image 1,1,335,
13985,,Surface,1,Image 1,1,336,
20354,,Surface,1,Image 1,1,337,
4723,,Surface,1,Image 1,1,338,
17482,,Surface,1,Image 1,1,339,
12418,,Surface,1,Image 1,1,340,
4912,,Surface,1,Image 1,1,341,
6998,,Surface,1,Image 1,1,342,
19994,,Surface,1,Image 1,1,343,
13722,,Surface,1,Image 1,1,344,
21812,,Surface,1,Image 1,1,345,
45679,,Surface,1,Image 1,1,346,
5108,,Surface,1,Image 1,1,347,
10414,,Surface,1,Image 1,1,348,
5787,,Surface,1,Image 1,1,349,
7540,,Surface,1,Image 1,1,350,
11514,,Surface,1,Image 1,1,351,
6662,,Surface,1,Image 1,1,352,
24605,,Surface,1,Image 1,1,353,
22402,,Surface,1,Image 1,1,354,
63962,,Surface,1,Image 1,1,355,
5655,,Surface,1,Image 1,1,356,
13012,,Surface,1,Image 1,1,357,
5292,,Surface,1,Image 1,1,358,
20246,,Surface,1,Image 1,1,359,
17125,,Surface,1,Image 1,1,360,
18425,,Surface,1,Image 1,1,361,
11079,,Surface,1,Image 1,1,362,
17776,,Surface,1,Image 1,1,363,
37701,,Surface,1,Image 1,1,364,
5874,,Surface,1,Image 1,1,365,
8298,,Surface,1,Image 1,1,366,
37632,,Surface,1,Image 1,1,367,
7984,,Surface,1,Image 1,1,368,
6286,,Surface,1,Image 1,1,369,
36808,,Surface,1,Image 1,1,370,
26761,,Surface,1,Image 1,1,371,
7926,,Surface,1,Image 1,1,372,
58354,,Surface,1,Image 1,1,373,
16975,,Surface,1,Image 1,1,374,
26899,,Surface,1,Image 1,1,375,
24695,,Surface,1,Image 1,1,376,
19997,,Surface,1,Image 1,1,377,
7649,,Surface,1,Image 1,1,378,
17038,,Surface,1,Image 1,1,379,
8492,,Surface,1,Image 1,1,380,
62103,,Surface,1,Image 1,1,381,
12485,,Surface,1,Image 1,1,382,
7911,,Surface,1,Image 1,1,383,
10902,,Surface,1,Image 1,1,384,
9929,,Surface,1,Image 1,1,385,
4071,,Surface,1,Image 1,1,386,
56965,,Surface,1,Image 1,1,387,
32882,,Surface,1,Image 1,1,388,
82371,,Surface,1,Image 1,1,389,
9572,,Surface,1,Image 1,1,390,
25301,,Surface,1,Image 1,1,391,
12375,,Surface,1,Image 1,1,392,
26916,,Surface,1,Image 1,1,393,
18036,,Surface,1,Image 1,1,394,
8412,,Surface,1,Image 1,1,395,
7705,,Surface,1,Image 1,1,396,
57894,,Surface,1,Image 1,1,397,
4920,,Surface,1,Image 1,1,398,
18891,,Surface,1,Image 1,1,399,
3987,,Surface,1,Image 1,1,400,
10414,,Surface,1,Image 1,1,401,
7027,,Surface,1,Image 1,1,402,
18380,,Surface,1,Image 1,1,403,
22839,,Surface,1,Image 1,1,404,
5871,,Surface,1,Image 1,1,405,
15162,,Surface,1,Image 1,1,406,
20709,,Surface,1,Image 1,1,407,
11696,,Surface,1,Image 1,1,408,
7644,,Surface,1,Image 1,1,409,
76913,,Surface,1,Image 1,1,410,
6413,,Surface,1,Image 1,1,411,
31889,,Surface,1,Image 1,1,412,
6704,,Surface,1,Image 1,1,413,
79951,,Surface,1,Image 1,1,414,
5762,,Surface,1,Image 1,1,415,
8006,,Surface,1,Image 1,1,416,
9502,,Surface,1,Image 1,1,417,
14212,,Surface,1,Image 1,1,418,
6420,,Surface,1,Image 1,1,419,
39910,,Surface,1,Image 1,1,420,
14369,,Surface,1,Image 1,1,421,
17903,,Surface,1,Image 1,1,422,
15050,,Surface,1,Image 1,1,423,
16130,,Surface,1,Image 1,1,424,
22020,,Surface,1,Image 1,1,425,
34856,,Surface,1,Image 1,1,426,
13805,,Surface,1,Image 1,1,427,
