
Intensity Center Ch=5 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
106,,Surface,5,Image 1,1,306,
107,,Surface,5,Image 1,1,307,
87,,Surface,5,Image 1,1,308,
111,,Surface,5,Image 1,1,309,
103,,Surface,5,Image 1,1,310,
99,,Surface,5,Image 1,1,311,
92,,Surface,5,Image 1,1,312,
127,,Surface,5,Image 1,1,313,
122,,Surface,5,Image 1,1,314,
122,,Surface,5,Image 1,1,315,
134,,Surface,5,Image 1,1,316,
108,,Surface,5,Image 1,1,317,
103,,Surface,5,Image 1,1,318,
122,,Surface,5,Image 1,1,319,
109,,Surface,5,Image 1,1,320,
107,,Surface,5,Image 1,1,321,
119,,Surface,5,Image 1,1,322,
135,,Surface,5,Image 1,1,323,
99,,Surface,5,Image 1,1,324,
107,,Surface,5,Image 1,1,325,
99,,Surface,5,Image 1,1,326,
74,,Surface,5,Image 1,1,327,
106,,Surface,5,Image 1,1,328,
132,,Surface,5,Image 1,1,329,
86,,Surface,5,Image 1,1,330,
104,,Surface,5,Image 1,1,331,
93,,Surface,5,Image 1,1,332,
90,,Surface,5,Image 1,1,333,
91,,Surface,5,Image 1,1,334,
91,,Surface,5,Image 1,1,335,
114,,Surface,5,Image 1,1,336,
104,,Surface,5,Image 1,1,337,
83,,Surface,5,Image 1,1,338,
103,,Surface,5,Image 1,1,339,
113,,Surface,5,Image 1,1,340,
96,,Surface,5,Image 1,1,341,
132,,Surface,5,Image 1,1,342,
95,,Surface,5,Image 1,1,343,
114,,Surface,5,Image 1,1,344,
113,,Surface,5,Image 1,1,345,
104,,Surface,5,Image 1,1,346,
83,,Surface,5,Image 1,1,347,
115,,Surface,5,Image 1,1,348,
125,,Surface,5,Image 1,1,349,
87,,Surface,5,Image 1,1,350,
133,,Surface,5,Image 1,1,351,
82,,Surface,5,Image 1,1,352,
144,,Surface,5,Image 1,1,353,
109,,Surface,5,Image 1,1,354,
90,,Surface,5,Image 1,1,355,
102,,Surface,5,Image 1,1,356,
95,,Surface,5,Image 1,1,357,
97,,Surface,5,Image 1,1,358,
114,,Surface,5,Image 1,1,359,
96,,Surface,5,Image 1,1,360,
84,,Surface,5,Image 1,1,361,
121,,Surface,5,Image 1,1,362,
108,,Surface,5,Image 1,1,363,
88,,Surface,5,Image 1,1,364,
120,,Surface,5,Image 1,1,365,
116,,Surface,5,Image 1,1,366,
143,,Surface,5,Image 1,1,367,
79,,Surface,5,Image 1,1,368,
160,,Surface,5,Image 1,1,369,
115,,Surface,5,Image 1,1,370,
93,,Surface,5,Image 1,1,371,
84,,Surface,5,Image 1,1,372,
102,,Surface,5,Image 1,1,373,
105,,Surface,5,Image 1,1,374,
97,,Surface,5,Image 1,1,375,
119,,Surface,5,Image 1,1,376,
73,,Surface,5,Image 1,1,377,
116,,Surface,5,Image 1,1,378,
116,,Surface,5,Image 1,1,379,
84,,Surface,5,Image 1,1,380,
113,,Surface,5,Image 1,1,381,
100,,Surface,5,Image 1,1,382,
94,,Surface,5,Image 1,1,383,
104,,Surface,5,Image 1,1,384,
98,,Surface,5,Image 1,1,385,
102,,Surface,5,Image 1,1,386,
121,,Surface,5,Image 1,1,387,
111,,Surface,5,Image 1,1,388,
122,,Surface,5,Image 1,1,389,
114,,Surface,5,Image 1,1,390,
115,,Surface,5,Image 1,1,391,
122,,Surface,5,Image 1,1,392,
132,,Surface,5,Image 1,1,393,
132,,Surface,5,Image 1,1,394,
108,,Surface,5,Image 1,1,395,
117,,Surface,5,Image 1,1,396,
117,,Surface,5,Image 1,1,397,
127,,Surface,5,Image 1,1,398,
109,,Surface,5,Image 1,1,399,
107,,Surface,5,Image 1,1,400,
114,,Surface,5,Image 1,1,401,
119,,Surface,5,Image 1,1,402,
120,,Surface,5,Image 1,1,403,
115,,Surface,5,Image 1,1,404,
104,,Surface,5,Image 1,1,405,
112,,Surface,5,Image 1,1,406,
116,,Surface,5,Image 1,1,407,
119,,Surface,5,Image 1,1,408,
112,,Surface,5,Image 1,1,409,
112,,Surface,5,Image 1,1,410,
132,,Surface,5,Image 1,1,411,
103,,Surface,5,Image 1,1,412,
82,,Surface,5,Image 1,1,413,
107,,Surface,5,Image 1,1,414,
123,,Surface,5,Image 1,1,415,
53,,Surface,5,Image 1,1,416,
130,,Surface,5,Image 1,1,417,
92,,Surface,5,Image 1,1,418,
85,,Surface,5,Image 1,1,419,
120,,Surface,5,Image 1,1,420,
102,,Surface,5,Image 1,1,421,
94,,Surface,5,Image 1,1,422,
100,,Surface,5,Image 1,1,423,
104,,Surface,5,Image 1,1,424,
121,,Surface,5,Image 1,1,425,
102,,Surface,5,Image 1,1,426,
116,,Surface,5,Image 1,1,427,
