
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
56,,Surface,1,Image 1,1,315,
40,,Surface,1,Image 1,1,316,
44,,Surface,1,Image 1,1,317,
25,,Surface,1,Image 1,1,318,
59,,Surface,1,Image 1,1,319,
26,,Surface,1,Image 1,1,320,
68,,Surface,1,Image 1,1,321,
72,,Surface,1,Image 1,1,322,
25,,Surface,1,Image 1,1,323,
61,,Surface,1,Image 1,1,324,
127,,Surface,1,Image 1,1,325,
39,,Surface,1,Image 1,1,326,
118,,Surface,1,Image 1,1,327,
66,,Surface,1,Image 1,1,328,
132,,Surface,1,Image 1,1,329,
87,,Surface,1,Image 1,1,330,
74,,Surface,1,Image 1,1,331,
69,,Surface,1,Image 1,1,332,
91,,Surface,1,Image 1,1,333,
64,,Surface,1,Image 1,1,334,
186,,Surface,1,Image 1,1,335,
129,,Surface,1,Image 1,1,336,
202,,Surface,1,Image 1,1,337,
48,,Surface,1,Image 1,1,338,
97,,Surface,1,Image 1,1,339,
30,,Surface,1,Image 1,1,340,
70,,Surface,1,Image 1,1,341,
65,,Surface,1,Image 1,1,342,
71,,Surface,1,Image 1,1,343,
137,,Surface,1,Image 1,1,344,
41,,Surface,1,Image 1,1,345,
255,,Surface,1,Image 1,1,346,
149,,Surface,1,Image 1,1,347,
134,,Surface,1,Image 1,1,348,
55,,Surface,1,Image 1,1,349,
86,,Surface,1,Image 1,1,350,
38,,Surface,1,Image 1,1,351,
67,,Surface,1,Image 1,1,352,
13,,Surface,1,Image 1,1,353,
59,,Surface,1,Image 1,1,354,
249,,Surface,1,Image 1,1,355,
109,,Surface,1,Image 1,1,356,
179,,Surface,1,Image 1,1,357,
93,,Surface,1,Image 1,1,358,
165,,Surface,1,Image 1,1,359,
244,,Surface,1,Image 1,1,360,
21,,Surface,1,Image 1,1,361,
75,,Surface,1,Image 1,1,362,
102,,Surface,1,Image 1,1,363,
71,,Surface,1,Image 1,1,364,
57,,Surface,1,Image 1,1,365,
62,,Surface,1,Image 1,1,366,
120,,Surface,1,Image 1,1,367,
89,,Surface,1,Image 1,1,368,
5,,Surface,1,Image 1,1,369,
131,,Surface,1,Image 1,1,370,
255,,Surface,1,Image 1,1,371,
79,,Surface,1,Image 1,1,372,
255,,Surface,1,Image 1,1,373,
173,,Surface,1,Image 1,1,374,
224,,Surface,1,Image 1,1,375,
120,,Surface,1,Image 1,1,376,
57,,Surface,1,Image 1,1,377,
35,,Surface,1,Image 1,1,378,
71,,Surface,1,Image 1,1,379,
102,,Surface,1,Image 1,1,380,
78,,Surface,1,Image 1,1,381,
18,,Surface,1,Image 1,1,382,
102,,Surface,1,Image 1,1,383,
43,,Surface,1,Image 1,1,384,
91,,Surface,1,Image 1,1,385,
84,,Surface,1,Image 1,1,386,
39,,Surface,1,Image 1,1,387,
29,,Surface,1,Image 1,1,388,
130,,Surface,1,Image 1,1,389,
152,,Surface,1,Image 1,1,390,
208,,Surface,1,Image 1,1,391,
49,,Surface,1,Image 1,1,392,
126,,Surface,1,Image 1,1,393,
57,,Surface,1,Image 1,1,394,
91,,Surface,1,Image 1,1,395,
84,,Surface,1,Image 1,1,396,
38,,Surface,1,Image 1,1,397,
72,,Surface,1,Image 1,1,398,
74,,Surface,1,Image 1,1,399,
115,,Surface,1,Image 1,1,400,
97,,Surface,1,Image 1,1,401,
116,,Surface,1,Image 1,1,402,
115,,Surface,1,Image 1,1,403,
106,,Surface,1,Image 1,1,404,
71,,Surface,1,Image 1,1,405,
60,,Surface,1,Image 1,1,406,
57,,Surface,1,Image 1,1,407,
90,,Surface,1,Image 1,1,408,
57,,Surface,1,Image 1,1,409,
88,,Surface,1,Image 1,1,410,
13,,Surface,1,Image 1,1,411,
112,,Surface,1,Image 1,1,412,
77,,Surface,1,Image 1,1,413,
170,,Surface,1,Image 1,1,414,
148,,Surface,1,Image 1,1,415,
80,,Surface,1,Image 1,1,416,
95,,Surface,1,Image 1,1,417,
93,,Surface,1,Image 1,1,418,
73,,Surface,1,Image 1,1,419,
38,,Surface,1,Image 1,1,420,
133,,Surface,1,Image 1,1,421,
205,,Surface,1,Image 1,1,422,
33,,Surface,1,Image 1,1,423,
56,,Surface,1,Image 1,1,424,
220,,Surface,1,Image 1,1,425,
143,,Surface,1,Image 1,1,426,
248,,Surface,1,Image 1,1,427,
