
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
25.5897,,Surface,2,Image 1,1,375,
24.8092,,Surface,2,Image 1,1,376,
29.856,,Surface,2,Image 1,1,377,
28.3512,,Surface,2,Image 1,1,378,
23.8487,,Surface,2,Image 1,1,379,
12.3191,,Surface,2,Image 1,1,380,
39.3721,,Surface,2,Image 1,1,381,
14.5211,,Surface,2,Image 1,1,382,
35.1149,,Surface,2,Image 1,1,383,
53.0257,,Surface,2,Image 1,1,384,
46.6779,,Surface,2,Image 1,1,385,
11.67,,Surface,2,Image 1,1,386,
28.8772,,Surface,2,Image 1,1,387,
29.7736,,Surface,2,Image 1,1,388,
19.2563,,Surface,2,Image 1,1,389,
14.0106,,Surface,2,Image 1,1,390,
21.3586,,Surface,2,Image 1,1,391,
23.2021,,Surface,2,Image 1,1,392,
19.0613,,Surface,2,Image 1,1,393,
19.6071,,Surface,2,Image 1,1,394,
12.5938,,Surface,2,Image 1,1,395,
17.8807,,Surface,2,Image 1,1,396,
29.3971,,Surface,2,Image 1,1,397,
32.4531,,Surface,2,Image 1,1,398,
22.183,,Surface,2,Image 1,1,399,
15.4479,,Surface,2,Image 1,1,400,
59.4314,,Surface,2,Image 1,1,401,
25.4808,,Surface,2,Image 1,1,402,
26.422,,Surface,2,Image 1,1,403,
41.6504,,Surface,2,Image 1,1,404,
41.7868,,Surface,2,Image 1,1,405,
53.5794,,Surface,2,Image 1,1,406,
19,,Surface,2,Image 1,1,407,
42.3158,,Surface,2,Image 1,1,408,
35.485,,Surface,2,Image 1,1,409,
20.0828,,Surface,2,Image 1,1,410,
21.7622,,Surface,2,Image 1,1,411,
14.0588,,Surface,2,Image 1,1,412,
16.3357,,Surface,2,Image 1,1,413,
23.4812,,Surface,2,Image 1,1,414,
15.3548,,Surface,2,Image 1,1,415,
20.6667,,Surface,2,Image 1,1,416,
33.8904,,Surface,2,Image 1,1,417,
14.1554,,Surface,2,Image 1,1,418,
12.8598,,Surface,2,Image 1,1,419,
32.933,,Surface,2,Image 1,1,420,
22.6923,,Surface,2,Image 1,1,421,
20.2872,,Surface,2,Image 1,1,422,
15.2837,,Surface,2,Image 1,1,423,
42.0825,,Surface,2,Image 1,1,424,
18.4167,,Surface,2,Image 1,1,425,
21.257,,Surface,2,Image 1,1,426,
15.82,,Surface,2,Image 1,1,427,
