
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
146.004,,Surface,4,Image 1,1,387,
141.004,,Surface,4,Image 1,1,388,
150.984,,Surface,4,Image 1,1,389,
149.024,,Surface,4,Image 1,1,390,
142.992,,Surface,4,Image 1,1,391,
149.04,,Surface,4,Image 1,1,392,
145.976,,Surface,4,Image 1,1,393,
148.04,,Surface,4,Image 1,1,394,
132.504,,Surface,4,Image 1,1,395,
141.988,,Surface,4,Image 1,1,396,
143.032,,Surface,4,Image 1,1,397,
123.496,,Surface,4,Image 1,1,398,
145.992,,Surface,4,Image 1,1,399,
138.512,,Surface,4,Image 1,1,400,
140.02,,Surface,4,Image 1,1,401,
146.998,,Surface,4,Image 1,1,402,
137.944,,Surface,4,Image 1,1,403,
133.976,,Surface,4,Image 1,1,404,
143.99,,Surface,4,Image 1,1,405,
144,,Surface,4,Image 1,1,406,
139.5,,Surface,4,Image 1,1,407,
149.968,,Surface,4,Image 1,1,408,
146,,Surface,4,Image 1,1,409,
147.984,,Surface,4,Image 1,1,410,
131.048,,Surface,4,Image 1,1,411,
155.04,,Surface,4,Image 1,1,412,
153.456,,Surface,4,Image 1,1,413,
149.032,,Surface,4,Image 1,1,414,
156.012,,Surface,4,Image 1,1,415,
150,,Surface,4,Image 1,1,416,
152.024,,Surface,4,Image 1,1,417,
153,,Surface,4,Image 1,1,418,
155.994,,Surface,4,Image 1,1,419,
147.035,,Surface,4,Image 1,1,420,
153.032,,Surface,4,Image 1,1,421,
154.008,,Surface,4,Image 1,1,422,
154,,Surface,4,Image 1,1,423,
152.508,,Surface,4,Image 1,1,424,
157.032,,Surface,4,Image 1,1,425,
151,,Surface,4,Image 1,1,426,
153.01,,Surface,4,Image 1,1,427,
