
Center of Image Mass Ch=4 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
103054,35106.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,266,
103033,35146.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,267,
103013,35163.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,268,
102997,35187.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,269,
103014,35137.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,270,
102975,35182.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,271,
102992,35034.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,272,
102962,35124.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,273,
102981,35157.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,274,
102955,34934,0.5,um,Surface,4,Center of Image Mass,Image 1,1,275,
102953,34953.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,276,
102861,34971.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,277,
102940,34911.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,278,
102850,35001.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,279,
102925,34933.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,280,
102951,34917.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,281,
102914,34902.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,282,
102930,34890.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,283,
102624,35210.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,284,
102982,34851.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,285,
102882,34949.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,286,
102603,35195.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,287,
102952,34850.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,288,
102857,34948,0.5,um,Surface,4,Center of Image Mass,Image 1,1,289,
102952,34857.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,290,
102590,35221,0.5,um,Surface,4,Center of Image Mass,Image 1,1,291,
102890,34884.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,292,
102557,35215.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,293,
102563,35221.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,294,
102889,34858.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,295,
102883,34868.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,296,
102947,34819.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,297,
102822,34900.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,298,
102864,34860.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,299,
102856,34874.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,300,
102913,34822.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,301,
102728,34986.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,302,
102787,34935.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,303,
102668,35024.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,304,
102608,35093.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,305,
102677,35020.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,306,
102907,34792.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,307,
102646,35057.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,308,
102535,35169.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,309,
102688,35019.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,310,
102518,35147.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,311,
102729,34938,0.5,um,Surface,4,Center of Image Mass,Image 1,1,312,
102922,34747.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,313,
102875,34824.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,314,
102906,34705.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,315,
102475,35142.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,316,
102609,35012.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,317,
102514,35138.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,318,
102466,35127.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,319,
102605,34993.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,320,
102689,34878.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,321,
102896,34654.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,322,
102873,34684.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,323,
102841,34717.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,324,
102465,35097.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,325,
102637,34897.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,326,
102558,34959.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,327,
102474,35052.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,328,
102483,35046.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,329,
102864,34666.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,330,
102667,34811.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,331,
102691,34787.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,332,
102530,34962.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,333,
102531,34893.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,334,
102467,34958.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,335,
102753,34684.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,336,
102708,34745.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,337,
102486,34965.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,338,
102828,34634.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,339,
102701,34701.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,340,
102611,34794.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,341,
102709,34702.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,342,
102520,34897,0.5,um,Surface,4,Center of Image Mass,Image 1,1,343,
102506,34913.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,344,
102521,34851.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,345,
102616,34757.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,346,
102603,34770.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,347,
102530,34847.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,348,
102693,34688.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,349,
102542,34843.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,350,
102616,34740.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,351,
102634,34725.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,352,
102759,34616.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,353,
102623,34715.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,354,
102543,34813.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,355,
102615,34728.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,356,
102511,34836.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,357,
102552,34800.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,358,
102809,34487.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,359,
102816,34482.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,360,
102465,34838.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,361,
102643,34655.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,362,
102805,34505,0.5,um,Surface,4,Center of Image Mass,Image 1,1,363,
102634,34668.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,364,
102711,34514.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,365,
102684,34547.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,366,
102770,34477.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,367,
102804,34441.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,368,
102647,34378.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,369,
102658,34394.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,370,
102734,34329.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,371,
102668,34402.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,372,
102796,34314.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,373,
102717,34405.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,374,
102665,34282.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,375,
102654,34350.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,376,
102699,34217.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,377,
102662,34257.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,378,
102693,34238.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,379,
102660,34053.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,380,
102698,34041.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,381,
102707,34059.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,382,
102663,34123.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,383,
102325,33790.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,384,
102335,33791.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,385,
102299,33831.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,386,
102324,33823.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,387,
102364,33797,0.5,um,Surface,4,Center of Image Mass,Image 1,1,388,
102350,33751.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,389,
102300,33800.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,390,
102313,33801.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,391,
102278,33832.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,392,
102292,33736,0.5,um,Surface,4,Center of Image Mass,Image 1,1,393,
102303,33775.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,394,
102338,33742.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,395,
102291,33622.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,396,
102301,33629.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,397,
102214,33737.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,398,
102242,33724.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,399,
102312,33672.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,400,
102262,33732.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,401,
102239,33756.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,402,
102315,33585.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,403,
102213,33702.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,404,
102274,33553.2,0.5,um,Surface,4,Center of Image Mass,Image 1,1,405,
102295,33541.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,406,
102313,33535.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,407,
102321,33524.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,408,
102291,33565.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,409,
102267,33476.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,410,
102288,33448.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,411,
102327,33432.4,0.5,um,Surface,4,Center of Image Mass,Image 1,1,412,
102293,33496.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,413,
102321,33375.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,414,
102294,33394,0.5,um,Surface,4,Center of Image Mass,Image 1,1,415,
102351,33341.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,416,
102339,33369.9,0.5,um,Surface,4,Center of Image Mass,Image 1,1,417,
102333,33378.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,418,
102348,33322.8,0.5,um,Surface,4,Center of Image Mass,Image 1,1,419,
102307,33374.5,0.5,um,Surface,4,Center of Image Mass,Image 1,1,420,
102318,33287.3,0.5,um,Surface,4,Center of Image Mass,Image 1,1,421,
102325,33286.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,422,
102313,33309.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,423,
102292,33356,0.5,um,Surface,4,Center of Image Mass,Image 1,1,424,
102336,33318.6,0.5,um,Surface,4,Center of Image Mass,Image 1,1,425,
102294,33369.1,0.5,um,Surface,4,Center of Image Mass,Image 1,1,426,
102334,33325.7,0.5,um,Surface,4,Center of Image Mass,Image 1,1,427,
