
Area
 ==================== 
Area,Unit,Category,Time,ID,
180.668,um^2,Surface,1,328,
135.003,um^2,Surface,1,329,
127.989,um^2,Surface,1,330,
131.773,um^2,Surface,1,331,
75.4786,um^2,Surface,1,332,
70.2621,um^2,Surface,1,333,
98.7053,um^2,Surface,1,334,
131.167,um^2,Surface,1,335,
127.908,um^2,Surface,1,336,
137.604,um^2,Surface,1,337,
58.3902,um^2,Surface,1,338,
179.057,um^2,Surface,1,339,
161.315,um^2,Surface,1,340,
69.6737,um^2,Surface,1,341,
95.5984,um^2,Surface,1,342,
175.31,um^2,Surface,1,343,
142.901,um^2,Surface,1,344,
206.378,um^2,Surface,1,345,
226.755,um^2,Surface,1,346,
57.0937,um^2,Surface,1,347,
122.682,um^2,Surface,1,348,
73.8456,um^2,Surface,1,349,
88.2119,um^2,Surface,1,350,
153.386,um^2,Surface,1,351,
95.1322,um^2,Surface,1,352,
314.682,um^2,Surface,1,353,
353.275,um^2,Surface,1,354,
454.049,um^2,Surface,1,355,
76.9448,um^2,Surface,1,356,
101.508,um^2,Surface,1,357,
71.4577,um^2,Surface,1,358,
178.653,um^2,Surface,1,359,
163.602,um^2,Surface,1,360,
255.268,um^2,Surface,1,361,
121.154,um^2,Surface,1,362,
170.765,um^2,Surface,1,363,
409.436,um^2,Surface,1,364,
78.1768,um^2,Surface,1,365,
110.393,um^2,Surface,1,366,
258.286,um^2,Surface,1,367,
103.216,um^2,Surface,1,368,
104.875,um^2,Surface,1,369,
221.031,um^2,Surface,1,370,
151.36,um^2,Surface,1,371,
93.7048,um^2,Surface,1,372,
250.869,um^2,Surface,1,373,
131.132,um^2,Surface,1,374,
184.778,um^2,Surface,1,375,
227.302,um^2,Surface,1,376,
245.611,um^2,Surface,1,377,
90.6027,um^2,Surface,1,378,
155.756,um^2,Surface,1,379,
101.643,um^2,Surface,1,380,
495.237,um^2,Surface,1,381,
164.085,um^2,Surface,1,382,
84.2101,um^2,Surface,1,383,
142.51,um^2,Surface,1,384,
111.233,um^2,Surface,1,385,
56.9715,um^2,Surface,1,386,
420.037,um^2,Surface,1,387,
281.152,um^2,Surface,1,388,
435.567,um^2,Surface,1,389,
101.898,um^2,Surface,1,390,
245.219,um^2,Surface,1,391,
148.957,um^2,Surface,1,392,
198.369,um^2,Surface,1,393,
144.98,um^2,Surface,1,394,
102.929,um^2,Surface,1,395,
96.2424,um^2,Surface,1,396,
461.689,um^2,Surface,1,397,
73.3109,um^2,Surface,1,398,
201.765,um^2,Surface,1,399,
56.1113,um^2,Surface,1,400,
108.567,um^2,Surface,1,401,
86.3416,um^2,Surface,1,402,
196.382,um^2,Surface,1,403,
229.514,um^2,Surface,1,404,
76.4496,um^2,Surface,1,405,
169.768,um^2,Surface,1,406,
185.117,um^2,Surface,1,407,
118.045,um^2,Surface,1,408,
106.966,um^2,Surface,1,409,
571.046,um^2,Surface,1,410,
91.8335,um^2,Surface,1,411,
267.831,um^2,Surface,1,412,
78.7224,um^2,Surface,1,413,
471.247,um^2,Surface,1,414,
71.4926,um^2,Surface,1,415,
91.8729,um^2,Surface,1,416,
121.082,um^2,Surface,1,417,
151.898,um^2,Surface,1,418,
89.6692,um^2,Surface,1,419,
324.889,um^2,Surface,1,420,
166.809,um^2,Surface,1,421,
156.183,um^2,Surface,1,422,
181.457,um^2,Surface,1,423,
209.647,um^2,Surface,1,424,
151.813,um^2,Surface,1,425,
273.687,um^2,Surface,1,426,
109.871,um^2,Surface,1,427,
